block,outcome,n,k,p,wilson_lo,wilson_hi
FIT|above|per_excursion|accepted_30,cont_before_stop_10,131,54,0.4122137404580153,0.33159355753630504,0.49783593603244525
FIT|above|per_excursion|accepted_30,cont_before_stop_20,131,63,0.48091603053435117,0.3971249733448441,0.5657944817787972
FIT|above|per_excursion|accepted_30,cont_before_stop_30,131,70,0.5343511450381679,0.4491717129756343,0.6175732678018113
FIT|above|per_excursion|accepted_30,cont_before_stop_40,131,71,0.5419847328244275,0.45668365033394337,0.6248935483940457
FIT|above|per_excursion|accepted_30,cont_before_stop_60,131,75,0.5725190839694656,0.486925365253153,0.6539807052770098
FIT|above|per_excursion|accepted_30,cont_before_stop_80,131,77,0.5877862595419847,0.5021640639675548,0.668406442463695
FIT|above|per_excursion|accepted_30,returned_to_poc,131,41,0.31297709923664124,0.23985585648777724,0.3967548037239081
FIT|above|per_excursion|accepted_45,cont_before_reentry_0.25,118,114,0.9661016949152542,0.9160711383359593,0.9867403808824357
FIT|above|per_excursion|accepted_45,cont_before_reentry_0.5,118,102,0.864406779661017,0.79105039468061,0.9147840657992261
FIT|above|per_excursion|accepted_45,cont_before_reentry_0.75,118,89,0.7542372881355932,0.6693534897050439,0.8230891571413532
