tape,day,ts,i,dir,entry,risk,res,r,held,atr,risk_atr,wick,wick_atr,wick_body,bar_rng_atr,mins_in,stretch,slope,vol_z,day_rng_atr,fib_depth,vix,d_pdh,d_pdl,d_ppoc,d_pvah,d_pval,d_onh,d_onl,d_asiah,d_asial,d_ldnh,d_ldnl,d_orh,d_orl,d_sma15,d_round50,d_round100,d_fib0.382,d_fib0.5,d_fib0.618,d_fib0.705,d_fib0.786
2023-26,2023-01-31,2023-01-31 09:45:00,28301,1,12020.5,33.25,STOP,-1.0225563909774436,15,24.214285714285715,1.3731563421828907,18.25,0.7536873156342182,1.2586206896551724,1.4041297935103245,15,1.4041297935103245,0.5502949852507675,1.4322904560457441,2.849557522123894,-0.07297297297297298,19.4,5.069321533923303,2.4985250737463125,2.0442477876106193,4.769911504424779,2.415929203539823,0.13421828908554573,6.174041297935103,0.6607669616519174,4.078171091445427,0.13421828908554573,6.174041297935103,0.7227138643067846,2.1268436578171093,3.5640117994099993,0.8466076696165191,0.8466076696165191,1.7380235988200228,2.1887905604719764,2.63955752212393,2.9719026548672414,3.2813274336283156
2023-26,2023-01-31,2023-01-31 09:55:00,28311,1,12041.75,20.0,STOP,-1.0375,2,20.196428571428573,0.9902740937223695,10.25,0.5075154730327144,1.1081081081081081,1.0026525198938991,25,1.6661361626878688,1.0187444739168336,0.7934933544931561,4.270557029177718,-0.3027027027027027,19.4,5.0256410256410255,4.047745358090185,3.503094606542882,4.666666666666666,3.9487179487179485,1.2130857648099027,8.45446507515473,1.8443854995579132,5.941644562334217,1.2130857648099027,8.45446507515473,0.18567639257294427,3.602122015915119,5.325198938992006,0.4084880636604774,2.0671971706454464,3.1359504862952705,3.6763925729442968,4.2168346595933235,4.6152961980548,4.986277630415557
2023-26,2023-01-31,2023-01-31 10:27:00,28343,1,12033.0,9.25,TARGET,2.918918918918919,2,12.928571428571429,0.7154696132596685,6.5,0.5027624309392265,2.888888888888889,0.8895027624309392,57,2.2711325966850264,1.294613259668452,0.6600660066006601,6.671270718232044,0.2579710144927536,19.4,8.527624309392266,5.6464088397790055,4.795580110497237,7.966850828729282,5.49171270718232,1.218232044198895,12.530386740331492,2.2044198895027622,8.604972375690608,1.218232044198895,12.530386740331492,0.3867403314917127,4.9502762430939224,6.560082872928176,1.3149171270718232,2.552486187845304,0.8274309392265362,1.6146408839779005,2.401850828729265,2.982251381215441,3.5226243093922314
2023-26,2023-02-01,2023-02-01 10:01:00,29697,1,12144.5,13.75,STOP,-1.0545454545454545,2,13.982142857142858,0.983397190293742,8.0,0.5721583652618135,1.5238095238095237,1.6628352490421456,31,1.6199233716474835,0.925287356321839,1.3682319371543312,4.05874840357599,,17.87,0.822477650063857,12.551724137931034,0.6794380587484036,0.6794380587484036,11.621966794380587,1.7343550446998721,3.164750957854406,1.0191570881226053,4.27330779054917,1.7343550446998721,2.896551724137931,0.822477650063857,3.0932311621966795,0.6508301404853389,0.3933588761174968,3.182630906768838,,,,,
2023-26,2023-02-02,2023-02-02 10:08:00,31084,-1,12682.5,10.75,STOP,-1.069767441860465,5,19.553571428571427,0.5497716894977169,5.25,0.2684931506849315,1.05,0.7031963470319635,38,2.372968036529662,-1.0599086757991054,0.5854451227546225,5.20365296803653,,18.73,8.502283105022832,32.07853881278539,28.511415525114156,9.077625570776256,31.375342465753427,0.025570776255707764,8.924200913242009,6.277625570776256,9.243835616438357,0.025570776255707764,8.425570776255709,2.8000000000000003,0.6009132420091324,3.479543378995453,0.8949771689497718,0.8949771689497718,,,,,
2023-26,2023-02-02,2023-02-02 10:13:00,31089,-1,12674.5,19.5,STOP,-1.0384615384615385,2,21.553571428571427,0.9047224523612263,12.25,0.5683512841756422,1.8148148148148149,1.0207125103562553,43,2.1527754763877214,-0.864705882352975,0.796523542628577,4.72079536039768,0.2698019801980198,18.73,7.342170671085336,28.730737365368686,25.494614747307377,7.864125932062967,28.092792046396024,0.347970173985087,7.7249378624689315,5.323943661971831,8.014913007456505,0.347970173985087,7.272576636288319,2.911350455675228,0.1739850869925435,2.7855012427506383,1.1367025683512844,1.1830985915492958,1.6316553438276564,1.0787075393537697,0.525759734879883,0.1180778790389429,0.26148798674401297
2023-26,2023-02-06,2023-02-06 09:38:00,33814,1,12529.25,11.0,STOP,-1.0681818181818181,5,15.446428571428571,0.7121387283236994,5.25,0.3398843930635838,1.0,1.0034682080924855,8,3.2313294797688097,1.408092485549133,1.4256645457188075,5.438150289017341,-0.7053571428571429,19.43,22.578034682080926,1.8936416184971099,5.098265895953757,21.93063583815029,3.868208092485549,3.285549132947977,4.661271676300578,4.936416184971098,0.8254335260115607,3.0427745664739887,4.661271676300578,2.346820809248555,1.731791907514451,1.7916763005779877,1.3433526011560695,1.8936416184971099,1.9710705202312082,2.184971098265896,2.3988716763005837,2.556578034682067,2.703408092485537
2023-26,2023-02-06,2023-02-06 09:41:00,33817,1,12544.25,22.25,STOP,-1.0337078651685394,2,18.035714285714285,1.2336633663366336,11.25,0.6237623762376238,1.0714285714285714,1.2475247524752475,11,2.767425742574278,1.2191089108911497,0.9395343705174888,4.657425742574258,-1.2410714285714286,19.43,18.504950495049506,0.7900990099009901,3.5346534653465347,17.95049504950495,2.481188118811881,1.9821782178217824,4.823762376237624,3.3960396039603964,0.12475247524752477,1.7742574257425743,4.823762376237624,1.1782178217821784,2.314851485148515,2.366138613861346,0.3188118811881188,2.4534653465346534,2.5197782178217776,2.702970297029703,2.8861623762376287,3.0212277227722653,3.146978217821772
2023-26,2023-02-07,2023-02-07 09:55:00,35210,1,12521.75,12.0,STOP,-1.0625,1,16.964285714285715,0.7073684210526315,9.5,0.5599999999999999,4.75,1.0021052631578946,25,1.3749473684210953,0.49515789473682065,0.7738881549977984,3.8610526315789473,,18.66,5.113684210526316,3.8905263157894736,0.5157894736842105,2.8442105263157895,2.2842105263157895,3.0505263157894733,2.7263157894736842,2.6378947368421053,0.6926315789473684,3.0505263157894733,2.7263157894736842,1.1789473684210525,1.9452631578947368,0.9048421052631793,1.2821052631578946,1.2821052631578946,,,,,
2023-26,2023-02-08,2023-02-08 10:08:00,36603,-1,12669.0,15.5,STOP,-1.0483870967741935,2,19.910714285714285,0.77847533632287,8.25,0.4143497757847534,1.2222222222222223,1.0044843049327354,38,2.6336322869955158,-1.4916591928251488,0.8582653369598067,4.859192825112108,,19.63,7.508520179372198,10.534529147982063,5.173094170403588,7.182062780269058,10.396412556053813,7.00627802690583,1.5318385650224215,7.00627802690583,3.5282511210762335,6.014349775784754,1.5318385650224215,4.168609865470852,0.7408071748878924,3.383228699551533,0.9542600896860987,1.55695067264574,,,,,
2023-26,2023-02-09,2023-02-09 10:01:00,37976,1,12675.25,9.5,STOP,-1.0789473684210527,2,17.785714285714285,0.5341365461847389,8.0,0.44979919678714864,8.0,0.8433734939759037,31,2.9904618473895583,-0.13002008032128515,0.6363931074038054,5.2991967871485945,,20.71,4.315261044176707,9.136546184738956,7.43574297188755,3.528112449799197,8.447791164658636,2.8674698795180724,6.761044176706828,3.3313253012048194,7.534136546184739,2.8674698795180724,3.921686746987952,2.993975903614458,2.094377510040161,0.7063253012048193,1.391566265060241,1.391566265060241,,,,,
2023-26,2023-02-10,2023-02-10 10:26:00,39381,1,12383.75,13.25,STOP,-1.0566037735849056,13,21.017857142857142,0.6304163126593033,10.5,0.4995751911639762,4.666666666666667,1.1299915038232795,56,2.581733220051012,1.7818181818182164,0.9351145038167938,6.542056074766355,,20.53,16.402718776550554,0.820730671197961,13.714528462192014,15.237043330501274,0.5114698385726423,2.9736618521665252,5.388275276125744,3.2234494477485134,0.26168224299065423,2.9736618521665252,5.388275276125744,0.4876805437553101,3.437553101104503,3.0575191163976556,0.7731520815632965,0.7731520815632965,,,,,
2023-26,2023-02-13,2023-02-13 09:53:00,40728,1,12411.5,16.0,TARGET,2.953125,5,19.196428571428573,0.8334883720930232,11.25,0.5860465116279069,2.6470588235294117,0.8595348837209301,23,1.9118139534884098,0.6387906976743617,1.1353019914224056,4.506046511627907,,20.34,0.5469767441860465,8.764651162790697,3.4120930232558138,0.5990697674418605,7.892093023255813,1.1460465116279068,6.680930232558139,2.318139534883721,7.61860465116279,1.1460465116279068,5.066046511627906,0.9116279069767441,3.09953488372093,0.5443720930232937,0.5990697674418605,0.5990697674418605,,,,,
2023-26,2023-02-14,2023-02-14 09:35:00,42090,-1,12444.75,20.5,STOP,-1.0365853658536586,1,23.0,0.8913043478260869,18.0,0.782608695652174,9.0,1.1630434782608696,5,3.190760869565249,-1.069565217391241,1.9612333817450565,10.532608695652174,-0.15637065637065636,18.91,5.315217391304348,4.032608695652174,4.358695652173913,5.054347826086956,2.7717391304347827,10.532608695652174,0.6630434782608695,4.923913043478261,2.608695652173913,10.532608695652174,0.6630434782608695,2.869565217391304,2.358695652173913,5.0271739130434785,0.22826086956521738,1.9456521739130435,4.3600434782609065,3.6956521739130435,3.03126086956518,2.5414130434782356,2.085347826086945
2023-26,2023-02-14,2023-02-14 09:38:00,42093,-1,12458.25,17.25,STOP,-1.0434782608695652,1,26.785714285714285,0.644,11.0,0.4106666666666667,1.9130434782608696,1.1386666666666667,8,2.7398000000000273,-0.8096666666666666,1.368849949362915,7.6160000000000005,-0.052123552123552123,18.91,4.0600000000000005,3.966666666666667,3.2386666666666666,3.8360000000000003,2.884,8.540000000000001,0.06533333333333334,3.724,1.736,8.540000000000001,0.06533333333333334,1.96,2.529333333333333,3.812666666666667,0.308,1.5586666666666666,3.239824000000032,2.6693333333333333,2.0988426666666347,1.678226666666645,1.286618666666657
2023-26,2023-02-15,2023-02-15 09:46:00,43481,1,12604.0,20.5,STOP,-1.0365853658536586,7,20.839285714285715,0.9837189374464438,12.75,0.6118251928020565,1.7586206896551724,1.1636675235646958,16,1.7311053984576183,0.909340188517514,0.7900948648287534,3.6469580119965723,0.1308411214953271,18.23,3.335047129391602,10.245072836332476,4.894601542416452,3.1670951156812337,9.789203084832904,0.779777206512425,3.491002570694087,0.9477292202227935,3.491002570694087,0.779777206512425,3.4190231362467864,0.62382176520994,2.4832904884318765,1.1678663239074376,0.1919451585261354,0.1919451585261354,0.9671876606684168,1.4215938303341902,1.8759999999999637,2.211028277634965,2.5229511568123013
2023-26,2023-02-15,2023-02-15 10:25:00,43520,1,12584.75,15.25,STOP,-1.0491803278688525,5,14.857142857142858,1.0264423076923077,8.0,0.5384615384615384,1.1851851851851851,1.2283653846153846,55,2.243028846153895,0.7740384615384616,0.9415827338129497,7.21875,,18.23,5.9735576923076925,13.07451923076923,5.569711538461538,5.737980769230769,12.435096153846153,2.3894230769230766,3.6009615384615383,2.625,3.6009615384615383,2.3894230769230766,3.5,2.1706730769230766,2.1875,0.31382211538463983,1.0264423076923077,1.0264423076923077,,,,,
2023-26,2023-02-17,2023-02-17 10:10:00,46265,1,12341.75,13.5,TARGET,2.9444444444444446,9,14.035714285714286,0.9618320610687022,8.75,0.6234096692111959,2.0588235294117645,1.2290076335877862,40,3.2292620865140464,0.28053435114503816,0.9344287301967793,9.083969465648854,,20.02,25.114503816793892,9.5470737913486,21.391857506361323,24.526717557251906,9.99236641221374,5.5038167938931295,0.26717557251908397,8.870229007633588,2.4758269720101778,5.5038167938931295,0.26717557251908397,5.8422391857506355,0.32061068702290074,2.0581424936387287,0.5877862595419847,2.9745547073791347,,,,,
2023-26,2023-02-21,2023-02-21 10:07:00,48781,-1,12226.75,12.25,TARGET,2.938775510204082,5,16.464285714285715,0.7440347071583514,7.5,0.4555314533622559,1.7647058823529411,0.9566160520607375,37,2.411279826464252,-1.5024945770065739,0.6528523000246952,4.843817787418655,,22.87,10.2646420824295,8.457700650759218,9.065075921908893,9.793926247288503,8.882863340563992,8.123644251626898,0.13665943600867678,9.277657266811278,5.61822125813449,6.4989154013015185,0.13665943600867678,3.7657266811279824,0.3796095444685466,1.8934924078090662,1.4121475054229935,1.6247288503253796,,,,,
2023-26,2023-02-22,2023-02-22 09:52:00,50146,1,12156.25,8.25,STOP,-1.0909090909090908,1,14.732142857142858,0.5599999999999999,5.25,0.3563636363636363,2.1,1.0351515151515152,22,1.8844848484848977,1.0427878787878293,0.579195642659145,4.004848484848485,,22.29,9.078787878787878,4.4799999999999995,3.9539393939393936,8.739393939393938,3.9539393939393936,0.47515151515151516,6.3127272727272725,0.8824242424242424,3.936969696969697,0.47515151515151516,6.3127272727272725,0.4581818181818182,2.766060606060606,2.8212121212121213,0.42424242424242425,2.9696969696969697,,,,,
2023-26,2023-02-24,2023-02-24 09:41:00,52894,1,12011.0,9.0,STOP,-1.0833333333333333,1,16.107142857142858,0.5587583148558758,8.25,0.5121951219512195,33.0,0.88470066518847,11,2.2055432372505317,1.0088691796008868,1.1349589255443995,4.314855875831485,,21.67,15.443458980044346,1.0864745011086474,12.106430155210642,14.465631929046562,1.3037694013303769,10.957871396895786,2.328159645232816,12.634146341463413,8.660753880266075,9.42128603104213,2.328159645232816,1.9866962305986695,1.8625277161862528,4.064190687361396,0.6829268292682926,0.6829268292682926,,,,,
2023-26,2023-02-24,2023-02-24 10:00:00,52913,-1,11973.0,16.75,STOP,-1.044776119402985,3,13.267857142857142,1.262449528936743,15.75,1.1870794078061913,31.5,1.8277254374158816,30,3.3803499327052764,-1.5187079407805917,1.341163860479657,6.6137281292059225,0.2022792022792023,21.67,21.612382234185734,4.183041722745626,17.561238223418574,20.425302826379543,4.446837146702557,16.166890982503364,0.03768506056527591,18.201884253028265,13.378196500672948,14.301480484522207,0.03768506056527591,5.275908479138628,0.6029609690444145,6.57415881561241,1.7335127860026918,2.034993270524899,2.7494643337819245,1.9690444145356663,1.188624495289408,0.6132301480484194,0.07751816958279886
2023-26,2023-02-28,2023-02-28 09:32:00,55644,-1,12062.25,9.0,STOP,-1.0833333333333333,7,6.535714285714286,1.3770491803278688,5.0,0.7650273224043715,1.4285714285714286,1.530054644808743,2,2.7158469945355193,-1.616120218579235,2.5357212129048943,7.497267759562842,-0.1937984496124031,20.7,19.469945355191257,0.5737704918032787,8.530054644808743,18.016393442622952,1.7978142076502732,12.852459016393443,5.010928961748634,10.174863387978142,3.366120218579235,12.852459016393443,5.010928961748634,5.546448087431694,3.1748633879781423,5.783606557376938,1.8743169398907105,5.775956284153006,8.011519125683181,6.8469945355191255,5.682469945355071,4.823879781420787,4.024502732240419
2023-26,2023-02-28,2023-02-28 09:33:00,55645,-1,12056.75,12.5,STOP,-1.06,4,7.285714285714286,1.715686274509804,7.0,0.9607843137254902,1.4,2.093137254901961,3,2.436274509803922,-1.4566176470589733,3.0088807857436923,6.6568627450980395,-0.27906976744186046,20.7,18.22058823529412,0.24019607843137256,8.406862745098039,16.916666666666668,2.3676470588235294,12.284313725490197,3.7401960784313726,9.882352941176471,2.264705882352941,12.284313725490197,3.7401960784313726,5.730392156862745,2.093137254901961,5.943137254901861,0.9264705882352942,5.936274509803922,7.941705882353049,6.897058823529412,5.852411764705774,5.0822058823529614,4.365117647058808
2023-26,2023-02-28,2023-02-28 10:26:00,55698,-1,12087.75,11.0,TARGET,2.9318181818181817,25,11.642857142857142,0.9447852760736196,7.0,0.6012269938650306,2.0,1.00920245398773,56,2.2653374233128836,-0.6581288343558594,0.6270384008416623,7.085889570552148,,20.7,8.739263803680982,2.5122699386503067,2.5981595092024543,7.9233128834355835,1.1809815950920246,5.024539877300613,5.003067484662577,3.521472392638037,4.079754601226994,5.024539877300613,5.003067484662577,0.9233128834355828,3.97239263803681,1.218558282208589,1.0521472392638038,1.0521472392638038,,,,,
2023-26,2023-03-01,2023-03-01 09:42:00,57034,-1,12035.75,9.75,STOP,-1.0769230769230769,3,14.928571428571429,0.65311004784689,5.75,0.38516746411483255,1.6428571428571428,0.937799043062201,12,2.343660287081291,-0.8791866028708134,0.7573720103736433,4.287081339712919,0.09620253164556962,20.58,9.177033492822966,0.38516746411483255,1.8923444976076556,8.322966507177034,1.423444976076555,7.100478468899522,0.6363636363636364,5.45933014354067,3.1148325358851676,7.100478468899522,0.6363636363636364,1.624401913875598,2.126794258373206,4.277033492822991,0.9545454545454545,2.3947368421052633,3.451602870813407,2.6710526315789473,1.890502392344488,1.3150119617225124,0.7792105263157699
2023-26,2023-03-02,2023-03-02 09:58:00,58430,1,11890.75,11.25,TARGET,2.933333333333333,4,12.178571428571429,0.9237536656891495,6.25,0.5131964809384164,1.3888888888888888,0.9442815249266862,28,2.653225806451613,1.1895894428153388,0.7123955139244761,5.973607038123167,-0.18902439024390244,19.59,15.498533724340176,2.791788856304985,5.357771260997067,12.665689149560118,3.469208211143695,2.2785923753665687,4.782991202346041,8.29325513196481,3.1818181818181817,2.2785923753665687,4.782991202346041,0.6363636363636364,3.653958944281525,1.0120234604106169,0.7595307917888563,0.7595307917888563,1.9223929618768543,2.3196480938416424,2.71690322580643,3.0097947214076783,3.282486803519108
2023-26,2023-03-02,2023-03-02 10:08:00,58440,1,11906.5,9.0,STOP,-1.0833333333333333,2,11.339285714285714,0.7937007874015749,8.0,0.7055118110236221,16.0,0.815748031496063,38,2.849606299212599,1.7274015748031177,0.8531479900825102,7.870866141732284,-0.573170731707317,19.59,15.256692913385828,1.609448818897638,4.365354330708661,12.214173228346457,2.337007874015748,1.058267716535433,6.525984251968504,7.518110236220473,4.806299212598425,1.058267716535433,6.525984251968504,2.07244094488189,5.313385826771654,2.231181102362141,0.573228346456693,0.573228346456693,3.4536566929134094,3.8803149606299217,4.3069732283464335,4.6215433070866725,4.914418897637845
2023-26,2023-03-03,2023-03-03 09:39:00,59791,-1,12127.25,12.0,STOP,-1.0625,2,10.107142857142858,1.187279151943463,5.75,0.5689045936395759,1.0,1.3851590106007066,9,1.8538869257949808,-1.0153710247348744,1.6259544403256978,5.169611307420494,,18.49,3.067137809187279,27.802120141342755,20.901060070671377,3.784452296819788,26.24381625441696,2.7208480565371023,10.710247349823321,6.901060070671377,11.402826855123674,2.7208480565371023,10.265017667844523,1.879858657243816,1.558303886925795,2.002296819787914,2.2508833922261484,2.696113074204947,,,,,
2023-26,2023-03-06,2023-03-06 09:38:00,61170,1,12367.5,14.5,STOP,-1.0517241379310345,9,12.660714285714286,1.1452750352609309,8.5,0.6713681241184767,1.5454545454545454,1.2637517630465445,8,2.209590973201721,0.5133991537376587,1.7613300406942367,3.3963328631875878,,18.61,3.653032440056417,20.22002820874471,4.3836389280677,4.3836389280677,19.627644569816642,1.165021156558533,5.68688293370945,0.8293370944992947,7.207334273624824,1.165021156558533,5.68688293370945,2.2905500705218618,1.1057827926657262,2.721015514809648,1.3822284908321578,2.5669957686882934,,,,,
2023-26,2023-03-07,2023-03-07 09:31:00,62542,-1,12319.5,10.5,STOP,-1.0714285714285714,1,5.75,1.826086956521739,7.0,1.2173913043478262,2.3333333333333335,2.1739130434782608,1,1.326086956521739,-0.5521739130433517,6.565050644114466,8.173913043478262,-0.20270270270270271,19.59,29.0,0.9130434782608695,7.391304347826087,27.391304347826086,0.08695652173913043,10.73913043478261,0.2608695652173913,9.391304347826088,1.2608695652173914,10.73913043478261,0.2608695652173913,7.217391304347826,1.1304347826086956,5.465217391304221,3.391304347826087,3.391304347826087,5.281043478260867,4.521739130434782,3.762434782608698,3.2026086956523256,2.681391304347768
2023-26,2023-03-08,2023-03-08 09:52:00,63943,-1,12163.0,11.25,STOP,-1.0666666666666667,5,13.625,0.8256880733944955,5.75,0.42201834862385323,1.15,0.9908256880733946,22,1.7486238532110625,-0.8357798165136814,0.56237998790015,4.477064220183486,,19.11,14.660550458715596,1.5229357798165137,7.1192660550458715,13.944954128440367,0.5137614678899083,3.981651376146789,1.3027522935779816,1.5779816513761469,1.7798165137614679,3.981651376146789,1.3027522935779816,3.889908256880734,0.47706422018348627,1.3981651376146256,0.9541284403669725,2.7155963302752295,,,,,
2023-26,2023-03-09,2023-03-09 09:31:00,65302,-1,12245.25,14.0,STOP,-1.0535714285714286,2,7.053571428571429,1.9848101265822784,10.25,1.4531645569620253,3.1538461538461537,2.1265822784810124,1,1.5417721518987342,-0.7992405063289592,4.3769502808404415,11.873417721518987,,22.61,1.311392405063291,19.422784810126583,9.675949367088608,0.10632911392405063,18.040506329113924,4.394936708860759,15.453164556962024,1.2050632911392405,8.931645569620253,4.394936708860759,15.453164556962024,6.521518987341772,2.162025316455696,8.793417721518935,0.6734177215189873,6.415189873417721,,,,,
2023-26,2023-03-10,2023-03-10 09:55:00,66706,-1,11892.75,17.0,STOP,-1.0441176470588236,2,20.214285714285715,0.8409893992932862,12.0,0.5936395759717314,2.6666666666666665,1.2614840989399292,25,3.614399293286219,-2.597791519434665,0.7771844495085202,11.501766784452297,,24.8,22.79328621908127,4.192579505300353,5.602473498233215,22.570671378091873,4.613074204946996,10.697879858657243,1.4222614840989398,5.57773851590106,1.4222614840989398,10.697879858657243,1.9911660777385158,6.6660777385159005,0.08657243816254416,5.754593639576007,0.3586572438162544,0.3586572438162544,,,,,
