tape,day,ts,dir,entry,risk,res,r,hold,vwin,disp,risk_atr,atr,mins_in,vol_z,lrlq,lrlq_wrong,bar_delta,bar_ratio,vwin_delta,wick_delta,d_sma20,bb_w,d_vwap,d_vwap_p1,d_vwap_m1,d_vwap_p2,d_vwap_m2,vwap_sd,D15_ok,D15_conflict,D60_ok,D60_conflict,D240_ok,D240_conflict,d_fib0.382,d_fib0.5,d_fib0.618,d_fib0.705,d_fib0.786,fib_depth
2017-19,2017-04-27,2017-04-27 10:08:00,-1,5557.75,4.25,STOP,-1.1764705882352942,4,6,0.7142857142857143,2.2884615384615383,1.8571428571428572,38,1.4914383561643836,4,1,,,,,0.04038461538451744,2.0243726380744445,4.642338776745558,1.0682977316725486,8.216379821818569,2.5057433134004614,11.790420866891578,1.2989047182727134,False,False,False,False,False,False,,,,,,
2017-19,2017-04-27,2017-04-27 10:10:00,1,5561.25,4.25,STOP,-1.1764705882352942,39,2,0.8571428571428571,2.2884615384615383,1.8571428571428572,40,0.9018120522545301,1,4,,,,,1.6355769230771189,1.975104874383765,6.408575986094337,2.7955663810544835,10.02158559113419,0.8174432239853698,13.634595196174045,1.773750055121567,False,False,False,False,False,False,,,,,,
2017-19,2017-04-27,2017-04-27 10:30:00,1,5562.5,3.75,STOP,-1.2,19,2,1.0,2.234042553191489,1.6785714285714286,60,1.0804403048264184,2,5,,,,,0.24574468085128057,1.5197021059527507,6.550901116892535,1.9302058125596229,11.171596421225447,2.690489491773289,15.792291725558359,1.417730597979404,False,False,False,False,False,False,2.10327659574459,3.351063829787234,4.598851063829878,5.518829787234086,6.375361702127734,0.18309859154929578
2017-19,2017-04-27,2017-04-27 10:59:00,1,5557.5,3.75,TARGET,1.8,117,3,1.0,1.75,2.142857142857143,89,0.3920425562923559,3,5,,,,,0.8341666666668365,3.3286014512000723,2.0508176260043913,1.5853159979540579,5.68695124996284,5.221449621912507,9.323084873921289,0.5640105227408673,False,False,False,False,False,False,,,,,,
2017-19,2017-04-28,2017-04-28 09:39:00,1,5588.75,5.5,STOP,-1.1363636363636365,13,1,0.6923076923076923,1.7701149425287357,3.107142857142857,9,0.7338362068965517,3,0,,,,,0.382183908045977,1.606546504661666,0.4395820794699579,1.3649882103659208,0.48582405142600504,2.2903943412618837,1.411230182321968,-0.47501530927221286,False,False,False,False,False,False,,,,,,
2017-19,2017-04-28,2017-04-28 10:18:00,1,5581.5,6.25,STOP,-1.12,75,2,1.0,2.713178294573644,2.3035714285714284,48,2.0354744274151884,4,0,,,,,1.0147286821703847,1.5287754908484683,2.5438931037740904,4.740739966181769,0.34704624136641143,6.937586828589448,1.8498006210412674,-1.1579747078893456,True,False,True,False,True,False,,,,,,
2017-19,2017-04-28,2017-04-28 10:36:00,1,5580.75,5.0,STOP,-1.15,57,5,0.9,2.456140350877193,2.0357142857142856,66,0.8095470723707167,5,2,,,,,0.7122807017542967,1.5546254016889627,2.7011076650601913,5.38902166660652,0.01319366351386283,8.076935668153295,2.6747203380329125,-1.0049085140023666,True,False,True,False,True,False,0.5297894736840247,0.9210526315789475,1.3123157894738702,1.6007894736841928,1.8693684210528247,0.2222222222222222
2017-19,2017-04-28,2017-04-28 10:47:00,-1,5580.25,3.25,STOP,-1.2307692307692308,10,5,0.625,1.8762886597938144,1.7321428571428572,77,0.6958735546833563,3,5,,,,,0.09381443298990075,2.1443914244536777,3.3318631963663496,6.474796298158459,0.18893009457423965,9.61772939995057,2.95400300721787,-1.0601126681526873,False,False,False,False,False,False,,,,,,
2017-19,2017-04-28,2017-04-28 10:51:00,1,5580.5,3.0,STOP,-1.25,42,1,1.0,1.8064516129032258,1.6607142857142858,81,0.6087437742114001,5,2,,,,,0.21075268817226206,2.095950055133627,3.262469094714008,6.551379617283972,0.02644142785595582,9.840290139853389,3.3153519504253723,-0.9919604295482508,True,False,True,False,True,False,0.49888172042987966,0.9784946236559139,1.4581075268819481,1.811720430107505,2.140946236559376,0.25925925925925924
2017-19,2017-05-01,2017-05-01 10:22:00,-1,5603.0,3.5,STOP,-1.2142857142857142,4,4,0.8,2.0851063829787235,1.6785714285714286,52,0.9473010454448475,4,3,,,,,0.44680851063829785,2.431477327279168,2.0996901351563597,2.43437758328799,6.633757853600709,6.968445301731798,11.167825572044517,0.46309192220817796,False,False,False,False,False,False,,,,,,
2017-19,2017-05-02,2017-05-02 09:34:00,1,5634.75,3.5,STOP,-1.2142857142857142,3,1,0.7,2.3333333333333335,1.5,4,2.695601173020528,3,0,,,,,1.4000000000002426,2.591935272648316,0.11112682400501701,1.4641257481180219,1.686379396128056,3.0393783202404543,3.2616319682504886,0.07054540076406017,False,False,False,False,False,False,,,,,,
2017-19,2017-05-02,2017-05-02 09:36:00,-1,5633.0,3.5,TARGET,1.7857142857142858,10,1,0.7272727272727273,1.97979797979798,1.7678571428571428,6,1.8658666408593827,1,3,,,,,1.9444444444444444,2.3696447730233783,0.9047351300697586,2.2055342397920086,0.39606397965249157,3.5063333495137443,1.6968630893742271,-0.6955225624832063,False,False,False,False,False,False,3.1031919191918496,2.9696969696969697,2.8362020202020903,2.7377777777778602,2.6461414141413484,-2.125
2017-19,2017-05-02,2017-05-02 10:11:00,1,5628.0,1.75,STOP,-1.4285714285714286,6,1,0.8333333333333334,0.9702970297029703,1.8035714285714286,41,0.5087868480725624,6,1,,,,,0.6722772277225706,1.5533998891288519,1.90122946292961,4.182936585642135,0.38047765978291576,6.464643708355165,2.6621847824959457,-0.8332486864787564,False,False,True,False,False,False,,,,,,
2017-19,2017-05-02,2017-05-02 10:33:00,-1,5627.75,3.5,STOP,-1.2142857142857142,12,6,0.8,2.7605633802816905,1.2678571428571428,63,1.3963562237227674,3,7,,,,,0.35492957746464526,1.6564367804901567,2.6043253029550306,5.760478410737537,0.5518278048274765,8.916631518520045,3.7079809126099836,-0.8251581003890909,False,False,False,False,False,False,5.031718309859161,3.8450704225352115,2.658422535211262,1.7835211267602191,0.9689577464790052,0.11764705882352941
2017-19,2017-05-02,2017-05-02 10:42:00,1,5628.75,1.75,TARGET,1.5714285714285714,3,2,0.8571428571428571,1.2249999999999999,1.4285714285714286,72,0.5416156670746634,7,3,,,,,0.026250000000254656,1.3639603881084268,1.5604509366580714,4.340089605564572,1.2191877322484288,7.119728274471072,3.998826401154929,-0.5613862528657294,False,False,True,False,False,False,0.3048499999997148,0.0875,0.4798499999997148,0.7691250000000763,1.0384500000001935,0.47368421052631576
2017-19,2017-05-02,2017-05-02 10:55:00,-1,5631.5,2.25,STOP,-1.3333333333333333,6,2,0.6666666666666666,1.6153846153846154,1.3928571428571428,85,0.8281573498964803,3,5,,,,,0.574358974359105,2.8613846002791226,0.3509829741478592,2.4309427871065474,3.1329087354022658,5.2128685483603014,5.914834496656019,0.12616547106908477,True,False,False,False,False,False,1.887846153846159,0.8076923076923077,0.2724615384615437,1.0688461538464673,1.8103076923075723,0.4117647058823529
2017-19,2017-05-03,2017-05-03 09:30:00,-1,5623.75,5.5,TARGET,1.8636363636363635,39,1,0.8571428571428571,4.529411764705883,1.2142857142857142,0,19.40765391014975,0,1,,,,,3.026470588235444,2.158692277518973,1.0122383023699513,3.367408247861985,1.3429316431220821,5.7225781933540185,3.698101588614116,-0.42979416594008485,False,False,False,False,False,False,,,,,,
2017-19,2017-05-03,2017-05-03 09:50:00,-1,5618.25,3.0,STOP,-1.25,2,4,0.875,1.696969696969697,1.7678571428571428,20,0.5881136950904393,1,2,,,,,0.7636363636365694,2.3039292078765867,2.8520544891265067,4.796956480436193,0.9071524978168203,6.741858471745879,1.037749493492866,-1.4664258157327974,False,False,False,False,False,False,,,,,,
2017-19,2017-05-03,2017-05-03 09:52:00,1,5620.5,3.25,STOP,-1.2307692307692308,9,1,0.7272727272727273,1.8383838383838385,1.7678571428571428,22,1.2282925592597287,2,1,,,,,0.7353535353536382,1.7449188523830714,1.4920424445539024,3.4660083627180702,0.4819234736102652,5.439974280882238,2.455889391774433,-0.7558602865553024,False,False,False,False,False,False,,,,,,
