tape,tf,sess,trend,W,U,buf,tgt,n,R,netR,win,be,excess,medRR,medRisk,t,H1,H2,drop3,flat
2020-22,3,ALLDAY,SLOPE,2.0,0.5,2,R2,4737,-0.25622963175779145,-1213.7597656366581,0.32552248258391386,0.3333333333333333,-0.007810850749419451,2.0,6.25,-12.465924013281683,-0.27080660289265907,-0.2417079462277337,-0.2576463126904281,0.006966434452184927
2020-22,3,ALLDAY,SLOPE,2.0,0.5,2,DOL,4737,-0.2909393845224892,-1378.1798644830312,0.36985433818872704,0.41624365482233505,-0.04638931663360801,1.4024390243902438,6.25,-14.69468440699666,-0.31119777087761996,-0.27075783149108207,-0.29724118241046893,0.004644289634789952
2020-22,3,ALLDAY,NONE,2.0,0.5,2,R1,8565,-0.2753738447809759,-2358.576980549058,0.48347927612375946,0.5,-0.01652072387624054,1.0,6.25,-25.09337984208111,-0.30126475345127296,-0.2495010669991033,-0.2758155966005043,0.0017513134851138354
2020-22,3,ALLDAY,NONE,2.0,0.5,2,R2,8565,-0.2474892861406402,-2119.745735794583,0.3291301809690601,0.3333333333333333,-0.0042031523642732105,2.0,6.25,-16.13764559385253,-0.26920869464625974,-0.22578508730484245,-0.24827036260305285,0.006654991243432574
2020-22,3,ALLDAY,NONE,2.0,0.5,2,DOL,8565,-0.27707959745198246,-2373.1867521762297,0.3854057209573847,0.4458874458874459,-0.06048172493006121,1.2427184466019416,6.25,-19.171036925247837,-0.30247057744437866,-0.25170639825790037,-0.2807864535063453,0.004670169293636894
2017-19,1,NY,SLOPE,2.0,0.5,2,R1,631,-0.3048732308161343,-192.37500864498077,0.5419968304278923,0.5,0.04199683042789226,1.0,3.5,-7.543652056128716,-0.4145725541194345,-0.19621207145576755,-0.31077624564499684,0.0
2017-19,1,NY,SLOPE,2.0,0.5,2,R2,631,-0.3286450216243752,-207.37500864498077,0.35340729001584786,0.3333333333333333,0.02007395668251455,2.0,3.5,-5.705720956270651,-0.42731140762261927,-0.2309123869131808,-0.3394386660271625,0.0
2017-19,1,NY,SLOPE,2.0,0.5,2,DOL,631,-0.3230247003816026,-203.82858594079124,0.4437400950871632,0.46875,-0.025009904912836778,1.1333333333333333,3.5,-6.320806436393692,-0.3772398222942602,-0.26932265533247185,-0.34103933692332816,0.0
2017-19,1,NY,NONE,2.0,0.5,2,R1,1232,-0.37985708961645853,-467.9839344074769,0.5056818181818182,0.5,0.005681818181818232,1.0,3.5,-13.053678821608854,-0.4618216872385857,-0.29815817950688295,-0.38306707179514216,0.0
2017-19,1,NY,NONE,2.0,0.5,2,R2,1232,-0.3831038428632118,-471.98393440747697,0.336038961038961,0.3333333333333333,0.002705627705627711,2.0,3.5,-9.391815803922354,-0.4748298173198865,-0.2916751973350839,-0.3887574757768399,0.0
2017-19,1,NY,NONE,2.0,0.5,2,DOL,1232,-0.36863706599204615,-454.1608653022009,0.42857142857142855,0.4968152866242038,-0.06824385805277527,1.0128205128205128,3.5,-10.122761288949052,-0.42581110024818086,-0.31164836085829756,-0.38138607938553876,0.0008116883116883117
2017-19,1,LONDON,SLOPE,2.0,0.5,2,R1,673,-0.7568105369746763,-509.3334913839571,0.4635958395245171,0.5,-0.036404160475482894,1.0,2.0,-19.330406821802615,-0.8670726589367083,-0.6475270728998812,-0.7639967593537376,0.0014858841010401188
2017-19,1,LONDON,SLOPE,2.0,0.5,2,R2,673,-0.7656686921924153,-515.2950298454955,0.30460624071322434,0.3333333333333333,-0.028727092620108974,2.0,2.0,-14.218981768727522,-0.9014010171456635,-0.6311410920168589,-0.7773463971978385,0.004457652303120356
2017-19,1,LONDON,SLOPE,2.0,0.5,2,DOL,673,-0.772279730155608,-519.7442583947242,0.40416047548291234,0.5,-0.09583952451708766,1.0,2.0,-17.23891905009605,-0.9179793310374101,-0.6278733209976086,-0.7881008831762052,0.0014858841010401188
2017-19,1,LONDON,NONE,2.0,0.5,2,R1,1244,-0.7711802806762014,-959.3482691611945,0.4638263665594855,0.5,-0.0361736334405145,1.0,1.75,-26.620902705481075,-0.8861396060508745,-0.6565900061052993,-0.7751214276701186,0.0008038585209003215
2017-19,1,LONDON,NONE,2.0,0.5,2,R2,1244,-0.7679339289571808,-955.3098076227329,0.3094855305466238,0.3333333333333333,-0.023847802786709504,2.0,1.75,-19.258812926691025,-0.9159302662763174,-0.620412700265072,-0.774284633521479,0.002411575562700965
2017-19,1,LONDON,NONE,2.0,0.5,2,DOL,1244,-0.773744649957437,-962.5383445470516,0.40353697749196143,0.5,-0.09646302250803857,1.0,1.75,-22.608290021442887,-0.911799628470156,-0.6361328655972466,-0.7861711076124509,0.0008038585209003215
2017-19,1,ALLDAY,SLOPE,2.0,0.5,2,R1,9020,-0.6838088351020067,-6167.955692620101,0.48747228381374724,0.5,-0.012527716186252758,1.0,2.0,-62.481762614318235,-0.7299589452684694,-0.6377813558748705,-0.6843500563210738,0.0006651884700665188
2017-19,1,ALLDAY,SLOPE,2.0,0.5,2,R2,9020,-0.6870729898909593,-6197.3983688164535,0.32272727272727275,0.3333333333333333,-0.010606060606060563,2.0,2.0,-45.54061031152879,-0.7436730644151779,-0.6306233141475848,-0.6879445865522931,0.002549889135254989
2017-19,1,ALLDAY,SLOPE,2.0,0.5,2,DOL,9020,-0.6970128726223467,-6287.056111053567,0.4114190687361419,0.5,-0.08858093126385808,1.0,2.0,-52.34398951831583,-0.7457845998451337,-0.648370742548956,-0.7009124475573911,0.0009977827050997783
2017-19,1,ALLDAY,NONE,2.0,0.5,2,R1,16870,-0.679568977381513,-11464.328648426124,0.4889152341434499,0.5,-0.011084765856550105,1.0,2.0,-84.98721162548465,-0.7266681754942511,-0.632614734187209,-0.6798584980535376,0.0004149377593360996
2017-19,1,ALLDAY,NONE,2.0,0.5,2,R2,16870,-0.6807055558258689,-11483.502726782408,0.3243627741553053,0.3333333333333333,-0.008970559178028026,2.0,2.0,-61.684252859250485,-0.7445234369939417,-0.6170840838564667,-0.6811719513426755,0.0025489033787788975
2017-19,1,ALLDAY,NONE,2.0,0.5,2,DOL,16870,-0.6771797183938745,-11424.021849304663,0.4211025489033788,0.5,-0.07889745109662122,1.0,2.0,-69.55639433788023,-0.7265425992770178,-0.6279687592558735,-0.6793902351371264,0.000948429164196799
2017-19,3,NY,SLOPE,2.0,0.5,2,R1,280,-0.28742928814786733,-80.48020068140285,0.4857142857142857,0.5,-0.01428571428571429,1.0,5.75,-4.727536064195775,-0.38293537425229734,-0.19327789830023764,-0.30073177790133926,0.0
2017-19,3,NY,SLOPE,2.0,0.5,2,R2,280,-0.26413029778871516,-73.95648338084024,0.31785714285714284,0.3333333333333333,-0.015476190476190477,2.0,5.75,-3.140455212642992,-0.3371111640552376,-0.19218462111462564,-0.2879949263231989,0.02857142857142857
2017-19,3,NY,SLOPE,2.0,0.5,2,DOL,280,-0.278701101131399,-78.03630831679172,0.4107142857142857,0.48095593726661684,-0.07024165155233114,1.079192546583851,5.75,-3.763073383103509,-0.3858704491181127,-0.17305188574024155,-0.3152548520977525,0.0
2017-19,3,NY,NONE,2.0,0.5,2,R1,446,-0.2793250394261606,-124.57896758406764,0.484304932735426,0.5,-0.01569506726457398,1.0,5.75,-5.871560899274677,-0.34818553822139553,-0.21046454063092584,-0.28763086992176495,0.004484304932735426
2017-19,3,NY,NONE,2.0,0.5,2,R2,446,-0.2319331745063784,-103.44219582984476,0.3273542600896861,0.3333333333333333,-0.005979073243647215,2.0,5.75,-3.4810065603640297,-0.31238903745434804,-0.1514773115584088,-0.24669007589417358,0.026905829596412557
2017-19,3,NY,NONE,2.0,0.5,2,DOL,446,-0.2702121369404841,-120.51461307545591,0.4170403587443946,0.5,-0.0829596412556054,1.0,5.75,-4.717606369711736,-0.36616935089599445,-0.17425492298497378,-0.293876370480982,0.004484304932735426
2017-19,3,LONDON,SLOPE,2.0,0.5,2,R1,306,-0.6727299368088521,-205.85536066350875,0.43790849673202614,0.5,-0.06209150326797386,1.0,2.5,-11.236243334696049,-0.8742828164267793,-0.47117705719092506,-0.6879988336006774,0.006535947712418301
2017-19,3,LONDON,SLOPE,2.0,0.5,2,R2,306,-0.6700004241731,-205.0201297969686,0.2875816993464052,0.3333333333333333,-0.04575163398692811,2.0,2.5,-8.276885246576972,-0.9265703981261256,-0.4134304502200743,-0.6950774901330637,0.016339869281045753
2017-19,3,LONDON,SLOPE,2.0,0.5,2,DOL,306,-0.7132470891009832,-218.25360926490086,0.3627450980392157,0.5,-0.13725490196078433,1.0,2.5,-10.231237932382772,-0.8778817411041354,-0.548612437097831,-0.7503303646632707,0.006535947712418301
2017-19,3,LONDON,NONE,2.0,0.5,2,R1,579,-0.6391284684562752,-370.0553832361834,0.45595854922279794,0.5,-0.04404145077720206,1.0,2.25,-14.829166775824548,-0.7351872551629908,-0.5434009189451001,-0.6470182729497354,0.0069084628670120895
2017-19,3,LONDON,NONE,2.0,0.5,2,R2,579,-0.6533163253361715,-378.27015236964326,0.2918825561312608,0.3333333333333333,-0.04145077720207252,2.0,2.25,-11.118517126123598,-0.8114848330176622,-0.49569322630185825,-0.6664821843137858,0.022452504317789293
2017-19,3,LONDON,NONE,2.0,0.5,2,DOL,579,-0.6818058575045681,-394.7655914951449,0.38341968911917096,0.5,-0.11658031088082904,1.0,2.25,-13.705337585557388,-0.7861262815345431,-0.5778451590746966,-0.7016317022586683,0.0069084628670120895
2017-19,3,ALLDAY,SLOPE,2.0,0.5,2,R1,4357,-0.5562011378035462,-2423.3683574100505,0.485425751663989,0.5,-0.014574248336011009,1.0,2.5,-35.5065410225303,-0.6339728309315059,-0.47867894139964495,-0.5572447066893075,0.0020656414964425065
