tape,day,ts,i,dir,entry,risk,res,r,wick_delta,wick_ratio,bar_delta,bar_ratio,wick_vol_share,vol_z,cvd_div
2023-26,2023-09-14,2023-09-14 09:43:00,249932,-1,15604.25,10.0,STOP,-1.075,-146.0,-0.14989733059548255,-12.0,-0.007380073800738007,0.5990159901599016,0.5897394048201947,
2023-26,2023-09-15,2023-09-15 09:31:00,251300,-1,15617.0,11.0,TARGET,2.9318181818181817,-277.0,-0.09273518580515568,-232.0,-0.05128205128205128,0.6602564102564102,3.3476394849785405,
2023-26,2023-09-15,2023-09-15 10:03:00,251332,-1,15502.5,17.75,STOP,-1.0422535211267605,-281.0,-0.15830985915492957,-293.0,-0.10284310284310284,0.623025623025623,1.0381518055606165,
2023-26,2023-09-18,2023-09-18 09:30:00,252678,1,15367.5,25.0,FLAT,2.45,-225.0,-0.06512301013024602,91.0,0.013669821240799159,0.5190025537028692,10.129336579427875,
2023-26,2023-09-18,2023-09-18 09:31:00,252679,1,15375.25,20.0,TARGET,2.9625,-231.0,-0.10921985815602837,-183.0,-0.036977167104465546,0.42735906243685595,5.537962289486936,
2023-26,2023-09-18,2023-09-18 09:32:00,252680,1,15378.0,18.25,TARGET,2.958904109589041,-384.0,-0.1285140562248996,-380.0,-0.09679062659195109,0.761079979623026,3.6633386208827097,
2023-26,2023-09-18,2023-09-18 09:43:00,252691,1,15389.0,9.5,STOP,-1.0789473684210527,-131.0,-0.12073732718894009,-20.0,-0.00779423226812159,0.42283710054559626,0.9152028533214445,
2023-26,2023-09-18,2023-09-18 09:59:00,252707,1,15409.5,10.75,STOP,-1.069767441860465,-62.0,-0.14832535885167464,-20.0,-0.020366598778004074,0.4256619144602851,0.4328947078401552,
2023-26,2023-09-19,2023-09-19 09:33:00,254061,-1,15337.5,21.0,STOP,-1.0357142857142858,-115.0,-0.03322739092747761,-98.0,-0.025179856115107913,0.8892600205549845,2.941243151331948,
2023-26,2023-09-19,2023-09-19 09:38:00,254066,-1,15343.25,12.75,STOP,-1.0588235294117647,-116.0,-0.0940032414910859,-29.0,-0.013583138173302109,0.5779859484777518,1.1696707390565935,
2023-26,2023-09-22,2023-09-22 10:12:00,258239,1,14940.0,12.5,STOP,-1.06,-55.0,-0.15942028985507245,29.0,0.01963439404197698,0.23358158429248477,0.7891011085882196,
2023-26,2023-09-22,2023-09-22 10:21:00,258248,-1,14930.5,10.0,STOP,-1.075,-69.0,-0.09163346613545817,2.0,0.0018552875695732839,0.6985157699443414,0.6367771280051981,
2023-26,2023-09-25,2023-09-25 09:36:00,259582,1,14814.5,11.5,TARGET,2.9347826086956523,-110.0,-0.14627659574468085,82.0,0.04535398230088496,0.415929203539823,1.4048719841485682,
2023-26,2023-09-26,2023-09-26 09:35:00,260961,-1,14815.0,13.5,STOP,-1.0555555555555556,-56.0,-0.03888888888888889,167.0,0.07055344317701732,0.6083650190114068,1.7314655645367762,
2023-26,2023-09-26,2023-09-26 09:46:00,260972,-1,14821.25,12.0,TARGET,2.9375,-182.0,-0.10364464692482915,-158.0,-0.07596153846153846,0.8442307692307692,0.8650267201763323,
2023-26,2023-09-26,2023-09-26 10:06:00,260992,-1,14773.5,11.5,TARGET,2.9347826086956523,-36.0,-0.020156774916013438,-160.0,-0.05333333333333334,0.5953333333333334,1.203731567860367,
2023-26,2023-09-26,2023-09-26 10:09:00,260995,-1,14770.25,9.75,TARGET,2.923076923076923,-227.0,-0.1690245718540581,-129.0,-0.06843501326259947,0.7124668435013263,0.8013603996173876,
2023-26,2023-09-27,2023-09-27 09:33:00,262339,-1,14765.5,8.0,STOP,-1.09375,-77.0,-0.09177592371871275,-54.0,-0.028938906752411574,0.44962486602357987,1.9198518442306702,
2023-26,2023-09-27,2023-09-27 09:34:00,262340,-1,14765.0,8.0,STOP,-1.09375,-164.0,-0.140893470790378,-37.0,-0.019712306872669155,0.6201385189131593,1.777967225537558,
2023-26,2023-09-27,2023-09-27 09:35:00,262341,-1,14758.0,23.5,STOP,-1.0319148936170213,-104.0,-0.04329725228975854,170.0,0.05176613885505481,0.7314250913520097,2.722938518303553,
2023-26,2023-09-27,2023-09-27 09:37:00,262343,-1,14759.25,12.0,STOP,-1.0625,-268.0,-0.13111545988258316,-186.0,-0.08129370629370629,0.8933566433566433,1.5933702426964726,
2023-26,2023-09-28,2023-09-28 10:13:00,263759,1,14759.25,12.25,STOP,-1.0612244897959184,-161.0,-0.11034955448937629,-92.0,-0.057001239157372985,0.9039653035935564,0.8629170230966637,
2023-26,2023-09-29,2023-09-29 09:33:00,265099,1,14998.25,13.0,STOP,-1.0576923076923077,-131.0,-0.1087136929460581,145.0,0.0569297212406753,0.4731056144483706,2.62604392205382,
2023-26,2023-09-29,2023-09-29 09:43:00,265109,-1,14987.25,19.25,STOP,-1.0389610389610389,-154.0,-0.10419485791610285,324.0,0.11747643219724438,0.5358955765047135,1.3679198492213074,
2023-26,2023-11-02,2023-11-02 09:31:00,298217,-1,14914.0,19.5,STOP,-1.0384615384615385,-182.0,-0.089128305582762,-7.0,-0.0017127477367262051,0.4996329826278444,4.334499946972107,
2023-26,2023-11-02,2023-11-02 09:54:00,298240,-1,14909.0,18.5,STOP,-1.0405405405405406,49.0,0.0384917517674784,245.0,0.1073149364870784,0.5575996495838809,0.8288857422938677,
2023-26,2023-11-02,2023-11-02 10:03:00,298249,-1,14912.5,11.5,TARGET,2.9347826086956523,47.0,0.06064516129032258,196.0,0.10283315844700944,0.40661070304302205,0.8713929950421532,
2023-26,2023-11-02,2023-11-02 10:04:00,298250,-1,14911.0,8.5,TARGET,2.911764705882353,-62.0,-0.04975922953451043,9.0,0.006263048016701462,0.8670842032011135,0.6722649762578653,
2023-26,2023-11-02,2023-11-02 10:06:00,298252,-1,14906.5,9.75,TARGET,2.923076923076923,-89.0,-0.11603650586701435,-39.0,-0.02055877701634159,0.40432261465471797,0.9567278595924955,
2023-26,2023-11-06,2023-11-06 10:07:00,301013,-1,15208.75,8.0,STOP,-1.09375,-29.0,-0.03549571603427173,90.0,0.06870229007633588,0.6236641221374046,0.7154169624815685,
2023-26,2023-11-06,2023-11-06 10:25:00,301031,-1,15201.0,12.0,STOP,-1.0625,9.0,0.011857707509881422,278.0,0.18733153638814015,0.511455525606469,0.9255043811780848,
2023-26,2023-11-08,2023-11-08 09:48:00,303754,1,15402.75,9.5,STOP,-1.0789473684210527,-31.0,-0.02770330652368186,108.0,0.07219251336898395,0.7479946524064172,0.6065397636278863,
2023-26,2023-11-09,2023-11-09 10:22:00,305168,-1,15374.75,10.0,STOP,-1.075,-144.0,-0.11483253588516747,-28.0,-0.01904761904761905,0.8530612244897959,0.7041241557695072,
2023-26,2023-11-10,2023-11-10 09:33:00,306499,1,15325.25,13.5,TARGET,2.9444444444444446,-57.0,-0.05943691345151199,1.0,0.0004278990158322636,0.4103551561831408,2.263109475620975,
2023-26,2023-11-10,2023-11-10 09:35:00,306501,1,15323.5,11.25,TARGET,2.933333333333333,-29.0,-0.015960374243258118,188.0,0.07419100236779795,0.7170481452249408,2.0646107467307617,
2023-26,2023-11-10,2023-11-10 09:37:00,306503,1,15336.0,16.75,TARGET,2.955223880597015,-77.0,-0.04663840096910963,400.0,0.10746910263299302,0.44357872111767865,2.485060924720414,
2023-26,2023-11-13,2023-11-13 09:31:00,307877,1,15533.25,17.0,STOP,-1.0441176470588236,-343.0,-0.1037821482602118,-332.0,-0.07678075855689177,0.7643385753931545,6.387473225496713,
2023-26,2023-11-13,2023-11-13 09:32:00,307878,1,15534.75,10.25,STOP,-1.0731707317073171,-59.0,-0.051259774109470024,107.0,0.033594976452119306,0.36138147566719,3.8820159668474616,
2023-26,2023-11-13,2023-11-13 09:50:00,307896,-1,15493.75,8.75,TARGET,2.914285714285714,-108.0,-0.04069329314242653,-21.0,-0.007194244604316547,0.9092154847550531,1.1316804621319325,
2023-26,2023-11-15,2023-11-15 10:05:00,310671,-1,15916.75,8.25,STOP,-1.0909090909090908,-103.0,-0.10248756218905472,-29.0,-0.020322354590049056,0.7042747021723896,0.6503064688860027,
2023-26,2023-11-21,2023-11-21 09:37:00,316163,-1,16000.25,8.0,STOP,-1.09375,-90.0,-0.1595744680851064,108.0,0.05578512396694215,0.29132231404958675,1.2191051919020182,
2023-26,2023-11-21,2023-11-21 10:16:00,316202,-1,15982.25,11.0,TARGET,2.9318181818181817,-49.0,-0.09158878504672897,-45.0,-0.022443890274314215,0.26683291770573564,1.2984069421059448,
2023-26,2023-11-28,2023-11-28 09:40:00,322600,1,15989.75,9.0,STOP,-1.0833333333333333,-272.0,-0.1863013698630137,-174.0,-0.09177215189873418,0.770042194092827,1.0403006776220132,
2023-26,2024-03-04,2024-03-04 09:55:00,414583,-1,18300.25,10.25,STOP,-1.0731707317073171,-127.0,-0.09914129586260734,-28.0,-0.01696969696969697,0.7763636363636364,0.7519310957686787,
2023-26,2024-03-07,2024-03-07 09:31:00,418699,1,18180.0,12.5,STOP,-1.06,-94.0,-0.02986022871664549,-20.0,-0.005065856129685917,0.7973657548125633,2.8415143227292354,
2023-26,2024-03-07,2024-03-07 10:11:00,418739,1,18207.5,15.0,TARGET,2.95,-43.0,-0.03884372177055104,244.0,0.09090909090909091,0.4124441132637854,1.1514371514371515,
2023-26,2024-03-08,2024-03-08 09:30:00,420078,-1,18311.5,23.25,STOP,-1.032258064516129,-90.0,-0.018556701030927835,111.0,0.015132924335378323,0.6612133605998637,7.385219492549335,
2023-26,2024-03-08,2024-03-08 09:41:00,420089,-1,18319.0,9.0,STOP,-1.0833333333333333,-204.0,-0.13709677419354838,-113.0,-0.04667492771581991,0.6146220570012392,0.8654464860227353,
2023-26,2024-03-08,2024-03-08 09:42:00,420090,-1,18319.0,11.0,STOP,-1.0681818181818181,-37.0,-0.023733162283515075,18.0,0.007518796992481203,0.6512113617376776,0.8255457084727059,
2023-26,2024-03-11,2024-03-11 09:30:00,421458,1,18233.25,29.0,STOP,-1.0258620689655173,146.0,0.06541218637992832,146.0,0.06541218637992832,1.0,8.347725964306276,
2023-26,2024-03-11,2024-03-11 09:49:00,421477,1,18212.75,14.5,STOP,-1.0517241379310345,31.0,0.028054298642533938,31.0,0.028054298642533938,1.0,0.8068219088225648,
2023-26,2024-03-11,2024-03-11 10:09:00,421497,-1,18166.25,12.5,STOP,-1.06,-0.0,,-44.0,-0.053268765133171914,0.0,0.8145968216597999,
2023-26,2024-03-11,2024-03-11 10:10:00,421498,-1,18164.75,11.0,STOP,-1.0681818181818181,-0.0,,1.0,0.0015600624024961,0.0,0.8412844575929155,
2023-26,2024-03-11,2024-03-11 10:26:00,421514,1,18165.25,14.75,TARGET,2.9491525423728815,65.0,0.08430609597924774,65.0,0.08430609597924774,1.0,0.8804997576606172,
2023-26,2024-03-13,2024-03-13 10:16:00,424264,-1,18327.5,17.5,STOP,-1.042857142857143,-7.0,-0.007856341189674524,89.0,0.04149184149184149,0.4153846153846154,0.8293220437278896,
2023-26,2024-03-13,2024-03-13 10:23:00,424271,1,18343.0,16.25,STOP,-1.0461538461538462,64.0,0.0367816091954023,188.0,0.07986406117247238,0.7391673746813934,1.1116095672089343,
2023-26,2024-03-14,2024-03-14 10:23:00,425651,1,18291.5,19.25,STOP,-1.0389610389610389,-67.0,-0.04143475572047001,101.0,0.04474966770048737,0.7164377492246344,0.9265188834154351,
2023-26,2024-03-19,2024-03-19 10:13:00,429781,1,18105.5,9.5,STOP,-1.0789473684210527,-35.0,-0.06542056074766354,87.0,0.057961359093937376,0.3564290473017988,0.854686254412937,
2023-26,2024-03-21,2024-03-21 10:05:00,432533,-1,18638.0,11.0,STOP,-1.0681818181818181,-69.0,-0.10900473933649289,128.0,0.10847457627118644,0.5364406779661017,0.509950517513343,
2023-26,2024-03-26,2024-03-26 09:40:00,436648,1,18578.5,9.0,STOP,-1.0833333333333333,-199.0,-0.1791179117911791,-106.0,-0.053,0.5555,1.1247645024323032,
2023-26,2024-03-27,2024-03-27 10:24:00,438072,-1,18413.75,11.25,STOP,-1.0666666666666667,-48.0,-0.08135593220338982,104.0,0.104,0.59,0.44572218136435554,
2023-26,2024-04-01,2024-04-01 10:00:00,440808,1,18592.5,22.25,STOP,-1.0337078651685394,-426.0,-0.26492537313432835,-325.0,-0.08331197128941296,0.41220199948731095,2.0015906000667028,
2023-26,2024-04-01,2024-04-01 10:15:00,440823,-1,18578.75,12.5,TARGET,2.94,-138.0,-0.2197452229299363,117.0,0.06206896551724138,0.33315649867374003,0.9420054471402514,
2023-26,2024-04-01,2024-04-01 10:16:00,440824,-1,18574.75,8.5,TARGET,2.911764705882353,-69.0,-0.2292358803986711,140.0,0.1318267419962335,0.2834274952919021,0.5317577548005908,
2023-26,2024-04-02,2024-04-02 09:32:00,442160,-1,18283.25,8.75,TARGET,2.914285714285714,-119.0,-0.08281141266527488,-97.0,-0.02411135968182948,0.35719612229679343,2.2389181066867017,
2023-26,2024-04-02,2024-04-02 09:55:00,442183,-1,18239.25,10.0,STOP,-1.075,-126.0,-0.09767441860465116,-22.0,-0.014120667522464698,0.82798459563543,0.5769408802236665,
2023-26,2024-04-02,2024-04-02 10:22:00,442210,-1,18225.75,8.0,STOP,-1.09375,-277.0,-0.1747634069400631,-226.0,-0.11932418162618796,0.8368532206969377,0.9380881624566617,
2023-26,2024-04-05,2024-04-05 10:21:00,446349,1,18224.75,11.5,STOP,-1.065217391304348,-192.0,-0.1708185053380783,-75.0,-0.05003335557038025,0.7498332221480988,0.7369714847590954,
2023-26,2024-04-08,2024-04-08 09:47:00,447695,-1,18283.25,12.0,STOP,-1.0625,-90.0,-0.08823529411764706,-21.0,-0.011965811965811967,0.5811965811965812,0.5858494817485354,
2023-26,2024-04-08,2024-04-08 10:05:00,447713,1,18301.5,8.75,STOP,-1.0857142857142856,-62.0,-0.10064935064935066,75.0,0.04892367906066536,0.4018264840182648,0.9256128486897718,
2023-26,2024-04-08,2024-04-08 10:13:00,447721,1,18300.25,10.25,TARGET,2.926829268292683,-81.0,-0.11456859971711457,24.0,0.018957345971563982,0.5584518167456556,0.7901635251529148,
2023-26,2024-04-09,2024-04-09 09:30:00,449058,1,18393.25,14.5,STOP,-1.0517241379310345,-209.0,-0.06649697741011772,74.0,0.012610770279481936,0.5356169052488071,7.121359223300971,
2023-26,2024-04-10,2024-04-10 09:53:00,450460,1,18175.25,23.5,STOP,-1.0319148936170213,9.0,0.003870967741935484,68.0,0.024495677233429394,0.837536023054755,0.6769163242663285,
2023-26,2024-04-10,2024-04-10 10:03:00,450470,1,18165.75,18.5,TARGET,2.9594594594594597,-251.0,-0.10240718074255406,-79.0,-0.027497389488339713,0.8531152105812739,0.6742944317315027,
2023-26,2024-04-11,2024-04-11 09:37:00,451824,-1,18251.25,12.0,STOP,-1.0625,9.0,0.00893743793445879,160.0,0.06514657980456026,0.41001628664495116,1.296726504751848,
2023-26,2024-04-12,2024-04-12 09:40:00,453206,1,18309.75,11.25,STOP,-1.0666666666666667,5.0,0.003695491500369549,142.0,0.07742639040348964,0.7377317339149401,0.8083568406205923,
2023-26,2024-04-16,2024-04-16 10:07:00,455993,1,17885.75,20.75,STOP,-1.036144578313253,-91.0,-0.07262569832402235,37.0,0.01547469677959013,0.5240485152655793,1.0957083610200948,
2023-26,2024-04-17,2024-04-17 09:47:00,457353,-1,17934.75,8.5,TARGET,2.911764705882353,-42.0,-0.061946902654867256,94.0,0.07781456953642384,0.5612582781456954,0.5217691776088459,
2023-26,2024-04-18,2024-04-18 09:58:00,458744,-1,17604.0,9.25,STOP,-1.0810810810810811,-82.0,-0.08333333333333333,23.0,0.016231474947071278,0.6944248412138321,0.4916069227698023,
2023-26,2024-04-23,2024-04-23 09:51:00,462877,1,17470.5,15.75,TARGET,2.9523809523809526,-72.0,-0.03592814371257485,-14.0,-0.0045045045045045045,0.6447876447876448,0.9044743543106584,
2023-26,2024-04-24,2024-04-24 10:23:00,464289,-1,17732.25,13.25,STOP,-1.0566037735849056,-174.0,-0.12357954545454546,-113.0,-0.0736156351791531,0.9172638436482085,0.8819051449254546,
2023-26,2024-04-24,2024-04-24 10:25:00,464291,-1,17734.75,14.5,TARGET,2.9482758620689653,-73.0,-0.04611497157296273,-38.0,-0.022222222222222223,0.9257309941520467,1.0178268503913575,
2023-26,2024-04-24,2024-04-24 10:26:00,464292,-1,17732.75,8.0,STOP,-1.09375,-18.0,-0.02857142857142857,40.0,0.04975124378109453,0.7835820895522388,0.5096995055154051,
2023-26,2024-04-25,2024-04-25 09:52:00,465638,1,17357.25,11.25,STOP,-1.0666666666666667,-192.0,-0.07875307629204266,-153.0,-0.04078912290055985,0.649960010663823,0.9920787103770217,
2023-26,2024-04-26,2024-04-26 09:42:00,467008,1,17721.25,12.5,TARGET,2.94,-56.0,-0.07349081364829396,-183.0,-0.06013802168912258,0.25041077883667434,0.9146378118425007,
2023-26,2024-04-30,2024-04-30 09:54:00,469780,1,17864.25,13.5,STOP,-1.0555555555555556,-20.0,-0.014947683109118086,-2.0,-0.0014619883040935672,0.9780701754385965,0.6165911703062673,
2023-26,2024-04-30,2024-04-30 09:56:00,469782,1,17865.25,9.75,TARGET,2.923076923076923,-44.0,-0.08333333333333333,24.0,0.02733485193621868,0.6013667425968109,0.4346104346104346,
2023-26,2024-10-01,2024-10-01 10:25:00,620394,-1,19946.5,18.5,TARGET,2.9594594594594597,-91.0,-0.14108527131782947,34.0,0.020506634499396863,0.38902291917973464,0.7775459000633105,
2023-26,2024-10-04,2024-10-04 09:36:00,624485,-1,20217.25,22.25,TARGET,2.966292134831461,-145.0,-0.07493540051679587,-162.0,-0.05172413793103448,0.617816091954023,2.1367900392290635,
2023-26,2024-10-04,2024-10-04 09:43:00,624492,-1,20219.25,9.5,STOP,-1.0789473684210527,14.0,0.041176470588235294,176.0,0.1527777777777778,0.2951388888888889,0.6047720292936452,
2023-26,2024-10-04,2024-10-04 10:21:00,624530,-1,20078.25,11.75,TARGET,2.9361702127659575,-23.0,-0.05569007263922518,-45.0,-0.04139834406623735,0.37994480220791166,0.5269792020167742,
2023-26,2024-10-07,2024-10-07 09:34:00,625863,1,20151.25,18.75,STOP,-1.04,-183.0,-0.20446927374301677,86.0,0.04942528735632184,0.514367816091954,1.946853146853147,
2023-26,2024-10-07,2024-10-07 09:40:00,625869,1,20154.25,16.75,STOP,-1.044776119402985,-168.0,-0.24633431085043989,-105.0,-0.08133230054221534,0.528272656855151,1.0100931069556374,
2023-26,2024-10-07,2024-10-07 09:47:00,625876,-1,20126.0,24.75,STOP,-1.0303030303030303,-143.0,-0.06958637469586375,-132.0,-0.059245960502693,0.9223518850987432,1.2390857015738836,
2023-26,2024-10-08,2024-10-08 09:46:00,627255,1,20095.25,23.5,TARGET,2.9680851063829787,-139.0,-0.18607764390896922,-27.0,-0.018379850238257316,0.5085091899251192,0.9083882138329777,
2023-26,2024-10-08,2024-10-08 09:48:00,627257,1,20094.0,9.0,TARGET,2.9166666666666665,-48.0,-0.17518248175182483,18.0,0.018145161290322582,0.2762096774193548,0.6054317973756485,
2023-26,2024-10-10,2024-10-10 09:39:00,630008,1,20370.5,11.25,STOP,-1.0666666666666667,-21.0,-0.043478260869565216,97.0,0.08398268398268398,0.41818181818181815,0.9703436108544065,
2023-26,2024-10-11,2024-10-11 10:03:00,631412,1,20356.25,11.5,TARGET,2.9347826086956523,-84.0,-0.15384615384615385,14.0,0.013944223107569721,0.5438247011952191,0.7875745214935677,
2023-26,2024-10-11,2024-10-11 10:04:00,631413,1,20360.5,11.75,TARGET,2.9361702127659575,19.0,0.04834605597964377,119.0,0.18335901386748846,0.6055469953775039,0.5281360621719494,
2023-26,2024-10-11,2024-10-11 10:05:00,631414,1,20367.25,12.75,TARGET,2.9411764705882355,-33.0,-0.07951807228915662,116.0,0.11462450592885376,0.41007905138339923,0.8489932885906041,
2023-26,2024-10-15,2024-10-15 09:49:00,634158,-1,20621.5,9.25,STOP,-1.0810810810810811,-42.0,-0.10824742268041238,68.0,0.07657657657657657,0.4369369369369369,0.5598638169094005,
2023-26,2024-10-18,2024-10-18 10:03:00,638311,1,20489.0,13.5,STOP,-1.0555555555555556,-4.0,-0.009708737864077669,122.0,0.13495575221238937,0.4557522123893805,0.6812358703843255,
2023-26,2024-10-18,2024-10-18 10:05:00,638313,1,20492.25,16.5,STOP,-1.0454545454545454,-4.0,-0.004819277108433735,113.0,0.10690633869441817,0.7852412488174078,0.8821933814630889,
2023-26,2024-10-21,2024-10-21 09:32:00,639660,1,20440.5,18.25,TARGET,2.958904109589041,-161.0,-0.07677634716261325,-102.0,-0.04073482428115016,0.8374600638977636,3.3764832793959005,
2023-26,2024-10-22,2024-10-22 09:56:00,641063,1,20445.5,11.5,TARGET,2.9347826086956523,-122.0,-0.11213235294117647,-78.0,-0.06467661691542288,0.9021558872305141,0.7105193389695702,
2023-26,2024-10-22,2024-10-22 10:01:00,641068,1,20459.0,10.0,STOP,-1.075,-23.0,-0.04144144144144144,93.0,0.08555657773689053,0.5105795768169273,0.6646082357616704,
2023-26,2024-10-23,2024-10-23 09:32:00,642419,-1,20423.75,29.25,STOP,-1.0256410256410255,-31.0,-0.013437364542696142,83.0,0.022959889349930845,0.6381742738589211,3.1204143288735433,
2023-26,2024-10-23,2024-10-23 09:44:00,642431,-1,20427.5,9.5,STOP,-1.0789473684210527,-35.0,-0.09915014164305949,69.0,0.07761529808773904,0.39707536557930256,0.45690496993369994,
2023-26,2024-10-23,2024-10-23 09:57:00,642444,1,20441.75,14.75,STOP,-1.0508474576271187,48.0,0.04308797127468582,297.0,0.16961736150770987,0.6362078812107367,1.233359160385997,
2023-26,2024-10-24,2024-10-24 09:53:00,643820,-1,20325.75,10.0,STOP,-1.075,6.0,0.006437768240343348,32.0,0.03125,0.91015625,0.5912922970319898,
2023-26,2024-10-28,2024-10-28 10:25:00,646612,1,20582.75,8.25,TARGET,2.909090909090909,-78.0,-0.14338235294117646,104.0,0.0933572710951526,0.4883303411131059,1.1148919135308246,
2023-26,2024-10-29,2024-10-29 10:20:00,647987,1,20542.5,20.75,TARGET,2.963855421686747,-90.0,-0.1111111111111111,-36.0,-0.03296703296703297,0.7417582417582418,0.9505984766050054,
2023-26,2024-10-31,2024-10-31 10:10:00,650737,-1,20153.0,10.25,TARGET,2.926829268292683,-111.0,-0.13892365456821026,172.0,0.10565110565110565,0.4907862407862408,0.7174808840704259,
2023-26,2025-06-02,2025-06-02 10:11:00,854487,-1,21287.25,15.0,STOP,-1.05,-13.0,-0.0429042904290429,163.0,0.13872340425531915,0.2578723404255319,0.623771319271027,
2023-26,2025-06-03,2025-06-03 09:33:00,855829,1,21546.75,19.25,STOP,-1.0389610389610389,-153.0,-0.12867956265769553,36.0,0.01978021978021978,0.6532967032967033,2.24027572624323,
2023-26,2025-06-03,2025-06-03 10:21:00,855877,1,21616.5,9.5,STOP,-1.0789473684210527,7.0,0.030837004405286344,1.0,0.0014771048744460858,0.3353028064992615,0.5163209273947529,
2023-26,2025-06-03,2025-06-03 10:25:00,855881,1,21611.75,15.25,STOP,-1.0491803278688525,-115.0,-0.19262981574539365,-49.0,-0.05414364640883978,0.6596685082872928,0.7879025580685929,
2023-26,2025-06-04,2025-06-04 10:11:00,857247,-1,21706.75,16.5,STOP,-1.0454545454545454,1.0,0.0006176652254478073,91.0,0.04843001596593933,0.8616285258116019,1.1241063683407615,
2023-26,2025-06-05,2025-06-05 09:34:00,858590,-1,21801.0,16.25,TARGET,2.953846153846154,13.0,0.013669821240799159,60.0,0.024174053182917002,0.38315874294923447,2.2690437601296596,
2023-26,2025-06-05,2025-06-05 10:03:00,858619,-1,21729.25,10.75,STOP,-1.069767441860465,5.0,0.012919896640826873,-10.0,-0.012658227848101266,0.489873417721519,0.4771552115146201,
2023-26,2025-06-05,2025-06-05 10:08:00,858624,-1,21723.75,20.5,STOP,-1.0365853658536586,-63.0,-0.10277324632952692,-14.0,-0.013861386138613862,0.6069306930693069,0.7344550109729334,
2023-26,2025-06-05,2025-06-05 10:16:00,858632,-1,21719.25,16.25,STOP,-1.0461538461538462,-20.0,-0.043859649122807015,50.0,0.07246376811594203,0.6608695652173913,0.6093937109149776,
2023-26,2025-06-06,2025-06-06 10:13:00,860009,-1,21822.25,8.75,STOP,-1.0857142857142856,-48.0,-0.12244897959183673,-14.0,-0.020348837209302327,0.5697674418604651,0.5431743749500758,
2023-26,2025-06-06,2025-06-06 10:22:00,860018,-1,21817.25,17.0,TARGET,2.9558823529411766,-3.0,-0.0056925996204933585,107.0,0.11745334796926454,0.5784851811196488,0.9861141245389455,
2023-26,2025-06-09,2025-06-09 09:47:00,861363,-1,21782.25,9.5,STOP,-1.0789473684210527,-7.0,-0.023890784982935155,32.0,0.026359143327841845,0.2413509060955519,0.7493971433871267,
2023-26,2025-06-09,2025-06-09 10:07:00,861383,1,21808.5,11.25,TARGET,2.933333333333333,-148.0,-0.2948207171314741,-125.0,-0.17053206002728513,0.684856753069577,0.7748491584630041,
2023-26,2025-06-10,2025-06-10 09:33:00,862729,-1,21845.75,14.75,STOP,-1.0508474576271187,-81.0,-0.07225691347011597,3.0,0.0019120458891013384,0.7144678138942001,2.2839596432226936,
2023-26,2025-06-10,2025-06-10 09:44:00,862740,1,21851.75,20.75,STOP,-1.036144578313253,-105.0,-0.05257886830245368,-38.0,-0.01630901287553648,0.8570815450643777,1.54784777699127,
2023-26,2025-06-10,2025-06-10 10:04:00,862760,-1,21855.0,11.0,STOP,-1.0681818181818181,4.0,0.00851063829787234,63.0,0.09388971684053651,0.7004470938897168,0.6341671808990365,
2023-26,2025-06-10,2025-06-10 10:20:00,862776,1,21877.75,12.75,STOP,-1.0588235294117647,-53.0,-0.1484593837535014,28.0,0.03763440860215054,0.4798387096774194,1.0261722256750225,
2023-26,2025-06-11,2025-06-11 10:08:00,864144,1,21988.0,14.75,TARGET,2.9491525423728815,-93.0,-0.13381294964028778,-22.0,-0.02186878727634195,0.6908548707753479,0.8321125109874011,
2023-26,2025-06-12,2025-06-12 09:37:00,865493,1,21841.0,12.5,TARGET,2.94,-177.0,-0.23758389261744967,-71.0,-0.06344950848972297,0.6657730116175157,1.3775087607518317,
2023-26,2025-06-13,2025-06-13 09:48:00,866884,1,21755.25,10.0,STOP,-1.075,-51.0,-0.08994708994708994,14.0,0.01443298969072165,0.5845360824742268,0.4512485136741974,
2023-26,2025-06-17,2025-06-17 09:38:00,869632,1,22075.75,9.0,STOP,-1.0833333333333333,-150.0,-0.23148148148148148,-62.0,-0.051070840197693576,0.5337726523887973,0.9641532756489494,
2023-26,2025-06-20,2025-06-20 09:30:00,873524,1,22086.25,46.75,STOP,-1.0160427807486632,-6.0,-0.0015641293013555788,94.0,0.01802838511699271,0.7357115458381281,5.681421718273005,
2023-26,2025-06-23,2025-06-23 10:28:00,874962,1,21986.75,17.25,STOP,-1.0434782608695652,-7.0,-0.00842358604091456,67.0,0.04816678648454349,0.597411933860532,1.1866143076660405,
2023-26,2025-06-24,2025-06-24 09:39:00,876293,1,22300.75,12.5,STOP,-1.06,-98.0,-0.11036036036036036,21.0,0.01639344262295082,0.6932084309133489,0.9858991694031293,
2023-26,2025-06-24,2025-06-24 10:12:00,876326,-1,22289.75,8.75,STOP,-1.0857142857142856,-92.0,-0.18548387096774194,-30.0,-0.03579952267303103,0.5918854415274463,0.7360562143170839,
2023-26,2025-06-25,2025-06-25 09:33:00,877667,1,22515.5,19.0,STOP,-1.0394736842105263,-120.0,-0.07863695937090433,-109.0,-0.048465984882169855,0.678523788350378,2.8841820639927898,
2023-26,2025-06-25,2025-06-25 10:00:00,877694,-1,22518.75,11.75,TARGET,2.9361702127659575,-89.0,-0.2564841498559078,127.0,0.11947318908748825,0.3264346190028222,0.7069699388135142,
