tape,tf,sess,trend,W,U,buf,tgt,dolk,n,R,netR,win,be,excess,medRR,medRisk,t,H1,H2,drop3,flat
2023-26,1,NY,SIDE,1.0,0.5,2,R3,5,959,-0.009058434235930229,-8.68703843225709,0.27424400417101147,0.25,0.02424400417101147,3.0,12.75,-0.1564428871189936,-0.07185308821950584,0.05334456909909919,-0.018440481883215346,0.0031282586027111575
2023-26,1,NY,SIDE,1.0,0.5,2,DOL,5,959,-0.07271333989246871,-69.7320929568775,0.38269030239833157,0.38764044943820225,-0.004950147039870678,1.5797101449275361,12.75,-1.535132582183747,-0.13485384278355672,-0.010960407705483113,-0.09040937067130644,0.0
2023-26,1,NY,SIDE,2.0,0.5,2,R1,5,547,-0.07517499109430974,-41.12072012858743,0.5228519195612431,0.5,0.022851919561243106,1.0,12.0,-1.7419086916924627,-0.07452794155706918,-0.07581967913688885,-0.08099776172184585,0.0
2023-26,1,NY,SIDE,2.0,0.5,2,R2,5,547,-0.01301776988772839,-7.120720128587429,0.3692870201096892,0.3333333333333333,0.03595368677635591,2.0,12.0,-0.20918936543008285,-0.034234901264028866,0.008121926702527192,-0.024012467604198787,0.0
2023-26,1,NY,SIDE,2.0,0.5,2,R3,5,547,0.049139451318852986,26.879279871412585,0.29250457038391225,0.25,0.042504570383912255,3.0,12.0,0.6287394083779931,-0.04522391225303986,0.1431584230528922,0.032972826513448274,0.0
2023-26,1,NY,SIDE,2.0,0.5,2,DOL,5,547,-0.04286177390714781,-23.44539032720985,0.3857404021937843,0.3715846994535519,0.014155702740232423,1.6911764705882353,12.0,-0.6599645335500357,-0.1257322358885054,0.03970624113267199,-0.0737953230369512,0.0
2023-26,1,NY,HHHL,1.0,0.5,2,R1,5,861,-0.09417223530365183,-81.08229459644423,0.5087108013937283,0.5,0.008710801393728262,1.0,13.25,-2.7426898059808456,-0.15740321008066596,-0.031087968124728235,-0.09794050917015971,0.0
2023-26,1,NY,HHHL,1.0,0.5,2,R2,5,861,-0.08371927363117798,-72.08229459644424,0.3426248548199768,0.3333333333333333,0.009291521486643473,2.0,13.25,-1.7197334747849151,-0.23182181473182878,0.06403964208408844,-0.09094403381077842,0.0
2023-26,1,NY,HHHL,1.0,0.5,2,R3,5,861,-0.00900658605590249,-7.754670594132044,0.27409988385598144,0.25,0.02409988385598144,3.0,13.25,-0.14784008759190798,-0.12484507054578226,0.1065631316486179,-0.01946175957888761,0.003484320557491289
2023-26,1,NY,HHHL,1.0,0.5,2,DOL,5,861,-0.09192449921275135,-79.14699382217891,0.3716608594657375,0.39160839160839156,-0.019947532142654045,1.5535714285714286,13.25,-1.7996765949837836,-0.19779960041972733,0.013704952107433513,-0.11861038241013196,0.0
2023-26,1,NY,HHHL,2.0,0.5,2,R1,5,473,-0.1128067023605217,-53.35757021652677,0.5031712473572939,0.5,0.003171247357293905,1.0,12.5,-2.439946188954066,-0.15011286493901005,-0.07565794975071896,-0.11979339973908865,0.0
2023-26,1,NY,HHHL,2.0,0.5,2,R2,5,473,-0.05995257973895721,-28.35757021652676,0.35306553911205074,0.3333333333333333,0.019732205778717427,2.0,12.5,-0.9065051065951009,-0.2009603225661287,0.08046019370919663,-0.07298488910079101,0.0
2023-26,1,NY,HHHL,2.0,0.5,2,R3,5,473,0.04679617926612608,22.134592792877637,0.28964059196617337,0.25,0.039640591966173366,3.0,12.5,0.5583193727789777,-0.1077399835830778,0.2006802907952911,0.02808055956489731,0.0021141649048625794
2023-26,1,NY,HHHL,2.0,0.5,2,DOL,5,473,-0.07941134023538932,-37.561563931339144,0.36152219873150104,0.36809815950920244,-0.006575960777701395,1.7166666666666666,12.5,-1.0896518112774087,-0.187884570744948,0.028604197318432837,-0.1275208047171349,0.0
2023-26,1,NY,NONE,1.0,0.5,2,R1,5,2766,-0.12004981981441325,-332.05780160666706,0.49493853940708604,0.5,-0.005061460592913958,1.0,13.5,-6.28209773060809,-0.1436411867112282,-0.09659452424793323,-0.12124865104191943,0.0
2023-26,1,NY,NONE,1.0,0.5,2,R2,5,2766,-0.13928256598249023,-385.255577507568,0.3232104121475054,0.3333333333333333,-0.010122921185827916,2.0,13.5,-5.207948101651407,-0.1872906193200517,-0.09155141562019951,-0.14158769374915445,0.0007230657989877079
2023-26,1,NY,NONE,1.0,0.5,2,R3,5,2766,-0.09880567487725161,-273.296496710478,0.25054229934924077,0.25,0.0005422993492407713,3.0,13.5,-2.9902991000493455,-0.15722777035713695,-0.04072054894591647,-0.10215197556841563,0.004338394793926247
2023-26,1,NY,NONE,1.0,0.5,2,DOL,5,2766,-0.11788914733172476,-326.0813815195507,0.3665943600867679,0.39809458999659747,-0.03150022990982959,1.511965811965812,13.5,-4.184229353569192,-0.16743046741869372,-0.06863357386385872,-0.13067649630739359,0.00036153289949385393
2023-26,1,NY,NONE,2.0,0.5,2,R1,5,1506,-0.12021487495144596,-181.0436016768776,0.49734395750332006,0.5,-0.0026560424966799445,1.0,12.75,-4.640250631903202,-0.13092704752401743,-0.10953111662973013,-0.12241773364817711,0.0
2023-26,1,NY,NONE,2.0,0.5,2,R2,5,1506,-0.11237461437214157,-169.2361692444452,0.3339973439575033,0.3333333333333333,0.0006640106241699861,2.0,12.75,-3.070477703063098,-0.15378950439578282,-0.07106957816819168,-0.11655739805257531,0.0006640106241699867
2023-26,1,NY,NONE,2.0,0.5,2,R3,5,1506,-0.06435820567421956,-96.92345774537466,0.26095617529880477,0.25,0.010956175298804771,3.0,12.75,-1.415899017578352,-0.14742808978968736,0.01849133392104806,-0.07043898360692084,0.0026560424966799467
2023-26,1,NY,NONE,2.0,0.5,2,DOL,5,1506,-0.10436073309039562,-157.1672640341358,0.35723771580345287,0.38253199750731026,-0.02529428170385739,1.6141604010025064,12.75,-2.593695121452675,-0.16543978372225046,-0.04344369585544225,-0.12685104398310018,0.0006640106241699867
2023-26,3,NY,SLOPE,1.0,0.5,2,R1,5,537,-0.10439765653158091,-56.06154155745895,0.4767225325884544,0.5,-0.023277467411545627,1.0,25.5,-2.413354689915014,-0.05074710794862532,-0.15784876069601253,-0.11053839103421179,0.0
2023-26,3,NY,SLOPE,1.0,0.5,2,R2,5,537,-0.009319899928588561,-5.0047862616520575,0.33891992551210426,0.3333333333333333,0.005586592178770944,2.0,25.5,-0.15194836641326878,0.0784995119884226,-0.09681284563029485,-0.020543197957129878,0.0186219739292365
2023-26,3,NY,SLOPE,1.0,0.5,2,R3,5,537,0.03976802960997716,21.355431900557736,0.2346368715083799,0.25,-0.01536312849162011,3.0,25.5,0.5353756292949291,0.17297796599131077,-0.09294670254689051,0.023211549594506612,0.07076350093109869
2023-26,3,NY,SLOPE,1.0,0.5,2,DOL,5,537,-0.0695718689817216,-37.3600936431845,0.4022346368715084,0.45794392523364486,-0.055709288362136455,1.183673469387755,25.5,-1.23699194421264,-0.015606547087582221,-0.12333657629632885,-0.0985018218083262,0.00186219739292365
2023-26,3,NY,SLOPE,2.0,0.5,2,R1,5,305,-0.08244236535448164,-25.144921433116902,0.4885245901639344,0.5,-0.011475409836065598,1.0,24.75,-1.4326112644668278,-0.023869709550243198,-0.1406321933430061,-0.09307424867182806,0.0
2023-26,3,NY,SLOPE,2.0,0.5,2,R2,5,305,-0.0010873693527670718,-0.3316476525939569,0.3442622950819672,0.3333333333333333,0.010928961748633892,2.0,24.75,-0.013263121728352699,0.03782734805439834,-0.03974774220171571,-0.020844865292613143,0.013114754098360656
2023-26,3,NY,SLOPE,2.0,0.5,2,R3,5,305,0.059888268508470496,18.2659218950835,0.2459016393442623,0.25,-0.0040983606557377095,3.0,24.75,0.598237916516226,0.1593601552110349,-0.03893347514375035,0.030834643804984473,0.05901639344262295
2023-26,3,NY,SLOPE,2.0,0.5,2,DOL,5,305,-0.0646311736456785,-19.71250796193194,0.40327868852459015,0.42711864406779665,-0.023839955543206504,1.3412698412698412,24.75,-0.8618484889800013,0.010222113534836619,-0.13899522365507913,-0.10841266973866988,0.0
2023-26,3,NY,SIDE,1.0,0.5,2,R1,5,330,-0.04918085254126315,-16.22968133861684,0.5060606060606061,0.5,0.0060606060606061,1.0,24.375,-0.8877991098104495,-0.001494433496610367,-0.09686727158591592,-0.05868274313612768,0.0
2023-26,3,NY,SIDE,1.0,0.5,2,R2,5,330,0.07329044495744477,24.185846835956774,0.3696969696969697,0.3333333333333333,0.036363636363636376,2.0,24.375,0.9195526936033396,0.1290701570141053,0.017510732900784226,0.05575560822659212,0.01818181818181818
2023-26,3,NY,SIDE,1.0,0.5,2,R3,5,330,0.10135349213252715,33.44665240373396,0.24848484848484848,0.25,-0.001515151515151525,3.0,24.375,1.0490191672996994,0.21388341338874214,-0.011176429123687876,0.07490832183736584,0.07575757575757576
2023-26,3,NY,SIDE,1.0,0.5,2,DOL,5,330,-0.04138503616248814,-13.657061933621087,0.4121212121212121,0.4427408269007085,-0.030619614779496374,1.2586577501791258,24.375,-0.5651328938909284,0.023799762498715887,-0.10656983482369216,-0.08308523229554793,0.0
2023-26,3,NY,SIDE,2.0,0.5,2,R1,5,201,-0.020143987753622285,-4.048941538478079,0.5223880597014925,0.5,0.02238805970149249,1.0,22.5,-0.28321049955713756,0.03379052866479195,-0.07354449905898289,-0.03536822544890971,0.0
2023-26,3,NY,SIDE,2.0,0.5,2,R2,5,201,0.08154980705187782,16.391511217427443,0.3781094527363184,0.3333333333333333,0.04477611940298509,2.0,22.5,0.7918487637892407,0.09757005622384711,0.06568817420834384,0.052734514883829235,0.009950248756218905
2023-26,3,NY,SIDE,2.0,0.5,2,R3,5,201,0.08104713297514883,16.290473728004915,0.2537313432835821,0.25,0.0037313432835821003,3.0,22.5,0.6503402865201839,0.22644880090259178,-0.06291491447776497,0.03710112557665303,0.05970149253731343
2023-26,3,NY,SIDE,2.0,0.5,2,DOL,5,201,-0.04053939018636555,-8.148417427459476,0.4129353233830846,0.4086021505376344,0.004333172845450206,1.4473684210526316,22.5,-0.4311406638929252,0.07942858151090737,-0.15931956018366547,-0.10215837493650666,0.0
2023-26,3,NY,HHHL,1.0,0.5,2,R1,5,289,-0.1245390872610168,-35.991796218433855,0.4671280276816609,0.5,-0.032871972318339104,1.0,24.25,-2.1110103281388644,-0.127731618850572,-0.12136857313069992,-0.13620561841399725,0.0
2023-26,3,NY,HHHL,1.0,0.5,2,R2,5,289,-0.03400308040494336,-9.826890237028632,0.32525951557093424,0.3333333333333333,-0.008073817762399071,2.0,24.25,-0.40911751932090884,0.0877289074652175,-0.15489553732427552,-0.055156526416023643,0.02422145328719723
2023-26,3,NY,HHHL,1.0,0.5,2,R3,5,289,-0.013674687865747987,-3.9519847932011682,0.23183391003460208,0.25,-0.018166089965397925,3.0,24.25,-0.13575798136203784,0.09933564221396676,-0.12590563635870608,-0.04510167715312569,0.05190311418685121
2023-26,3,NY,HHHL,1.0,0.5,2,DOL,5,289,-0.09109842129647405,-26.327443754681,0.38408304498269896,0.4282560706401767,-0.044173025657477716,1.3350515463917525,24.25,-1.158653238804846,-0.07548845147420284,-0.10660073615445374,-0.13562758552766696,0.0
2023-26,3,NY,HHHL,2.0,0.5,2,R1,5,161,-0.14352528383156274,-23.107570696881602,0.45962732919254656,0.5,-0.04037267080745344,1.0,22.75,-1.8097347993041994,-0.12731934798107067,-0.15953114639995,-0.1648870667450934,0.0
2023-26,3,NY,HHHL,2.0,0.5,2,R2,5,161,0.020669256694011352,3.327750327735828,0.34782608695652173,0.3333333333333333,0.014492753623188415,2.0,22.75,0.18194084680967454,0.16018065201892934,-0.11711977572566072,-0.016528050260985312,0.018633540372670808
2023-26,3,NY,HHHL,2.0,0.5,2,R3,5,161,0.02940967528395701,4.7349577207170785,0.2484472049689441,0.25,-0.0015527950310559036,3.0,22.75,0.2130135362954191,0.20388508551646628,-0.14291171753827436,-0.02657730474248874,0.043478260869565216
2023-26,3,NY,HHHL,2.0,0.5,2,DOL,5,161,-0.11572985789183217,-18.63250712058498,0.37888198757763975,0.4104234527687296,-0.03154146519108986,1.4365079365079365,22.75,-1.1177803540234035,0.030357459283709486,-0.2600136279417498,-0.18773218107444592,0.0
2023-26,3,NY,NONE,1.0,0.5,2,R1,5,980,-0.06017310258682082,-58.9696405350844,0.4989795918367347,0.5,-0.0010204081632653184,1.0,25.25,-1.8782614644847841,-0.06859917538665139,-0.051747029786990265,-0.06340149669868661,0.0
2023-26,3,NY,NONE,1.0,0.5,2,R2,5,980,-0.017503851725778154,-17.15377469126259,0.3377551020408163,0.3333333333333333,0.004421768707483009,2.0,25.25,-0.3855800023284539,-0.034186333936920256,-0.0008213695146360337,-0.023669057753127856,0.0163265306122449
2023-26,3,NY,NONE,1.0,0.5,2,R3,5,980,-0.013655541045796788,-13.382430224880853,0.22959183673469388,0.25,-0.020408163265306117,3.0,25.25,-0.25077627353656856,-0.01606106637151285,-0.011250015720080705,-0.022870414890672167,0.058163265306122446
2023-26,3,NY,NONE,1.0,0.5,2,DOL,5,980,-0.05441664029312283,-53.32830748726037,0.40408163265306124,0.4666666666666667,-0.06258503401360543,1.1428571428571428,25.25,-1.2573370756485611,-0.09772164612342725,-0.011111634462818407,-0.07799001255871955,0.0010204081632653062
2023-26,3,NY,NONE,2.0,0.5,2,R1,5,535,-0.043069227529948816,-23.042036728522618,0.508411214953271,0.5,0.008411214953271018,1.0,24.5,-0.9920812057663849,-0.041299204760506664,-0.044832645736818416,-0.04889648771065007,0.0
2023-26,3,NY,NONE,2.0,0.5,2,R2,5,535,0.001346607886429416,0.7204352192397376,0.34579439252336447,0.3333333333333333,0.012461059190031154,2.0,24.5,0.021727544898058664,-0.028837965347978868,0.031418552116231714,-0.00986928480132245,0.011214953271028037
2023-26,3,NY,NONE,2.0,0.5,2,R3,5,535,0.02858507513959715,15.293015199684476,0.24485981308411214,0.25,-0.005140186915887857,3.0,24.5,0.3801409203049933,0.025395551953705364,0.031762697119571436,0.011905107484289116,0.048598130841121495
2023-26,3,NY,NONE,2.0,0.5,2,DOL,5,535,-0.03749854224337552,-20.061720100205903,0.411214953271028,0.44999999999999996,-0.03878504672897193,1.2222222222222223,24.5,-0.6455346495142624,-0.03743811488975016,-0.03755874412180082,-0.07086045556287619,0.0
2020-22,1,NY,SLOPE,1.0,0.5,2,R1,5,1161,-0.09246664395198288,-107.35377362825213,0.5193798449612403,0.5,0.019379844961240345,1.0,11.75,-3.1454492880814735,-0.10578761932799179,-0.07944068165925865,-0.09524378269195984,0.0
2020-22,1,NY,SLOPE,1.0,0.5,2,R2,5,1161,-0.0834538827207394,-96.88995783877846,0.3488372093023256,0.3333333333333333,0.015503875968992276,2.0,11.75,-1.9959615745116757,-0.07268657403182453,-0.09398273312523196,-0.08878715040719413,0.0008613264427217916
2020-22,1,NY,SLOPE,1.0,0.5,2,R3,5,1161,-0.09376779164385837,-108.86440609851957,0.2575366063738157,0.25,0.007536606373815702,3.0,11.75,-1.8289524803846586,-0.09935518307899255,-0.08830414141597584,-0.10171050334293043,0.004306632213608958
2020-22,1,NY,SLOPE,1.0,0.5,2,DOL,5,1161,-0.13142632074098637,-152.58595838028518,0.3962101636520241,0.40948275862068967,-0.013272594968665563,1.4421052631578948,11.75,-3.3939379989142737,-0.12141207125951056,-0.14121878956955042,-0.14424287722588827,0.0
2020-22,1,NY,SLOPE,2.0,0.5,2,R1,5,619,-0.11013651730401444,-68.17450421118494,0.5121163166397416,0.5,0.012116316639741553,1.0,11.5,-2.726562262408674,-0.0783969101974905,-0.14177373858116252,-0.11537399565090789,0.0
2020-22,1,NY,SLOPE,2.0,0.5,2,R2,5,619,-0.08267286625393366,-51.17450421118494,0.3505654281098546,0.3333333333333333,0.017232094776521267,2.0,11.5,-1.4377912763333662,-0.0330894668317947,-0.13209631922632378,-0.0926424255475574,0.0
2020-22,1,NY,SLOPE,2.0,0.5,2,R3,5,619,-0.06977220834379341,-43.188996964808126,0.2649434571890145,0.25,0.01494345718901452,3.0,11.5,-0.9849270492948425,0.011092325767051516,-0.1503758891187969,-0.0845490696281148,0.0032310177705977385
2020-22,1,NY,SLOPE,2.0,0.5,2,DOL,5,619,-0.1213733257587558,-75.13008864466984,0.3893376413570275,0.38524590163934425,0.004091739717683229,1.5957446808510638,11.5,-2.2243182098053333,-0.04300138756345169,-0.19949245125020412,-0.14371714779926012,0.0
2020-22,1,NY,SIDE,1.0,0.5,2,R1,5,727,-0.10968348891466655,-79.73989644096258,0.5144429160935351,0.5,0.014442916093535096,1.0,11.0,-2.9412466819325127,-0.10232531897274799,-0.11702144410399741,-0.11418609824317116,0.0
2020-22,1,NY,SIDE,1.0,0.5,2,R2,5,727,-0.14205788260177288,-103.27608065148888,0.3314993122420908,0.3333333333333333,-0.0018340210912425325,2.0,11.0,-2.7215164140721604,-0.10783496084602621,-0.17618678534170706,-0.15081533145239942,0.001375515818431912
2020-22,1,NY,SIDE,1.0,0.5,2,R3,5,727,-0.17692421834724265,-128.6239067384454,0.2393397524071527,0.25,-0.01066024759284731,3.0,11.0,-2.8008968289690803,-0.15837993629218744,-0.19541755457247628,-0.1899549083723135,0.002751031636863824
2020-22,1,NY,SIDE,1.0,0.5,2,DOL,5,727,-0.1573761689295586,-114.41247481178911,0.38239339752407153,0.38961038961038963,-0.007216992086318097,1.5666666666666667,11.0,-3.1657700511296816,-0.13254485831000765,-0.18213926166279218,-0.1779831053302246,0.0
2020-22,1,NY,SIDE,2.0,0.5,2,R1,5,406,-0.1482612620527927,-60.19407239343383,0.4975369458128079,0.5,-0.0024630541871921152,1.0,10.625,-2.9697434109514074,-0.08595864836685291,-0.21056387573873245,-0.15654127268338777,0.0
2020-22,1,NY,SIDE,2.0,0.5,2,R2,5,406,-0.16057653298875327,-65.19407239343383,0.3275862068965517,0.3333333333333333,-0.005747126436781602,2.0,10.625,-2.3010655591248366,-0.04654978137177903,-0.2746032846057275,-0.17636943833816157,0.0
2020-22,1,NY,SIDE,2.0,0.5,2,R3,5,406,-0.17374851842460673,-70.54189848039033,0.2413793103448276,0.25,-0.008620689655172403,3.0,10.625,-2.050306443421453,-0.03841099362279633,-0.3090860432264172,-0.1970836469906591,0.0024630541871921183
2020-22,1,NY,SIDE,2.0,0.5,2,DOL,5,406,-0.1677611777493796,-68.11103816624812,0.3669950738916256,0.3724633958386848,-0.005468321947059207,1.6848275862068967,10.625,-2.4594293828777767,-0.0484844165822486,-0.28703793891651064,-0.20225983266978306,0.0
2020-22,1,NY,HHHL,1.0,0.5,2,R1,5,621,-0.13658282240066955,-84.8179327108158,0.49597423510466987,0.5,-0.004025764895330131,1.0,12.0,-3.388040548818247,-0.10636891799766311,-0.16631407657359604,-0.14196732524534672,0.0
2020-22,1,NY,HHHL,1.0,0.5,2,R2,5,621,-0.14785496410759386,-91.81793271081578,0.32689210950080516,0.3333333333333333,-0.0064412238325281534,2.0,12.0,-2.615669389607022,-0.12260268423142932,-0.1727038529314235,-0.1581485550188095,0.0
2020-22,1,NY,HHHL,1.0,0.5,2,R3,5,621,-0.1930918485893296,-119.91003797397369,0.23349436392914655,0.25,-0.016505636070853452,3.0,12.0,-2.837363325735282,-0.24922606085480595,-0.13785434897985127,-0.2084356775304288,0.001610305958132045
2020-22,1,NY,HHHL,1.0,0.5,2,DOL,5,621,-0.10858285220152687,-67.42995121714819,0.3719806763285024,0.3893129770992367,-0.017332300770734277,1.5686274509803921,12.0,-1.7735188955685135,-0.06967969358138357,-0.14686455461368064,-0.14812656328063165,0.0
2020-22,1,NY,HHHL,2.0,0.5,2,R1,5,324,-0.1105623861287927,-35.822213105728835,0.5123456790123457,0.5,0.012345679012345734,1.0,11.5,-1.9800285839572498,-0.07374626084165949,-0.14692677981731084,-0.12060894475346955,0.0
2020-22,1,NY,HHHL,2.0,0.5,2,R2,5,324,-0.07969818859792854,-25.82221310572885,0.35185185185185186,0.3333333333333333,0.018518518518518545,2.0,11.5,-0.9992816528686934,-0.01784563972364706,-0.14079181049215747,-0.09879231486349392,0.0
2020-22,1,NY,HHHL,2.0,0.5,2,R3,5,324,-0.09541456286693438,-30.91431836888674,0.25925925925925924,0.25,0.009259259259259245,3.0,11.5,-0.9786408353054178,-0.06132390059321228,-0.12908693480600955,-0.12398271632330721,0.0030864197530864196
2020-22,1,NY,HHHL,2.0,0.5,2,DOL,5,324,-0.03303174843520751,-10.702286493007232,0.3734567901234568,0.36323366555924697,0.010223124564209818,1.7530487804878048,11.5,-0.3519383535417212,0.059053179935423174,-0.12398680038411265,-0.10845654636538753,0.0
2020-22,1,NY,NONE,1.0,0.5,2,R1,5,2185,-0.1538876103677738,-336.2444286535857,0.4897025171624714,0.5,-0.010297482837528626,1.0,11.5,-7.160620875764929,-0.18682012049091926,-0.12134465677929701,-0.15544605014339075,0.0
2020-22,1,NY,NONE,1.0,0.5,2,R2,5,2185,-0.13169150729766554,-287.74594344539923,0.3327231121281464,0.3333333333333333,-0.0006102212051868894,2.0,11.5,-4.349520961674318,-0.15643338015942754,-0.10724230445155687,-0.13459109504798783,0.0018306636155606408
2020-22,1,NY,NONE,1.0,0.5,2,R3,5,2185,-0.15580005859201296,-340.4231280235483,0.24210526315789474,0.25,-0.00789473684210526,3.0,11.5,-4.244313308320671,-0.20014026444111865,-0.11198435017333348,-0.16010725843600349,0.005034324942791762
2020-22,1,NY,NONE,1.0,0.5,2,DOL,5,2185,-0.1426583965523644,-311.7085964669162,0.365675057208238,0.4,-0.034324942791762014,1.5,11.5,-4.157587402030951,-0.14079768911193072,-0.14449709380469464,-0.16748685464328958,0.0
2020-22,1,NY,NONE,2.0,0.5,2,R1,5,1133,-0.1686275689653905,-191.05503563778743,0.48455428067078554,0.5,-0.015445719329214458,1.0,11.0,-5.630667305664199,-0.19497749713134407,-0.14241681295524303,-0.17166271317841636,0.0
2020-22,1,NY,NONE,2.0,0.5,2,R2,5,1133,-0.14744486817103922,-167.05503563778743,0.3300970873786408,0.3333333333333333,-0.003236245954692518,2.0,11.0,-3.5081889197279716,-0.13834032898975115,-0.15650131999749653,-0.15307864238195604,0.0
2020-22,1,NY,NONE,2.0,0.5,2,R3,5,1133,-0.17401732890959268,-197.1616336545685,0.24007060900264784,0.25,-0.009929390997352155,3.0,11.0,-3.4220718151628158,-0.16373471144454146,-0.18424563677535669,-0.1823765167330898,0.00264783759929391
2020-22,1,NY,NONE,2.0,0.5,2,DOL,5,1133,-0.12341826753745452,-139.83289711993598,0.3503971756398941,0.37499999999999994,-0.024602824360105857,1.6666666666666667,11.0,-2.294880465798755,-0.09658540426905077,-0.15010940793648295,-0.17131028095989168,0.0
2020-22,3,NY,SLOPE,1.0,0.5,2,R1,5,429,-0.11219237087659359,-48.13052710605865,0.48484848484848486,0.5,-0.015151515151515138,1.0,21.0,-2.31071234567013,-0.14970597173060027,-0.07519979225667034,-0.11991573049765056,0.0
2020-22,3,NY,SLOPE,1.0,0.5,2,R2,5,429,-0.09114793857591724,-39.1024656490685,0.3146853146853147,0.3333333333333333,-0.018648018648018627,2.0,21.0,-1.352714124081321,-0.16242818400981962,-0.020857696550819052,-0.10573707103218956,0.02564102564102564
2020-22,3,NY,SLOPE,1.0,0.5,2,R3,5,429,-0.07206871213098652,-30.91747750419322,0.22144522144522144,0.25,-0.02855477855477856,3.0,21.0,-0.8893822549300812,-0.09213188668408659,-0.05228419278001288,-0.09356573735877338,0.05827505827505827
2020-22,3,NY,SLOPE,1.0,0.5,2,DOL,5,429,-0.09970381943542324,-42.77293853779657,0.38927738927738925,0.4553191489361702,-0.06604175965878095,1.1962616822429906,21.0,-1.4918280445311003,-0.15540016639398457,-0.04478103285128642,-0.14355109442828115,0.002331002331002331
2020-22,3,NY,SLOPE,2.0,0.5,2,R1,5,237,-0.07301504662524645,-17.30456605018341,0.5063291139240507,0.5,0.006329113924050667,1.0,19.25,-1.1149870973904126,-0.10332192914730765,-0.04296284378824457,-0.08655600344749267,0.0
2020-22,3,NY,SLOPE,2.0,0.5,2,R2,5,237,-0.038646685607282814,-9.159264488926027,0.3333333333333333,0.3333333333333333,0.0,2.0,19.25,-0.41925926722280127,-0.15161540488447972,0.07337271670119812,-0.06451770567843619,0.02531645569620253
2020-22,3,NY,SLOPE,2.0,0.5,2,R3,5,237,-0.0006411098806452215,-0.1519430417129175,0.24472573839662448,0.25,-0.0052742616033755185,3.0,19.25,-0.005689358357118443,-0.06887187722569778,0.06701628967159179,-0.03884539180145707,0.05063291139240506
2020-22,3,NY,SLOPE,2.0,0.5,2,DOL,5,237,-0.023029673106174202,-5.458032526163286,0.39662447257383965,0.4285714285714286,-0.031946955997588955,1.3333333333333333,19.25,-0.2347731185928136,-0.1538559174852404,0.1066971910680259,-0.10187119749920726,0.004219409282700422
2020-22,3,NY,SIDE,1.0,0.5,2,R1,5,253,-0.07558195109759923,-19.122233627692605,0.5059288537549407,0.5,0.005928853754940677,1.0,20.5,-1.1890092819308653,-0.11715118327697711,-0.034340035707035345,-0.08830323085453244,0.0
