ts_event,open,high,low,close,volume
2026-07-28 15:07:00+00:00,27811.0,27811.0,27779.0,27797.0,1412.0
2026-07-28 15:08:00+00:00,27796.5,27811.25,27787.25,27797.75,1076.0
2026-07-28 15:09:00+00:00,27797.75,27827.0,27797.5,27825.75,1462.0
2026-07-28 15:10:00+00:00,27826.0,27882.0,27816.5,27822.25,3230.0
2026-07-28 15:11:00+00:00,27822.75,27836.75,27801.25,27823.25,1443.0
2026-07-28 15:12:00+00:00,27823.5,27875.0,27813.25,27863.25,1630.0
2026-07-28 15:13:00+00:00,27863.0,27867.25,27839.75,27859.5,1210.0
2026-07-28 15:14:00+00:00,27860.0,27877.25,27850.5,27854.25,1397.0
2026-07-28 15:15:00+00:00,27853.75,27863.5,27836.5,27861.25,1444.0
2026-07-28 15:16:00+00:00,27861.0,27882.0,27858.5,27863.25,1216.0
2026-07-28 15:17:00+00:00,27863.75,27882.25,27849.5,27878.75,1194.0
2026-07-28 15:18:00+00:00,27875.75,27917.75,27872.75,27910.5,2108.0
2026-07-28 15:19:00+00:00,27910.75,27917.0,27896.0,27915.25,1201.0
2026-07-28 15:20:00+00:00,27915.5,27963.25,27914.25,27952.0,2436.0
2026-07-28 15:21:00+00:00,27952.25,27959.5,27944.0,27954.0,1686.0
2026-07-28 15:22:00+00:00,27953.0,27966.0,27947.0,27952.75,1982.0
2026-07-28 15:23:00+00:00,27953.0,27970.75,27951.25,27960.75,1330.0
2026-07-28 15:24:00+00:00,27961.0,27975.0,27951.0,27974.5,1298.0
2026-07-28 15:25:00+00:00,27974.0,27987.5,27970.75,27979.5,1926.0
2026-07-28 15:26:00+00:00,27980.25,28010.0,27977.5,28000.0,2310.0
2026-07-28 15:27:00+00:00,27999.75,28001.0,27973.25,27975.25,1836.0
2026-07-28 15:28:00+00:00,27975.25,27975.5,27963.5,27971.25,1539.0
2026-07-28 15:29:00+00:00,27971.75,27977.75,27956.5,27965.0,1249.0
2026-07-28 15:30:00+00:00,27965.75,27985.75,27954.5,27957.0,1580.0
2026-07-28 15:31:00+00:00,27956.75,27964.0,27948.75,27962.5,1409.0
2026-07-28 15:32:00+00:00,27963.0,27984.75,27960.25,27975.5,1373.0
2026-07-28 15:33:00+00:00,27973.5,27986.5,27970.75,27985.0,1125.0
2026-07-28 15:34:00+00:00,27985.75,27995.0,27976.75,27979.75,1156.0
2026-07-28 15:35:00+00:00,27980.25,28003.75,27976.5,28001.75,1293.0
2026-07-28 15:36:00+00:00,28001.75,28012.0,28000.0,28006.75,1021.0
2026-07-28 15:37:00+00:00,28006.25,28007.0,27987.0,28003.75,862.0
2026-07-28 15:38:00+00:00,28002.75,28019.25,27997.25,28012.5,1315.0
2026-07-28 15:39:00+00:00,28012.75,28015.0,28001.75,28006.25,937.0
2026-07-28 15:40:00+00:00,28005.5,28009.75,27990.0,27996.75,943.0
2026-07-28 15:41:00+00:00,27997.75,28012.25,27993.0,28001.0,715.0
2026-07-28 15:42:00+00:00,28001.0,28006.0,27991.5,27996.0,654.0
2026-07-28 15:43:00+00:00,27996.5,28023.25,27989.25,28022.25,1207.0
2026-07-28 15:44:00+00:00,28022.0,28036.0,28019.25,28031.5,1059.0
2026-07-28 15:45:00+00:00,28032.0,28045.5,28029.25,28036.0,1234.0
2026-07-28 15:46:00+00:00,28036.0,28052.0,28032.0,28049.5,1281.0
2026-07-28 15:47:00+00:00,28048.75,28052.5,28043.0,28045.75,851.0
2026-07-28 15:48:00+00:00,28045.25,28058.75,28042.25,28058.75,811.0
2026-07-28 15:49:00+00:00,28058.25,28062.5,28044.0,28044.75,1037.0
2026-07-28 15:50:00+00:00,28044.5,28048.75,28021.25,28023.75,1706.0
2026-07-28 15:51:00+00:00,28024.25,28029.5,28014.75,28026.25,1183.0
2026-07-28 15:52:00+00:00,28025.5,28031.25,28010.5,28031.25,756.0
2026-07-28 15:53:00+00:00,28031.0,28057.75,28028.0,28054.5,1241.0
2026-07-28 15:54:00+00:00,28053.25,28055.0,28032.25,28033.5,976.0
2026-07-28 15:55:00+00:00,28033.0,28035.5,28015.5,28019.25,1012.0
2026-07-28 15:56:00+00:00,28020.25,28045.25,28019.0,28042.5,987.0
2026-07-28 15:57:00+00:00,28042.75,28051.75,28038.25,28050.0,662.0
2026-07-28 15:58:00+00:00,28051.0,28062.5,28043.0,28043.75,1339.0
2026-07-28 15:59:00+00:00,28043.5,28048.75,28036.0,28048.0,883.0
2026-07-28 16:00:00+00:00,28047.75,28063.5,28033.5,28062.25,1756.0
2026-07-28 16:01:00+00:00,28063.0,28068.75,28053.5,28054.5,1132.0
2026-07-28 16:02:00+00:00,28055.5,28067.5,28046.5,28046.5,887.0
2026-07-28 16:03:00+00:00,28047.0,28059.0,28040.0,28054.75,1013.0
2026-07-28 16:04:00+00:00,28054.25,28054.5,28040.25,28051.25,937.0
2026-07-28 16:05:00+00:00,28050.75,28065.0,28050.5,28052.0,898.0
2026-07-28 16:06:00+00:00,28052.75,28055.0,28036.25,28051.0,1214.0
2026-07-28 16:07:00+00:00,28051.75,28051.75,28014.5,28014.5,1200.0
2026-07-28 16:08:00+00:00,28014.75,28019.5,28009.5,28016.25,1294.0
2026-07-28 16:09:00+00:00,28015.5,28024.0,28007.25,28007.75,1221.0
2026-07-28 16:10:00+00:00,28007.5,28017.25,28005.5,28010.25,875.0
2026-07-28 16:11:00+00:00,28011.0,28028.5,28009.75,28024.75,956.0
2026-07-28 16:12:00+00:00,28023.75,28026.5,28010.75,28017.75,697.0
2026-07-28 16:13:00+00:00,28018.0,28024.0,28000.5,28003.0,954.0
2026-07-28 16:14:00+00:00,28003.0,28008.0,27996.75,28007.5,807.0
2026-07-28 16:15:00+00:00,28007.75,28016.25,27992.25,27998.0,937.0
2026-07-28 16:16:00+00:00,27998.5,28003.25,27993.25,27995.0,639.0
2026-07-28 16:17:00+00:00,27995.25,28009.5,27994.25,27995.5,813.0
2026-07-28 16:18:00+00:00,27995.75,28006.5,27992.25,27999.5,516.0
2026-07-28 16:19:00+00:00,27999.25,28032.5,27998.25,28030.5,1104.0
2026-07-28 16:20:00+00:00,28029.75,28045.25,28026.5,28032.0,1509.0
2026-07-28 16:21:00+00:00,28032.5,28034.25,28013.25,28022.5,692.0
2026-07-28 16:22:00+00:00,28022.75,28028.25,28008.25,28012.0,652.0
2026-07-28 16:23:00+00:00,28011.75,28012.25,27991.75,27995.0,1117.0
2026-07-28 16:24:00+00:00,27994.25,28002.25,27988.75,27999.0,749.0
2026-07-28 16:25:00+00:00,27999.25,28006.25,27990.75,28005.5,479.0
2026-07-28 16:26:00+00:00,28004.75,28007.5,27995.25,27996.75,633.0
2026-07-28 16:27:00+00:00,27997.5,28005.25,27984.75,28000.0,702.0
2026-07-28 16:28:00+00:00,28000.5,28009.0,27995.0,27998.5,585.0
