tape,tf,sess,trend,W,U,buf,tgt,dolk,n,R,netR,win,be,excess,medRR,medRisk,t,H1,H2,drop3,flat
2020-22,3,NY,SIDE,2.0,0.5,2,DOL,10,137,0.06535786476986677,8.954027473471747,0.45255474452554745,0.5,-0.04744525547445255,1.0,18.25,0.5312761745862934,-0.002504369726602304,0.13223658862145948,-0.057761001051463715,0.0
2020-22,3,NY,HHHL,1.0,0.5,2,R2,10,212,-0.01741657164072824,-3.6923131878343867,0.330188679245283,0.3333333333333333,-0.0031446540880503138,2.0,21.125,-0.1800870397947515,-0.12078864771969738,0.08595550443824089,-0.04625686399089492,0.018867924528301886
2020-22,3,NY,HHHL,1.0,0.5,2,R3,10,212,-0.08407814014774209,-17.824565711321323,0.21226415094339623,0.25,-0.037735849056603765,3.0,21.125,-0.7400130856930962,-0.17277580147321006,0.004619521177725915,-0.12822225239823304,0.05188679245283019
2020-22,3,NY,HHHL,1.0,0.5,2,DOL,10,212,-0.10573119566865045,-22.415013481753896,0.38207547169811323,0.4412685879721016,-0.05919311627398838,1.2661934868185614,21.125,-1.2078979983952374,-0.20755718512029736,-0.003905206217003506,-0.1694990572962184,0.0047169811320754715
2020-22,3,NY,HHHL,2.0,0.5,2,R2,10,121,-0.04103518316726532,-4.965257163239104,0.32231404958677684,0.3333333333333333,-0.011019283746556474,2.0,19.5,-0.3220631237631481,-0.21966359862035026,0.13466489760626074,-0.09270459494193635,0.024793388429752067
2020-22,3,NY,HHHL,2.0,0.5,2,R3,10,121,-0.04158423137393745,-5.0316919962464315,0.23140495867768596,0.25,-0.018595041322314043,3.0,19.5,-0.2683679605165628,-0.2863302652870169,0.1991495724749932,-0.11869133081487972,0.04132231404958678
2020-22,3,NY,HHHL,2.0,0.5,2,DOL,10,121,-0.13734721532084343,-16.619013053822055,0.35537190082644626,0.4119601328903654,-0.056588232063919164,1.4274193548387097,19.5,-1.1349964575205205,-0.3166700250263907,0.03903587619280953,-0.2510957842964221,0.008264462809917356
2017-19,3,NY,SIDE,1.0,0.5,2,R2,10,266,-0.030893155367660696,-8.217579327797745,0.34210526315789475,0.3333333333333333,0.00877192982456143,2.0,6.0,-0.3552657223900939,0.03587484078265512,-0.09766115151797651,-0.05378964992439597,0.03383458646616541
2017-19,3,NY,SIDE,1.0,0.5,2,R3,10,266,-0.042462985863799596,-11.295154239770692,0.22180451127819548,0.25,-0.028195488721804524,3.0,6.0,-0.40939946790405224,0.027118965341210832,-0.11204493706881008,-0.07689829977980663,0.08270676691729323
2017-19,3,NY,SIDE,1.0,0.5,2,DOL,10,266,-0.08825563111120785,-23.47599787558129,0.42105263157894735,0.4408260524225576,-0.01977342084361028,1.2684684684684684,6.0,-1.1413111448184226,-0.010256964825455062,-0.16625429739696068,-0.12817462527380166,0.0
2017-19,3,NY,SIDE,2.0,0.5,2,R2,10,159,-0.07412154456761008,-11.785325586250003,0.3270440251572327,0.3333333333333333,-0.0062893081761006275,2.0,5.5,-0.6648300385657507,-0.008158869710870036,-0.13925968598864089,-0.11332036632304078,0.03773584905660377
2017-19,3,NY,SIDE,2.0,0.5,2,R3,10,159,-0.11534090594181147,-18.339204044748023,0.2138364779874214,0.25,-0.03616352201257861,3.0,5.5,-0.8725181514695638,-0.07846112867919937,-0.1517596859886408,-0.17456317695443843,0.06918238993710692
2017-19,3,NY,SIDE,2.0,0.5,2,DOL,10,159,-0.07864190029217329,-12.504062146455553,0.4025157232704403,0.4074074074074074,-0.004891684136967112,1.4545454545454546,5.5,-0.7403072623640666,-0.004253240659301365,-0.1521007016796343,-0.14575635075566742,0.0
2017-19,3,NY,HHHL,1.0,0.5,2,R2,10,224,-0.1134382428748604,-25.41016640396873,0.3169642857142857,0.3333333333333333,-0.016369047619047616,2.0,6.375,-1.2185497604085818,-0.09182538075426905,-0.13505110499545175,-0.14180369583060423,0.026785714285714284
2017-19,3,NY,HHHL,1.0,0.5,2,R3,10,224,-0.21175471750077796,-47.433056720174264,0.19196428571428573,0.25,-0.058035714285714274,3.0,6.375,-1.9761115085167904,-0.20790708777007932,-0.21560234723147662,-0.254978062368388,0.0625
2017-19,3,NY,HHHL,1.0,0.5,2,DOL,10,224,-0.14620101638535415,-32.74902767031933,0.36607142857142855,0.4247669773635153,-0.05869554879208677,1.35423197492163,6.375,-1.5976910612680397,-0.09284777073256942,-0.1995542620381389,-0.21232489794160225,0.004464285714285714
2017-19,3,NY,HHHL,2.0,0.5,2,R2,10,127,0.005732537522564606,0.728032265365705,0.36220472440944884,0.3333333333333333,0.028871391076115527,2.0,5.75,0.04465878047619616,-0.025115986086454257,0.03609905295019253,-0.041844307639496384,0.023622047244094488
2017-19,3,NY,HHHL,2.0,0.5,2,R3,10,127,-0.21910115112702613,-27.825846193132318,0.1889763779527559,0.25,-0.0610236220472441,3.0,5.75,-1.5299238542072053,-0.25612992987213723,-0.18265094704980744,-0.2959690160075557,0.06299212598425197
2017-19,3,NY,HHHL,2.0,0.5,2,DOL,10,127,-0.04621081142778442,-5.868773051328621,0.4251968503937008,0.4303797468354431,-0.005182896441742302,1.3235294117647058,5.75,-0.385047877953928,-0.006215518900551656,-0.08558117750927921,-0.1462853319309414,0.0
