tape,tf,sess,trend,W,U,buf,tgt,n,R,netR,win,be,excess,medRR,medRisk,t,H1,H2,drop3,flat
2020-22,1,NY,SLOPE,1.0,0.5,2,R3,1161,-0.09376779164385837,-108.86440609851957,0.2575366063738157,0.25,0.007536606373815702,3.0,11.75,-1.8289524803846586,-0.09935518307899255,-0.08830414141597584,-0.10171050334293043,0.004306632213608958
2020-22,1,NY,SLOPE,1.0,0.5,2,DOL,1161,-0.10104203660163448,-117.30980449449763,0.4306632213608958,0.4666666666666667,-0.036003445305770876,1.1428571428571428,11.75,-2.7382834847834516,-0.11442853198676435,-0.08795200533917358,-0.1131377445580322,0.0
2020-22,1,NY,SLOPE,2.0,0.5,2,R1,619,-0.11013651730401444,-68.17450421118494,0.5121163166397416,0.5,0.012116316639741553,1.0,11.5,-2.726562262408674,-0.0783969101974905,-0.14177373858116252,-0.11537399565090789,0.0
2020-22,1,NY,SLOPE,2.0,0.5,2,R2,619,-0.08267286625393366,-51.17450421118494,0.3505654281098546,0.3333333333333333,0.017232094776521267,2.0,11.5,-1.4377912763333662,-0.0330894668317947,-0.13209631922632378,-0.0926424255475574,0.0
2020-22,1,NY,SLOPE,2.0,0.5,2,R3,619,-0.06977220834379341,-43.188996964808126,0.2649434571890145,0.25,0.01494345718901452,3.0,11.5,-0.9849270492948425,0.011092325767051516,-0.1503758891187969,-0.0845490696281148,0.0032310177705977385
2020-22,1,NY,SLOPE,2.0,0.5,2,DOL,619,-0.09180826981028205,-56.82931901256459,0.42164781906300486,0.4396551724137931,-0.018007353350788236,1.2745098039215685,11.5,-1.7527216302862363,-0.044629080040400365,-0.13883526864542214,-0.11220899677680818,0.0
2020-22,1,NY,SIDE,1.0,0.5,2,R1,727,-0.10968348891466655,-79.73989644096258,0.5144429160935351,0.5,0.014442916093535096,1.0,11.0,-2.9412466819325127,-0.10232531897274799,-0.11702144410399741,-0.11418609824317116,0.0
2020-22,1,NY,SIDE,1.0,0.5,2,R2,727,-0.14205788260177288,-103.27608065148888,0.3314993122420908,0.3333333333333333,-0.0018340210912425325,2.0,11.0,-2.7215164140721604,-0.10783496084602621,-0.17618678534170706,-0.15081533145239942,0.001375515818431912
2020-22,1,NY,SIDE,1.0,0.5,2,R3,727,-0.17692421834724265,-128.6239067384454,0.2393397524071527,0.25,-0.01066024759284731,3.0,11.0,-2.8008968289690803,-0.15837993629218744,-0.19541755457247628,-0.1899549083723135,0.002751031636863824
2020-22,1,NY,SIDE,1.0,0.5,2,DOL,727,-0.11606500860933701,-84.37926125898801,0.4154057771664374,0.44859813084112143,-0.03319235367468404,1.2291666666666667,11.0,-2.4128992854835274,-0.09965940712368729,-0.13242553976123497,-0.135473708512005,0.0
2020-22,1,NY,SIDE,2.0,0.5,2,R1,406,-0.1482612620527927,-60.19407239343383,0.4975369458128079,0.5,-0.0024630541871921152,1.0,10.625,-2.9697434109514074,-0.08595864836685291,-0.21056387573873245,-0.15654127268338777,0.0
2020-22,1,NY,SIDE,2.0,0.5,2,R2,406,-0.16057653298875327,-65.19407239343383,0.3275862068965517,0.3333333333333333,-0.005747126436781602,2.0,10.625,-2.3010655591248366,-0.04654978137177903,-0.2746032846057275,-0.17636943833816157,0.0
2020-22,1,NY,SIDE,2.0,0.5,2,R3,406,-0.17374851842460673,-70.54189848039033,0.2413793103448276,0.25,-0.008620689655172403,3.0,10.625,-2.050306443421453,-0.03841099362279633,-0.3090860432264172,-0.1970836469906591,0.0024630541871921183
2020-22,1,NY,SIDE,2.0,0.5,2,DOL,406,-0.11875080312376211,-48.212826068247416,0.4014778325123153,0.4121495327102804,-0.010671700197965095,1.4263038548752833,10.625,-1.7865010073771148,-0.02552328713933997,-0.2119783191081842,-0.1501346130774113,0.0
2020-22,1,NY,HHHL,1.0,0.5,2,R1,621,-0.13658282240066955,-84.8179327108158,0.49597423510466987,0.5,-0.004025764895330131,1.0,12.0,-3.388040548818247,-0.10636891799766311,-0.16631407657359604,-0.14196732524534672,0.0
