tape,tf,sess,trend,W,U,buf,tgt,dolk,n,R,netR,win,be,excess,medRR,medRisk,t,H1,H2,drop3,flat
2023-26,3,NY,HHHL,2.0,0.5,2,R3,10,161,0.05452165217061935,8.777985999469715,0.2484472049689441,0.25,-0.0015527950310559036,3.0,22.75,0.3951599024279716,0.23481282470889447,-0.12354370342273881,-0.0011551716616991202,0.043478260869565216
2023-26,3,NY,HHHL,2.0,0.5,2,DOL,10,161,-0.04011473687682246,-6.458472637168416,0.35403726708074534,0.364406779661017,-0.010369512580271634,1.744186046511628,22.75,-0.35250862700820346,0.12765250708299097,-0.20581078029392216,-0.11676084802692596,0.012422360248447204
2020-22,3,NY,SIDE,1.0,0.5,2,R2,10,253,-0.009358165407868322,-2.3676158481906855,0.3359683794466403,0.3333333333333333,0.0026350461133070047,2.0,20.5,-0.10486055446137564,-0.05973791082891227,0.04062488910434849,-0.03331473197398168,0.019762845849802372
2020-22,3,NY,SIDE,1.0,0.5,2,R3,10,253,0.05026298704118155,12.716535721418934,0.24110671936758893,0.25,-0.008893280632411071,3.0,20.5,0.46181150306211205,0.047275975109607384,0.05322647919376695,0.015021874304456902,0.06324110671936758
2020-22,3,NY,SIDE,1.0,0.5,2,DOL,10,253,-0.022376231124769084,-5.661186474566578,0.4268774703557312,0.4823232323232324,-0.05544576196750117,1.0732984293193717,20.5,-0.26152684572717433,-0.08898659532257386,0.043709642016360066,-0.09120124063692424,0.0
2020-22,3,NY,SIDE,2.0,0.5,2,R2,10,137,0.05676446282328302,7.776731406789774,0.35766423357664234,0.3333333333333333,0.024330900243309028,2.0,18.25,0.4593815749669741,0.01528323674357274,0.09764451171343232,0.013584948299150757,0.021897810218978103
2020-22,3,NY,SIDE,2.0,0.5,2,R3,10,137,0.08733767085908142,11.965260907694155,0.25547445255474455,0.25,0.005474452554744547,3.0,18.25,0.5790326051142258,0.08533818179851776,0.08930818181731807,0.022464822383315153,0.058394160583941604
2020-22,3,NY,SIDE,2.0,0.5,2,DOL,10,137,0.047305908173397415,6.480909419755446,0.45255474452554745,0.5,-0.04744525547445255,1.0,18.25,0.38413961124073953,-0.023397064650380554,0.11698420023161338,-0.07568720322873858,0.0
2020-22,3,NY,HHHL,1.0,0.5,2,R2,10,212,-0.03300319330903806,-6.996676981516068,0.330188679245283,0.3333333333333333,-0.0031446540880503138,2.0,21.125,-0.34131771891842977,-0.14015169734847865,0.07414531073040256,-0.06200829694215329,0.018867924528301886
2020-22,3,NY,HHHL,1.0,0.5,2,R3,10,212,-0.09966476181605186,-21.128929505002993,0.21226415094339623,0.25,-0.037735849056603765,3.0,21.125,-0.8772457482003166,-0.19213885110199128,-0.007190672530112441,-0.14397012949697163,0.05188679245283019
2020-22,3,NY,HHHL,1.0,0.5,2,DOL,10,212,-0.12131781733696023,-25.71937727543557,0.38207547169811323,0.4412685879721016,-0.05919311627398838,1.2661934868185614,21.125,-1.3851608824920891,-0.2269202347490786,-0.01571539992484187,-0.1850451800713526,0.0047169811320754715
2020-22,3,NY,HHHL,2.0,0.5,2,R2,10,121,-0.05756541304563182,-6.9654149785214505,0.32231404958677684,0.3333333333333333,-0.011019283746556474,2.0,19.5,-0.45148554533719604,-0.24034014678897284,0.1222130135871626,-0.10954442829140273,0.024793388429752067
2020-22,3,NY,HHHL,2.0,0.5,2,R3,10,121,-0.058114461252303885,-7.03184981152877,0.23140495867768596,0.25,-0.018595041322314043,3.0,19.5,-0.37453358037771034,-0.30700681345563946,0.18669768845589502,-0.13553116416434613,0.04132231404958678
2020-22,3,NY,HHHL,2.0,0.5,2,DOL,10,121,-0.15387744519920996,-18.619170869104405,0.35537190082644626,0.4119601328903654,-0.056588232063919164,1.4274193548387097,19.5,-1.2690924526524323,-0.3373465731950132,0.026583992173711386,-0.26757827312357224,0.008264462809917356
2017-19,3,NY,SIDE,1.0,0.5,2,R2,10,266,-0.08267769429905863,-21.992266683549598,0.34210526315789475,0.3333333333333333,0.00877192982456143,2.0,6.0,-0.9509910543263692,-0.030170504487841913,-0.13518488411027538,-0.10603009348679587,0.03383458646616541
2017-19,3,NY,SIDE,1.0,0.5,2,R3,10,266,-0.09424752479519756,-25.06984159552255,0.22180451127819548,0.25,-0.028195488721804524,3.0,6.0,-0.9096768686733289,-0.03892637992928619,-0.14956866966110896,-0.12913874334220615,0.08270676691729323
2017-19,3,NY,SIDE,1.0,0.5,2,DOL,10,266,-0.14004017004260583,-37.25068523133315,0.42105263157894735,0.4408260524225576,-0.01977342084361028,1.2684684684684684,6.0,-1.8115045052486098,-0.07630231009595204,-0.20377802998925956,-0.17978714283143155,0.0
2017-19,3,NY,SIDE,2.0,0.5,2,R2,10,159,-0.12768924925599917,-20.30259063170387,0.3270440251572327,0.3333333333333333,-0.0062893081761006275,2.0,5.5,-1.1455281704254123,-0.07743937170062036,-0.17731100334193572,-0.16757415366615647,0.03773584905660377
2017-19,3,NY,SIDE,2.0,0.5,2,R3,10,159,-0.16890861063020055,-26.856469090201887,0.2138364779874214,0.25,-0.03616352201257861,3.0,5.5,-1.2781379774928878,-0.14774163066894974,-0.1898110033419357,-0.22881696429755413,0.06918238993710692
2017-19,3,NY,SIDE,2.0,0.5,2,DOL,10,159,-0.13220960498056233,-21.02132719190941,0.4025157232704403,0.4074074074074074,-0.004891684136967112,1.4545454545454546,5.5,-1.2450323279623265,-0.07353374264905167,-0.19015201903292905,-0.19906833670027402,0.0
2017-19,3,NY,HHHL,1.0,0.5,2,R2,10,224,-0.16333728227505814,-36.58755122961303,0.3169642857142857,0.3333333333333333,-0.016369047619047616,2.0,6.375,-1.7544312808933349,-0.15297857771139406,-0.17369598683872223,-0.19221822077604178,0.026785714285714284
2017-19,3,NY,HHHL,1.0,0.5,2,R3,10,224,-0.2616537569009757,-58.61044154581856,0.19196428571428573,0.25,-0.058035714285714274,3.0,6.375,-2.443840354529946,-0.2690602847272043,-0.2542472290747471,-0.30536689656415295,0.0625
2017-19,3,NY,HHHL,1.0,0.5,2,DOL,10,224,-0.19610005578555187,-43.92641249596362,0.36607142857142855,0.4247669773635153,-0.05869554879208677,1.35423197492163,6.375,-2.144185179660352,-0.15400096768969443,-0.23819914388140934,-0.26211104613616437,0.004464285714285714
2017-19,3,NY,HHHL,2.0,0.5,2,R2,10,127,-0.046463343138110846,-5.900844578540077,0.36220472440944884,0.3333333333333333,0.028871391076115527,2.0,5.75,-0.36106388528265193,-0.08926128071698301,-0.0043341233339084795,-0.09496721127044325,0.023622047244094488
2017-19,3,NY,HHHL,2.0,0.5,2,R3,10,127,-0.27129703178770154,-34.45472303703809,0.1889763779527559,0.25,-0.0610236220472441,3.0,5.75,-1.8909142708031226,-0.32027522450266604,-0.2230841233339085,-0.34892089294149187,0.06299212598425197
2017-19,3,NY,HHHL,2.0,0.5,2,DOL,10,127,-0.09840669208845984,-12.4976498952344,0.4251968503937008,0.4303797468354431,-0.005182896441742302,1.3235294117647058,5.75,-0.8186632829735626,-0.07036081353108045,-0.12601435379338027,-0.198215572389641,0.0
