entry,stop,risk,rr,res,pnl,r,bars_held,i_entry,n,day,level,target
4163.5,4155.5,8.0,1.25,STOP,-8.0,-1.0625,2,26,130,2023-04-14,MHL,10.0
4161.75,4156.25,5.5,1.8181818181818181,STOP,-5.5,-1.0909090909090908,14,26,130,2023-04-17,MHL,10.0
4190.75,4187.5,3.25,3.076923076923077,STOP,-3.25,-1.1538461538461537,6,2,130,2023-04-18,MHL,10.0
4143.25,4137.5,5.75,1.7391304347826086,TARGET,10.0,1.6521739130434783,3,12,130,2023-04-21,MHL,10.0
4147.5,4144.0,3.5,2.857142857142857,STOP,-3.5,-1.1428571428571428,6,37,130,2023-04-24,MHL,10.0
4138.0,4132.5,5.5,1.8181818181818181,STOP,-5.5,-1.0909090909090908,2,11,130,2023-04-25,MHL,10.0
4090.5,4081.0,9.5,1.0526315789473684,TARGET,10.0,1.0,11,21,130,2023-04-26,MHL,10.0
4142.75,4130.5,12.25,0.8163265306122449,TARGET,10.0,0.7755102040816326,30,49,130,2023-05-03,MHL,10.0
4086.5,4062.0,24.5,0.40816326530612246,TARGET,10.0,0.3877551020408163,3,74,130,2023-05-04,MHL,10.0
4152.5,4149.0,3.5,2.857142857142857,STOP,-3.5,-1.1428571428571428,2,3,130,2023-05-08,MHL,10.0
4135.75,4130.75,5.0,2.0,FLAT,-1.25,-0.35,125,4,130,2023-05-09,MHL,10.0
4134.25,4125.25,9.0,1.1111111111111112,TARGET,10.0,1.0555555555555556,10,27,130,2023-05-10,MHL,10.0
4138.0,4121.25,16.75,0.5970149253731343,FLAT,6.0,0.3283582089552239,98,31,130,2023-05-11,MHL,10.0
4156.5,4153.0,3.5,2.857142857142857,STOP,-3.5,-1.1428571428571428,1,4,130,2023-05-12,MHL,10.0
4143.75,4122.75,21.0,0.47619047619047616,TARGET,10.0,0.4523809523809524,8,65,130,2023-05-15,MHL,10.0
4137.25,4133.0,4.25,2.3529411764705883,STOP,-4.25,-1.1176470588235294,2,11,130,2023-05-16,MHL,10.0
4132.5,4125.5,7.0,1.4285714285714286,TARGET,10.0,1.3571428571428572,21,14,130,2023-05-17,MHL,10.0
4206.5,4190.75,15.75,0.6349206349206349,TARGET,10.0,0.6031746031746031,92,14,130,2023-05-22,MHL,10.0
4187.0,4185.0,2.0,5.0,TARGET,10.0,4.75,5,2,130,2023-05-23,MHL,10.0
4148.25,4139.0,9.25,1.0810810810810811,STOP,-9.25,-1.054054054054054,8,5,130,2023-05-25,MHL,10.0
4193.5,4173.75,19.75,0.5063291139240507,TARGET,10.0,0.4810126582278481,41,84,130,2023-05-31,MHL,10.0
4192.0,4177.75,14.25,0.7017543859649122,TARGET,10.0,0.6666666666666666,12,12,130,2023-06-01,MHL,10.0
4287.75,4285.5,2.25,4.444444444444445,TARGET,10.0,4.222222222222222,7,18,130,2023-06-05,MHL,10.0
4275.5,4268.25,7.25,1.3793103448275863,TARGET,10.0,1.3103448275862069,9,11,130,2023-06-06,MHL,10.0
4286.75,4278.25,8.5,1.1764705882352942,STOP,-8.5,-1.0588235294117647,16,31,130,2023-06-07,MHL,10.0
4421.0,4413.5,7.5,1.3333333333333333,TARGET,10.0,1.2666666666666666,13,4,130,2023-06-14,MHL,10.0
4470.75,4464.75,6.0,1.6666666666666667,TARGET,10.0,1.5833333333333333,20,40,130,2023-06-16,MHL,10.0
4446.5,4444.0,2.5,4.0,STOP,-2.5,-1.2,7,7,70,2023-06-19,MHL,10.0
4441.75,4431.0,10.75,0.9302325581395349,STOP,-10.75,-1.0465116279069768,8,2,130,2023-06-20,MHL,10.0
4421.5,4403.25,18.25,0.547945205479452,FLAT,-12.0,-0.684931506849315,69,60,130,2023-06-21,MHL,10.0
4388.25,4383.75,4.5,2.2222222222222223,TARGET,10.0,2.111111111111111,21,2,130,2023-06-23,MHL,10.0
4388.5,4379.75,8.75,1.1428571428571428,STOP,-8.75,-1.0571428571428572,12,25,130,2023-06-26,MHL,10.0
4405.75,4401.5,4.25,2.3529411764705883,STOP,-4.25,-1.1176470588235294,3,2,130,2023-06-28,MHL,10.0
4421.5,4409.5,12.0,0.8333333333333334,TARGET,10.0,0.7916666666666666,37,2,130,2023-06-29,MHL,10.0
4485.75,4479.25,6.5,1.5384615384615385,FLAT,6.25,0.8846153846153846,72,2,75,2023-07-03,MHL,10.0
4442.5,4419.25,23.25,0.43010752688172044,FLAT,4.0,0.15053763440860216,57,72,130,2023-07-06,MHL,10.0
4444.75,4441.75,3.0,3.3333333333333335,TARGET,10.0,3.1666666666666665,11,13,130,2023-07-11,MHL,10.0
4582.5,4570.5,12.0,0.8333333333333334,STOP,-12.0,-1.0416666666666667,65,31,130,2023-07-20,MHL,10.0
4574.75,4563.75,11.0,0.9090909090909091,STOP,-11.0,-1.0454545454545454,115,14,130,2023-07-21,MHL,10.0
4585.25,4583.25,2.0,5.0,STOP,-2.0,-1.25,2,26,130,2023-07-26,MHL,10.0
4620.0,4614.75,5.25,1.9047619047619047,STOP,-5.25,-1.0952380952380953,6,23,130,2023-07-27,MHL,10.0
4611.0,4601.5,9.5,1.0526315789473684,STOP,-9.5,-1.0526315789473684,58,12,130,2023-07-31,MHL,10.0
4593.5,4591.25,2.25,4.444444444444445,STOP,-2.25,-1.2222222222222223,42,18,130,2023-08-01,MHL,10.0
4565.75,4558.25,7.5,1.3333333333333333,STOP,-7.5,-1.0666666666666667,8,4,130,2023-08-02,MHL,10.0
4515.0,4508.25,6.75,1.4814814814814814,TARGET,10.0,1.4074074074074074,8,2,130,2023-08-03,MHL,10.0
4496.0,4490.0,6.0,1.6666666666666667,STOP,-6.0,-1.0833333333333333,1,12,130,2023-08-08,MHL,10.0
4496.5,4487.75,8.75,1.1428571428571428,STOP,-8.75,-1.0571428571428572,9,60,130,2023-08-10,MHL,10.0
4470.0,4458.75,11.25,0.8888888888888888,TARGET,10.0,0.8444444444444444,9,2,130,2023-08-11,MHL,10.0
4474.25,4468.75,5.5,1.8181818181818181,TARGET,10.0,1.7272727272727273,6,8,130,2023-08-14,MHL,10.0
4470.75,4458.25,12.5,0.8,STOP,-12.5,-1.04,86,32,130,2023-08-15,MHL,10.0
4446.75,4440.25,6.5,1.5384615384615385,STOP,-6.5,-1.0769230769230769,9,63,130,2023-08-16,MHL,10.0
4424.5,4419.5,5.0,2.0,STOP,-5.0,-1.1,11,10,130,2023-08-17,MHL,10.0
4365.75,4349.75,16.0,0.625,TARGET,10.0,0.59375,28,2,130,2023-08-18,MHL,10.0
4392.75,4372.0,20.75,0.4819277108433735,TARGET,10.0,0.4578313253012048,12,70,130,2023-08-21,MHL,10.0
4463.5,4450.75,12.75,0.7843137254901961,STOP,-12.75,-1.0392156862745099,3,10,130,2023-08-24,MHL,10.0
4390.25,4365.0,25.25,0.39603960396039606,TARGET,10.0,0.37623762376237624,2,40,130,2023-08-25,MHL,10.0
4524.75,4522.0,2.75,3.6363636363636362,STOP,-2.75,-1.1818181818181819,3,59,130,2023-08-31,MHL,10.0
4531.0,4521.5,9.5,1.0526315789473684,TARGET,10.0,1.0,6,8,130,2023-09-01,MHL,10.0
4509.25,4501.5,7.75,1.2903225806451613,TARGET,10.0,1.2258064516129032,15,17,130,2023-09-05,MHL,10.0
4491.25,4482.75,8.5,1.1764705882352942,STOP,-8.5,-1.0588235294117647,3,7,130,2023-09-06,MHL,10.0
4450.0,4434.0,16.0,0.625,TARGET,10.0,0.59375,67,23,130,2023-09-07,MHL,10.0
4524.0,4472.75,51.25,0.1951219512195122,TARGET,10.0,0.18536585365853658,62,14,130,2023-09-11,MHL,10.0
4528.25,4477.75,50.5,0.19801980198019803,TARGET,10.0,0.18811881188118812,22,56,130,2023-09-12,MHL,10.0
4491.25,4487.25,4.0,2.5,STOP,-4.0,-1.125,6,2,130,2023-09-19,MHL,10.0
4498.0,4494.75,3.25,3.076923076923077,STOP,-3.25,-1.1538461538461537,2,41,130,2023-09-20,MHL,10.0
4406.0,4398.5,7.5,1.3333333333333333,STOP,-7.5,-1.0666666666666667,21,13,130,2023-09-21,MHL,10.0
4381.0,4377.5,3.5,2.857142857142857,STOP,-3.5,-1.1428571428571428,1,2,130,2023-09-22,MHL,10.0
4353.5,4345.25,8.25,1.2121212121212122,STOP,-8.25,-1.0606060606060606,4,2,130,2023-09-26,MHL,10.0
4326.75,4321.0,5.75,1.7391304347826086,STOP,-5.75,-1.0869565217391304,5,5,130,2023-09-27,MHL,10.0
4309.75,4302.75,7.0,1.4285714285714286,STOP,-7.0,-1.0714285714285714,2,2,130,2023-09-28,MHL,10.0
4310.25,4300.25,10.0,1.0,STOP,-10.0,-1.05,8,58,130,2023-10-02,MHL,10.0
4270.0,4254.0,16.0,0.625,TARGET,10.0,0.59375,24,21,130,2023-10-04,MHL,10.0
4279.0,4272.75,6.25,1.6,STOP,-6.25,-1.08,6,15,130,2023-10-05,MHL,10.0
4397.0,4392.25,4.75,2.1052631578947367,STOP,-4.75,-1.105263157894737,9,16,130,2023-10-11,MHL,10.0
4408.5,4405.5,3.0,3.3333333333333335,STOP,-3.0,-1.1666666666666667,1,2,130,2023-10-12,MHL,10.0
4367.75,4360.0,7.75,1.2903225806451613,STOP,-7.75,-1.064516129032258,5,34,130,2023-10-13,MHL,10.0
4369.75,4365.5,4.25,2.3529411764705883,TARGET,10.0,2.235294117647059,2,11,130,2023-10-17,MHL,10.0
4380.5,4375.5,5.0,2.0,STOP,-5.0,-1.1,1,9,130,2023-10-18,MHL,10.0
4333.0,4322.0,11.0,0.9090909090909091,TARGET,10.0,0.8636363636363636,5,40,130,2023-10-19,MHL,10.0
4231.75,4213.0,18.75,0.5333333333333333,TARGET,10.0,0.5066666666666667,3,6,130,2023-10-23,MHL,10.0
4258.5,4241.75,16.75,0.5970149253731343,TARGET,10.0,0.5671641791044776,16,84,130,2023-10-24,MHL,10.0
4177.5,4170.0,7.5,1.3333333333333333,STOP,-7.5,-1.0666666666666667,5,46,130,2023-10-26,MHL,10.0
4163.25,4154.0,9.25,1.0810810810810811,STOP,-9.25,-1.054054054054054,11,12,130,2023-10-27,MHL,10.0
4160.75,4151.75,9.0,1.1111111111111112,TARGET,10.0,1.0555555555555556,7,26,130,2023-10-30,MHL,10.0
4187.5,4171.5,16.0,0.625,TARGET,10.0,0.59375,50,14,130,2023-10-31,MHL,10.0
4380.75,4377.75,3.0,3.3333333333333335,STOP,-3.0,-1.1666666666666667,5,8,130,2023-11-06,MHL,10.0
4392.0,4387.75,4.25,2.3529411764705883,STOP,-4.25,-1.1176470588235294,8,40,130,2023-11-08,MHL,10.0
4401.75,4385.0,16.75,0.5970149253731343,STOP,-16.75,-1.0298507462686568,38,33,130,2023-11-09,MHL,10.0
4416.5,4407.0,9.5,1.0526315789473684,TARGET,10.0,1.0,18,20,130,2023-11-13,MHL,10.0
4521.75,4516.5,5.25,1.9047619047619047,TARGET,10.0,1.8095238095238095,8,9,130,2023-11-15,MHL,10.0
4509.75,4501.5,8.25,1.2121212121212122,TARGET,10.0,1.1515151515151516,11,52,130,2023-11-16,MHL,10.0
4521.25,4514.0,7.25,1.3793103448275863,STOP,-7.25,-1.0689655172413792,19,12,130,2023-11-17,MHL,10.0
4547.75,4546.25,1.5,6.666666666666667,STOP,-1.5,-1.3333333333333333,1,4,130,2023-11-21,MHL,10.0
4566.25,4562.75,3.5,2.857142857142857,STOP,-3.5,-1.1428571428571428,20,7,75,2023-11-24,MHL,10.0
4557.5,4555.25,2.25,4.444444444444445,TARGET,10.0,4.222222222222222,45,3,130,2023-11-27,MHL,10.0
4578.0,4574.25,3.75,2.6666666666666665,STOP,-3.75,-1.1333333333333333,14,19,130,2023-11-29,MHL,10.0
4567.5,4562.25,5.25,1.9047619047619047,TARGET,10.0,1.8095238095238095,8,2,130,2023-12-01,MHL,10.0
4566.75,4553.25,13.5,0.7407407407407407,TARGET,10.0,0.7037037037037037,15,46,130,2023-12-04,MHL,10.0
4582.5,4576.25,6.25,1.6,STOP,-6.25,-1.08,17,20,130,2023-12-06,MHL,10.0
4772.5,4755.25,17.25,0.5797101449275363,TARGET,10.0,0.5507246376811594,31,88,130,2023-12-21,MHL,10.0
4795.5,4784.5,11.0,0.9090909090909091,TARGET,10.0,0.8636363636363636,5,102,130,2023-12-22,MHL,10.0
4826.5,4820.0,6.5,1.5384615384615385,STOP,-6.5,-1.0769230769230769,12,2,130,2023-12-27,MHL,10.0
4833.25,4828.25,5.0,2.0,STOP,-5.0,-1.1,54,74,130,2023-12-28,MHL,10.0
4832.75,4826.75,6.0,1.6666666666666667,STOP,-6.0,-1.0833333333333333,19,2,130,2023-12-29,MHL,10.0
4785.75,4773.75,12.0,0.8333333333333334,STOP,-12.0,-1.0416666666666667,12,10,130,2024-01-02,MHL,10.0
4768.0,4755.75,12.25,0.8163265306122449,STOP,-12.25,-1.0408163265306123,3,11,130,2024-01-03,MHL,10.0
4772.25,4767.25,5.0,2.0,TARGET,10.0,1.9,7,8,130,2024-01-09,MHL,10.0
4808.0,4772.5,35.5,0.28169014084507044,TARGET,10.0,0.2676056338028169,20,88,130,2024-01-11,MHL,10.0
4794.0,4783.25,10.75,0.9302325581395349,TARGET,10.0,0.8837209302325582,7,9,130,2024-01-16,MHL,10.0
4768.5,4757.75,10.75,0.9302325581395349,STOP,-10.75,-1.0465116279069768,63,12,130,2024-01-17,MHL,10.0
4775.0,4769.75,5.25,1.9047619047619047,TARGET,10.0,1.8095238095238095,9,75,130,2024-01-18,MHL,10.0
4823.0,4814.75,8.25,1.2121212121212122,TARGET,10.0,1.1515151515151516,24,8,130,2024-01-19,MHL,10.0
4887.75,4881.75,6.0,1.6666666666666667,STOP,-6.0,-1.0833333333333333,3,22,130,2024-01-22,MHL,10.0
4880.25,4875.75,4.5,2.2222222222222223,STOP,-4.5,-1.1111111111111112,4,32,130,2024-01-23,MHL,10.0
4913.75,4908.75,5.0,2.0,TARGET,10.0,1.9,10,13,130,2024-01-24,MHL,10.0
4913.5,4909.0,4.5,2.2222222222222223,STOP,-4.5,-1.1111111111111112,15,70,130,2024-01-26,MHL,10.0
4918.75,4912.5,6.25,1.6,TARGET,10.0,1.52,70,23,130,2024-01-29,MHL,10.0
4924.25,4895.25,29.0,0.3448275862068966,STOP,-29.0,-1.0172413793103448,6,104,130,2024-01-31,MHL,10.0
4894.75,4879.0,15.75,0.6349206349206349,STOP,-15.75,-1.0317460317460319,17,12,130,2024-02-01,MHL,10.0
4965.75,4937.5,28.25,0.35398230088495575,TARGET,10.0,0.336283185840708,41,61,130,2024-02-05,MHL,10.0
5021.25,5016.0,5.25,1.9047619047619047,TARGET,10.0,1.8095238095238095,19,2,130,2024-02-09,MHL,10.0
5040.5,5033.0,7.5,1.3333333333333333,FLAT,1.0,0.06666666666666667,31,98,130,2024-02-12,MHL,10.0
4968.0,4965.75,2.25,4.444444444444445,STOP,-2.25,-1.2222222222222223,2,9,130,2024-02-13,MHL,10.0
4990.0,4980.25,9.75,1.0256410256410255,STOP,-9.75,-1.0512820512820513,12,38,130,2024-02-14,MHL,10.0
5019.25,5013.5,5.75,1.7391304347826086,TARGET,10.0,1.6521739130434783,22,34,130,2024-02-15,MHL,10.0
5033.75,5012.5,21.25,0.47058823529411764,TARGET,10.0,0.4470588235294118,12,23,130,2024-02-16,MHL,10.0
4996.0,4981.75,14.25,0.7017543859649122,STOP,-14.25,-1.0350877192982457,19,30,130,2024-02-20,MHL,10.0
4976.75,4972.5,4.25,2.3529411764705883,STOP,-4.25,-1.1176470588235294,8,56,130,2024-02-21,MHL,10.0
5097.75,5092.25,5.5,1.8181818181818181,TARGET,10.0,1.7272727272727273,14,36,130,2024-02-23,MHL,10.0
5096.25,5090.25,6.0,1.6666666666666667,STOP,-6.0,-1.0833333333333333,27,43,130,2024-02-26,MHL,10.0
5080.75,5074.5,6.25,1.6,STOP,-6.25,-1.08,33,9,130,2024-02-27,MHL,10.0
5117.0,5107.0,10.0,1.0,STOP,-10.0,-1.05,2,11,130,2024-03-05,MHL,10.0
5104.75,5097.5,7.25,1.3793103448275863,TARGET,10.0,1.3103448275862069,12,14,130,2024-03-06,MHL,10.0
5144.5,5121.5,23.0,0.43478260869565216,TARGET,10.0,0.41304347826086957,7,97,130,2024-03-08,MHL,10.0
5236.0,5228.5,7.5,1.3333333333333333,TARGET,10.0,1.2666666666666666,63,17,130,2024-03-13,MHL,10.0
5238.0,5232.75,5.25,1.9047619047619047,TARGET,10.0,1.8095238095238095,3,87,130,2024-03-20,MHL,10.0
5295.0,5289.5,5.5,1.8181818181818181,STOP,-5.5,-1.0909090909090908,31,31,130,2024-03-22,MHL,10.0
5288.75,5284.25,4.5,2.2222222222222223,STOP,-4.5,-1.1111111111111112,63,22,130,2024-03-26,MHL,10.0
5282.5,5270.5,12.0,0.8333333333333334,TARGET,10.0,0.7916666666666666,27,95,130,2024-03-27,MHL,10.0
5314.75,5307.5,7.25,1.3793103448275863,STOP,-7.25,-1.0689655172413792,9,2,130,2024-04-01,MHL,10.0
5251.75,5234.75,17.0,0.5882352941176471,TARGET,10.0,0.5588235294117647,59,70,130,2024-04-02,MHL,10.0
5195.75,5179.5,16.25,0.6153846153846154,STOP,-16.25,-1.0307692307692307,16,40,130,2024-04-12,MHL,10.0
5187.0,5178.75,8.25,1.2121212121212122,STOP,-8.25,-1.0606060606060606,6,16,130,2024-04-15,MHL,10.0
5096.5,5086.75,9.75,1.0256410256410255,TARGET,10.0,0.9743589743589743,2,7,130,2024-04-16,MHL,10.0
5065.5,5050.5,15.0,0.6666666666666666,TARGET,10.0,0.6333333333333333,10,9,130,2024-04-18,MHL,10.0
5022.75,5002.5,20.25,0.49382716049382713,TARGET,10.0,0.4691358024691358,17,70,130,2024-04-19,MHL,10.0
5030.5,5019.0,11.5,0.8695652173913043,STOP,-11.5,-1.0434782608695652,11,6,130,2024-04-22,MHL,10.0
5111.25,5081.75,29.5,0.3389830508474576,FLAT,-6.0,-0.22033898305084745,46,83,130,2024-04-24,MHL,10.0
5037.75,5030.75,7.0,1.4285714285714286,STOP,-7.0,-1.0714285714285714,2,5,130,2024-04-25,MHL,10.0
5116.25,5104.25,12.0,0.8333333333333334,TARGET,10.0,0.7916666666666666,5,2,130,2024-04-26,MHL,10.0
5136.25,5132.0,4.25,2.3529411764705883,STOP,-4.25,-1.1176470588235294,8,102,130,2024-04-29,MHL,10.0
5076.75,5036.0,40.75,0.24539877300613497,TARGET,10.0,0.2331288343558282,17,75,130,2024-05-02,MHL,10.0
5252.0,5247.0,5.0,2.0,STOP,-5.0,-1.1,20,10,130,2024-05-13,MHL,10.0
5337.0,5328.0,9.0,1.1111111111111112,TARGET,10.0,1.0555555555555556,15,14,130,2024-05-16,MHL,10.0
5319.25,5315.5,3.75,2.6666666666666665,STOP,-3.75,-1.1333333333333333,36,7,130,2024-05-17,MHL,10.0
5334.0,5326.5,7.5,1.3333333333333333,TARGET,10.0,1.2666666666666666,6,2,130,2024-05-20,MHL,10.0
5326.5,5322.25,4.25,2.3529411764705883,TARGET,10.0,2.235294117647059,20,2,130,2024-05-21,MHL,10.0
5337.25,5332.25,5.0,2.0,STOP,-5.0,-1.1,34,48,130,2024-05-22,MHL,10.0
5326.5,5315.75,10.75,0.9302325581395349,STOP,-10.75,-1.0465116279069768,60,26,130,2024-05-28,MHL,10.0
5281.25,5279.0,2.25,4.444444444444445,STOP,-2.25,-1.2222222222222223,2,3,130,2024-05-29,MHL,10.0
5263.25,5257.75,5.5,1.8181818181818181,STOP,-5.5,-1.0909090909090908,7,16,130,2024-05-30,MHL,10.0
5231.75,5205.25,26.5,0.37735849056603776,TARGET,10.0,0.3584905660377358,18,94,130,2024-05-31,MHL,10.0
5301.5,5294.75,6.75,1.4814814814814814,STOP,-6.75,-1.0740740740740742,11,10,130,2024-06-03,MHL,10.0
5313.0,5306.25,6.75,1.4814814814814814,TARGET,10.0,1.4074074074074074,6,12,130,2024-06-05,MHL,10.0
5360.5,5351.0,9.5,1.0526315789473684,STOP,-9.5,-1.0526315789473684,14,78,130,2024-06-06,MHL,10.0
5351.5,5334.25,17.25,0.5797101449275363,TARGET,10.0,0.5507246376811594,10,19,130,2024-06-11,MHL,10.0
5563.0,5493.5,69.5,0.14388489208633093,STOP,-69.5,-1.0071942446043165,22,44,70,2024-06-19,MHL,10.0
5575.0,5563.5,11.5,0.8695652173913043,STOP,-11.5,-1.0434782608695652,9,4,130,2024-06-20,MHL,10.0
5532.5,5528.75,3.75,2.6666666666666665,STOP,-3.75,-1.1333333333333333,1,2,130,2024-06-21,MHL,10.0
5532.0,5525.5,6.5,1.5384615384615385,TARGET,10.0,1.4615384615384615,2,6,130,2024-06-24,MHL,10.0
5525.5,5519.75,5.75,1.7391304347826086,STOP,-5.75,-1.0869565217391304,5,3,130,2024-06-25,MHL,10.0
5521.5,5517.75,3.75,2.6666666666666665,TARGET,10.0,2.533333333333333,10,2,130,2024-06-26,MHL,10.0
5536.5,5531.25,5.25,1.9047619047619047,STOP,-5.25,-1.0952380952380953,1,43,130,2024-06-27,MHL,10.0
5559.25,5547.5,11.75,0.851063829787234,TARGET,10.0,0.8085106382978723,8,2,130,2024-06-28,MHL,10.0
5525.0,5520.75,4.25,2.3529411764705883,STOP,-4.25,-1.1176470588235294,5,8,130,2024-07-01,MHL,10.0
5619.0,5617.0,2.0,5.0,STOP,-2.0,-1.25,50,55,130,2024-07-08,MHL,10.0
5637.0,5629.75,7.25,1.3793103448275863,STOP,-7.25,-1.0689655172413792,78,22,130,2024-07-09,MHL,10.0
5691.0,5683.0,8.0,1.25,TARGET,10.0,1.1875,14,7,130,2024-07-15,MHL,10.0
5658.5,5646.0,12.5,0.8,STOP,-12.5,-1.04,23,15,130,2024-07-17,MHL,10.0
5640.5,5622.25,18.25,0.547945205479452,STOP,-18.25,-1.0273972602739727,5,28,130,2024-07-18,MHL,10.0
5581.25,5569.75,11.5,0.8695652173913043,STOP,-11.5,-1.0434782608695652,2,31,130,2024-07-19,MHL,10.0
5578.5,5572.5,6.0,1.6666666666666667,TARGET,10.0,1.5833333333333333,19,45,130,2024-07-22,MHL,10.0
5458.5,5432.25,26.25,0.38095238095238093,TARGET,10.0,0.3619047619047619,4,18,130,2024-07-25,MHL,10.0
5483.75,5469.75,14.0,0.7142857142857143,TARGET,10.0,0.6785714285714286,8,2,130,2024-07-26,MHL,10.0
5514.0,5501.25,12.75,0.7843137254901961,TARGET,10.0,0.7450980392156863,6,4,130,2024-07-29,MHL,10.0
5512.75,5503.0,9.75,1.0256410256410255,STOP,-9.75,-1.0512820512820513,5,12,130,2024-07-30,MHL,10.0
5240.0,5221.5,18.5,0.5405405405405406,TARGET,10.0,0.5135135135135135,2,5,130,2024-08-06,MHL,10.0
5322.0,5312.75,9.25,1.0810810810810811,STOP,-9.25,-1.054054054054054,3,48,130,2024-08-07,MHL,10.0
5376.75,5347.5,29.25,0.3418803418803419,TARGET,10.0,0.3247863247863248,8,14,130,2024-08-12,MHL,10.0
5449.75,5445.75,4.0,2.5,STOP,-4.0,-1.125,6,15,130,2024-08-14,MHL,10.0
5626.75,5612.75,14.0,0.7142857142857143,STOP,-14.0,-1.0357142857142858,20,50,130,2024-08-20,MHL,10.0
5626.25,5619.25,7.0,1.4285714285714286,STOP,-7.0,-1.0714285714285714,1,29,130,2024-08-21,MHL,10.0
5643.75,5637.5,6.25,1.6,STOP,-6.25,-1.08,1,19,130,2024-08-22,MHL,10.0
5629.5,5614.0,15.5,0.6451612903225806,TARGET,10.0,0.6129032258064516,4,28,130,2024-08-23,MHL,10.0
5617.25,5611.25,6.0,1.6666666666666667,TARGET,10.0,1.5833333333333333,2,5,130,2024-08-27,MHL,10.0
5637.5,5634.25,3.25,3.076923076923077,STOP,-3.25,-1.1538461538461537,1,4,130,2024-08-28,MHL,10.0
5626.25,5618.0,8.25,1.2121212121212122,STOP,-8.25,-1.0606060606060606,4,32,130,2024-08-30,MHL,10.0
5522.25,5511.25,11.0,0.9090909090909091,STOP,-11.0,-1.0454545454545454,2,32,130,2024-09-05,MHL,10.0
5453.25,5446.0,7.25,1.3793103448275863,STOP,-7.25,-1.0689655172413792,2,32,130,2024-09-09,MHL,10.0
5468.5,5448.0,20.5,0.4878048780487805,TARGET,10.0,0.4634146341463415,5,68,130,2024-09-10,MHL,10.0
5476.75,5411.75,65.0,0.15384615384615385,TARGET,10.0,0.14615384615384616,11,52,130,2024-09-11,MHL,10.0
5680.75,5621.25,59.5,0.16806722689075632,STOP,-59.5,-1.0084033613445378,2,3,130,2024-09-16,MHL,10.0
5770.0,5748.0,22.0,0.45454545454545453,TARGET,10.0,0.4318181818181818,8,11,130,2024-09-19,MHL,10.0
5765.75,5757.75,8.0,1.25,STOP,-8.0,-1.0625,3,2,130,2024-09-20,MHL,10.0
5770.25,5763.25,7.0,1.4285714285714286,TARGET,10.0,1.3571428571428572,9,7,130,2024-09-23,MHL,10.0
5773.0,5754.5,18.5,0.5405405405405406,TARGET,10.0,0.5135135135135135,19,28,130,2024-09-24,MHL,10.0
5784.0,5778.5,5.5,1.8181818181818181,STOP,-5.5,-1.0909090909090908,2,67,130,2024-09-25,MHL,10.0
5795.75,5795.0,0.75,13.333333333333334,STOP,-0.75,-1.6666666666666667,1,79,130,2024-09-27,MHL,10.0
5780.5,5756.0,24.5,0.40816326530612246,TARGET,10.0,0.3877551020408163,20,102,130,2024-09-30,MHL,10.0
5747.0,5723.75,23.25,0.43010752688172044,TARGET,10.0,0.40860215053763443,10,6,130,2024-10-02,MHL,10.0
5748.75,5735.5,13.25,0.7547169811320755,STOP,-13.25,-1.0377358490566038,2,22,130,2024-10-03,MHL,10.0
5755.0,5749.25,5.75,1.7391304347826086,TARGET,10.0,1.6521739130434783,4,22,130,2024-10-04,MHL,10.0
5828.75,5812.5,16.25,0.6153846153846154,TARGET,10.0,0.5846153846153846,43,8,130,2024-10-10,MHL,10.0
5864.75,5853.0,11.75,0.851063829787234,TARGET,10.0,0.8085106382978723,6,12,130,2024-10-16,MHL,10.0
5908.25,5895.25,13.0,0.7692307692307693,STOP,-13.0,-1.0384615384615385,5,5,130,2024-10-17,MHL,10.0
5894.5,5886.25,8.25,1.2121212121212122,TARGET,10.0,1.1515151515151516,36,3,130,2024-10-18,MHL,10.0
5887.25,5879.75,7.5,1.3333333333333333,STOP,-7.5,-1.0666666666666667,3,27,130,2024-10-21,MHL,10.0
5870.0,5867.0,3.0,3.3333333333333335,STOP,-3.0,-1.1666666666666667,8,2,130,2024-10-23,MHL,10.0
5859.0,5854.25,4.75,2.1052631578947367,STOP,-4.75,-1.105263157894737,2,79,130,2024-10-25,MHL,10.0
5865.5,5863.25,2.25,4.444444444444445,STOP,-2.25,-1.2222222222222223,1,43,130,2024-10-28,MHL,10.0
5852.25,5837.25,15.0,0.6666666666666666,TARGET,10.0,0.6333333333333333,9,8,130,2024-10-29,MHL,10.0
5870.25,5845.25,25.0,0.4,TARGET,10.0,0.38,7,8,130,2024-10-30,MHL,10.0
5804.0,5793.5,10.5,0.9523809523809523,STOP,-10.5,-1.0476190476190477,2,3,130,2024-10-31,MHL,10.0
5756.25,5738.25,18.0,0.5555555555555556,TARGET,10.0,0.5277777777777778,13,4,130,2024-11-04,MHL,10.0
5921.5,5900.5,21.0,0.47619047619047616,TARGET,10.0,0.4523809523809524,3,14,130,2024-11-06,MHL,10.0
6043.5,6038.25,5.25,1.9047619047619047,STOP,-5.25,-1.0952380952380953,1,3,130,2024-11-11,MHL,10.0
6017.5,5986.5,31.0,0.3225806451612903,TARGET,10.0,0.3064516129032258,13,89,130,2024-11-12,MHL,10.0
6003.25,5991.5,11.75,0.851063829787234,TARGET,10.0,0.8085106382978723,7,14,130,2024-11-13,MHL,10.0
