tape,tf,sess,trend,W,U,buf,tgt,dolk,n,R,netR,win,be,excess,medRR,medRisk,t,H1,H2,drop3,flat
2023-26,1,NY,SIDE,1.0,0.5,2,R3,10,959,-0.009058434235930229,-8.68703843225709,0.27424400417101147,0.25,0.02424400417101147,3.0,12.75,-0.1564428871189936,-0.07185308821950584,0.05334456909909919,-0.018440481883215346,0.0031282586027111575
2023-26,1,NY,SIDE,1.0,0.5,2,DOL,10,959,-0.09881399508657898,-94.76262128802924,0.3680917622523462,0.3806818181818182,-0.012590055929471988,1.626865671641791,12.75,-1.9953746332632072,-0.1598019603254205,-0.038206412167314435,-0.12515671444777096,0.0020855057351407717
2023-26,1,NY,SIDE,2.0,0.5,2,R1,10,547,-0.07517499109430974,-41.12072012858743,0.5228519195612431,0.5,0.022851919561243106,1.0,12.0,-1.7419086916924627,-0.07452794155706918,-0.07581967913688885,-0.08099776172184585,0.0
2023-26,1,NY,SIDE,2.0,0.5,2,R2,10,547,-0.01301776988772839,-7.120720128587429,0.3692870201096892,0.3333333333333333,0.03595368677635591,2.0,12.0,-0.20918936543008285,-0.034234901264028866,0.008121926702527192,-0.024012467604198787,0.0
2023-26,1,NY,SIDE,2.0,0.5,2,R3,10,547,0.049139451318852986,26.879279871412585,0.29250457038391225,0.25,0.042504570383912255,3.0,12.0,0.6287394083779931,-0.04522391225303986,0.1431584230528922,0.032972826513448274,0.0
2023-26,1,NY,SIDE,2.0,0.5,2,DOL,10,547,-0.03712671971570107,-20.308315684488484,0.3711151736745887,0.35757575757575755,0.013539416098831136,1.7966101694915255,12.0,-0.5210070810721632,-0.14076465717393746,0.0661329770948775,-0.08307998788332431,0.003656307129798903
2023-26,1,NY,HHHL,1.0,0.5,2,R1,10,861,-0.09417223530365183,-81.08229459644423,0.5087108013937283,0.5,0.008710801393728262,1.0,13.25,-2.7426898059808456,-0.15740321008066596,-0.031087968124728235,-0.09794050917015971,0.0
2023-26,1,NY,HHHL,1.0,0.5,2,R2,10,861,-0.08371927363117798,-72.08229459644424,0.3426248548199768,0.3333333333333333,0.009291521486643473,2.0,13.25,-1.7197334747849151,-0.23182181473182878,0.06403964208408844,-0.09094403381077842,0.0
2023-26,1,NY,HHHL,1.0,0.5,2,R3,10,861,-0.00900658605590249,-7.754670594132044,0.27409988385598144,0.25,0.02409988385598144,3.0,13.25,-0.14784008759190798,-0.12484507054578226,0.1065631316486179,-0.01946175957888761,0.003484320557491289
2023-26,1,NY,HHHL,1.0,0.5,2,DOL,10,861,-0.07957320707667966,-68.51253129302118,0.33914053426248547,0.35772357723577236,-0.01858304297328689,1.7954545454545454,13.25,-1.3336215832725284,-0.17998694153243755,0.02060754887686071,-0.12328951408845323,0.005807200929152149
2023-26,1,NY,HHHL,2.0,0.5,2,R1,10,473,-0.1128067023605217,-53.35757021652677,0.5031712473572939,0.5,0.003171247357293905,1.0,12.5,-2.439946188954066,-0.15011286493901005,-0.07565794975071896,-0.11979339973908865,0.0
2023-26,1,NY,HHHL,2.0,0.5,2,R2,10,473,-0.05995257973895721,-28.35757021652676,0.35306553911205074,0.3333333333333333,0.019732205778717427,2.0,12.5,-0.9065051065951009,-0.2009603225661287,0.08046019370919663,-0.07298488910079101,0.0
2023-26,1,NY,HHHL,2.0,0.5,2,R3,10,473,0.04679617926612608,22.134592792877637,0.28964059196617337,0.25,0.039640591966173366,3.0,12.5,0.5583193727789777,-0.1077399835830778,0.2006802907952911,0.02808055956489731,0.0021141649048625794
2023-26,1,NY,HHHL,2.0,0.5,2,DOL,10,473,-0.07491965343112097,-35.43699607292022,0.32346723044397463,0.3372093023255814,-0.013742071881606754,1.9655172413793103,12.5,-0.8877626251643673,-0.2302192488362845,0.07972466941959043,-0.14342977887855363,0.006342494714587738
2023-26,1,NY,NONE,1.0,0.5,2,R1,10,2766,-0.12004981981441325,-332.05780160666706,0.49493853940708604,0.5,-0.005061460592913958,1.0,13.5,-6.28209773060809,-0.1436411867112282,-0.09659452424793323,-0.12124865104191943,0.0
2023-26,1,NY,NONE,1.0,0.5,2,R2,10,2766,-0.13928256598249023,-385.255577507568,0.3232104121475054,0.3333333333333333,-0.010122921185827916,2.0,13.5,-5.207948101651407,-0.1872906193200517,-0.09155141562019951,-0.14158769374915445,0.0007230657989877079
2023-26,1,NY,NONE,1.0,0.5,2,R3,10,2766,-0.09880567487725161,-273.296496710478,0.25054229934924077,0.25,0.0005422993492407713,3.0,13.5,-2.9902991000493455,-0.15722777035713695,-0.04072054894591647,-0.10215197556841563,0.004338394793926247
2023-26,1,NY,NONE,1.0,0.5,2,DOL,10,2766,-0.12596337708342492,-348.4147010127533,0.3232104121475054,0.3413198823034888,-0.01810947015598341,1.9298029556650247,13.5,-3.918432285493362,-0.16449769904214695,-0.0876513150927417,-0.14052960215575214,0.005061460592913955
2023-26,1,NY,NONE,2.0,0.5,2,R1,10,1506,-0.12021487495144596,-181.0436016768776,0.49734395750332006,0.5,-0.0026560424966799445,1.0,12.75,-4.640250631903202,-0.13092704752401743,-0.10953111662973013,-0.12241773364817711,0.0
2023-26,1,NY,NONE,2.0,0.5,2,R2,10,1506,-0.11237461437214157,-169.2361692444452,0.3339973439575033,0.3333333333333333,0.0006640106241699861,2.0,12.75,-3.070477703063098,-0.15378950439578282,-0.07106957816819168,-0.11655739805257531,0.0006640106241699867
2023-26,1,NY,NONE,2.0,0.5,2,R3,10,1506,-0.06435820567421956,-96.92345774537466,0.26095617529880477,0.25,0.010956175298804771,3.0,12.75,-1.415899017578352,-0.14742808978968736,0.01849133392104806,-0.07043898360692084,0.0026560424966799467
2023-26,1,NY,NONE,2.0,0.5,2,DOL,10,1506,-0.11852760175025585,-178.50256823588532,0.3147410358565737,0.3269835398557426,-0.012242503999168874,2.058257918552036,12.75,-2.6142021017796884,-0.1863264277275617,-0.05090861350763782,-0.14502746918469944,0.004648074369189907
2023-26,3,NY,SLOPE,1.0,0.5,2,R1,10,537,-0.10439765653158091,-56.06154155745895,0.4767225325884544,0.5,-0.023277467411545627,1.0,25.5,-2.413354689915014,-0.05074710794862532,-0.15784876069601253,-0.11053839103421179,0.0
2023-26,3,NY,SLOPE,1.0,0.5,2,R2,10,537,-0.009319899928588561,-5.0047862616520575,0.33891992551210426,0.3333333333333333,0.005586592178770944,2.0,25.5,-0.15194836641326878,0.0784995119884226,-0.09681284563029485,-0.020543197957129878,0.0186219739292365
2023-26,3,NY,SLOPE,1.0,0.5,2,R3,10,537,0.03976802960997716,21.355431900557736,0.2346368715083799,0.25,-0.01536312849162011,3.0,25.5,0.5353756292949291,0.17297796599131077,-0.09294670254689051,0.023211549594506612,0.07076350093109869
2023-26,3,NY,SLOPE,1.0,0.5,2,DOL,10,537,-0.030357384488869328,-16.30191547052283,0.39664804469273746,0.4222222222222223,-0.02557417752948482,1.368421052631579,25.5,-0.5022567185357356,0.03700024922361846,-0.09746461807603186,-0.06181393776776591,0.0037243947858473
2023-26,3,NY,SLOPE,2.0,0.5,2,R1,10,305,-0.08244236535448164,-25.144921433116902,0.4885245901639344,0.5,-0.011475409836065598,1.0,24.75,-1.4326112644668278,-0.023869709550243198,-0.1406321933430061,-0.09307424867182806,0.0
