ts_event,open,high,low,close,volume
2026-07-13 02:35:00+00:00,29778.25,29787.0,29764.5,29765.75,94.0
2026-07-13 02:36:00+00:00,29765.75,29769.0,29756.0,29763.0,155.0
2026-07-13 02:37:00+00:00,29763.25,29766.75,29754.0,29756.75,86.0
2026-07-13 02:38:00+00:00,29757.0,29761.5,29755.0,29760.75,59.0
2026-07-13 02:39:00+00:00,29759.25,29772.0,29756.75,29759.75,106.0
2026-07-13 02:40:00+00:00,29757.5,29763.0,29752.5,29754.75,67.0
2026-07-13 02:41:00+00:00,29755.25,29761.75,29750.25,29756.5,139.0
2026-07-13 02:42:00+00:00,29756.75,29761.75,29746.5,29751.25,129.0
2026-07-13 02:43:00+00:00,29751.75,29760.75,29750.5,29754.25,148.0
2026-07-13 02:44:00+00:00,29754.5,29766.75,29752.25,29766.0,68.0
2026-07-13 02:45:00+00:00,29766.25,29766.75,29758.0,29764.75,64.0
2026-07-13 02:46:00+00:00,29764.75,29769.25,29752.75,29752.75,99.0
2026-07-13 02:47:00+00:00,29751.75,29755.75,29744.75,29750.25,109.0
2026-07-13 02:48:00+00:00,29752.0,29759.0,29748.75,29757.5,56.0
2026-07-13 02:49:00+00:00,29757.0,29765.25,29754.75,29764.25,56.0
2026-07-13 02:50:00+00:00,29766.0,29773.75,29763.75,29768.5,98.0
2026-07-13 02:51:00+00:00,29768.25,29768.75,29750.75,29752.75,157.0
2026-07-13 02:52:00+00:00,29750.5,29752.0,29742.0,29750.25,143.0
2026-07-13 02:53:00+00:00,29751.75,29752.5,29745.5,29747.75,67.0
2026-07-13 02:54:00+00:00,29749.25,29750.75,29736.25,29737.25,113.0
2026-07-13 02:55:00+00:00,29738.0,29750.0,29737.75,29743.0,108.0
2026-07-13 02:56:00+00:00,29742.0,29742.25,29736.5,29738.25,72.0
2026-07-13 02:57:00+00:00,29736.25,29736.25,29726.0,29731.25,180.0
2026-07-13 02:58:00+00:00,29731.75,29734.5,29723.75,29729.5,112.0
2026-07-13 02:59:00+00:00,29729.5,29729.5,29714.5,29717.0,225.0
2026-07-13 03:00:00+00:00,29717.5,29721.25,29712.75,29716.5,217.0
2026-07-13 03:01:00+00:00,29718.25,29721.0,29710.0,29718.25,248.0
2026-07-13 03:02:00+00:00,29718.0,29720.25,29707.75,29710.25,226.0
2026-07-13 03:03:00+00:00,29710.5,29714.0,29707.0,29713.25,114.0
2026-07-13 03:04:00+00:00,29712.25,29712.25,29705.5,29708.0,90.0
2026-07-13 03:05:00+00:00,29710.0,29714.25,29706.25,29711.0,93.0
2026-07-13 03:06:00+00:00,29712.0,29717.25,29705.5,29708.75,101.0
2026-07-13 03:07:00+00:00,29710.0,29710.0,29700.5,29709.5,147.0
2026-07-13 03:08:00+00:00,29710.0,29710.5,29697.5,29702.0,182.0
2026-07-13 03:09:00+00:00,29700.5,29700.5,29690.0,29696.25,212.0
2026-07-13 03:10:00+00:00,29696.25,29698.0,29690.5,29692.5,129.0
2026-07-13 03:11:00+00:00,29692.25,29698.75,29688.75,29697.0,117.0
2026-07-13 03:12:00+00:00,29697.75,29698.75,29690.0,29691.0,116.0
2026-07-13 03:13:00+00:00,29689.75,29697.0,29684.75,29695.25,184.0
2026-07-13 03:14:00+00:00,29695.5,29697.0,29692.0,29694.0,109.0
2026-07-13 03:15:00+00:00,29694.0,29698.0,29688.5,29691.5,117.0
2026-07-13 03:16:00+00:00,29690.25,29697.0,29686.75,29686.75,68.0
2026-07-13 03:17:00+00:00,29687.5,29692.75,29685.0,29687.5,91.0
2026-07-13 03:18:00+00:00,29686.75,29693.5,29682.0,29689.5,166.0
2026-07-13 03:19:00+00:00,29688.5,29702.5,29688.5,29702.0,197.0
2026-07-13 03:20:00+00:00,29701.75,29707.75,29695.0,29695.25,170.0
2026-07-13 03:21:00+00:00,29696.5,29700.0,29689.25,29691.5,101.0
2026-07-13 03:22:00+00:00,29690.25,29695.75,29689.75,29691.25,62.0
2026-07-13 03:23:00+00:00,29690.75,29698.0,29687.25,29695.0,73.0
2026-07-13 03:24:00+00:00,29695.75,29698.25,29692.25,29697.75,39.0
2026-07-13 03:25:00+00:00,29698.5,29707.0,29698.5,29703.25,142.0
2026-07-13 03:26:00+00:00,29703.0,29708.5,29702.0,29706.25,87.0
2026-07-13 03:27:00+00:00,29706.0,29710.5,29703.75,29706.25,103.0
2026-07-13 03:28:00+00:00,29709.5,29716.5,29706.5,29716.5,137.0
2026-07-13 03:29:00+00:00,29715.25,29717.75,29710.0,29710.0,120.0
2026-07-13 03:30:00+00:00,29709.0,29714.25,29698.75,29706.75,294.0
2026-07-13 03:31:00+00:00,29703.75,29708.0,29696.5,29699.0,119.0
2026-07-13 03:32:00+00:00,29697.5,29702.25,29697.5,29699.0,42.0
2026-07-13 03:33:00+00:00,29695.75,29696.5,29687.75,29690.0,234.0
2026-07-13 03:34:00+00:00,29691.25,29696.25,29689.5,29694.75,63.0
2026-07-13 03:35:00+00:00,29693.5,29697.25,29689.5,29690.25,118.0
2026-07-13 03:36:00+00:00,29689.75,29691.0,29683.75,29687.5,52.0
2026-07-13 03:37:00+00:00,29687.25,29701.75,29687.25,29699.25,117.0
2026-07-13 03:38:00+00:00,29699.5,29710.75,29697.0,29710.25,173.0
2026-07-13 03:39:00+00:00,29709.5,29716.25,29702.75,29707.75,228.0
2026-07-13 03:40:00+00:00,29708.5,29719.5,29708.25,29717.0,141.0
2026-07-13 03:41:00+00:00,29716.0,29725.0,29714.25,29723.0,148.0
2026-07-13 03:42:00+00:00,29723.0,29727.25,29715.75,29715.75,132.0
2026-07-13 03:43:00+00:00,29715.75,29717.25,29703.25,29704.5,127.0
2026-07-13 03:44:00+00:00,29704.0,29704.0,29691.75,29697.25,158.0
2026-07-13 03:45:00+00:00,29697.25,29704.0,29694.75,29701.75,65.0
2026-07-13 03:46:00+00:00,29700.75,29709.0,29698.25,29707.75,107.0
2026-07-13 03:47:00+00:00,29708.0,29712.0,29704.25,29704.25,83.0
2026-07-13 03:48:00+00:00,29703.75,29713.75,29699.75,29713.0,81.0
2026-07-13 03:49:00+00:00,29713.0,29722.25,29709.5,29722.25,169.0
2026-07-13 03:50:00+00:00,29722.25,29725.25,29714.5,29718.0,80.0
2026-07-13 03:51:00+00:00,29719.25,29720.0,29703.75,29703.75,80.0
2026-07-13 03:52:00+00:00,29705.75,29707.0,29701.25,29703.5,62.0
2026-07-13 03:53:00+00:00,29704.0,29710.0,29703.0,29708.0,62.0
2026-07-13 03:54:00+00:00,29707.25,29710.5,29706.25,29708.25,32.0
2026-07-13 03:55:00+00:00,29708.75,29713.0,29696.0,29698.0,198.0
2026-07-13 03:56:00+00:00,29698.5,29699.75,29695.25,29697.5,60.0
2026-07-13 03:57:00+00:00,29698.0,29700.5,29690.0,29690.25,110.0
2026-07-13 03:58:00+00:00,29691.25,29696.5,29690.75,29695.25,37.0
2026-07-13 03:59:00+00:00,29694.25,29697.75,29683.0,29688.0,134.0
2026-07-13 04:00:00+00:00,29689.75,29690.0,29667.25,29676.5,542.0
2026-07-13 04:01:00+00:00,29676.25,29676.25,29663.0,29668.0,184.0
2026-07-13 04:02:00+00:00,29667.25,29667.5,29658.75,29667.5,196.0
2026-07-13 04:03:00+00:00,29668.0,29668.0,29654.0,29660.75,170.0
2026-07-13 04:04:00+00:00,29659.25,29671.75,29659.0,29662.75,179.0
2026-07-13 04:05:00+00:00,29662.75,29665.0,29652.75,29656.5,130.0
2026-07-13 04:06:00+00:00,29656.0,29665.0,29655.75,29657.5,130.0
2026-07-13 04:07:00+00:00,29658.5,29663.0,29650.75,29662.0,137.0
2026-07-13 04:08:00+00:00,29661.25,29666.75,29656.5,29660.5,106.0
2026-07-13 04:09:00+00:00,29662.25,29665.0,29658.5,29658.5,85.0
2026-07-13 04:10:00+00:00,29659.5,29663.0,29650.0,29654.75,117.0
2026-07-13 04:11:00+00:00,29653.75,29664.75,29652.75,29660.75,87.0
2026-07-13 04:12:00+00:00,29660.0,29664.0,29656.25,29658.75,86.0
2026-07-13 04:13:00+00:00,29664.0,29670.0,29658.75,29659.0,119.0
2026-07-13 04:14:00+00:00,29659.0,29667.5,29657.5,29666.75,85.0
2026-07-13 04:15:00+00:00,29666.5,29667.5,29659.25,29664.0,30.0
2026-07-13 04:16:00+00:00,29668.75,29671.0,29662.25,29663.5,92.0
2026-07-13 04:17:00+00:00,29661.5,29671.0,29659.0,29670.75,103.0
2026-07-13 04:18:00+00:00,29670.25,29674.5,29667.75,29671.75,92.0
2026-07-13 04:19:00+00:00,29671.25,29676.25,29668.5,29673.25,118.0
2026-07-13 04:20:00+00:00,29672.25,29677.75,29667.25,29667.25,143.0
2026-07-13 04:21:00+00:00,29667.0,29667.25,29652.5,29663.0,241.0
2026-07-13 04:22:00+00:00,29662.0,29673.0,29661.5,29673.0,96.0
2026-07-13 04:23:00+00:00,29672.25,29673.0,29656.75,29658.0,61.0
2026-07-13 04:24:00+00:00,29657.25,29664.5,29655.25,29659.0,57.0
2026-07-13 04:25:00+00:00,29660.0,29660.25,29650.5,29653.5,102.0
2026-07-13 04:26:00+00:00,29653.25,29653.25,29644.5,29647.5,117.0
2026-07-13 04:27:00+00:00,29647.25,29650.25,29643.0,29645.5,108.0
2026-07-13 04:28:00+00:00,29644.75,29653.25,29638.75,29651.25,172.0
2026-07-13 04:29:00+00:00,29653.5,29654.5,29648.5,29651.5,84.0
2026-07-13 04:30:00+00:00,29651.5,29655.75,29647.75,29655.75,115.0
2026-07-13 04:31:00+00:00,29654.5,29654.5,29640.5,29644.0,115.0
2026-07-13 04:32:00+00:00,29643.5,29649.75,29641.75,29648.5,78.0
2026-07-13 04:33:00+00:00,29649.75,29650.5,29644.75,29645.5,113.0
2026-07-13 04:34:00+00:00,29646.75,29650.0,29638.25,29641.0,78.0
2026-07-13 04:35:00+00:00,29641.5,29641.5,29631.75,29632.5,149.0
2026-07-13 04:36:00+00:00,29632.25,29636.25,29629.0,29630.75,142.0
2026-07-13 04:37:00+00:00,29632.0,29637.0,29631.0,29634.5,65.0
2026-07-13 04:38:00+00:00,29635.25,29639.5,29632.75,29638.75,44.0
2026-07-13 04:39:00+00:00,29638.75,29640.0,29634.0,29636.75,90.0
2026-07-13 04:40:00+00:00,29636.25,29636.75,29628.75,29630.25,78.0
2026-07-13 04:41:00+00:00,29631.0,29631.5,29628.25,29630.5,48.0
2026-07-13 04:42:00+00:00,29628.0,29630.0,29623.0,29627.25,167.0
2026-07-13 04:43:00+00:00,29626.0,29630.5,29624.25,29625.5,105.0
2026-07-13 04:44:00+00:00,29625.0,29626.5,29622.75,29626.5,49.0
2026-07-13 04:45:00+00:00,29624.0,29629.0,29624.0,29626.0,52.0
2026-07-13 04:46:00+00:00,29626.5,29630.0,29625.25,29626.75,62.0
2026-07-13 04:47:00+00:00,29630.0,29630.75,29625.0,29627.75,39.0
2026-07-13 04:48:00+00:00,29626.5,29626.75,29621.5,29623.75,49.0
2026-07-13 04:49:00+00:00,29624.75,29627.25,29622.5,29624.75,81.0
2026-07-13 04:50:00+00:00,29623.0,29624.75,29618.5,29618.5,78.0
2026-07-13 04:51:00+00:00,29618.5,29621.5,29612.75,29614.5,190.0
2026-07-13 04:52:00+00:00,29615.0,29619.0,29614.25,29617.75,44.0
2026-07-13 04:53:00+00:00,29617.75,29619.75,29613.25,29619.25,65.0
2026-07-13 04:54:00+00:00,29617.75,29621.75,29615.0,29618.75,81.0
2026-07-13 04:55:00+00:00,29618.75,29621.0,29615.0,29619.75,69.0
2026-07-13 04:56:00+00:00,29619.5,29622.25,29619.25,29620.5,28.0
2026-07-13 04:57:00+00:00,29621.5,29625.5,29620.5,29625.0,93.0
2026-07-13 04:58:00+00:00,29625.75,29627.75,29623.25,29624.75,77.0
2026-07-13 04:59:00+00:00,29626.5,29637.0,29624.25,29627.0,290.0
2026-07-13 05:00:00+00:00,29627.75,29628.25,29606.5,29619.5,515.0
2026-07-13 05:01:00+00:00,29618.75,29625.25,29610.0,29625.25,124.0
2026-07-13 05:02:00+00:00,29627.0,29641.5,29625.25,29631.25,227.0
2026-07-13 05:03:00+00:00,29632.0,29640.5,29626.0,29627.25,144.0
2026-07-13 05:04:00+00:00,29626.5,29641.0,29626.5,29641.0,160.0
2026-07-13 05:05:00+00:00,29639.75,29651.0,29636.5,29644.5,251.0
2026-07-13 05:06:00+00:00,29646.25,29648.75,29634.25,29648.5,125.0
2026-07-13 05:07:00+00:00,29646.25,29656.25,29642.75,29654.25,139.0
2026-07-13 05:08:00+00:00,29653.25,29663.5,29652.5,29659.5,297.0
2026-07-13 05:09:00+00:00,29660.25,29674.25,29660.25,29672.0,294.0
2026-07-13 05:10:00+00:00,29672.25,29683.5,29668.0,29681.5,234.0
2026-07-13 05:11:00+00:00,29681.75,29692.75,29681.75,29682.25,151.0
2026-07-13 05:12:00+00:00,29683.25,29693.75,29679.0,29692.0,119.0
2026-07-13 05:13:00+00:00,29691.0,29692.75,29682.0,29682.0,93.0
2026-07-13 05:14:00+00:00,29681.75,29688.5,29676.5,29688.5,108.0
2026-07-13 05:15:00+00:00,29684.0,29686.25,29664.5,29665.0,206.0
2026-07-13 05:16:00+00:00,29666.0,29668.75,29652.25,29653.25,209.0
2026-07-13 05:17:00+00:00,29654.25,29656.75,29649.5,29656.5,152.0
2026-07-13 05:18:00+00:00,29656.75,29661.25,29649.0,29650.5,91.0
2026-07-13 05:19:00+00:00,29650.5,29654.25,29645.0,29646.25,90.0
2026-07-13 05:20:00+00:00,29648.5,29651.0,29633.25,29633.25,170.0
2026-07-13 05:21:00+00:00,29634.5,29637.0,29628.0,29632.75,113.0
2026-07-13 05:22:00+00:00,29633.25,29633.25,29617.25,29619.75,129.0
2026-07-13 05:23:00+00:00,29621.0,29621.0,29597.0,29602.25,410.0
2026-07-13 05:24:00+00:00,29602.25,29606.0,29595.25,29599.75,155.0
2026-07-13 05:25:00+00:00,29598.5,29605.0,29593.25,29593.5,157.0
2026-07-13 05:26:00+00:00,29594.75,29597.75,29589.75,29591.0,161.0
2026-07-13 05:27:00+00:00,29592.5,29595.0,29581.0,29585.75,249.0
2026-07-13 05:28:00+00:00,29584.25,29593.0,29582.0,29588.75,159.0
2026-07-13 05:29:00+00:00,29590.75,29592.0,29577.0,29584.0,189.0
2026-07-13 05:30:00+00:00,29585.0,29585.0,29542.75,29572.25,662.0
2026-07-13 05:31:00+00:00,29572.75,29582.75,29561.5,29564.25,317.0
2026-07-13 05:32:00+00:00,29566.0,29578.75,29561.5,29578.75,124.0
2026-07-13 05:33:00+00:00,29577.75,29595.0,29576.5,29592.75,247.0
2026-07-13 05:34:00+00:00,29591.0,29623.0,29590.75,29622.0,272.0
2026-07-13 05:35:00+00:00,29621.25,29640.25,29618.25,29635.0,325.0
2026-07-13 05:36:00+00:00,29636.0,29642.0,29629.5,29639.75,144.0
2026-07-13 05:37:00+00:00,29638.5,29644.0,29631.0,29640.0,150.0
2026-07-13 05:38:00+00:00,29640.0,29647.25,29633.0,29638.75,160.0
2026-07-13 05:39:00+00:00,29639.0,29655.75,29639.0,29653.25,203.0
