tape,day,ts,i,dir,entry,risk,res,r,wick_delta,wick_ratio,bar_delta,bar_ratio,wick_vol_share,vol_z,cvd_div
2023-26,2026-05-06,2026-05-06 09:36:00,394177,-1,28420.0,32.0,STOP,-1.0234375,-116.0,-0.037037037037037035,324.0,0.04466501240694789,0.4317617866004963,2.4682197981723193,
2023-26,2026-05-14,2026-05-14 10:09:00,396948,1,29574.25,37.25,TARGET,2.9798657718120807,-222.0,-0.07900355871886121,131.0,0.02305932054215807,0.4946312268966731,0.9875019555354692,
2023-26,2026-05-14,2026-05-14 10:12:00,396949,1,29583.75,21.5,TARGET,2.9651162790697674,-72.0,-0.07964601769911504,178.0,0.039946140035906644,0.20287253141831238,0.7542826189992552,
2023-26,2026-05-14,2026-05-14 10:27:00,396954,1,29623.0,28.0,TARGET,2.9732142857142856,-121.0,-0.0415664720027482,-17.0,-0.005031074282332051,0.8614974844628588,0.5072773811936556,
2023-26,2026-05-18,2026-05-18 10:09:00,397868,-1,29240.0,32.5,STOP,-1.023076923076923,-247.0,-0.07071285427998855,57.0,0.011161151360877227,0.6839631877814764,0.8072266304176018,
2023-26,2026-05-18,2026-05-18 10:15:00,397870,-1,29224.5,75.0,TARGET,2.99,-85.0,-0.019062570082978247,175.0,0.03070714160379014,0.7824179680645728,0.8404451322868303,
2023-26,2026-05-22,2026-05-22 09:51:00,399702,1,29623.75,36.75,STOP,-1.0204081632653061,-178.0,-0.06095890410958904,27.0,0.0051853274438256195,0.5607835605915115,1.4242536139717448,
2023-26,2026-06-11,2026-06-11 10:27:00,406074,1,28868.25,77.0,STOP,-1.0097402597402598,33.0,0.014218009478672985,257.0,0.07128987517337032,0.6438280166435506,0.5836237654908648,
2023-26,2026-06-12,2026-06-12 09:57:00,406524,-1,29349.5,58.5,STOP,-1.0128205128205128,-83.0,-0.025913206369029034,21.0,0.005789909015715467,0.8830989798731734,1.0198253791111402,
2023-26,2026-06-15,2026-06-15 10:12:00,406989,1,30729.0,50.75,STOP,-1.0147783251231528,-544.0,-0.13963039014373715,-309.0,-0.05761700540742122,0.7264590714152527,1.0766852798239872,
2023-26,2026-06-15,2026-06-15 10:21:00,406992,1,30718.5,47.75,TARGET,2.9842931937172774,-240.0,-0.08097165991902834,-54.0,-0.014308426073131956,0.7853736089030207,0.6621142044508218,
2023-26,2026-06-15,2026-06-15 10:24:00,406993,1,30725.5,31.5,TARGET,2.9761904761904763,10.0,0.004859086491739553,151.0,0.05796545105566219,0.7900191938579655,0.48866193088454635,
2023-26,2026-06-19,2026-06-19 10:15:00,408830,1,30667.5,20.0,FLAT,0.025,-23.0,-0.05336426914153132,9.0,0.016216216216216217,0.7765765765765765,0.8984216916228248,
2023-26,2026-06-19,2026-06-19 10:18:00,408831,1,30671.5,11.0,STOP,-1.0681818181818181,-51.0,-0.2756756756756757,-23.0,-0.04500978473581213,0.36203522504892366,0.8105321595685621,
2023-26,2026-06-22,2026-06-22 09:33:00,409196,1,30846.75,90.5,STOP,-1.0082872928176796,-161.0,-0.02292467606435996,57.0,0.006482429205049471,0.7987035141589901,5.19711566877475,
2023-26,2026-06-22,2026-06-22 09:54:00,409203,1,30895.5,53.5,STOP,-1.014018691588785,54.0,0.015050167224080268,129.0,0.02827087442472058,0.7863247863247863,1.2794952681388012,
2023-26,2026-06-23,2026-06-23 09:33:00,409656,-1,29718.75,63.75,STOP,-1.011764705882353,-483.0,-0.12120451693851945,-269.0,-0.026395839466195663,0.3910313021293298,3.8166307302896785,
2023-26,2026-07-01,2026-07-01 09:54:00,412423,-1,30228.5,23.25,STOP,-1.032258064516129,-206.0,-0.10187932739861523,-203.0,-0.05081351689612015,0.5061326658322903,0.8853756693533188,
2023-26,2026-07-02,2026-07-02 09:42:00,412879,-1,30124.25,65.0,STOP,-1.0115384615384615,-227.0,-0.05529841656516443,-88.0,-0.01471571906354515,0.6864548494983278,2.001037327042447,
2023-26,2026-07-08,2026-07-08 10:18:00,414651,1,29300.75,47.5,STOP,-1.0157894736842106,-80.0,-0.03518029903254178,148.0,0.039572192513368985,0.6080213903743316,0.805374908480124,
2023-26,2026-07-13,2026-07-13 09:30:00,416015,1,29712.5,62.0,STOP,-1.0120967741935485,-191.0,-0.03719571567672834,-94.0,-0.01054047992823503,0.575801749271137,8.742156862745098,
