tape,tf,sess,trend,W,U,buf,tgt,dolk,minrisk,n,R,netR,win,be,excess,medRR,medRisk,t,H1,H2,drop3,flat
2023-26,3,NY,SLOPE,2.0,0.5,2,DOL,10,12.0,283,-0.01798949812836634,-5.091027970327675,0.3957597173144876,0.41388888888888886,-0.01812917157440125,1.4161073825503356,26.0,-0.22450083311514896,0.06795954681733717,-0.10333326810966352,-0.06501081275181281,0.0035335689045936395
2020-22,1,NY,SIDE,1.0,0.5,2,R2,10,12.0,334,-0.022338908856600427,-7.461195558104542,0.3383233532934132,0.3333333333333333,0.004990019960079861,2.0,18.0,-0.28748039364754996,0.07088548817470458,-0.11556330588790543,-0.04051277084632471,0.0029940119760479044
2020-22,1,NY,SIDE,1.0,0.5,2,R3,10,12.0,334,0.028559294736213967,9.538804441895465,0.26646706586826346,0.25,0.016467065868263464,3.0,18.0,0.29487925498142176,0.1547178235040459,-0.09759923403161803,0.0018028286647425202,0.0029940119760479044
2020-22,1,NY,SIDE,1.0,0.5,2,DOL,10,12.0,334,0.037129826403576816,12.401362018794657,0.46107784431137727,0.4717784022480931,-0.010700557936715815,1.119639210347175,18.0,0.5516049368792946,0.16181985925328427,-0.08756020644613063,0.005943539646526798,0.0
2020-22,1,NY,SIDE,2.0,0.5,2,R2,10,12.0,173,-0.055310790992629054,-9.568766841724827,0.32947976878612717,0.3333333333333333,-0.0038535645472061453,2.0,17.25,-0.5145885224237963,0.036988084870702743,-0.14654876023684205,-0.09116737409312943,0.0
2020-22,1,NY,SIDE,2.0,0.5,2,R3,10,12.0,173,-0.0032876696053458095,-0.5687668417248251,0.26011560693641617,0.25,0.010115606936416166,3.0,17.25,-0.024573414414938172,0.025360177893958537,-0.03160623150120985,-0.055873256446070524,0.0
2020-22,1,NY,SIDE,2.0,0.5,2,DOL,10,12.0,173,-0.04702095497915861,-8.13462521139444,0.42196531791907516,0.4427480916030534,-0.02078277368397824,1.2586206896551724,17.25,-0.5095069052793443,0.09347777237177031,-0.18590475442950222,-0.0958654089137418,0.0
2020-22,1,NY,HHHL,1.0,0.5,2,R2,10,12.0,318,-0.07055072571191112,-22.435130776387737,0.3238993710691824,0.3333333333333333,-0.009433962264150941,2.0,17.75,-0.8943496923621554,0.01208990063281984,-0.15319135205664208,-0.09011382651070744,0.0
2020-22,1,NY,HHHL,1.0,0.5,2,R3,10,12.0,318,-0.04568313219982904,-14.527236039545635,0.24842767295597484,0.25,-0.0015723270440251569,3.0,17.75,-0.47065401140668944,0.04295716312868217,-0.1343234275283402,-0.0745052777252203,0.0031446540880503146
2020-22,1,NY,HHHL,1.0,0.5,2,DOL,10,12.0,318,-0.03840211459081085,-12.211872439877851,0.39622641509433965,0.44081004377314925,-0.044583628678809606,1.2685508511567,17.75,-0.503497602082941,0.14727071275814232,-0.22407494193976404,-0.08662704673032486,0.0
2020-22,1,NY,HHHL,2.0,0.5,2,R2,10,12.0,153,-0.025419141294241856,-3.889128618019004,0.33986928104575165,0.3333333333333333,0.006535947712418333,2.0,16.5,-0.2204654842784623,0.020008420812915685,-0.07025673506234538,-0.06548800398193758,0.0
2020-22,1,NY,HHHL,2.0,0.5,2,R3,10,12.0,153,-0.019485188765862044,-2.981233881176893,0.2549019607843137,0.25,0.004901960784313708,3.0,16.5,-0.13793201853573772,0.018796509455574994,-0.057269722075332354,-0.07941142682475885,0.006535947712418301
2020-22,1,NY,HHHL,2.0,0.5,2,DOL,10,12.0,153,-0.003097286398631638,-0.4738848189906406,0.40522875816993464,0.43103448275862066,-0.02580572458868602,1.32,16.5,-0.02732574409686157,0.23545207018568443,-0.23854859939094364,-0.09939598476585185,0.0
2020-22,1,NY,SLOPE,1.0,0.5,2,R2,10,12.0,576,0.01237184051282364,7.1261801353864165,0.3506944444444444,0.3333333333333333,0.017361111111111105,2.0,17.75,0.20737701163091385,0.03909348388357998,-0.014349802857932699,0.002043355559746835,0.001736111111111111
2020-22,1,NY,SLOPE,1.0,0.5,2,R3,10,12.0,576,0.04600617701840598,26.499557962601845,0.2690972222222222,0.25,0.01909722222222221,3.0,17.75,0.6215244147529592,0.09478808282067058,-0.002775728783858628,0.030627825303744024,0.006944444444444444
2020-22,1,NY,SLOPE,1.0,0.5,2,DOL,10,12.0,576,-0.0032386526349798025,-1.8654639177483663,0.4357638888888889,0.4668096259232785,-0.03104573703438962,1.1422008983258474,17.75,-0.06223320900161648,0.046082827200699915,-0.05256013247065952,-0.024726482453886003,0.001736111111111111
2020-22,1,NY,SLOPE,2.0,0.5,2,R2,10,12.0,293,0.011171435103194795,3.273230485236075,0.3515358361774744,0.3333333333333333,0.0182025028441411,2.0,17.5,0.13333339196535945,0.023561329985878104,-0.001134174780286608,-0.009181749898035193,0.0
2020-22,1,NY,SLOPE,2.0,0.5,2,R3,10,12.0,293,0.03961284579716522,11.60656381856941,0.2696245733788396,0.25,0.019624573378839605,3.0,17.5,0.3816629345366056,0.05095859025985071,0.028344283269600028,0.00920905469966589,0.0034129692832764505
2020-22,1,NY,SLOPE,2.0,0.5,2,DOL,10,12.0,293,-0.016962253266636886,-4.9699402071246075,0.4197952218430034,0.4358974358974359,-0.016102214054432518,1.2941176470588236,17.5,-0.2283973069868149,0.035805804309514966,-0.06937134446471967,-0.058457485570251766,0.0034129692832764505
2020-22,3,NY,SIDE,1.0,0.5,2,R2,10,12.0,194,0.018592270650976774,3.6069005062894943,0.33505154639175255,0.3333333333333333,0.0017182130584192379,2.0,24.875,0.18271248748637406,-0.07794017549499033,0.11512471679694386,-0.012325479785420068,0.02577319587628866
2020-22,3,NY,SIDE,1.0,0.5,2,R3,10,12.0,194,0.08762239372985266,16.998744383591415,0.23711340206185566,0.25,-0.01288659793814434,3.0,24.875,0.706467435924644,0.008293197899194941,0.16695158956051034,0.042082079781605705,0.07731958762886598
2020-22,3,NY,SIDE,1.0,0.5,2,DOL,10,12.0,194,-0.05327614052376986,-10.335571261611353,0.4484536082474227,0.5,-0.0515463917525773,1.0,24.875,-0.6489143232710256,-0.1709638053041542,0.06441152425661448,-0.10542384248519669,0.0
2020-22,3,NY,SIDE,2.0,0.5,2,R2,10,12.0,102,0.13401430571637873,13.66945918307063,0.37254901960784315,0.3333333333333333,0.03921568627450983,2.0,23.75,0.9323533106340207,0.042509471252981414,0.22551914017977598,0.07791021058956632,0.029411764705882353
2020-22,3,NY,SIDE,2.0,0.5,2,R3,10,12.0,102,0.20750667638889528,21.16568099166732,0.27450980392156865,0.25,0.02450980392156865,3.0,23.75,1.1650941478792105,0.17118901324521696,0.24382433953257363,0.12334046750845847,0.06862745098039216
2020-22,3,NY,SIDE,2.0,0.5,2,DOL,10,12.0,102,0.026787452268447514,2.7323201313816465,0.49019607843137253,0.5,-0.009803921568627472,1.0,23.75,0.23486141408748198,-0.01554218096674536,0.06911708550364043,-0.06511198702250467,0.0
2020-22,3,NY,HHHL,1.0,0.5,2,R2,10,12.0,166,-0.025314087210768565,-4.202138476987582,0.3253012048192771,0.3333333333333333,-0.008032128514056214,2.0,26.625,-0.23240160195529372,-0.07870235616570476,0.02807418174416765,-0.06236316292258618,0.024096385542168676
2020-22,3,NY,HHHL,1.0,0.5,2,R3,10,12.0,166,-0.06225536747273799,-10.334391000474506,0.21084337349397592,0.25,-0.039156626506024084,3.0,26.625,-0.4846425984000498,-0.09282137178667121,-0.03168936315880474,-0.1183755739898072,0.06626506024096386
2020-22,3,NY,HHHL,1.0,0.5,2,DOL,10,12.0,166,-0.09781545379680165,-16.237365330269075,0.4036144578313253,0.4833469387755102,-0.07973248094418489,1.0689072791758147,26.625,-1.047296916282258,-0.17969715611128717,-0.015933751482316093,-0.1685681370051167,0.006024096385542169
2020-22,3,NY,HHHL,2.0,0.5,2,R2,10,12.0,93,0.03258181360168267,3.0301086649564883,0.34408602150537637,0.3333333333333333,0.010752688172043057,2.0,25.5,0.2211373284670322,-0.031495638158106624,0.0952959153240296,-0.03256354327675089,0.03225806451612903
2020-22,3,NY,HHHL,2.0,0.5,2,R3,10,12.0,93,0.12864165410698036,11.963673831949173,0.26881720430107525,0.25,0.018817204301075252,3.0,25.5,0.6959336782217728,0.03372175314624122,0.2215419827068526,0.03336495857872337,0.053763440860215055
2020-22,3,NY,HHHL,2.0,0.5,2,DOL,10,12.0,93,-0.02852751602507894,-2.6530589903323416,0.40860215053763443,0.44931506849315067,-0.04071291795551624,1.225609756097561,25.5,-0.21061420334376815,-0.13629692227138726,0.07694892413088236,-0.15435888879885884,0.010752688172043012
2020-22,3,NY,SLOPE,1.0,0.5,2,R2,10,12.0,337,-0.03798959142971465,-12.802492311813836,0.3115727002967359,0.3333333333333333,-0.02176063303659742,2.0,25.25,-0.5006466503347429,-0.17239892391183814,0.09562441955843179,-0.05618984514431251,0.032640949554896145
2020-22,3,NY,SLOPE,1.0,0.5,2,R3,10,12.0,337,-0.024658195428030466,-8.309811859246267,0.21364985163204747,0.25,-0.03635014836795253,3.0,25.25,-0.2715522604146684,-0.13160131128467367,0.08165212092650244,-0.05172074199291273,0.0712166172106825
2020-22,3,NY,SLOPE,1.0,0.5,2,DOL,10,12.0,337,-0.1276088857721057,-43.00419450519962,0.40059347181008903,0.5,-0.09940652818991097,1.0,25.25,-2.027651361148445,-0.253996279406634,-0.001969346537781674,-0.159442596282218,0.002967359050445104
2020-22,3,NY,SLOPE,2.0,0.5,2,R2,10,12.0,183,0.02739872766910552,5.01396716344631,0.3333333333333333,0.3333333333333333,0.0,2.0,24.0,0.26144043318003324,-0.06884036799746282,0.12259174620886334,-0.005270889002502817,0.03278688524590164
2020-22,3,NY,SLOPE,2.0,0.5,2,R3,10,12.0,183,0.10015836567405319,18.328980918351732,0.25136612021857924,0.25,0.0013661202185792365,3.0,24.0,0.7741555250561307,0.0362437709212626,0.16337823657083514,0.05203474296919397,0.060109289617486336
2020-22,3,NY,SLOPE,2.0,0.5,2,DOL,10,12.0,183,-0.04256319909355365,-7.789065434120317,0.4262295081967213,0.5,-0.07377049180327871,1.0,24.0,-0.47569436419821715,-0.1561657443543581,0.06980453589267681,-0.1002149893732308,0.00546448087431694
2017-19,1,NY,SIDE,1.0,0.5,2,R2,10,12.0,27,-0.05039456827880738,-1.3606533435277992,0.3333333333333333,0.3333333333333333,0.0,2.0,14.25,-0.1818768643096812,-0.3551156852205052,0.23256075459562628,-0.3015057298155898,0.0
2017-19,1,NY,SIDE,1.0,0.5,2,R3,10,12.0,27,-0.01335753124177034,-0.3606533435277992,0.25925925925925924,0.25,0.009259259259259245,3.0,14.25,-0.03890393999220362,-0.4320387621435821,0.37541789745276916,-0.38406040866387325,0.0
2017-19,1,NY,SIDE,1.0,0.5,2,DOL,10,12.0,27,-0.11768369748183262,-3.1774598320094807,0.4074074074074074,0.5,-0.09259259259259262,1.0,14.25,-0.5055006998742885,-0.24080301906837415,-0.0033586131514725193,-0.37964056380285194,0.0
2017-19,1,NY,SIDE,2.0,0.5,2,R2,10,12.0,13,0.5695224140961972,7.403791383250563,0.5384615384615384,0.3333333333333333,0.20512820512820512,2.0,16.25,1.3231118511540054,0.15584182261025142,0.8280727837749131,0.15283072112042065,0.0
2017-19,1,NY,SIDE,2.0,0.5,2,R3,10,12.0,13,0.4925993371731202,6.403791383250563,0.38461538461538464,0.25,0.13461538461538464,3.0,16.25,0.8788830513293443,-0.2441581773897485,0.9530727837749132,-0.2453005081154597,0.0
2017-19,1,NY,SIDE,2.0,0.5,2,DOL,10,12.0,13,0.22916475057799846,2.97914175751398,0.5384615384615384,0.5,0.038461538461538436,1.0,16.25,0.6155210702940537,-0.16723510046667162,0.4769146574809173,-0.24414666196161355,0.0
2017-19,1,NY,HHHL,1.0,0.5,2,R2,10,12.0,22,-0.23160572878542318,-5.09532603327931,0.2727272727272727,0.3333333333333333,-0.06060606060606061,2.0,15.25,-0.7951227223057091,-0.500945155991234,0.037733698420387804,-0.5767799434871524,0.0
2017-19,1,NY,HHHL,1.0,0.5,2,R3,10,12.0,22,0.04112154394184963,0.9046739667206918,0.2727272727272727,0.25,0.022727272727272707,3.0,15.25,0.10585595216341401,-0.31912697417305225,0.4013700620567515,-0.41888520664504714,0.0
2017-19,1,NY,HHHL,1.0,0.5,2,DOL,10,12.0,22,-0.2720112684716534,-5.984247906376375,0.3181818181818182,0.4890829694323144,-0.1709011512504962,1.0446428571428572,15.25,-1.0343743758984298,-0.28149522186738696,-0.2625273150759197,-0.6240454488795929,0.0
2017-19,1,NY,HHHL,2.0,0.5,2,R2,10,12.0,12,-0.29586270502892514,-3.550352460347102,0.25,0.3333333333333333,-0.08333333333333331,2.0,16.75,-0.7559838141159934,-0.5386395639632442,-0.05308584609460624,-1.045238769416918,0.0
2017-19,1,NY,HHHL,2.0,0.5,2,R3,10,12.0,12,-0.0458627050289252,-0.5503524603471024,0.25,0.25,0.0,3.0,16.75,-0.087873672505111,-0.3719728972965775,0.28024748723872717,-1.045238769416918,0.0
2017-19,1,NY,HHHL,2.0,0.5,2,DOL,10,12.0,12,-0.3633014558915891,-4.359617470699069,0.25,0.4890829694323144,-0.23908296943231439,1.0446428571428572,16.75,-0.9432042504287461,-0.35506468473619107,-0.37153822704698714,-1.045238769416918,0.0
2017-19,1,NY,SLOPE,1.0,0.5,2,R2,10,12.0,47,-0.09247223734074539,-4.3461951550150335,0.3191489361702128,0.3333333333333333,-0.014184397163120532,2.0,15.25,-0.4486218904654699,-0.26326671237619814,0.0712058012348969,-0.23283562082813053,0.0
2017-19,1,NY,SLOPE,1.0,0.5,2,R3,10,12.0,47,-0.028642450106702765,-1.34619515501503,0.2553191489361702,0.25,0.005319148936170193,3.0,15.25,-0.11147720766751863,-0.3502232341153286,0.27953913456823026,-0.2323934783634458,0.0
2017-19,1,NY,SLOPE,1.0,0.5,2,DOL,10,12.0,47,-0.12447875837227046,-5.850501643496711,0.40425531914893614,0.5,-0.09574468085106386,1.0,15.25,-0.708405364011598,-0.05463346629021108,-0.19141382995091075,-0.30514186967801377,0.0
2017-19,1,NY,SLOPE,2.0,0.5,2,R2,10,12.0,19,0.21577747627828306,4.099772049287378,0.42105263157894735,0.3333333333333333,0.08771929824561403,2.0,15.5,0.6195503118980177,-0.1883369016559698,0.45151086340659724,-0.1109820076724361,0.0
2017-19,1,NY,SLOPE,2.0,0.5,2,R3,10,12.0,19,0.21577747627828306,4.099772049287378,0.3157894736842105,0.25,0.06578947368421051,3.0,15.5,0.49343642195683435,-0.47405118737025553,0.618177530073264,-0.29731402594486134,0.0
2017-19,1,NY,SLOPE,2.0,0.5,2,DOL,10,12.0,19,-0.06973039876048442,-1.324877576449204,0.42105263157894735,0.5,-0.07894736842105265,1.0,15.5,-0.24118105622179348,-0.4191061324252006,0.13407211254393336,-0.4215928720987075,0.0
2017-19,3,NY,SIDE,1.0,0.5,2,R2,10,12.0,41,-0.03572393695442275,-1.4646814151313328,0.2682926829268293,0.3333333333333333,-0.06504065040650403,2.0,15.25,-0.1670521095558718,0.4699159701372045,-0.47241294762446456,-0.19364024522655307,0.12195121951219512
2017-19,3,NY,SIDE,1.0,0.5,2,R3,10,12.0,41,0.16039353442437265,6.576134911399279,0.24390243902439024,0.25,-0.0060975609756097615,3.0,15.25,0.5946813877938246,0.735222092586184,-0.3360493112608281,-0.06098718400206325,0.14634146341463414
2017-19,3,NY,SIDE,1.0,0.5,2,DOL,10,12.0,41,-0.16023664095415624,-6.569702279120405,0.43902439024390244,0.5,-0.06097560975609756,1.0,15.25,-1.010835536588614,0.1280225764707945,-0.4091877832757047,-0.25808926737620186,0.0
2017-19,3,NY,SIDE,2.0,0.5,2,R2,10,12.0,16,-0.18258175633761908,-2.9213081014019053,0.1875,0.3333333333333333,-0.14583333333333331,2.0,14.75,-0.5611579727098891,0.3657595682706214,-0.7309230809458596,-0.6738681108937269,0.1875
2017-19,3,NY,SIDE,2.0,0.5,2,R3,10,12.0,16,0.004918243662380931,0.07869189859809489,0.1875,0.25,-0.0625,3.0,14.75,0.011955175484019868,0.7407595682706214,-0.7309230809458596,-0.6738681108937269,0.1875
2017-19,3,NY,SIDE,2.0,0.5,2,DOL,10,12.0,16,-0.17505921179176945,-2.800947388668311,0.4375,0.5,-0.0625,1.0,14.75,-0.6842009567812432,0.2013174778751412,-0.55143590145868,-0.43551064558305025,0.0
2017-19,3,NY,HHHL,1.0,0.5,2,R2,10,12.0,41,-0.21985404603471298,-9.014015887423232,0.21951219512195122,0.3333333333333333,-0.1138211382113821,2.0,15.5,-1.0948484321051835,0.10756943839243102,-0.5026288734945191,-0.3922813539293536,0.0975609756097561
2017-19,3,NY,HHHL,1.0,0.5,2,R3,10,12.0,41,-0.19546380213227388,-8.014015887423229,0.17073170731707318,0.25,-0.07926829268292682,3.0,15.5,-0.8108741715099237,0.21283259628716797,-0.5480834189490645,-0.4444646969021704,0.0975609756097561
2017-19,3,NY,HHHL,1.0,0.5,2,DOL,10,12.0,41,-0.2976324773548275,-12.202931571547929,0.36585365853658536,0.5,-0.13414634146341464,1.0,15.5,-1.903166893949394,-0.0609392022176893,-0.5020493967914469,-0.4153892136835853,0.0
2017-19,3,NY,HHHL,2.0,0.5,2,R2,10,12.0,11,0.21644665711579988,2.3809132282737986,0.36363636363636365,0.3333333333333333,0.03030303030303033,2.0,13.25,0.48167683716649756,0.7526855779334193,-0.2304191102322162,-0.43677204884013643,0.09090909090909091
2017-19,3,NY,HHHL,2.0,0.5,2,R3,10,12.0,11,-0.1471897065205638,-1.6190867717262016,0.18181818181818182,0.25,-0.06818181818181818,3.0,13.25,-0.2986549326179163,0.5526855779334193,-0.7304191102322162,-1.0495313656411953,0.09090909090909091
2017-19,3,NY,HHHL,2.0,0.5,2,DOL,10,12.0,11,-0.1419449512758085,-1.5613944640338935,0.45454545454545453,0.5,-0.04545454545454547,1.0,13.25,-0.4494029433036647,0.1526855779334193,-0.3874703922834983,-0.554560510378598,0.0
2017-19,3,NY,SLOPE,1.0,0.5,2,R2,10,12.0,84,-0.03410390897345812,-2.864728353770482,0.2976190476190476,0.3333333333333333,-0.0357142857142857,2.0,16.5,-0.22556320908425562,0.27387762794640597,-0.3420854458933223,-0.10833519618078284,0.07142857142857142
