day,ft,direction,entry,stop,risk_pts,exit_price,k0,life_min,life_end_ts,stopped,micros,pl_mech,pl,R,mfe_R,mae_R,fillhm,rk,oos,px_0800,prev_close,gap_pts,gap_abs,expiry_week,big_R2,reach4,et,buck,seg,has_depth,wall_ahead_d,wall_ahead_sz,wall_behind_d,thick,imb,leak_wall_ahead_d,t_mfe,t_mae,eff30,crosses,mfe30,adverse_first,stalled_1_2R,gave_back,sl_no_1R
2025-10-27,2025-10-27 12:03:00+00:00,long,25827.25,25817.25,10.0,25817.0,998302,78,2025-10-27 13:21:00+00:00,True,15,-315.0,-315.0,-1.05,1.85,-1.0,483,10.0,False,25818.75,25509.5,309.25,309.25,False,False,False,2025-10-27 08:03:00-04:00,0,early 08:00-08:29,True,0.75,8.0,2.25,100.0,-0.14,0.75,21,78,0.04000000000000001,16.0,1.85,False,True,True,False
2025-10-28,2025-10-28 12:12:00+00:00,long,26006.5,25997.75,8.75,26016.25,999691,464,2025-10-28 19:56:00+00:00,False,6,95.0,114.0,1.0857142857142856,25.714285714285715,-0.6285714285714286,492,8.75,False,25998.25,25961.0,37.25,37.25,False,False,True,2025-10-28 08:12:00-04:00,2,early 08:00-08:29,True,1.5,12.0,2.25,109.0,-0.11926605504587157,2.25,442,38,0.11827956989247311,5.0,2.1142857142857143,True,False,False,False
2025-10-29,2025-10-29 12:11:00+00:00,long,26280.75,26271.75,9.0,26271.5,1001070,10,2025-10-29 12:21:00+00:00,True,6,-95.0,-114.0,-1.0555555555555556,0.8055555555555556,-1.0833333333333333,491,9.0,False,26275.75,26160.0,115.75,115.75,False,False,False,2025-10-29 08:11:00-04:00,2,early 08:00-08:29,True,3.25,9.0,0.25,112.0,-0.16071428571428573,2.75,5,10,0.46520146520146527,3.0,0.8055555555555556,False,False,False,True
2025-10-30,2025-10-30 12:06:00+00:00,long,26268.75,26250.0,18.75,26249.75,1002445,3,2025-10-30 12:09:00+00:00,True,3,-115.0,-115.5,-1.0266666666666666,0.2,-1.44,486,18.75,False,26259.5,26281.25,-21.75,21.75,False,False,False,2025-10-30 08:06:00-04:00,1,early 08:00-08:29,True,1.25,4.0,2.5,58.0,-0.034482758620689655,0.25,0,3,0.452513966480447,1.0,0.2,False,False,False,True
2025-10-30,2025-10-30 12:11:00+00:00,short,26243.0,26272.5,29.5,26156.25,1002450,465,2025-10-30 19:56:00+00:00,False,2,432.5,346.0,2.9322033898305087,12.245762711864408,-0.2033898305084746,491,29.5,False,26259.5,26281.25,-21.75,21.75,False,True,True,2025-10-30 08:11:00-04:00,2,early 08:00-08:29,True,2.5,8.0,1.25,76.0,0.07894736842105263,6.25,431,0,0.478168264110756,25.0,3.9661016949152543,True,False,False,False
2025-10-30,2025-10-30 13:02:00+00:00,short,26108.75,26120.0,11.25,26110.25,1002501,10,2025-10-30 13:12:00+00:00,True,7,153.75,143.5,0.9111111111111112,2.6,-1.6666666666666667,542,11.25,False,26259.5,26281.25,-21.75,21.75,False,False,False,2025-10-30 09:02:00-04:00,12,late 09:00-09:29,True,14.25,8.0,,76.0,-0.21052631578947367,6.0,2,10,0.12146118721461188,5.0,3.7555555555555555,False,False,False,False
2025-10-31,2025-10-31 12:01:00+00:00,long,26227.75,26213.5,14.25,26213.25,1003820,40,2025-10-31 12:41:00+00:00,True,4,-147.5,-118.0,-1.0350877192982455,3.245614035087719,-1.1929824561403508,481,14.25,False,26227.25,25872.0,355.25,355.25,False,False,False,2025-10-31 08:01:00-04:00,0,early 08:00-08:29,True,0.75,5.0,2.75,73.0,0.0684931506849315,4.25,23,40,0.42222222222222233,2.0,3.245614035087719,False,False,True,False
2025-11-03,2025-11-03 13:01:00+00:00,short,26157.0,26167.0,10.0,26167.25,1005200,32,2025-11-03 13:33:00+00:00,True,5,-105.0,-105.0,-1.05,2.4,-1.05,481,10.0,False,26154.25,25992.75,161.5,161.5,False,False,False,2025-11-03 08:01:00-05:00,0,early 08:00-08:29,True,4.75,5.0,,47.0,-0.02127659574468085,4.75,5,32,0.10747663551401865,6.0,2.4,False,False,True,False
2025-11-03,2025-11-03 13:55:00+00:00,long,26177.0,26165.75,11.25,26214.5,1005254,46,2025-11-03 14:41:00+00:00,True,13,1117.5,968.5,3.311111111111111,7.911111111111111,-1.1111111111111112,535,11.25,False,26154.25,25992.75,161.5,161.5,False,True,True,2025-11-03 08:55:00-05:00,11,mid 08:30-08:59,True,1.0,7.0,2.25,103.0,-0.06796116504854369,4.0,38,46,0.21775312066574207,10.0,7.355555555555555,False,False,False,False
2025-11-04,2025-11-04 13:36:00+00:00,short,25700.5,25717.5,17.0,25717.75,1006615,7,2025-11-04 13:43:00+00:00,True,9,-525.0,-315.0,-1.0294117647058822,0.9411764705882352,-1.0588235294117647,516,17.0,False,25743.25,26110.25,-367.0,367.0,False,False,False,2025-11-04 08:36:00-05:00,7,mid 08:30-08:59,True,1.75,8.0,1.75,87.0,0.08045977011494253,10.5,3,7,0.06962962962962964,1.0,0.9705882352941176,False,False,False,True
2025-11-05,2025-11-05 13:03:00+00:00,long,25521.25,25501.0,20.25,25520.0,1007962,91,2025-11-05 14:34:00+00:00,True,2,-60.0,-0.5,-0.0061728395061728,3.691358024691358,-1.0246913580246917,483,20.25,False,25526.0,25578.0,-52.0,52.0,False,False,False,2025-11-05 08:03:00-05:00,0,early 08:00-08:29,True,0.75,11.0,,68.0,0.17647058823529413,3.75,40,91,0.15013404825737264,8.0,2.432098765432099,False,False,True,False
2025-11-06,2025-11-06 13:22:00+00:00,long,25799.25,25782.25,17.0,25782.0,1009361,32,2025-11-06 13:54:00+00:00,True,4,-262.5,-140.0,-1.0294117647058822,1.3529411764705883,-1.2205882352941178,502,17.0,False,25782.0,25741.0,41.0,41.0,False,False,False,2025-11-06 08:22:00-05:00,4,early 08:00-08:29,True,1.0,8.0,2.5,95.0,-0.07368421052631578,9.25,14,32,0.13793103448275865,3.0,1.3529411764705883,False,True,True,False
2025-11-10,2025-11-10 14:06:00+00:00,long,25538.0,25530.5,7.5,25530.25,1012165,0,2025-11-10 14:06:00+00:00,True,3,-40.0,-48.0,-1.0666666666666669,0.4333333333333333,-1.2333333333333334,546,7.5,False,25545.5,25164.25,381.25,381.25,False,False,False,2025-11-10 09:06:00-05:00,13,late 09:00-09:29,True,3.5,6.0,,80.0,-0.025,,0,0,0.34513274336283184,1.0,8.733333333333333,False,False,False,True
2025-11-11,2025-11-11 13:21:00+00:00,short,25613.5,25623.0,9.5,25584.75,1013500,61,2025-11-11 14:22:00+00:00,True,5,297.5,297.5,3.131578947368421,4.394736842105263,-1.3421052631578947,501,9.5,False,25596.25,25713.0,-116.75,116.75,False,True,True,2025-11-11 08:21:00-05:00,4,early 08:00-08:29,True,5.0,6.0,,60.0,0.13333333333333333,2.0,5,61,0.0974025974025974,10.0,4.394736842105263,False,False,False,False
2025-11-12,2025-11-12 13:39:00+00:00,long,25798.25,25789.0,9.25,25788.75,1014898,23,2025-11-12 14:02:00+00:00,True,3,-48.75,-58.5,-1.054054054054054,1.2162162162162162,-1.054054054054054,519,9.25,False,25795.25,25647.0,148.25,148.25,False,False,False,2025-11-12 08:39:00-05:00,7,mid 08:30-08:59,True,0.75,15.0,,103.0,0.1262135922330097,0.5,16,23,0.12536443148688045,8.0,1.2162162162162162,False,True,True,False
2025-11-13,2025-11-13 13:34:00+00:00,short,25528.0,25576.5,48.5,25491.25,1016273,442,2025-11-13 20:56:00+00:00,False,2,271.875,72.5,0.3737113402061855,10.835051546391751,-0.3505154639175257,514,48.5,False,25572.5,25625.25,-52.75,52.75,False,False,True,2025-11-13 08:34:00-05:00,6,mid 08:30-08:59,True,3.0,6.0,3.0,43.0,0.06976744186046512,9.25,381,17,0.14577259475218657,17.0,0.9432989690721649,True,False,False,False
2025-11-21,2025-11-21 13:01:00+00:00,short,24216.0,24259.75,43.75,24260.0,1024520,16,2025-11-21 13:17:00+00:00,True,1,-222.5,-44.5,-0.5085714285714286,1.6342857142857143,-1.1085714285714283,481,43.75,False,24215.75,24138.25,77.5,77.5,False,False,False,2025-11-21 08:01:00-05:00,0,early 08:00-08:29,True,1.25,5.0,1.75,64.0,-0.15625,21.0,3,16,0.07881773399014778,1.0,1.6342857142857143,False,True,True,False
2025-11-24,2025-11-24 13:06:00+00:00,long,24520.0,24499.0,21.0,24546.5,1025905,52,2025-11-24 13:58:00+00:00,True,4,393.75,210.0,1.25,2.095238095238096,-1.1785714285714286,486,21.0,False,24510.25,24313.75,196.5,196.5,False,False,False,2025-11-24 08:06:00-05:00,1,early 08:00-08:29,True,0.25,2.0,4.25,47.0,0.10638297872340426,10.0,26,52,0.16000000000000003,8.0,2.0952380952380953,False,False,False,False
2025-11-24,2025-11-24 13:59:00+00:00,short,24498.5,24517.5,19.0,24517.75,1025958,3,2025-11-24 14:02:00+00:00,True,8,-562.5,-312.0,-1.0263157894736843,0.3947368421052631,-1.0,539,19.0,False,24510.25,24313.75,196.5,196.5,False,False,False,2025-11-24 08:59:00-05:00,11,mid 08:30-08:59,True,2.5,4.0,2.75,44.0,-0.045454545454545456,2.5,0,3,0.14461538461538462,1.0,0.39473684210526316,False,False,False,True
2025-11-26,2025-11-26 13:06:00+00:00,long,25179.0,25168.0,11.0,25203.5,1028665,113,2025-11-26 14:59:00+00:00,True,14,727.5,679.0,2.2045454545454546,9.204545454545457,-2.159090909090909,486,11.0,False,25172.75,25080.0,92.75,92.75,False,True,True,2025-11-26 08:06:00-05:00,1,early 08:00-08:29,True,2.0,5.0,2.5,66.0,0.12121212121212122,,105,113,0.16638078902229847,12.0,2.9318181818181817,False,False,False,False
2025-11-27,2025-11-27 13:23:00+00:00,long,25297.5,25290.5,7.0,25315.0,1030062,77,2025-11-27 14:40:00+00:00,True,7,-25.0,161.875,1.6517857142857142,2.892857142857143,-1.5,503,7.0,False,25298.25,25296.5,1.75,1.75,False,False,False,2025-11-27 08:23:00-05:00,4,early 08:00-08:29,True,1.75,7.0,2.25,83.0,-0.012048192771084338,4.5,70,77,0.07586206896551725,12.0,2.5714285714285716,False,False,False,False
2025-12-01,2025-12-01 13:06:00+00:00,short,25224.0,25242.5,18.5,25242.75,1031693,1,2025-12-01 13:07:00+00:00,True,3,-190.0,-114.0,-1.027027027027027,0.1351351351351351,-1.2837837837837838,486,18.5,False,25221.5,,,,False,False,False,2025-12-01 08:06:00-05:00,1,early 08:00-08:29,True,1.5,6.0,3.5,82.0,0.0975609756097561,,0,1,0.12564543889845095,1.0,0.13513513513513514,False,False,False,True
2025-12-03,2025-12-03 13:05:00+00:00,long,25660.5,25653.5,7.0,25675.75,1034452,13,2025-12-03 13:18:00+00:00,True,7,108.125,151.375,1.5446428571428572,2.4642857142857144,-1.9642857142857144,485,7.0,False,25659.5,25600.5,59.0,59.0,False,False,False,2025-12-03 08:05:00-05:00,1,early 08:00-08:29,True,3.0,6.0,1.5,96.0,0.08333333333333333,3.0,10,13,0.021791767554479414,2.0,2.4642857142857144,False,False,False,False
2025-12-04,2025-12-04 13:01:00+00:00,short,25657.5,25666.25,8.75,25666.5,1035828,29,2025-12-04 13:30:00+00:00,True,11,-185.0,-203.5,-1.0571428571428572,2.4857142857142858,-1.0285714285714285,481,8.75,False,25657.75,25657.5,0.25,0.25,False,False,False,2025-12-04 08:01:00-05:00,0,early 08:00-08:29,True,2.5,11.0,1.25,89.0,0.07865168539325842,0.75,14,29,0.26285714285714284,6.0,3.1142857142857143,False,False,True,False
2025-12-05,2025-12-05 13:21:00+00:00,short,25688.5,25705.0,16.5,25639.5,1037228,69,2025-12-05 14:30:00+00:00,True,3,487.5,292.5,2.9545454545454546,6.590909090909091,-3.287878787878788,501,16.5,False,25703.0,25628.0,75.0,75.0,False,True,True,2025-12-05 08:21:00-05:00,4,early 08:00-08:29,True,2.75,14.0,1.25,114.0,0.017543859649122806,,30,69,0.656597774244833,4.0,6.590909090909091,False,False,False,False
2025-12-09,2025-12-09 13:02:00+00:00,short,25653.0,25663.5,10.5,25663.75,1039969,5,2025-12-09 13:07:00+00:00,True,10,-105.0,-220.0,-1.0476190476190477,0.1666666666666666,-1.0,482,10.5,False,25656.75,25668.75,-12.0,12.0,False,False,False,2025-12-09 08:02:00-05:00,0,early 08:00-08:29,True,2.0,5.0,2.25,80.0,0.0,1.75,0,5,0.2334293948126801,3.0,1.8095238095238095,False,False,False,True
2025-12-09,2025-12-09 13:17:00+00:00,short,25656.5,25663.5,7.0,25634.75,1039984,105,2025-12-09 15:02:00+00:00,True,14,226.25,316.75,1.6160714285714286,13.785714285714286,-1.7857142857142858,497,7.0,False,25656.75,25668.75,-12.0,12.0,False,False,True,2025-12-09 08:17:00-05:00,3,early 08:00-08:29,True,7.75,10.0,,79.0,-0.06329113924050633,4.75,76,105,0.22171945701357468,18.0,7.071428571428571,False,False,False,False
2025-12-10,2025-12-10 13:04:00+00:00,long,25655.25,25645.25,10.0,25645.0,1041351,2,2025-12-10 13:06:00+00:00,True,5,-105.0,-105.0,-1.05,0.025,-1.025,484,10.0,False,25648.0,25703.0,-55.0,55.0,False,False,False,2025-12-10 08:04:00-05:00,0,early 08:00-08:29,True,0.25,7.0,3.0,90.0,-0.17777777777777778,,0,2,0.3333333333333334,1.0,6.475,False,False,False,True
2025-12-10,2025-12-10 14:21:00+00:00,short,25651.0,25666.75,15.75,25667.0,1041428,4,2025-12-10 14:25:00+00:00,True,10,-243.75,-325.0,-1.031746031746032,0.2857142857142857,-1.0793650793650793,561,15.75,False,25648.0,25703.0,-55.0,55.0,False,False,False,2025-12-10 09:21:00-05:00,16,late 09:00-09:29,True,1.0,8.0,,84.0,-0.14285714285714285,4.75,1,4,0.04014598540145985,1.0,5.333333333333333,False,False,False,True
2025-12-11,2025-12-11 13:32:00+00:00,short,25652.5,25687.0,34.5,25576.25,1042759,315,2025-12-11 18:47:00+00:00,True,1,380.0,152.0,2.2028985507246377,7.601449275362318,-1.0,512,34.5,False,25696.25,25800.0,-103.75,103.75,False,True,True,2025-12-11 08:32:00-05:00,6,mid 08:30-08:59,True,0.5,10.0,3.25,66.0,0.2727272727272727,,88,315,0.06517690875232775,14.0,0.5942028985507246,False,False,False,False
2025-12-12,2025-12-12 13:13:00+00:00,long,25598.5,25580.5,18.0,25580.25,1044120,22,2025-12-12 13:35:00+00:00,True,3,-92.5,-111.0,-1.0277777777777777,0.0833333333333333,-1.1805555555555556,493,18.0,False,25567.0,25714.75,-147.75,147.75,False,False,False,2025-12-12 08:13:00-05:00,2,early 08:00-08:29,True,1.5,14.0,1.75,111.0,-0.11711711711711711,,12,22,0.02769230769230769,4.0,0.08333333333333333,False,False,False,True
2025-12-17,2025-12-17 13:52:00+00:00,short,25443.5,25457.75,14.25,25458.0,1048299,4,2025-12-17 13:56:00+00:00,True,11,-112.5,-324.5,-1.0350877192982455,0.4912280701754385,-1.1228070175438596,532,14.25,False,25491.25,25372.25,119.0,119.0,True,False,False,2025-12-17 08:52:00-05:00,10,mid 08:30-08:59,True,237.25,6.0,,52.0,-0.038461538461538464,233.0,0,4,0.0,1.0,1.1929824561403508,False,False,False,True
2025-12-19,2025-12-19 13:01:00+00:00,short,25286.25,25305.0,18.75,25305.25,1051008,6,2025-12-19 13:07:00+00:00,True,8,-120.0,-308.0,-1.0266666666666666,0.6666666666666666,-1.106666666666667,481,18.75,False,25285.5,25251.75,33.75,33.75,True,False,False,2025-12-19 08:01:00-05:00,0,early 08:00-08:29,True,231.5,3.0,,45.0,0.022222222222222223,241.0,2,6,0.31232091690544417,1.0,0.6666666666666666,False,False,False,True
2025-12-23,2025-12-23 13:04:00+00:00,short,25672.75,25687.0,14.25,25630.5,1053771,86,2025-12-23 14:30:00+00:00,True,7,420.0,588.0,2.9473684210526314,4.526315789473684,-3.3508771929824563,484,14.25,True,25679.75,25688.25,-8.5,8.5,False,True,True,2025-12-23 08:04:00-05:00,0,early 08:00-08:29,True,2.0,6.0,3.25,90.0,-0.1111111111111111,0.75,35,86,0.02158273381294964,2.0,0.8245614035087719,False,False,False,False
2025-12-23,2025-12-23 13:05:00+00:00,short,25674.25,25687.0,12.75,25673.5,1053772,85,2025-12-23 14:30:00+00:00,True,8,65.0,52.0,0.2549019607843137,5.176470588235294,-3.627450980392157,485,12.75,True,25679.75,25688.25,-8.5,8.5,False,False,True,2025-12-23 08:05:00-05:00,1,early 08:00-08:29,True,2.25,5.0,1.75,82.0,-0.17073170731707318,1.0,34,85,0.2032520325203252,2.0,2.0980392156862746,False,False,False,False
2025-12-23,2025-12-23 13:32:00+00:00,short,25670.0,25679.0,9.0,25630.5,1053799,58,2025-12-23 14:30:00+00:00,True,11,410.0,451.0,2.2777777777777777,6.861111111111111,-5.611111111111111,512,9.0,True,25679.75,25688.25,-8.5,8.5,False,True,True,2025-12-23 08:32:00-05:00,6,mid 08:30-08:59,True,2.0,6.0,,68.0,0.0,0.75,7,58,0.303776683087028,10.0,6.861111111111111,False,False,False,False
2025-12-24,2025-12-24 13:04:00+00:00,short,25807.0,25816.0,9.0,25816.25,1055148,26,2025-12-24 13:30:00+00:00,True,11,-190.0,-209.0,-1.0555555555555556,0.7222222222222222,-1.9444444444444444,484,9.0,True,25811.75,25811.25,0.5,0.5,False,False,False,2025-12-24 08:04:00-05:00,0,early 08:00-08:29,True,1.0,9.0,2.0,110.0,0.14545454545454545,,5,26,0.016260162601626015,6.0,0.7222222222222222,False,False,False,True
2025-12-26,2025-12-26 14:00:00+00:00,short,25898.75,25923.25,24.5,25898.5,1056356,36,2025-12-26 14:36:00+00:00,True,2,32.5,13.0,0.1326530612244898,1.3979591836734695,-1.1938775510204085,540,24.5,True,25892.25,,,,False,False,False,2025-12-26 09:00:00-05:00,12,late 09:00-09:29,True,3.5,23.0,0.25,109.0,0.1926605504587156,3.5,31,36,0.2710280373831776,7.0,1.336734693877551,False,True,False,False
2025-12-29,2025-12-29 13:29:00+00:00,long,25748.25,25739.75,8.5,25739.5,1057705,3,2025-12-29 13:32:00+00:00,True,6,-80.0,-108.0,-1.0588235294117647,0.4705882352941176,-1.0,509,8.5,True,25743.0,25866.75,-123.75,123.75,False,False,False,2025-12-29 08:29:00-05:00,5,early 08:00-08:29,True,6.25,7.0,,95.0,-0.031578947368421054,1.75,0,3,0.32937685459940647,1.0,0.47058823529411764,False,False,False,True
2025-12-30,2025-12-30 13:10:00+00:00,long,25734.75,25723.5,11.25,25723.25,1059066,21,2025-12-30 13:31:00+00:00,True,4,-117.5,-94.0,-1.0444444444444445,0.8888888888888888,-1.6666666666666667,490,11.25,True,25729.25,25741.0,-11.75,11.75,False,False,False,2025-12-30 08:10:00-05:00,2,early 08:00-08:29,True,1.25,8.0,3.25,93.0,-0.20430107526881722,2.25,10,21,0.2524752475247525,4.0,0.8888888888888888,False,False,False,True
2025-12-31,2025-12-31 13:25:00+00:00,long,25646.25,25633.75,12.5,25660.75,1060461,71,2025-12-31 14:36:00+00:00,True,6,213.75,171.0,1.14,5.64,-1.22,505,12.5,True,25631.75,25678.0,-46.25,46.25,False,False,True,2025-12-31 08:25:00-05:00,5,early 08:00-08:29,True,1.75,16.0,2.75,109.0,0.009174311926605505,3.0,36,71,0.5147679324894514,2.0,5.48,False,False,False,False
2025-12-31,2025-12-31 13:40:00+00:00,long,25660.75,25646.0,14.75,25687.0,1060476,56,2025-12-31 14:36:00+00:00,True,10,780.0,520.0,1.7627118644067796,3.7966101694915255,-2.016949152542373,520,14.75,True,25631.75,25678.0,-46.25,46.25,False,False,False,2025-12-31 08:40:00-05:00,8,mid 08:30-08:59,True,2.0,9.0,3.0,87.0,0.12643678160919541,9.25,21,56,0.3126385809312638,2.0,3.7966101694915255,False,False,False,False
2026-02-02,2026-02-02 13:01:00+00:00,short,25474.25,25498.75,24.5,25499.0,1090556,14,2026-02-02 13:15:00+00:00,True,8,-1125.0,-400.0,-1.020408163265306,0.7448979591836735,-1.1224489795918366,481,24.5,True,25474.25,25675.5,-201.25,201.25,False,False,False,2026-02-02 08:01:00-05:00,0,early 08:00-08:29,True,2.0,5.0,1.5,49.0,0.1836734693877551,2.5,3,14,0.08853410740203194,1.0,0.7448979591836735,False,False,False,True
2026-02-05,2026-02-05 13:40:00+00:00,short,24816.0,24869.25,53.25,24786.0,1094735,58,2026-02-05 14:38:00+00:00,True,1,-85.0,29.5,0.2769953051643192,3.07981220657277,-1.4507042253521127,520,53.25,True,24802.25,24994.5,-192.25,192.25,False,False,False,2026-02-05 08:40:00-05:00,8,mid 08:30-08:59,True,1.25,4.0,2.5,60.0,-0.13333333333333333,,52,58,0.0985294117647059,8.0,1.511737089201878,False,False,False,False
2026-02-09,2026-02-09 14:20:00+00:00,short,25047.75,25073.5,25.75,25073.75,1097535,7,2026-02-09 14:27:00+00:00,True,4,-525.0,-210.0,-1.019417475728155,0.3883495145631068,-1.2815533980582523,560,25.75,True,25109.75,25146.75,-37.0,37.0,False,False,False,2026-02-09 09:20:00-05:00,16,late 09:00-09:29,True,1.75,6.0,2.25,97.0,-0.1958762886597938,1.0,1,7,0.18488664987405545,1.0,3.5825242718446604,False,False,False,True
2026-02-10,2026-02-10 13:35:00+00:00,long,25345.0,25326.25,18.75,25373.5,1098870,61,2026-02-10 14:36:00+00:00,True,3,241.875,145.125,1.29,3.466666666666667,-1.1333333333333333,515,18.75,True,25330.25,25337.75,-7.5,7.5,False,False,False,2026-02-10 08:35:00-05:00,7,mid 08:30-08:59,True,1.0,6.0,,66.0,0.15151515151515152,,56,61,0.27875243664717353,4.0,2.0533333333333332,False,False,False,False
2026-02-12,2026-02-12 13:34:00+00:00,long,25363.0,25347.75,15.25,25381.5,1101629,55,2026-02-12 14:29:00+00:00,True,3,182.5,109.5,1.1967213114754098,3.721311475409836,-1.1147540983606556,514,15.25,True,25354.25,25278.5,75.75,75.75,False,False,False,2026-02-12 08:34:00-05:00,6,mid 08:30-08:59,True,1.25,13.0,3.5,83.0,-0.18072289156626506,8.0,9,55,0.05418719211822661,4.0,3.721311475409836,False,False,False,False
2026-02-16,2026-02-16 14:01:00+00:00,short,24839.75,24854.25,14.5,24815.75,1104414,239,2026-02-16 23:00:00+00:00,False,5,356.25,237.5,1.637931034482759,11.655172413793103,-0.0344827586206896,541,14.5,True,24863.25,24802.0,61.25,61.25,False,False,True,2026-02-16 09:01:00-05:00,12,late 09:00-09:29,False,,,,,,,158,0,0.5421245421245422,14.0,6.103448275862069,True,False,False,False
2026-02-17,2026-02-17 13:01:00+00:00,short,24584.0,24604.75,20.75,24527.0,1105494,22,2026-02-17 13:23:00+00:00,True,2,567.5,227.0,2.7349397590361444,3.180722891566265,-1.4698795180722892,481,20.75,True,24584.75,,,,False,True,False,2026-02-17 08:01:00-05:00,0,early 08:00-08:29,True,3.0,4.0,2.0,52.0,0.0,2.25,12,22,0.038,2.0,3.180722891566265,False,False,False,False
2026-02-19,2026-02-19 13:39:00+00:00,long,24861.5,24849.5,12.0,24848.5,1108292,5,2026-02-19 13:44:00+00:00,True,8,-53.75,-43.0,-0.2239583333333333,1.5416666666666667,-1.0,519,12.0,True,24869.25,24957.5,-88.25,88.25,False,False,False,2026-02-19 08:39:00-05:00,7,mid 08:30-08:59,True,7.75,6.0,,52.0,-0.11538461538461539,0.5,0,5,0.22614840989399293,1.0,1.6041666666666667,False,True,True,False
2026-02-23,2026-02-23 13:05:00+00:00,long,24911.75,24903.0,8.75,25001.5,1111018,96,2026-02-23 14:41:00+00:00,True,11,1790.0,1969.0,10.228571428571428,14.657142857142857,-1.0857142857142856,485,8.75,True,24910.0,25074.75,-164.75,164.75,False,True,True,2026-02-23 08:05:00-05:00,1,early 08:00-08:29,True,4.25,7.0,0.75,54.0,-0.1111111111111111,6.25,87,96,0.013412816691505215,14.0,3.4571428571428573,False,False,False,False
2026-02-24,2026-02-24 13:03:00+00:00,long,24823.25,24814.25,9.0,24848.75,1112396,85,2026-02-24 14:28:00+00:00,True,11,551.25,606.375,3.0625,7.638888888888889,-1.2777777777777777,483,9.0,True,24828.25,24768.0,60.25,60.25,False,True,True,2026-02-24 08:03:00-05:00,0,early 08:00-08:29,True,2.75,5.0,1.25,52.0,0.038461538461538464,6.75,52,85,0.213307240704501,8.0,5.222222222222222,False,False,False,False
2026-02-24,2026-02-24 13:03:00+00:00,long,24823.5,24814.25,9.25,24885.75,1112396,85,2026-02-24 14:28:00+00:00,True,11,1240.0,1364.0,6.702702702702703,7.405405405405405,-1.2702702702702702,483,9.25,True,24828.25,24768.0,60.25,60.25,False,True,True,2026-02-24 08:03:00-05:00,0,early 08:00-08:29,True,2.5,5.0,1.5,52.0,0.038461538461538464,6.5,52,85,0.21330724070450097,8.0,5.054054054054054,False,False,False,False
2026-02-25,2026-02-25 13:21:00+00:00,short,25139.0,25148.75,9.75,25149.0,1113794,34,2026-02-25 13:55:00+00:00,True,10,-205.0,-205.0,-1.051282051282051,1.564102564102564,-2.076923076923077,501,9.75,True,25138.0,25030.0,108.0,108.0,False,False,False,2026-02-25 08:21:00-05:00,4,early 08:00-08:29,True,0.25,12.0,0.75,84.0,0.023809523809523808,2.75,12,34,0.11656441717791413,3.0,1.564102564102564,False,True,True,False
2026-02-25,2026-02-25 14:23:00+00:00,long,25148.25,25134.75,13.5,25174.25,1113856,393,2026-02-25 20:56:00+00:00,False,7,515.0,360.5,1.9074074074074077,18.38888888888889,-0.3148148148148148,563,13.5,True,25138.0,25030.0,108.0,108.0,False,False,True,2026-02-25 09:23:00-05:00,16,late 09:00-09:29,True,1.75,29.0,2.25,111.0,-0.3333333333333333,4.5,387,3,0.5736925515055468,15.0,14.833333333333334,True,False,False,False
2026-03-09,2026-03-09 12:55:00+00:00,short,24359.75,24382.5,22.75,24382.75,1124868,5,2026-03-09 13:00:00+00:00,True,3,-348.75,-139.5,-1.021978021978022,0.0109890109890109,-1.3956043956043955,535,22.75,True,24383.25,24667.75,-284.5,284.5,False,False,False,2026-03-09 08:55:00-04:00,11,mid 08:30-08:59,True,1.75,4.0,2.25,41.0,0.024390243902439025,,0,5,0.15849486887115172,1.0,0.01098901098901099,False,False,False,True
2026-03-09,2026-03-09 13:01:00+00:00,long,24377.5,24359.5,18.0,24470.5,1124874,41,2026-03-09 13:42:00+00:00,True,6,1880.0,1128.0,5.222222222222222,8.208333333333334,-1.3055555555555556,541,18.0,True,24383.25,24667.75,-284.5,284.5,False,True,True,2026-03-09 09:01:00-04:00,12,late 09:00-09:29,True,7.5,5.0,,48.0,-0.08333333333333333,8.0,30,41,0.3115996967399545,6.0,8.208333333333334,False,False,False,False
2026-03-12,2026-03-12 12:37:00+00:00,short,24808.5,24827.25,18.75,24828.25,1128990,7,2026-03-12 12:44:00+00:00,True,5,-400.0,-200.0,-1.0666666666666669,0.3866666666666666,-1.0,517,18.75,True,24855.0,24984.0,-129.0,129.0,False,False,False,2026-03-12 08:37:00-04:00,7,mid 08:30-08:59,True,0.5,6.0,3.5,54.0,0.0,1.5,2,7,0.19349593495934958,3.0,0.38666666666666666,False,False,False,True
2026-03-13,2026-03-13 12:31:00+00:00,long,24673.0,24633.25,39.75,24701.5,1130364,64,2026-03-13 13:35:00+00:00,True,3,-255.0,169.5,0.710691823899371,1.6352201257861636,-1.371069182389937,511,39.75,True,24664.5,24555.25,109.25,109.25,False,False,False,2026-03-13 08:31:00-04:00,6,mid 08:30-08:59,True,1.0,4.0,3.25,63.0,0.047619047619047616,,15,64,0.08270676691729324,8.0,1.6352201257861636,False,True,False,False
