ts,side,price,size
2026-02-23 08:00:00-05:00,ask,24910.25,1
2026-02-23 08:00:00-05:00,ask,24910.5,1
2026-02-23 08:00:00-05:00,ask,24910.75,2
2026-02-23 08:00:00-05:00,ask,24911.0,1
2026-02-23 08:00:00-05:00,ask,24911.25,2
2026-02-23 08:00:00-05:00,ask,24912.0,2
2026-02-23 08:00:00-05:00,ask,24912.25,2
2026-02-23 08:00:00-05:00,ask,24912.5,3
2026-02-23 08:00:00-05:00,ask,24912.75,2
2026-02-23 08:00:00-05:00,ask,24913.0,4
2026-02-23 08:00:00-05:00,bid,24906.0,3
2026-02-23 08:00:00-05:00,bid,24906.5,2
2026-02-23 08:00:00-05:00,bid,24907.0,2
2026-02-23 08:00:00-05:00,bid,24907.25,2
2026-02-23 08:00:00-05:00,bid,24907.75,2
2026-02-23 08:00:00-05:00,bid,24908.0,2
2026-02-23 08:00:00-05:00,bid,24908.25,1
2026-02-23 08:00:00-05:00,bid,24908.5,3
2026-02-23 08:00:00-05:00,bid,24908.75,1
2026-02-23 08:00:00-05:00,bid,24909.0,1
2026-02-23 08:01:00-05:00,ask,24905.25,3
2026-02-23 08:01:00-05:00,ask,24905.5,4
2026-02-23 08:01:00-05:00,ask,24905.75,3
2026-02-23 08:01:00-05:00,ask,24906.0,4
2026-02-23 08:01:00-05:00,ask,24906.25,3
2026-02-23 08:01:00-05:00,ask,24906.5,2
2026-02-23 08:01:00-05:00,ask,24906.75,2
2026-02-23 08:01:00-05:00,ask,24907.0,6
2026-02-23 08:01:00-05:00,ask,24907.25,2
2026-02-23 08:01:00-05:00,ask,24907.5,2
2026-02-23 08:01:00-05:00,bid,24901.75,4
2026-02-23 08:01:00-05:00,bid,24902.0,5
2026-02-23 08:01:00-05:00,bid,24902.25,2
2026-02-23 08:01:00-05:00,bid,24902.5,1
2026-02-23 08:01:00-05:00,bid,24902.75,1
2026-02-23 08:01:00-05:00,bid,24903.0,1
2026-02-23 08:01:00-05:00,bid,24903.25,2
2026-02-23 08:01:00-05:00,bid,24903.5,1
2026-02-23 08:01:00-05:00,bid,24903.75,1
2026-02-23 08:01:00-05:00,bid,24904.0,1
2026-02-23 08:02:00-05:00,ask,24908.5,1
2026-02-23 08:02:00-05:00,ask,24908.75,2
2026-02-23 08:02:00-05:00,ask,24909.0,2
2026-02-23 08:02:00-05:00,ask,24909.25,1
2026-02-23 08:02:00-05:00,ask,24909.5,1
2026-02-23 08:02:00-05:00,ask,24909.75,1
2026-02-23 08:02:00-05:00,ask,24910.0,4
2026-02-23 08:02:00-05:00,ask,24910.25,3
2026-02-23 08:02:00-05:00,ask,24910.5,2
2026-02-23 08:02:00-05:00,ask,24910.75,2
2026-02-23 08:02:00-05:00,bid,24905.0,1
2026-02-23 08:02:00-05:00,bid,24905.25,2
