ts,side,price,size
2026-05-28 08:00:00-04:00,ask,29934.5,2
2026-05-28 08:00:00-04:00,ask,29934.75,2
2026-05-28 08:00:00-04:00,ask,29935.0,4
2026-05-28 08:00:00-04:00,ask,29935.25,4
2026-05-28 08:00:00-04:00,ask,29935.5,2
2026-05-28 08:00:00-04:00,ask,29935.75,4
2026-05-28 08:00:00-04:00,ask,29936.0,6
2026-05-28 08:00:00-04:00,ask,29936.5,4
2026-05-28 08:00:00-04:00,ask,29936.75,3
2026-05-28 08:00:00-04:00,ask,29937.0,3
2026-05-28 08:00:00-04:00,bid,29931.25,2
2026-05-28 08:00:00-04:00,bid,29931.5,5
2026-05-28 08:00:00-04:00,bid,29931.75,4
2026-05-28 08:00:00-04:00,bid,29932.0,5
2026-05-28 08:00:00-04:00,bid,29932.25,3
2026-05-28 08:00:00-04:00,bid,29932.75,3
2026-05-28 08:00:00-04:00,bid,29933.0,2
2026-05-28 08:00:00-04:00,bid,29933.25,5
2026-05-28 08:00:00-04:00,bid,29933.5,2
2026-05-28 08:00:00-04:00,bid,29933.75,1
2026-05-28 08:01:00-04:00,ask,29925.5,1
2026-05-28 08:01:00-04:00,ask,29925.75,2
2026-05-28 08:01:00-04:00,ask,29926.0,5
2026-05-28 08:01:00-04:00,ask,29926.25,2
2026-05-28 08:01:00-04:00,ask,29926.5,8
2026-05-28 08:01:00-04:00,ask,29926.75,2
2026-05-28 08:01:00-04:00,ask,29927.0,3
2026-05-28 08:01:00-04:00,ask,29927.5,3
2026-05-28 08:01:00-04:00,ask,29927.75,2
2026-05-28 08:01:00-04:00,ask,29928.0,4
2026-05-28 08:01:00-04:00,bid,29922.25,3
2026-05-28 08:01:00-04:00,bid,29922.5,2
2026-05-28 08:01:00-04:00,bid,29922.75,3
2026-05-28 08:01:00-04:00,bid,29923.0,9
2026-05-28 08:01:00-04:00,bid,29923.25,3
2026-05-28 08:01:00-04:00,bid,29923.5,3
2026-05-28 08:01:00-04:00,bid,29923.75,4
2026-05-28 08:01:00-04:00,bid,29924.0,2
2026-05-28 08:01:00-04:00,bid,29924.25,3
2026-05-28 08:01:00-04:00,bid,29924.5,1
2026-05-28 08:02:00-04:00,ask,29928.5,1
2026-05-28 08:02:00-04:00,ask,29928.75,4
2026-05-28 08:02:00-04:00,ask,29929.0,4
2026-05-28 08:02:00-04:00,ask,29929.25,3
2026-05-28 08:02:00-04:00,ask,29929.5,3
2026-05-28 08:02:00-04:00,ask,29929.75,6
2026-05-28 08:02:00-04:00,ask,29930.0,3
2026-05-28 08:02:00-04:00,ask,29930.25,3
2026-05-28 08:02:00-04:00,ask,29930.5,4
2026-05-28 08:02:00-04:00,ask,29930.75,2
2026-05-28 08:02:00-04:00,bid,29925.25,3
2026-05-28 08:02:00-04:00,bid,29925.75,2
2026-05-28 08:02:00-04:00,bid,29926.0,2
2026-05-28 08:02:00-04:00,bid,29926.25,3
2026-05-28 08:02:00-04:00,bid,29926.5,2
2026-05-28 08:02:00-04:00,bid,29926.75,3
2026-05-28 08:02:00-04:00,bid,29927.0,2
2026-05-28 08:02:00-04:00,bid,29927.25,4
2026-05-28 08:02:00-04:00,bid,29927.5,2
2026-05-28 08:02:00-04:00,bid,29927.75,1
2026-05-28 08:03:00-04:00,ask,29930.25,1
2026-05-28 08:03:00-04:00,ask,29930.5,1
2026-05-28 08:03:00-04:00,ask,29930.75,3
2026-05-28 08:03:00-04:00,ask,29931.0,2
2026-05-28 08:03:00-04:00,ask,29931.25,3
2026-05-28 08:03:00-04:00,ask,29931.75,2
2026-05-28 08:03:00-04:00,ask,29932.0,3
2026-05-28 08:03:00-04:00,ask,29932.25,5
2026-05-28 08:03:00-04:00,ask,29932.5,3
2026-05-28 08:03:00-04:00,ask,29933.0,3
2026-05-28 08:03:00-04:00,bid,29926.75,5
2026-05-28 08:03:00-04:00,bid,29927.0,2
2026-05-28 08:03:00-04:00,bid,29927.25,3
2026-05-28 08:03:00-04:00,bid,29927.5,4
2026-05-28 08:03:00-04:00,bid,29928.0,6
2026-05-28 08:03:00-04:00,bid,29928.25,5
2026-05-28 08:03:00-04:00,bid,29928.75,2
2026-05-28 08:03:00-04:00,bid,29929.0,3
2026-05-28 08:03:00-04:00,bid,29929.25,1
2026-05-28 08:03:00-04:00,bid,29929.5,1
2026-05-28 08:04:00-04:00,ask,29926.25,2
2026-05-28 08:04:00-04:00,ask,29926.5,2
