ts,side,price,size
2026-04-21 08:00:00-04:00,bid,26872.75,1
2026-04-21 08:00:00-04:00,ask,26873.5,1
2026-04-21 08:00:00-04:00,bid,26872.5,3
2026-04-21 08:00:00-04:00,ask,26873.75,3
2026-04-21 08:00:00-04:00,bid,26872.25,4
2026-04-21 08:00:00-04:00,ask,26874.0,3
2026-04-21 08:00:00-04:00,bid,26872.0,5
2026-04-21 08:00:00-04:00,ask,26874.25,4
2026-04-21 08:00:00-04:00,bid,26871.75,2
2026-04-21 08:00:00-04:00,ask,26874.5,5
2026-04-21 08:00:00-04:00,bid,26871.5,4
2026-04-21 08:00:00-04:00,ask,26874.75,8
2026-04-21 08:00:00-04:00,bid,26871.25,6
2026-04-21 08:00:00-04:00,ask,26875.0,3
2026-04-21 08:00:00-04:00,bid,26871.0,5
2026-04-21 08:00:00-04:00,ask,26875.25,1
2026-04-21 08:00:00-04:00,bid,26870.75,4
2026-04-21 08:00:00-04:00,ask,26875.5,5
2026-04-21 08:00:00-04:00,bid,26870.5,4
2026-04-21 08:00:00-04:00,ask,26875.75,4
2026-04-21 08:01:00-04:00,bid,26871.25,1
2026-04-21 08:01:00-04:00,ask,26872.0,1
2026-04-21 08:01:00-04:00,bid,26871.0,3
2026-04-21 08:01:00-04:00,ask,26872.25,2
2026-04-21 08:01:00-04:00,bid,26870.75,3
2026-04-21 08:01:00-04:00,ask,26872.5,1
2026-04-21 08:01:00-04:00,bid,26870.5,4
2026-04-21 08:01:00-04:00,ask,26872.75,2
2026-04-21 08:01:00-04:00,bid,26870.25,4
2026-04-21 08:01:00-04:00,ask,26873.25,1
2026-04-21 08:01:00-04:00,bid,26870.0,5
2026-04-21 08:01:00-04:00,ask,26873.5,4
2026-04-21 08:01:00-04:00,bid,26869.75,5
2026-04-21 08:01:00-04:00,ask,26873.75,5
2026-04-21 08:01:00-04:00,bid,26869.5,5
2026-04-21 08:01:00-04:00,ask,26874.0,2
2026-04-21 08:01:00-04:00,bid,26869.0,5
2026-04-21 08:01:00-04:00,ask,26874.25,3
2026-04-21 08:01:00-04:00,bid,26868.75,3
2026-04-21 08:01:00-04:00,ask,26874.5,5
2026-04-21 08:02:00-04:00,bid,26869.25,3
2026-04-21 08:02:00-04:00,ask,26870.0,1
2026-04-21 08:02:00-04:00,bid,26869.0,5
2026-04-21 08:02:00-04:00,ask,26870.25,4
2026-04-21 08:02:00-04:00,bid,26868.75,7
2026-04-21 08:02:00-04:00,ask,26870.5,5
2026-04-21 08:02:00-04:00,bid,26868.5,5
2026-04-21 08:02:00-04:00,ask,26870.75,2
2026-04-21 08:02:00-04:00,bid,26868.25,4
2026-04-21 08:02:00-04:00,ask,26871.0,2
2026-04-21 08:02:00-04:00,bid,26868.0,6
2026-04-21 08:02:00-04:00,ask,26871.25,2
2026-04-21 08:02:00-04:00,bid,26867.75,4
2026-04-21 08:02:00-04:00,ask,26871.5,1
2026-04-21 08:02:00-04:00,bid,26867.5,4
2026-04-21 08:02:00-04:00,ask,26871.75,7
2026-04-21 08:02:00-04:00,bid,26867.25,4
2026-04-21 08:02:00-04:00,ask,26872.0,8
2026-04-21 08:02:00-04:00,bid,26867.0,4
2026-04-21 08:02:00-04:00,ask,26872.25,5
2026-04-21 08:03:00-04:00,bid,26867.0,1
2026-04-21 08:03:00-04:00,ask,26867.75,1
2026-04-21 08:03:00-04:00,bid,26866.75,4
2026-04-21 08:03:00-04:00,ask,26868.0,1
2026-04-21 08:03:00-04:00,bid,26866.5,4
2026-04-21 08:03:00-04:00,ask,26868.25,3
2026-04-21 08:03:00-04:00,bid,26866.25,3
2026-04-21 08:03:00-04:00,ask,26868.5,5
2026-04-21 08:03:00-04:00,bid,26866.0,3
2026-04-21 08:03:00-04:00,ask,26868.75,4
2026-04-21 08:03:00-04:00,bid,26865.75,9
2026-04-21 08:03:00-04:00,ask,26869.0,3
2026-04-21 08:03:00-04:00,bid,26865.5,5
2026-04-21 08:03:00-04:00,ask,26869.25,2
2026-04-21 08:03:00-04:00,bid,26865.25,3
2026-04-21 08:03:00-04:00,ask,26869.5,2
2026-04-21 08:03:00-04:00,bid,26865.0,8
2026-04-21 08:03:00-04:00,ask,26869.75,6
2026-04-21 08:03:00-04:00,bid,26864.75,5
2026-04-21 08:03:00-04:00,ask,26870.0,5
2026-04-21 08:04:00-04:00,bid,26866.5,2
2026-04-21 08:04:00-04:00,ask,26867.25,2
2026-04-21 08:04:00-04:00,bid,26866.25,3
2026-04-21 08:04:00-04:00,ask,26867.5,2
2026-04-21 08:04:00-04:00,bid,26866.0,2
2026-04-21 08:04:00-04:00,ask,26867.75,3
2026-04-21 08:04:00-04:00,bid,26865.75,4
2026-04-21 08:04:00-04:00,ask,26868.0,8
2026-04-21 08:04:00-04:00,bid,26865.5,3
2026-04-21 08:04:00-04:00,ask,26868.25,4
2026-04-21 08:04:00-04:00,bid,26865.25,3
2026-04-21 08:04:00-04:00,ask,26868.5,5
2026-04-21 08:04:00-04:00,bid,26865.0,5
2026-04-21 08:04:00-04:00,ask,26868.75,3
2026-04-21 08:04:00-04:00,bid,26864.75,5
2026-04-21 08:04:00-04:00,ask,26869.0,3
2026-04-21 08:04:00-04:00,bid,26864.5,5
2026-04-21 08:04:00-04:00,ask,26869.25,5
2026-04-21 08:04:00-04:00,bid,26864.25,6
2026-04-21 08:04:00-04:00,ask,26869.5,4
2026-04-21 08:05:00-04:00,bid,26870.0,2
2026-04-21 08:05:00-04:00,ask,26870.75,1
2026-04-21 08:05:00-04:00,bid,26869.75,5
2026-04-21 08:05:00-04:00,ask,26871.0,2
2026-04-21 08:05:00-04:00,bid,26869.5,1
2026-04-21 08:05:00-04:00,ask,26871.25,3
2026-04-21 08:05:00-04:00,bid,26869.25,1
2026-04-21 08:05:00-04:00,ask,26871.5,5
