ts,side,price,size
2026-04-16 02:00:00-04:00,bid,26458.75,1
2026-04-16 02:00:00-04:00,ask,26459.5,1
2026-04-16 02:00:00-04:00,bid,26458.25,3
2026-04-16 02:00:00-04:00,ask,26459.75,4
2026-04-16 02:00:00-04:00,bid,26458.0,6
2026-04-16 02:00:00-04:00,ask,26460.0,2
2026-04-16 02:00:00-04:00,bid,26457.75,5
2026-04-16 02:00:00-04:00,ask,26460.25,2
2026-04-16 02:00:00-04:00,bid,26457.5,2
2026-04-16 02:00:00-04:00,ask,26460.5,1
2026-04-16 02:00:00-04:00,bid,26457.25,2
2026-04-16 02:00:00-04:00,ask,26460.75,4
2026-04-16 02:00:00-04:00,bid,26457.0,3
2026-04-16 02:00:00-04:00,ask,26461.0,2
2026-04-16 02:00:00-04:00,bid,26456.75,3
2026-04-16 02:00:00-04:00,ask,26461.25,14
2026-04-16 02:00:00-04:00,bid,26456.5,2
2026-04-16 02:00:00-04:00,ask,26461.5,3
2026-04-16 02:00:00-04:00,bid,26456.25,2
2026-04-16 02:00:00-04:00,ask,26461.75,2
2026-04-16 02:01:00-04:00,bid,26462.5,2
2026-04-16 02:01:00-04:00,ask,26463.25,1
2026-04-16 02:01:00-04:00,bid,26462.25,2
2026-04-16 02:01:00-04:00,ask,26463.5,2
2026-04-16 02:01:00-04:00,bid,26462.0,4
2026-04-16 02:01:00-04:00,ask,26463.75,3
2026-04-16 02:01:00-04:00,bid,26461.75,4
2026-04-16 02:01:00-04:00,ask,26464.0,3
2026-04-16 02:01:00-04:00,bid,26461.5,4
2026-04-16 02:01:00-04:00,ask,26464.25,4
2026-04-16 02:01:00-04:00,bid,26461.25,3
2026-04-16 02:01:00-04:00,ask,26464.5,4
2026-04-16 02:01:00-04:00,bid,26461.0,2
2026-04-16 02:01:00-04:00,ask,26464.75,4
2026-04-16 02:01:00-04:00,bid,26460.75,3
2026-04-16 02:01:00-04:00,ask,26465.0,3
2026-04-16 02:01:00-04:00,bid,26460.5,4
2026-04-16 02:01:00-04:00,ask,26465.25,14
2026-04-16 02:01:00-04:00,bid,26460.25,5
2026-04-16 02:01:00-04:00,ask,26465.5,3
2026-04-16 02:02:00-04:00,bid,26466.75,1
2026-04-16 02:02:00-04:00,ask,26467.5,1
2026-04-16 02:02:00-04:00,bid,26466.5,3
2026-04-16 02:02:00-04:00,ask,26467.75,3
2026-04-16 02:02:00-04:00,bid,26466.25,2
2026-04-16 02:02:00-04:00,ask,26468.0,3
2026-04-16 02:02:00-04:00,bid,26466.0,7
2026-04-16 02:02:00-04:00,ask,26468.25,2
2026-04-16 02:02:00-04:00,bid,26465.75,9
2026-04-16 02:02:00-04:00,ask,26468.5,3
2026-04-16 02:02:00-04:00,bid,26465.5,2
2026-04-16 02:02:00-04:00,ask,26468.75,4
2026-04-16 02:02:00-04:00,bid,26465.25,6
2026-04-16 02:02:00-04:00,ask,26469.0,4
2026-04-16 02:02:00-04:00,bid,26465.0,5
2026-04-16 02:02:00-04:00,ask,26469.25,4
2026-04-16 02:02:00-04:00,bid,26464.75,3
2026-04-16 02:02:00-04:00,ask,26469.5,5
2026-04-16 02:02:00-04:00,bid,26464.5,4
2026-04-16 02:02:00-04:00,ask,26469.75,2
2026-04-16 02:03:00-04:00,bid,26465.25,1
2026-04-16 02:03:00-04:00,ask,26466.0,2
2026-04-16 02:03:00-04:00,bid,26465.0,6
2026-04-16 02:03:00-04:00,ask,26466.25,1
2026-04-16 02:03:00-04:00,bid,26464.75,3
2026-04-16 02:03:00-04:00,ask,26466.5,2
2026-04-16 02:03:00-04:00,bid,26464.5,9
2026-04-16 02:03:00-04:00,ask,26466.75,1
2026-04-16 02:03:00-04:00,bid,26464.25,3
2026-04-16 02:03:00-04:00,ask,26467.0,2
2026-04-16 02:03:00-04:00,bid,26464.0,7
