ts,side,price,size
2026-04-24 08:00:00-04:00,bid,27284.0,1
2026-04-24 08:00:00-04:00,ask,27285.0,1
2026-04-24 08:00:00-04:00,bid,27283.75,8
2026-04-24 08:00:00-04:00,ask,27285.25,3
2026-04-24 08:00:00-04:00,bid,27283.5,5
2026-04-24 08:00:00-04:00,ask,27285.5,3
2026-04-24 08:00:00-04:00,bid,27283.25,3
2026-04-24 08:00:00-04:00,ask,27285.75,3
2026-04-24 08:00:00-04:00,bid,27283.0,9
2026-04-24 08:00:00-04:00,ask,27286.0,3
2026-04-24 08:00:00-04:00,bid,27282.75,4
2026-04-24 08:00:00-04:00,ask,27286.25,7
2026-04-24 08:00:00-04:00,bid,27282.5,4
2026-04-24 08:00:00-04:00,ask,27286.5,52
2026-04-24 08:00:00-04:00,bid,27282.0,5
2026-04-24 08:00:00-04:00,ask,27286.75,4
2026-04-24 08:00:00-04:00,bid,27281.75,5
2026-04-24 08:00:00-04:00,ask,27287.0,4
2026-04-24 08:00:00-04:00,bid,27281.5,2
2026-04-24 08:00:00-04:00,ask,27287.25,5
2026-04-24 08:01:00-04:00,bid,27276.0,6
2026-04-24 08:01:00-04:00,ask,27276.75,2
2026-04-24 08:01:00-04:00,bid,27275.5,2
2026-04-24 08:01:00-04:00,ask,27277.0,1
2026-04-24 08:01:00-04:00,bid,27275.25,2
2026-04-24 08:01:00-04:00,ask,27277.25,1
2026-04-24 08:01:00-04:00,bid,27275.0,4
2026-04-24 08:01:00-04:00,ask,27277.5,1
2026-04-24 08:01:00-04:00,bid,27274.75,1
2026-04-24 08:01:00-04:00,ask,27277.75,1
2026-04-24 08:01:00-04:00,bid,27274.5,1
2026-04-24 08:01:00-04:00,ask,27278.0,4
2026-04-24 08:01:00-04:00,bid,27274.25,3
2026-04-24 08:01:00-04:00,ask,27278.5,3
2026-04-24 08:01:00-04:00,bid,27274.0,1
2026-04-24 08:01:00-04:00,ask,27278.75,3
2026-04-24 08:01:00-04:00,bid,27273.75,1
2026-04-24 08:01:00-04:00,ask,27279.0,4
2026-04-24 08:01:00-04:00,bid,27273.5,1
2026-04-24 08:01:00-04:00,ask,27279.25,2
2026-04-24 08:02:00-04:00,bid,27282.5,5
2026-04-24 08:02:00-04:00,ask,27283.5,1
2026-04-24 08:02:00-04:00,bid,27282.25,1
2026-04-24 08:02:00-04:00,ask,27283.75,3
2026-04-24 08:02:00-04:00,bid,27282.0,2
2026-04-24 08:02:00-04:00,ask,27284.0,3
2026-04-24 08:02:00-04:00,bid,27281.75,1
2026-04-24 08:02:00-04:00,ask,27284.25,4
2026-04-24 08:02:00-04:00,bid,27281.5,2
2026-04-24 08:02:00-04:00,ask,27284.5,4
2026-04-24 08:02:00-04:00,bid,27281.25,1
