ts,side,price,size
2026-04-24 02:00:00-04:00,bid,27093.75,1
2026-04-24 02:00:00-04:00,ask,27094.5,2
2026-04-24 02:00:00-04:00,bid,27093.5,2
2026-04-24 02:00:00-04:00,ask,27094.75,3
2026-04-24 02:00:00-04:00,bid,27093.25,3
2026-04-24 02:00:00-04:00,ask,27095.0,2
2026-04-24 02:00:00-04:00,bid,27093.0,4
2026-04-24 02:00:00-04:00,ask,27095.25,3
2026-04-24 02:00:00-04:00,bid,27092.75,5
2026-04-24 02:00:00-04:00,ask,27095.5,3
2026-04-24 02:00:00-04:00,bid,27092.5,2
2026-04-24 02:00:00-04:00,ask,27095.75,2
2026-04-24 02:00:00-04:00,bid,27092.25,3
2026-04-24 02:00:00-04:00,ask,27096.0,3
2026-04-24 02:00:00-04:00,bid,27092.0,4
2026-04-24 02:00:00-04:00,ask,27096.25,2
2026-04-24 02:00:00-04:00,bid,27091.75,5
2026-04-24 02:00:00-04:00,ask,27096.5,5
2026-04-24 02:00:00-04:00,bid,27091.5,4
2026-04-24 02:00:00-04:00,ask,27096.75,1
2026-04-24 02:01:00-04:00,bid,27095.25,3
2026-04-24 02:01:00-04:00,ask,27096.0,1
2026-04-24 02:01:00-04:00,bid,27095.0,5
2026-04-24 02:01:00-04:00,ask,27096.25,2
2026-04-24 02:01:00-04:00,bid,27094.75,5
2026-04-24 02:01:00-04:00,ask,27096.5,2
2026-04-24 02:01:00-04:00,bid,27094.5,2
2026-04-24 02:01:00-04:00,ask,27096.75,3
2026-04-24 02:01:00-04:00,bid,27094.25,2
2026-04-24 02:01:00-04:00,ask,27097.0,2
2026-04-24 02:01:00-04:00,bid,27094.0,4
2026-04-24 02:01:00-04:00,ask,27097.25,2
2026-04-24 02:01:00-04:00,bid,27093.75,3
2026-04-24 02:01:00-04:00,ask,27097.5,2
2026-04-24 02:01:00-04:00,bid,27093.5,4
2026-04-24 02:01:00-04:00,ask,27097.75,3
2026-04-24 02:01:00-04:00,bid,27093.25,4
2026-04-24 02:01:00-04:00,ask,27098.0,10
2026-04-24 02:01:00-04:00,bid,27093.0,3
2026-04-24 02:01:00-04:00,ask,27098.25,8
2026-04-24 02:02:00-04:00,bid,27097.75,1
2026-04-24 02:02:00-04:00,ask,27098.25,7
2026-04-24 02:02:00-04:00,bid,27097.5,6
2026-04-24 02:02:00-04:00,ask,27098.5,11
2026-04-24 02:02:00-04:00,bid,27097.25,3
2026-04-24 02:02:00-04:00,ask,27098.75,3
2026-04-24 02:02:00-04:00,bid,27097.0,4
2026-04-24 02:02:00-04:00,ask,27099.0,9
2026-04-24 02:02:00-04:00,bid,27096.75,4
2026-04-24 02:02:00-04:00,ask,27099.25,4
2026-04-24 02:02:00-04:00,bid,27096.5,4
2026-04-24 02:02:00-04:00,ask,27099.5,3
2026-04-24 02:02:00-04:00,bid,27096.25,4
2026-04-24 02:02:00-04:00,ask,27099.75,3
