ts,side,price,size
2026-04-02 08:00:00-04:00,bid,23683.75,1
2026-04-02 08:00:00-04:00,ask,23684.75,1
2026-04-02 08:00:00-04:00,bid,23683.5,2
2026-04-02 08:00:00-04:00,ask,23685.0,4
2026-04-02 08:00:00-04:00,bid,23683.25,2
2026-04-02 08:00:00-04:00,ask,23685.5,3
2026-04-02 08:00:00-04:00,bid,23683.0,2
2026-04-02 08:00:00-04:00,ask,23685.75,3
2026-04-02 08:00:00-04:00,bid,23682.75,2
2026-04-02 08:00:00-04:00,ask,23686.0,4
2026-04-02 08:00:00-04:00,bid,23682.5,3
2026-04-02 08:00:00-04:00,ask,23686.25,3
2026-04-02 08:00:00-04:00,bid,23682.25,2
2026-04-02 08:00:00-04:00,ask,23686.5,4
2026-04-02 08:00:00-04:00,bid,23682.0,3
2026-04-02 08:00:00-04:00,ask,23686.75,2
2026-04-02 08:00:00-04:00,bid,23681.75,3
2026-04-02 08:00:00-04:00,ask,23687.0,4
2026-04-02 08:00:00-04:00,bid,23681.5,2
2026-04-02 08:00:00-04:00,ask,23687.25,3
2026-04-02 08:01:00-04:00,bid,23683.0,3
2026-04-02 08:01:00-04:00,ask,23684.25,1
2026-04-02 08:01:00-04:00,bid,23682.75,2
2026-04-02 08:01:00-04:00,ask,23684.5,1
2026-04-02 08:01:00-04:00,bid,23682.5,3
2026-04-02 08:01:00-04:00,ask,23684.75,2
2026-04-02 08:01:00-04:00,bid,23682.25,2
2026-04-02 08:01:00-04:00,ask,23685.0,3
2026-04-02 08:01:00-04:00,bid,23682.0,2
2026-04-02 08:01:00-04:00,ask,23685.25,3
2026-04-02 08:01:00-04:00,bid,23681.75,1
2026-04-02 08:01:00-04:00,ask,23685.5,3
2026-04-02 08:01:00-04:00,bid,23681.25,1
2026-04-02 08:01:00-04:00,ask,23685.75,4
2026-04-02 08:01:00-04:00,bid,23681.0,2
2026-04-02 08:01:00-04:00,ask,23686.0,5
2026-04-02 08:01:00-04:00,bid,23680.75,3
2026-04-02 08:01:00-04:00,ask,23686.25,3
2026-04-02 08:01:00-04:00,bid,23680.5,2
2026-04-02 08:01:00-04:00,ask,23686.5,4
2026-04-02 08:02:00-04:00,bid,23677.75,2
2026-04-02 08:02:00-04:00,ask,23679.0,1
2026-04-02 08:02:00-04:00,bid,23677.5,3
2026-04-02 08:02:00-04:00,ask,23679.25,3
2026-04-02 08:02:00-04:00,bid,23677.25,3
2026-04-02 08:02:00-04:00,ask,23679.5,3
2026-04-02 08:02:00-04:00,bid,23677.0,3
2026-04-02 08:02:00-04:00,ask,23679.75,4
2026-04-02 08:02:00-04:00,bid,23676.75,4
2026-04-02 08:02:00-04:00,ask,23680.0,4
2026-04-02 08:02:00-04:00,bid,23676.5,4
2026-04-02 08:02:00-04:00,ask,23680.25,3
2026-04-02 08:02:00-04:00,bid,23676.25,3
2026-04-02 08:02:00-04:00,ask,23680.5,2
2026-04-02 08:02:00-04:00,bid,23676.0,30
2026-04-02 08:02:00-04:00,ask,23680.75,5
2026-04-02 08:02:00-04:00,bid,23675.75,5
2026-04-02 08:02:00-04:00,ask,23681.0,4
2026-04-02 08:02:00-04:00,bid,23675.5,2
2026-04-02 08:02:00-04:00,ask,23681.25,2
2026-04-02 08:03:00-04:00,bid,23688.5,1
2026-04-02 08:03:00-04:00,ask,23689.5,1
2026-04-02 08:03:00-04:00,bid,23688.25,3
2026-04-02 08:03:00-04:00,ask,23689.75,1
2026-04-02 08:03:00-04:00,bid,23688.0,5
2026-04-02 08:03:00-04:00,ask,23690.0,4
2026-04-02 08:03:00-04:00,bid,23687.75,2
2026-04-02 08:03:00-04:00,ask,23690.25,4
2026-04-02 08:03:00-04:00,bid,23687.5,3
2026-04-02 08:03:00-04:00,ask,23690.5,9
2026-04-02 08:03:00-04:00,bid,23687.25,2
2026-04-02 08:03:00-04:00,ask,23690.75,4
2026-04-02 08:03:00-04:00,bid,23687.0,2
2026-04-02 08:03:00-04:00,ask,23691.0,3
2026-04-02 08:03:00-04:00,bid,23686.5,1
2026-04-02 08:03:00-04:00,ask,23691.25,6
2026-04-02 08:03:00-04:00,bid,23686.25,1
2026-04-02 08:03:00-04:00,ask,23691.5,1
2026-04-02 08:03:00-04:00,bid,23686.0,1
2026-04-02 08:03:00-04:00,ask,23691.75,1
2026-04-02 08:04:00-04:00,bid,23693.25,1
2026-04-02 08:04:00-04:00,ask,23694.25,1
2026-04-02 08:04:00-04:00,bid,23693.0,3
2026-04-02 08:04:00-04:00,ask,23694.5,1
2026-04-02 08:04:00-04:00,bid,23692.75,12
2026-04-02 08:04:00-04:00,ask,23694.75,3
2026-04-02 08:04:00-04:00,bid,23692.5,3
2026-04-02 08:04:00-04:00,ask,23695.0,3
2026-04-02 08:04:00-04:00,bid,23692.0,4
2026-04-02 08:04:00-04:00,ask,23695.25,4
2026-04-02 08:04:00-04:00,bid,23691.75,1
2026-04-02 08:04:00-04:00,ask,23695.5,3
2026-04-02 08:04:00-04:00,bid,23691.5,1
2026-04-02 08:04:00-04:00,ask,23695.75,4
2026-04-02 08:04:00-04:00,bid,23691.25,2
2026-04-02 08:04:00-04:00,ask,23696.0,5
2026-04-02 08:04:00-04:00,bid,23691.0,2
2026-04-02 08:04:00-04:00,ask,23696.25,3
2026-04-02 08:04:00-04:00,bid,23690.75,3
2026-04-02 08:04:00-04:00,ask,23696.5,5
2026-04-02 08:05:00-04:00,bid,23694.25,1
2026-04-02 08:05:00-04:00,ask,23695.25,2
2026-04-02 08:05:00-04:00,bid,23694.0,3
2026-04-02 08:05:00-04:00,ask,23695.5,4
2026-04-02 08:05:00-04:00,bid,23693.75,3
2026-04-02 08:05:00-04:00,ask,23695.75,3
2026-04-02 08:05:00-04:00,bid,23693.5,2
2026-04-02 08:05:00-04:00,ask,23696.0,5
2026-04-02 08:05:00-04:00,bid,23693.25,2
2026-04-02 08:05:00-04:00,ask,23696.25,4
2026-04-02 08:05:00-04:00,bid,23693.0,2
2026-04-02 08:05:00-04:00,ask,23696.5,3
2026-04-02 08:05:00-04:00,bid,23692.75,2
2026-04-02 08:05:00-04:00,ask,23696.75,2
2026-04-02 08:05:00-04:00,bid,23692.5,3
2026-04-02 08:05:00-04:00,ask,23697.0,3
2026-04-02 08:05:00-04:00,bid,23692.25,2
2026-04-02 08:05:00-04:00,ask,23697.25,4
2026-04-02 08:05:00-04:00,bid,23692.0,3
2026-04-02 08:05:00-04:00,ask,23697.5,3
2026-04-02 08:06:00-04:00,bid,23696.75,2
2026-04-02 08:06:00-04:00,ask,23698.0,2
2026-04-02 08:06:00-04:00,bid,23696.5,3
2026-04-02 08:06:00-04:00,ask,23698.25,4
2026-04-02 08:06:00-04:00,bid,23696.25,2
2026-04-02 08:06:00-04:00,ask,23698.5,2
2026-04-02 08:06:00-04:00,bid,23696.0,4
2026-04-02 08:06:00-04:00,ask,23698.75,3
2026-04-02 08:06:00-04:00,bid,23695.75,2
2026-04-02 08:06:00-04:00,ask,23699.0,15
2026-04-02 08:06:00-04:00,bid,23695.5,2
2026-04-02 08:06:00-04:00,ask,23699.25,1
2026-04-02 08:06:00-04:00,bid,23695.25,3
2026-04-02 08:06:00-04:00,ask,23699.5,3
2026-04-02 08:06:00-04:00,bid,23695.0,3
2026-04-02 08:06:00-04:00,ask,23699.75,3
2026-04-02 08:06:00-04:00,bid,23694.75,3
2026-04-02 08:06:00-04:00,ask,23700.0,10
2026-04-02 08:06:00-04:00,bid,23694.5,4
2026-04-02 08:06:00-04:00,ask,23700.25,3
2026-04-02 08:07:00-04:00,bid,23698.5,15
2026-04-02 08:07:00-04:00,ask,23699.25,1
2026-04-02 08:07:00-04:00,bid,23698.25,2
2026-04-02 08:07:00-04:00,ask,23699.5,1
2026-04-02 08:07:00-04:00,bid,23698.0,3
2026-04-02 08:07:00-04:00,ask,23699.75,2
2026-04-02 08:07:00-04:00,bid,23697.75,5
2026-04-02 08:07:00-04:00,ask,23700.0,5
2026-04-02 08:07:00-04:00,bid,23697.25,3
2026-04-02 08:07:00-04:00,ask,23700.25,4
2026-04-02 08:07:00-04:00,bid,23697.0,4
2026-04-02 08:07:00-04:00,ask,23700.5,3
2026-04-02 08:07:00-04:00,bid,23696.75,5
2026-04-02 08:07:00-04:00,ask,23700.75,3
2026-04-02 08:07:00-04:00,bid,23696.5,3
2026-04-02 08:07:00-04:00,ask,23701.0,2
2026-04-02 08:07:00-04:00,bid,23696.25,2
2026-04-02 08:07:00-04:00,ask,23701.25,2
2026-04-02 08:07:00-04:00,bid,23696.0,5
2026-04-02 08:07:00-04:00,ask,23701.5,3
2026-04-02 08:08:00-04:00,bid,23689.25,1
2026-04-02 08:08:00-04:00,ask,23690.0,1
2026-04-02 08:08:00-04:00,bid,23688.75,2
2026-04-02 08:08:00-04:00,ask,23690.25,2
2026-04-02 08:08:00-04:00,bid,23688.5,2
2026-04-02 08:08:00-04:00,ask,23690.5,4
2026-04-02 08:08:00-04:00,bid,23688.25,2
2026-04-02 08:08:00-04:00,ask,23690.75,3
2026-04-02 08:08:00-04:00,bid,23688.0,4
2026-04-02 08:08:00-04:00,ask,23691.0,2
2026-04-02 08:08:00-04:00,bid,23687.75,2
2026-04-02 08:08:00-04:00,ask,23691.25,2
2026-04-02 08:08:00-04:00,bid,23687.5,2
2026-04-02 08:08:00-04:00,ask,23691.5,3
2026-04-02 08:08:00-04:00,bid,23687.25,2
2026-04-02 08:08:00-04:00,ask,23691.75,1
2026-04-02 08:08:00-04:00,bid,23687.0,4
2026-04-02 08:08:00-04:00,ask,23692.0,4
2026-04-02 08:08:00-04:00,bid,23686.75,1
2026-04-02 08:08:00-04:00,ask,23692.25,2
2026-04-02 08:09:00-04:00,bid,23682.5,2
2026-04-02 08:09:00-04:00,ask,23683.5,1
2026-04-02 08:09:00-04:00,bid,23682.25,2
2026-04-02 08:09:00-04:00,ask,23683.75,2
2026-04-02 08:09:00-04:00,bid,23682.0,1
2026-04-02 08:09:00-04:00,ask,23684.0,1
2026-04-02 08:09:00-04:00,bid,23681.75,4
2026-04-02 08:09:00-04:00,ask,23684.25,2
2026-04-02 08:09:00-04:00,bid,23681.5,4
2026-04-02 08:09:00-04:00,ask,23684.5,3
2026-04-02 08:09:00-04:00,bid,23681.25,6
2026-04-02 08:09:00-04:00,ask,23684.75,3
2026-04-02 08:09:00-04:00,bid,23681.0,5
2026-04-02 08:09:00-04:00,ask,23685.0,3
2026-04-02 08:09:00-04:00,bid,23680.75,2
2026-04-02 08:09:00-04:00,ask,23685.25,1
2026-04-02 08:09:00-04:00,bid,23680.5,3
2026-04-02 08:09:00-04:00,ask,23685.5,1
2026-04-02 08:09:00-04:00,bid,23680.25,4
2026-04-02 08:09:00-04:00,ask,23685.75,2
2026-04-02 08:10:00-04:00,bid,23674.75,1
2026-04-02 08:10:00-04:00,ask,23675.5,1
2026-04-02 08:10:00-04:00,bid,23674.5,2
2026-04-02 08:10:00-04:00,ask,23675.75,1
2026-04-02 08:10:00-04:00,bid,23674.25,3
2026-04-02 08:10:00-04:00,ask,23676.0,3
2026-04-02 08:10:00-04:00,bid,23674.0,4
2026-04-02 08:10:00-04:00,ask,23676.25,4
2026-04-02 08:10:00-04:00,bid,23673.75,2
2026-04-02 08:10:00-04:00,ask,23676.5,2
2026-04-02 08:10:00-04:00,bid,23673.5,2
2026-04-02 08:10:00-04:00,ask,23676.75,2
2026-04-02 08:10:00-04:00,bid,23673.25,2
2026-04-02 08:10:00-04:00,ask,23677.0,2
2026-04-02 08:10:00-04:00,bid,23673.0,4
2026-04-02 08:10:00-04:00,ask,23677.25,2
2026-04-02 08:10:00-04:00,bid,23672.75,3
2026-04-02 08:10:00-04:00,ask,23677.5,2
2026-04-02 08:10:00-04:00,bid,23672.5,3
2026-04-02 08:10:00-04:00,ask,23677.75,2
2026-04-02 08:11:00-04:00,bid,23671.25,1
2026-04-02 08:11:00-04:00,ask,23672.5,2
2026-04-02 08:11:00-04:00,bid,23671.0,1
2026-04-02 08:11:00-04:00,ask,23672.75,4
2026-04-02 08:11:00-04:00,bid,23670.75,4
2026-04-02 08:11:00-04:00,ask,23673.0,3
2026-04-02 08:11:00-04:00,bid,23670.5,2
2026-04-02 08:11:00-04:00,ask,23673.5,3
2026-04-02 08:11:00-04:00,bid,23670.25,3
2026-04-02 08:11:00-04:00,ask,23673.75,2
2026-04-02 08:11:00-04:00,bid,23670.0,3
2026-04-02 08:11:00-04:00,ask,23674.0,4
2026-04-02 08:11:00-04:00,bid,23669.75,2
2026-04-02 08:11:00-04:00,ask,23674.25,7
2026-04-02 08:11:00-04:00,bid,23669.5,4
2026-04-02 08:11:00-04:00,ask,23674.5,6
2026-04-02 08:11:00-04:00,bid,23669.25,3
2026-04-02 08:11:00-04:00,ask,23674.75,3
2026-04-02 08:11:00-04:00,bid,23669.0,6
2026-04-02 08:11:00-04:00,ask,23675.0,2
2026-04-02 08:12:00-04:00,bid,23680.25,1
2026-04-02 08:12:00-04:00,ask,23681.5,2
2026-04-02 08:12:00-04:00,bid,23680.0,1
2026-04-02 08:12:00-04:00,ask,23682.0,2
2026-04-02 08:12:00-04:00,bid,23679.75,2
2026-04-02 08:12:00-04:00,ask,23682.25,3
2026-04-02 08:12:00-04:00,bid,23679.5,2
2026-04-02 08:12:00-04:00,ask,23682.5,4
2026-04-02 08:12:00-04:00,bid,23679.25,1
2026-04-02 08:12:00-04:00,ask,23682.75,3
2026-04-02 08:12:00-04:00,bid,23679.0,2
2026-04-02 08:12:00-04:00,ask,23683.0,5
2026-04-02 08:12:00-04:00,bid,23678.75,1
2026-04-02 08:12:00-04:00,ask,23683.25,3
2026-04-02 08:12:00-04:00,bid,23678.5,4
2026-04-02 08:12:00-04:00,ask,23683.5,3
2026-04-02 08:12:00-04:00,bid,23678.25,4
2026-04-02 08:12:00-04:00,ask,23683.75,5
2026-04-02 08:12:00-04:00,bid,23678.0,4
2026-04-02 08:12:00-04:00,ask,23684.0,3
2026-04-02 08:13:00-04:00,bid,23686.0,1
2026-04-02 08:13:00-04:00,ask,23687.0,1
2026-04-02 08:13:00-04:00,bid,23685.75,2
2026-04-02 08:13:00-04:00,ask,23687.25,4
2026-04-02 08:13:00-04:00,bid,23685.5,2
2026-04-02 08:13:00-04:00,ask,23687.5,6
2026-04-02 08:13:00-04:00,bid,23685.25,2
2026-04-02 08:13:00-04:00,ask,23687.75,5
2026-04-02 08:13:00-04:00,bid,23685.0,3
2026-04-02 08:13:00-04:00,ask,23688.0,6
2026-04-02 08:13:00-04:00,bid,23684.75,3
2026-04-02 08:13:00-04:00,ask,23688.25,2
2026-04-02 08:13:00-04:00,bid,23684.5,2
2026-04-02 08:13:00-04:00,ask,23688.5,1
2026-04-02 08:13:00-04:00,bid,23684.25,3
2026-04-02 08:13:00-04:00,ask,23688.75,2
2026-04-02 08:13:00-04:00,bid,23684.0,6
2026-04-02 08:13:00-04:00,ask,23689.0,3
2026-04-02 08:13:00-04:00,bid,23683.75,6
2026-04-02 08:13:00-04:00,ask,23689.25,2
2026-04-02 08:14:00-04:00,bid,23690.75,1
2026-04-02 08:14:00-04:00,ask,23691.75,1
2026-04-02 08:14:00-04:00,bid,23690.5,2
2026-04-02 08:14:00-04:00,ask,23692.0,4
2026-04-02 08:14:00-04:00,bid,23690.25,4
2026-04-02 08:14:00-04:00,ask,23692.25,3
2026-04-02 08:14:00-04:00,bid,23690.0,4
2026-04-02 08:14:00-04:00,ask,23692.5,3
2026-04-02 08:14:00-04:00,bid,23689.75,2
2026-04-02 08:14:00-04:00,ask,23692.75,3
2026-04-02 08:14:00-04:00,bid,23689.5,2
2026-04-02 08:14:00-04:00,ask,23693.0,4
2026-04-02 08:14:00-04:00,bid,23689.25,4
2026-04-02 08:14:00-04:00,ask,23693.25,2
2026-04-02 08:14:00-04:00,bid,23689.0,3
2026-04-02 08:14:00-04:00,ask,23693.5,3
2026-04-02 08:14:00-04:00,bid,23688.75,4
2026-04-02 08:14:00-04:00,ask,23693.75,2
2026-04-02 08:14:00-04:00,bid,23688.5,2
2026-04-02 08:14:00-04:00,ask,23694.0,4
2026-04-02 08:15:00-04:00,bid,23688.25,1
2026-04-02 08:15:00-04:00,ask,23689.5,1
2026-04-02 08:15:00-04:00,bid,23688.0,5
2026-04-02 08:15:00-04:00,ask,23689.75,2
2026-04-02 08:15:00-04:00,bid,23687.75,2
2026-04-02 08:15:00-04:00,ask,23690.0,2
2026-04-02 08:15:00-04:00,bid,23687.5,2
2026-04-02 08:15:00-04:00,ask,23690.25,4
2026-04-02 08:15:00-04:00,bid,23687.25,1
2026-04-02 08:15:00-04:00,ask,23690.5,4
2026-04-02 08:15:00-04:00,bid,23687.0,6
2026-04-02 08:15:00-04:00,ask,23690.75,2
2026-04-02 08:15:00-04:00,bid,23686.75,2
2026-04-02 08:15:00-04:00,ask,23691.0,3
2026-04-02 08:15:00-04:00,bid,23686.5,5
2026-04-02 08:15:00-04:00,ask,23691.25,4
2026-04-02 08:15:00-04:00,bid,23686.25,4
