ts,side,price,size
2026-04-22 02:00:00-04:00,bid,26822.75,3
2026-04-22 02:00:00-04:00,ask,26823.75,1
2026-04-22 02:00:00-04:00,bid,26822.5,3
2026-04-22 02:00:00-04:00,ask,26824.0,2
2026-04-22 02:00:00-04:00,bid,26822.25,6
2026-04-22 02:00:00-04:00,ask,26824.5,2
2026-04-22 02:00:00-04:00,bid,26822.0,4
2026-04-22 02:00:00-04:00,ask,26824.75,3
2026-04-22 02:00:00-04:00,bid,26821.75,5
2026-04-22 02:00:00-04:00,ask,26825.0,3
2026-04-22 02:00:00-04:00,bid,26821.5,7
2026-04-22 02:00:00-04:00,ask,26825.25,4
2026-04-22 02:00:00-04:00,bid,26821.25,4
2026-04-22 02:00:00-04:00,ask,26825.5,3
2026-04-22 02:00:00-04:00,bid,26821.0,2
2026-04-22 02:00:00-04:00,ask,26826.0,1
2026-04-22 02:00:00-04:00,bid,26820.75,2
2026-04-22 02:00:00-04:00,ask,26826.25,2
2026-04-22 02:00:00-04:00,bid,26820.5,1
2026-04-22 02:00:00-04:00,ask,26826.5,3
2026-04-22 02:01:00-04:00,bid,26823.0,4
2026-04-22 02:01:00-04:00,ask,26824.0,1
2026-04-22 02:01:00-04:00,bid,26822.75,1
2026-04-22 02:01:00-04:00,ask,26824.25,2
2026-04-22 02:01:00-04:00,bid,26822.5,2
2026-04-22 02:01:00-04:00,ask,26824.5,4
2026-04-22 02:01:00-04:00,bid,26822.25,2
2026-04-22 02:01:00-04:00,ask,26824.75,2
2026-04-22 02:01:00-04:00,bid,26822.0,4
2026-04-22 02:01:00-04:00,ask,26825.0,2
2026-04-22 02:01:00-04:00,bid,26821.75,4
2026-04-22 02:01:00-04:00,ask,26825.25,3
2026-04-22 02:01:00-04:00,bid,26821.5,3
2026-04-22 02:01:00-04:00,ask,26825.5,2
2026-04-22 02:01:00-04:00,bid,26821.25,3
2026-04-22 02:01:00-04:00,ask,26825.75,3
2026-04-22 02:01:00-04:00,bid,26821.0,1
2026-04-22 02:01:00-04:00,ask,26826.0,2
2026-04-22 02:01:00-04:00,bid,26820.75,3
2026-04-22 02:01:00-04:00,ask,26826.25,3
2026-04-22 02:02:00-04:00,bid,26828.0,2
2026-04-22 02:02:00-04:00,ask,26829.0,2
2026-04-22 02:02:00-04:00,bid,26827.75,6
2026-04-22 02:02:00-04:00,ask,26829.25,1
2026-04-22 02:02:00-04:00,bid,26827.5,3
2026-04-22 02:02:00-04:00,ask,26829.5,1
2026-04-22 02:02:00-04:00,bid,26827.25,3
2026-04-22 02:02:00-04:00,ask,26829.75,2
2026-04-22 02:02:00-04:00,bid,26827.0,2
