ts,side,price,size
2026-04-10 02:00:00-04:00,bid,25264.0,1
2026-04-10 02:00:00-04:00,ask,25264.75,1
2026-04-10 02:00:00-04:00,bid,25263.75,2
2026-04-10 02:00:00-04:00,ask,25265.0,3
2026-04-10 02:00:00-04:00,bid,25263.5,3
2026-04-10 02:00:00-04:00,ask,25265.25,1
2026-04-10 02:00:00-04:00,bid,25263.25,17
2026-04-10 02:00:00-04:00,ask,25265.5,2
2026-04-10 02:00:00-04:00,bid,25263.0,4
2026-04-10 02:00:00-04:00,ask,25265.75,3
2026-04-10 02:00:00-04:00,bid,25262.75,2
2026-04-10 02:00:00-04:00,ask,25266.0,4
2026-04-10 02:00:00-04:00,bid,25262.5,2
2026-04-10 02:00:00-04:00,ask,25266.25,3
2026-04-10 02:00:00-04:00,bid,25262.25,1
2026-04-10 02:00:00-04:00,ask,25266.75,6
2026-04-10 02:00:00-04:00,bid,25262.0,3
2026-04-10 02:00:00-04:00,ask,25267.0,4
2026-04-10 02:00:00-04:00,bid,25261.5,3
2026-04-10 02:00:00-04:00,ask,25267.25,2
2026-04-10 02:01:00-04:00,bid,25264.25,1
2026-04-10 02:01:00-04:00,ask,25265.25,1
2026-04-10 02:01:00-04:00,bid,25264.0,3
2026-04-10 02:01:00-04:00,ask,25265.5,2
2026-04-10 02:01:00-04:00,bid,25263.75,4
2026-04-10 02:01:00-04:00,ask,25265.75,2
2026-04-10 02:01:00-04:00,bid,25263.5,3
2026-04-10 02:01:00-04:00,ask,25266.0,2
2026-04-10 02:01:00-04:00,bid,25263.25,4
2026-04-10 02:01:00-04:00,ask,25266.25,3
2026-04-10 02:01:00-04:00,bid,25263.0,4
2026-04-10 02:01:00-04:00,ask,25266.5,4
2026-04-10 02:01:00-04:00,bid,25262.75,3
2026-04-10 02:01:00-04:00,ask,25266.75,8
2026-04-10 02:01:00-04:00,bid,25262.5,6
2026-04-10 02:01:00-04:00,ask,25267.0,8
2026-04-10 02:01:00-04:00,bid,25262.25,3
2026-04-10 02:01:00-04:00,ask,25267.25,4
2026-04-10 02:01:00-04:00,bid,25262.0,4
2026-04-10 02:01:00-04:00,ask,25267.5,2
2026-04-10 02:02:00-04:00,bid,25258.5,1
2026-04-10 02:02:00-04:00,ask,25259.5,1
2026-04-10 02:02:00-04:00,bid,25258.25,2
2026-04-10 02:02:00-04:00,ask,25259.75,2
2026-04-10 02:02:00-04:00,bid,25258.0,3
2026-04-10 02:02:00-04:00,ask,25260.0,3
2026-04-10 02:02:00-04:00,bid,25257.75,3
2026-04-10 02:02:00-04:00,ask,25260.25,3
2026-04-10 02:02:00-04:00,bid,25257.5,2
2026-04-10 02:02:00-04:00,ask,25260.5,2
2026-04-10 02:02:00-04:00,bid,25257.25,3
2026-04-10 02:02:00-04:00,ask,25260.75,3
2026-04-10 02:02:00-04:00,bid,25257.0,3
2026-04-10 02:02:00-04:00,ask,25261.0,4
2026-04-10 02:02:00-04:00,bid,25256.5,6
2026-04-10 02:02:00-04:00,ask,25261.25,1
2026-04-10 02:02:00-04:00,bid,25256.25,3
2026-04-10 02:02:00-04:00,ask,25261.5,3
2026-04-10 02:02:00-04:00,bid,25256.0,4
2026-04-10 02:02:00-04:00,ask,25261.75,4
2026-04-10 02:03:00-04:00,bid,25257.0,1
2026-04-10 02:03:00-04:00,ask,25257.75,2
2026-04-10 02:03:00-04:00,bid,25256.75,2
2026-04-10 02:03:00-04:00,ask,25258.0,2
2026-04-10 02:03:00-04:00,bid,25256.5,2
2026-04-10 02:03:00-04:00,ask,25258.25,3
2026-04-10 02:03:00-04:00,bid,25256.25,2
2026-04-10 02:03:00-04:00,ask,25258.5,2
2026-04-10 02:03:00-04:00,bid,25256.0,1
2026-04-10 02:03:00-04:00,ask,25258.75,3
2026-04-10 02:03:00-04:00,bid,25255.75,2
2026-04-10 02:03:00-04:00,ask,25259.0,1
2026-04-10 02:03:00-04:00,bid,25255.5,4
2026-04-10 02:03:00-04:00,ask,25259.25,3
2026-04-10 02:03:00-04:00,bid,25255.25,4
2026-04-10 02:03:00-04:00,ask,25259.5,4
2026-04-10 02:03:00-04:00,bid,25255.0,4
2026-04-10 02:03:00-04:00,ask,25259.75,3
2026-04-10 02:03:00-04:00,bid,25254.75,4
2026-04-10 02:03:00-04:00,ask,25260.0,5
2026-04-10 02:04:00-04:00,bid,25256.5,1
2026-04-10 02:04:00-04:00,ask,25257.25,2
2026-04-10 02:04:00-04:00,bid,25256.25,1
2026-04-10 02:04:00-04:00,ask,25257.5,2
2026-04-10 02:04:00-04:00,bid,25256.0,3
2026-04-10 02:04:00-04:00,ask,25257.75,3
