ts,side,price,size
2026-04-30 08:00:00-04:00,bid,27447.0,1
2026-04-30 08:00:00-04:00,ask,27447.75,1
2026-04-30 08:00:00-04:00,bid,27446.75,3
2026-04-30 08:00:00-04:00,ask,27448.0,2
2026-04-30 08:00:00-04:00,bid,27446.5,2
2026-04-30 08:00:00-04:00,ask,27448.25,5
2026-04-30 08:00:00-04:00,bid,27446.25,1
2026-04-30 08:00:00-04:00,ask,27448.5,3
2026-04-30 08:00:00-04:00,bid,27446.0,4
2026-04-30 08:00:00-04:00,ask,27448.75,2
2026-04-30 08:00:00-04:00,bid,27445.75,4
2026-04-30 08:00:00-04:00,ask,27449.0,2
2026-04-30 08:00:00-04:00,bid,27445.5,2
2026-04-30 08:00:00-04:00,ask,27449.25,4
2026-04-30 08:00:00-04:00,bid,27445.25,3
2026-04-30 08:00:00-04:00,ask,27449.5,2
2026-04-30 08:00:00-04:00,bid,27445.0,3
2026-04-30 08:00:00-04:00,ask,27449.75,3
2026-04-30 08:00:00-04:00,bid,27444.75,2
2026-04-30 08:00:00-04:00,ask,27450.0,7
2026-04-30 08:01:00-04:00,bid,27453.0,1
2026-04-30 08:01:00-04:00,ask,27453.75,2
2026-04-30 08:01:00-04:00,bid,27452.75,1
2026-04-30 08:01:00-04:00,ask,27454.0,5
2026-04-30 08:01:00-04:00,bid,27452.5,3
2026-04-30 08:01:00-04:00,ask,27454.25,2
2026-04-30 08:01:00-04:00,bid,27452.25,2
2026-04-30 08:01:00-04:00,ask,27454.5,6
2026-04-30 08:01:00-04:00,bid,27452.0,3
2026-04-30 08:01:00-04:00,ask,27454.75,2
2026-04-30 08:01:00-04:00,bid,27451.75,2
2026-04-30 08:01:00-04:00,ask,27455.0,3
2026-04-30 08:01:00-04:00,bid,27451.5,2
2026-04-30 08:01:00-04:00,ask,27455.25,2
2026-04-30 08:01:00-04:00,bid,27451.0,3
2026-04-30 08:01:00-04:00,ask,27455.5,2
2026-04-30 08:01:00-04:00,bid,27450.75,3
2026-04-30 08:01:00-04:00,ask,27455.75,2
2026-04-30 08:01:00-04:00,bid,27450.5,4
2026-04-30 08:01:00-04:00,ask,27456.0,4
2026-04-30 08:02:00-04:00,bid,27444.5,1
2026-04-30 08:02:00-04:00,ask,27445.0,1
2026-04-30 08:02:00-04:00,bid,27444.25,2
2026-04-30 08:02:00-04:00,ask,27445.25,2
2026-04-30 08:02:00-04:00,bid,27444.0,2
2026-04-30 08:02:00-04:00,ask,27445.5,3
2026-04-30 08:02:00-04:00,bid,27443.75,2
2026-04-30 08:02:00-04:00,ask,27445.75,3
2026-04-30 08:02:00-04:00,bid,27443.5,2
2026-04-30 08:02:00-04:00,ask,27446.0,2
2026-04-30 08:02:00-04:00,bid,27443.25,3
2026-04-30 08:02:00-04:00,ask,27446.25,3
2026-04-30 08:02:00-04:00,bid,27443.0,6
2026-04-30 08:02:00-04:00,ask,27446.5,3
2026-04-30 08:02:00-04:00,bid,27442.75,4
2026-04-30 08:02:00-04:00,ask,27446.75,4
2026-04-30 08:02:00-04:00,bid,27442.5,3
2026-04-30 08:02:00-04:00,ask,27447.0,2
2026-04-30 08:02:00-04:00,bid,27442.25,2
2026-04-30 08:02:00-04:00,ask,27447.25,3
2026-04-30 08:03:00-04:00,bid,27441.75,3
2026-04-30 08:03:00-04:00,ask,27442.75,1
2026-04-30 08:03:00-04:00,bid,27441.5,4
2026-04-30 08:03:00-04:00,ask,27443.0,3
2026-04-30 08:03:00-04:00,bid,27441.25,3
2026-04-30 08:03:00-04:00,ask,27443.25,1
2026-04-30 08:03:00-04:00,bid,27441.0,4
2026-04-30 08:03:00-04:00,ask,27443.5,1
2026-04-30 08:03:00-04:00,bid,27440.75,2
2026-04-30 08:03:00-04:00,ask,27443.75,1
2026-04-30 08:03:00-04:00,bid,27440.5,2
2026-04-30 08:03:00-04:00,ask,27444.0,4
2026-04-30 08:03:00-04:00,bid,27440.0,4
2026-04-30 08:03:00-04:00,ask,27444.25,4
2026-04-30 08:03:00-04:00,bid,27439.75,4
2026-04-30 08:03:00-04:00,ask,27444.5,3
2026-04-30 08:03:00-04:00,bid,27439.5,1
2026-04-30 08:03:00-04:00,ask,27444.75,3
2026-04-30 08:03:00-04:00,bid,27439.25,2
2026-04-30 08:03:00-04:00,ask,27445.0,3
2026-04-30 08:04:00-04:00,bid,27451.5,2
2026-04-30 08:04:00-04:00,ask,27452.5,5
2026-04-30 08:04:00-04:00,bid,27451.25,2
2026-04-30 08:04:00-04:00,ask,27452.75,5
2026-04-30 08:04:00-04:00,bid,27451.0,1
2026-04-30 08:04:00-04:00,ask,27453.0,5
2026-04-30 08:04:00-04:00,bid,27450.75,4
2026-04-30 08:04:00-04:00,ask,27453.25,4
2026-04-30 08:04:00-04:00,bid,27450.5,3
2026-04-30 08:04:00-04:00,ask,27453.5,3
2026-04-30 08:04:00-04:00,bid,27450.25,4
2026-04-30 08:04:00-04:00,ask,27453.75,6
2026-04-30 08:04:00-04:00,bid,27450.0,3
2026-04-30 08:04:00-04:00,ask,27454.0,5
2026-04-30 08:04:00-04:00,bid,27449.75,2
2026-04-30 08:04:00-04:00,ask,27454.25,3
2026-04-30 08:04:00-04:00,bid,27449.5,3
2026-04-30 08:04:00-04:00,ask,27454.5,2
2026-04-30 08:04:00-04:00,bid,27449.25,3
2026-04-30 08:04:00-04:00,ask,27454.75,2
2026-04-30 08:05:00-04:00,bid,27441.75,1
2026-04-30 08:05:00-04:00,ask,27442.75,1
2026-04-30 08:05:00-04:00,bid,27441.5,3
2026-04-30 08:05:00-04:00,ask,27443.0,4
2026-04-30 08:05:00-04:00,bid,27441.25,3
2026-04-30 08:05:00-04:00,ask,27443.25,2
2026-04-30 08:05:00-04:00,bid,27441.0,2
2026-04-30 08:05:00-04:00,ask,27443.5,4
2026-04-30 08:05:00-04:00,bid,27440.75,3
2026-04-30 08:05:00-04:00,ask,27443.75,3
