ts,side,price,size
2023-09-05 08:00:00-04:00,ask,15474.75,3
2023-09-05 08:00:00-04:00,ask,15475.0,3
2023-09-05 08:00:00-04:00,ask,15475.25,3
2023-09-05 08:00:00-04:00,ask,15475.5,4
2023-09-05 08:00:00-04:00,ask,15475.75,5
2023-09-05 08:00:00-04:00,ask,15476.0,6
2023-09-05 08:00:00-04:00,ask,15476.25,6
2023-09-05 08:00:00-04:00,ask,15476.5,8
2023-09-05 08:00:00-04:00,ask,15476.75,6
2023-09-05 08:00:00-04:00,ask,15477.0,8
2023-09-05 08:00:00-04:00,bid,15471.75,6
2023-09-05 08:00:00-04:00,bid,15472.0,6
2023-09-05 08:00:00-04:00,bid,15472.25,6
2023-09-05 08:00:00-04:00,bid,15472.5,8
2023-09-05 08:00:00-04:00,bid,15472.75,6
2023-09-05 08:00:00-04:00,bid,15473.0,5
2023-09-05 08:00:00-04:00,bid,15473.25,6
2023-09-05 08:00:00-04:00,bid,15473.5,4
2023-09-05 08:00:00-04:00,bid,15473.75,5
2023-09-05 08:00:00-04:00,bid,15474.0,7
2023-09-05 08:01:00-04:00,ask,15478.75,2
2023-09-05 08:01:00-04:00,ask,15479.0,4
2023-09-05 08:01:00-04:00,ask,15479.25,3
2023-09-05 08:01:00-04:00,ask,15479.5,4
2023-09-05 08:01:00-04:00,ask,15479.75,4
2023-09-05 08:01:00-04:00,ask,15480.0,10
2023-09-05 08:01:00-04:00,ask,15480.25,6
2023-09-05 08:01:00-04:00,ask,15480.5,6
2023-09-05 08:01:00-04:00,ask,15480.75,6
2023-09-05 08:01:00-04:00,ask,15481.0,5
2023-09-05 08:01:00-04:00,bid,15476.0,8
2023-09-05 08:01:00-04:00,bid,15476.25,6
2023-09-05 08:01:00-04:00,bid,15476.5,7
2023-09-05 08:01:00-04:00,bid,15476.75,8
2023-09-05 08:01:00-04:00,bid,15477.0,5
2023-09-05 08:01:00-04:00,bid,15477.25,5
2023-09-05 08:01:00-04:00,bid,15477.5,5
2023-09-05 08:01:00-04:00,bid,15477.75,4
2023-09-05 08:01:00-04:00,bid,15478.0,5
2023-09-05 08:01:00-04:00,bid,15478.25,1
2023-09-05 08:02:00-04:00,ask,15477.5,2
2023-09-05 08:02:00-04:00,ask,15477.75,8
2023-09-05 08:02:00-04:00,ask,15478.0,4
2023-09-05 08:02:00-04:00,ask,15478.25,3
2023-09-05 08:02:00-04:00,ask,15478.5,6
2023-09-05 08:02:00-04:00,ask,15478.75,7
2023-09-05 08:02:00-04:00,ask,15479.0,6
2023-09-05 08:02:00-04:00,ask,15479.25,8
2023-09-05 08:02:00-04:00,ask,15479.5,6
2023-09-05 08:02:00-04:00,ask,15479.75,6
2023-09-05 08:02:00-04:00,bid,15474.75,6
2023-09-05 08:02:00-04:00,bid,15475.0,7
2023-09-05 08:02:00-04:00,bid,15475.25,7
2023-09-05 08:02:00-04:00,bid,15475.5,7
2023-09-05 08:02:00-04:00,bid,15475.75,6
2023-09-05 08:02:00-04:00,bid,15476.0,7
2023-09-05 08:02:00-04:00,bid,15476.25,5
2023-09-05 08:02:00-04:00,bid,15476.5,1
2023-09-05 08:02:00-04:00,bid,15476.75,3
2023-09-05 08:02:00-04:00,bid,15477.0,2
2023-09-05 08:03:00-04:00,ask,15477.5,5
2023-09-05 08:03:00-04:00,ask,15477.75,8
2023-09-05 08:03:00-04:00,ask,15478.0,4
2023-09-05 08:03:00-04:00,ask,15478.25,5
2023-09-05 08:03:00-04:00,ask,15478.5,9
2023-09-05 08:03:00-04:00,ask,15478.75,7
2023-09-05 08:03:00-04:00,ask,15479.0,7
2023-09-05 08:03:00-04:00,ask,15479.25,8
2023-09-05 08:03:00-04:00,ask,15479.5,6
2023-09-05 08:03:00-04:00,ask,15479.75,6
2023-09-05 08:03:00-04:00,bid,15474.5,6
2023-09-05 08:03:00-04:00,bid,15474.75,6
2023-09-05 08:03:00-04:00,bid,15475.0,8
2023-09-05 08:03:00-04:00,bid,15475.25,9
2023-09-05 08:03:00-04:00,bid,15475.5,7
2023-09-05 08:03:00-04:00,bid,15475.75,7
2023-09-05 08:03:00-04:00,bid,15476.0,5
2023-09-05 08:03:00-04:00,bid,15476.25,5
2023-09-05 08:03:00-04:00,bid,15476.5,5
2023-09-05 08:03:00-04:00,bid,15476.75,3
2023-09-05 08:04:00-04:00,ask,15469.75,3
2023-09-05 08:04:00-04:00,ask,15470.0,5
2023-09-05 08:04:00-04:00,ask,15470.25,6
2023-09-05 08:04:00-04:00,ask,15470.5,3
2023-09-05 08:04:00-04:00,ask,15470.75,15
2023-09-05 08:04:00-04:00,ask,15471.0,6
2023-09-05 08:04:00-04:00,ask,15471.25,5
2023-09-05 08:04:00-04:00,ask,15471.5,5
2023-09-05 08:04:00-04:00,ask,15471.75,6
2023-09-05 08:04:00-04:00,ask,15472.0,6
2023-09-05 08:04:00-04:00,bid,15467.0,15
2023-09-05 08:04:00-04:00,bid,15467.25,6
