ts,side,price,size
2024-10-21 08:00:00-04:00,ask,20352.5,1
2024-10-21 08:00:00-04:00,ask,20352.75,2
2024-10-21 08:00:00-04:00,ask,20353.0,2
2024-10-21 08:00:00-04:00,ask,20353.25,4
2024-10-21 08:00:00-04:00,ask,20353.5,7
2024-10-21 08:00:00-04:00,ask,20353.75,4
2024-10-21 08:00:00-04:00,ask,20354.0,10
2024-10-21 08:00:00-04:00,ask,20354.25,3
2024-10-21 08:00:00-04:00,ask,20354.5,7
2024-10-21 08:00:00-04:00,ask,20354.75,4
2024-10-21 08:00:00-04:00,bid,20349.5,17
2024-10-21 08:00:00-04:00,bid,20349.75,4
2024-10-21 08:00:00-04:00,bid,20350.0,12
2024-10-21 08:00:00-04:00,bid,20350.25,4
2024-10-21 08:00:00-04:00,bid,20350.5,5
2024-10-21 08:00:00-04:00,bid,20350.75,3
2024-10-21 08:00:00-04:00,bid,20351.0,4
2024-10-21 08:00:00-04:00,bid,20351.25,2
2024-10-21 08:00:00-04:00,bid,20351.5,4
2024-10-21 08:00:00-04:00,bid,20351.75,2
2024-10-21 08:01:00-04:00,ask,20356.5,1
2024-10-21 08:01:00-04:00,ask,20356.75,3
2024-10-21 08:01:00-04:00,ask,20357.0,4
2024-10-21 08:01:00-04:00,ask,20357.25,4
2024-10-21 08:01:00-04:00,ask,20357.5,4
2024-10-21 08:01:00-04:00,ask,20357.75,4
2024-10-21 08:01:00-04:00,ask,20358.0,6
2024-10-21 08:01:00-04:00,ask,20358.25,7
2024-10-21 08:01:00-04:00,ask,20358.5,7
2024-10-21 08:01:00-04:00,ask,20358.75,6
2024-10-21 08:01:00-04:00,bid,20353.5,6
2024-10-21 08:01:00-04:00,bid,20353.75,3
2024-10-21 08:01:00-04:00,bid,20354.0,5
2024-10-21 08:01:00-04:00,bid,20354.25,2
2024-10-21 08:01:00-04:00,bid,20354.5,5
2024-10-21 08:01:00-04:00,bid,20354.75,3
2024-10-21 08:01:00-04:00,bid,20355.0,4
2024-10-21 08:01:00-04:00,bid,20355.25,4
2024-10-21 08:01:00-04:00,bid,20355.5,3
2024-10-21 08:01:00-04:00,bid,20355.75,1
2024-10-21 08:02:00-04:00,ask,20361.0,1
2024-10-21 08:02:00-04:00,ask,20361.25,2
2024-10-21 08:02:00-04:00,ask,20361.5,5
2024-10-21 08:02:00-04:00,ask,20361.75,3
2024-10-21 08:02:00-04:00,ask,20362.0,6
2024-10-21 08:02:00-04:00,ask,20362.25,4
2024-10-21 08:02:00-04:00,ask,20362.5,7
2024-10-21 08:02:00-04:00,ask,20362.75,5
2024-10-21 08:02:00-04:00,ask,20363.0,8
2024-10-21 08:02:00-04:00,ask,20363.25,3
2024-10-21 08:02:00-04:00,bid,20358.0,5
2024-10-21 08:02:00-04:00,bid,20358.25,5
2024-10-21 08:02:00-04:00,bid,20358.5,6
2024-10-21 08:02:00-04:00,bid,20358.75,4
2024-10-21 08:02:00-04:00,bid,20359.0,4
2024-10-21 08:02:00-04:00,bid,20359.25,5
2024-10-21 08:02:00-04:00,bid,20359.5,6
2024-10-21 08:02:00-04:00,bid,20359.75,4
2024-10-21 08:02:00-04:00,bid,20360.0,3
2024-10-21 08:02:00-04:00,bid,20360.25,1
2024-10-21 08:03:00-04:00,ask,20360.25,1
2024-10-21 08:03:00-04:00,ask,20360.5,3
2024-10-21 08:03:00-04:00,ask,20360.75,4
2024-10-21 08:03:00-04:00,ask,20361.0,3
