ts,side,price,size
2023-11-09 08:00:00-05:00,ask,15385.5,1
2023-11-09 08:00:00-05:00,ask,15385.75,6
2023-11-09 08:00:00-05:00,ask,15386.0,19
2023-11-09 08:00:00-05:00,ask,15386.25,11
2023-11-09 08:00:00-05:00,ask,15386.5,12
2023-11-09 08:00:00-05:00,ask,15386.75,10
2023-11-09 08:00:00-05:00,ask,15387.0,16
2023-11-09 08:00:00-05:00,ask,15387.25,10
2023-11-09 08:00:00-05:00,ask,15387.5,23
2023-11-09 08:00:00-05:00,ask,15387.75,11
2023-11-09 08:00:00-05:00,bid,15383.0,10
2023-11-09 08:00:00-05:00,bid,15383.25,8
2023-11-09 08:00:00-05:00,bid,15383.5,8
2023-11-09 08:00:00-05:00,bid,15383.75,5
2023-11-09 08:00:00-05:00,bid,15384.0,6
2023-11-09 08:00:00-05:00,bid,15384.25,5
2023-11-09 08:00:00-05:00,bid,15384.5,8
2023-11-09 08:00:00-05:00,bid,15384.75,5
2023-11-09 08:00:00-05:00,bid,15385.0,2
2023-11-09 08:00:00-05:00,bid,15385.25,2
2023-11-09 08:01:00-05:00,ask,15386.0,3
2023-11-09 08:01:00-05:00,ask,15386.25,9
2023-11-09 08:01:00-05:00,ask,15386.5,7
2023-11-09 08:01:00-05:00,ask,15386.75,9
2023-11-09 08:01:00-05:00,ask,15387.0,9
2023-11-09 08:01:00-05:00,ask,15387.25,9
2023-11-09 08:01:00-05:00,ask,15387.5,11
2023-11-09 08:01:00-05:00,ask,15387.75,13
2023-11-09 08:01:00-05:00,ask,15388.0,14
2023-11-09 08:01:00-05:00,ask,15388.25,11
2023-11-09 08:01:00-05:00,bid,15383.25,14
2023-11-09 08:01:00-05:00,bid,15383.5,10
2023-11-09 08:01:00-05:00,bid,15383.75,7
2023-11-09 08:01:00-05:00,bid,15384.0,8
2023-11-09 08:01:00-05:00,bid,15384.25,4
2023-11-09 08:01:00-05:00,bid,15384.5,8
2023-11-09 08:01:00-05:00,bid,15384.75,6
2023-11-09 08:01:00-05:00,bid,15385.0,4
2023-11-09 08:01:00-05:00,bid,15385.25,7
2023-11-09 08:01:00-05:00,bid,15385.5,4
2023-11-09 08:02:00-05:00,ask,15389.5,4
2023-11-09 08:02:00-05:00,ask,15389.75,6
2023-11-09 08:02:00-05:00,ask,15390.0,4
2023-11-09 08:02:00-05:00,ask,15390.25,7
2023-11-09 08:02:00-05:00,ask,15390.5,7
2023-11-09 08:02:00-05:00,ask,15390.75,7
2023-11-09 08:02:00-05:00,ask,15391.0,8
2023-11-09 08:02:00-05:00,ask,15391.25,12
2023-11-09 08:02:00-05:00,ask,15391.5,14
2023-11-09 08:02:00-05:00,ask,15391.75,12
2023-11-09 08:02:00-05:00,bid,15386.75,9
2023-11-09 08:02:00-05:00,bid,15387.0,8
2023-11-09 08:02:00-05:00,bid,15387.25,9
2023-11-09 08:02:00-05:00,bid,15387.5,11
2023-11-09 08:02:00-05:00,bid,15387.75,9
2023-11-09 08:02:00-05:00,bid,15388.0,8
2023-11-09 08:02:00-05:00,bid,15388.25,4
