Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1,Exit long,2023-09-11 10:06,xL,15321.5,1,306535,-115,-0.04,10,0,0.00,-110,-0.04,-115,-0.01,1
1,Entry long,2023-09-11 10:05,L @ 15327,15326.75,1,306535,-115,-0.04,10,0,0.00,-110,-0.04,-115,-0.01,1
2,Exit short,2023-09-11 13:14,xS,15322,1,306545,95,0.03,10,100,0.03,-45,-0.01,-20,0.00,21
2,Entry short,2023-09-11 12:53,S @ 15327,15327.25,1,306545,95,0.03,10,100,0.03,-45,-0.01,-20,0.00,21
3,Exit long,2023-09-14 00:53,SAR,15552.25,1,311155,-120,-0.04,10,0,0.00,-135,-0.04,-140,-0.01,1
3,Entry long,2023-09-14 00:52,L @ 15558,15557.75,1,311155,-120,-0.04,10,0,0.00,-135,-0.04,-140,-0.01,1
4,Exit short,2023-09-14 00:57,xS,15563.75,1,311165,-120,-0.04,10,70,0.02,-115,-0.04,-260,-0.03,1
4,Entry short,2023-09-14 00:56,S @ 15558,15558.25,1,311165,-120,-0.04,10,70,0.02,-115,-0.04,-260,-0.03,1
5,Exit long,2023-09-14 01:03,xL,15564.75,1,311155,130,0.04,10,135,0.04,-45,-0.01,-130,-0.01,2
5,Entry long,2023-09-14 01:01,L @ 15558,15557.75,1,311155,130,0.04,10,135,0.04,-45,-0.01,-130,-0.01,2
6,Exit short,2023-09-14 01:57,xS,15564.25,1,311165,-130,-0.04,10,90,0.03,-125,-0.04,-260,-0.03,2
6,Entry short,2023-09-14 01:55,S @ 15558,15558.25,1,311165,-130,-0.04,10,90,0.03,-125,-0.04,-260,-0.03,2
7,Exit long,2023-09-14 02:16,xL,15563,1,311155,95,0.03,10,100,0.03,-80,-0.03,-165,-0.02,2
7,Entry long,2023-09-14 02:14,L @ 15558,15557.75,1,311155,95,0.03,10,100,0.03,-80,-0.03,-165,-0.02,2
8,Exit short,2023-09-14 05:00,xS,15553,1,311165,95,0.03,10,100,0.03,-10,0.00,-70,-0.01,0
8,Entry short,2023-09-14 05:00,S @ 15558,15558.25,1,311165,95,0.03,10,100,0.03,-10,0.00,-70,-0.01,0
9,Exit long,2023-09-15 00:10,xL,15540.25,1,310935,-140,-0.05,10,0,0.00,-135,-0.04,-210,-0.02,0
9,Entry long,2023-09-15 00:10,L @ 15547,15546.75,1,310935,-140,-0.05,10,0,0.00,-135,-0.04,-210,-0.02,0
10,Exit long,2023-09-15 00:18,xL,15557.25,1,310935,200,0.06,10,205,0.07,-60,-0.02,-10,0.00,1
10,Entry long,2023-09-15 00:17,L @ 15547,15546.75,1,310935,200,0.06,10,205,0.07,-60,-0.02,-10,0.00,1
11,Exit short,2023-09-15 00:22,SAR,15554.5,1,310945,-155,-0.05,10,0,0.00,-180,-0.06,-165,-0.02,1
11,Entry short,2023-09-15 00:21,S @ 15547,15547.25,1,310945,-155,-0.05,10,0,0.00,-180,-0.06,-165,-0.02,1
12,Exit long,2023-09-18 23:43,SAR,15385,1,307815,-125,-0.04,10,0,0.00,-195,-0.06,-290,-0.03,1
12,Entry long,2023-09-18 23:42,L @ 15391,15390.75,1,307815,-125,-0.04,10,0,0.00,-195,-0.06,-290,-0.03,1
13,Exit short,2023-09-18 23:49,SAR,15400.5,1,307825,-195,-0.06,10,0,0.00,-220,-0.07,-485,-0.05,1
13,Entry short,2023-09-18 23:48,S @ 15391,15391.25,1,307825,-195,-0.06,10,0,0.00,-220,-0.07,-485,-0.05,1
14,Exit long,2023-09-19 00:08,SAR,15387.5,1,307815,-75,-0.02,10,0,0.00,-95,-0.03,-560,-0.06,1
14,Entry long,2023-09-19 00:07,L @ 15391,15390.75,1,307815,-75,-0.02,10,0,0.00,-95,-0.03,-560,-0.06,1
15,Exit long,2023-09-19 00:33,xL,15396.25,1,307815,100,0.03,10,105,0.03,-30,-0.01,-460,-0.05,0
15,Entry long,2023-09-19 00:33,L @ 15391,15390.75,1,307815,100,0.03,10,105,0.03,-30,-0.01,-460,-0.05,0
16,Exit short,2023-09-19 00:51,xS,15371.25,1,307825,390,0.13,10,395,0.13,-25,-0.01,-70,-0.01,5
16,Entry short,2023-09-19 00:46,S @ 15391,15391.25,1,307825,390,0.13,10,395,0.13,-25,-0.01,-70,-0.01,5
17,Exit long,2023-09-19 04:54,xL,15386,1,307815,-105,-0.03,10,0,0.00,-100,-0.03,-175,-0.02,0
17,Entry long,2023-09-19 04:54,L @ 15391,15390.75,1,307815,-105,-0.03,10,0,0.00,-100,-0.03,-175,-0.02,0
18,Exit long,2023-09-19 05:04,xL,15397.75,1,307815,130,0.04,10,135,0.04,-40,-0.01,-45,0.00,4
18,Entry long,2023-09-19 05:00,L @ 15391,15390.75,1,307815,130,0.04,10,135,0.04,-40,-0.01,-45,0.00,4
19,Exit long,2023-09-19 05:47,xL,15396,1,307815,95,0.03,10,100,0.03,-55,-0.02,50,0.01,3
19,Entry long,2023-09-19 05:44,L @ 15391,15390.75,1,307815,95,0.03,10,100,0.03,-55,-0.02,50,0.01,3
20,Exit long,2023-09-19 22:31,xL,15405,1,308185,-95,-0.03,10,0,0.00,-90,-0.03,-45,0.00,0
20,Entry long,2023-09-19 22:31,L @ 15410,15409.25,1,308185,-95,-0.03,10,0,0.00,-90,-0.03,-45,0.00,0
21,Exit long,2023-09-22 23:23,SAR,14948,1,299035,-85,-0.03,10,0,0.00,-95,-0.03,-130,-0.01,1
21,Entry long,2023-09-22 23:22,L @ 14952,14951.75,1,299035,-85,-0.03,10,0,0.00,-95,-0.03,-130,-0.01,1
22,Exit short,2023-09-23 00:06,xS,14958.5,1,299045,-135,-0.05,10,0,0.00,-130,-0.04,-265,-0.03,0
22,Entry short,2023-09-23 00:06,S @ 14952,14952.25,1,299045,-135,-0.05,10,0,0.00,-130,-0.04,-265,-0.03,0
23,Exit short,2023-09-23 00:26,xS,14939.75,1,299045,240,0.08,10,245,0.08,-125,-0.04,-25,0.00,3
23,Entry short,2023-09-23 00:23,S @ 14952,14952.25,1,299045,240,0.08,10,245,0.08,-125,-0.04,-25,0.00,3
24,Exit long,2023-09-23 03:24,xL,14946,1,299035,-125,-0.04,10,0,0.00,-120,-0.04,-150,-0.01,1
24,Entry long,2023-09-23 03:23,L @ 14952,14951.75,1,299035,-125,-0.04,10,0,0.00,-120,-0.04,-150,-0.01,1
25,Exit long,2023-09-23 05:30,xL,14957,1,299035,95,0.03,10,100,0.03,-25,-0.01,-55,-0.01,1
25,Entry long,2023-09-23 05:29,L @ 14952,14951.75,1,299035,95,0.03,10,100,0.03,-25,-0.01,-55,-0.01,1
26,Exit long,2023-09-23 05:32,xL,14947,1,299035,-105,-0.04,10,0,0.00,-100,-0.03,-160,-0.02,0
26,Entry long,2023-09-23 05:32,L @ 14952,14951.75,1,299035,-105,-0.04,10,0,0.00,-100,-0.03,-160,-0.02,0
27,Exit long,2023-09-25 13:28,xL,14926,1,298415,95,0.03,10,100,0.03,-40,-0.01,-65,-0.01,17
27,Entry long,2023-09-25 13:11,L @ 14921,14920.75,1,298415,95,0.03,10,100,0.03,-40,-0.01,-65,-0.01,17
28,Exit long,2023-09-25 15:20,xL,14926,1,298415,95,0.03,10,100,0.03,-50,-0.02,30,0.00,12
28,Entry long,2023-09-25 15:08,L @ 14921,14920.75,1,298415,95,0.03,10,100,0.03,-50,-0.02,30,0.00,12
29,Exit short,2023-09-25 16:20,xS,14916,1,298425,95,0.03,10,100,0.03,-25,-0.01,125,0.01,3
29,Entry short,2023-09-25 16:17,S @ 14921,14921.25,1,298425,95,0.03,10,100,0.03,-25,-0.01,125,0.01,3
30,Exit short,2023-09-25 17:12,xS,14926,1,298425,-105,-0.04,10,20,0.01,-100,-0.03,20,0.00,3
30,Entry short,2023-09-25 17:09,S @ 14921,14921.25,1,298425,-105,-0.04,10,20,0.01,-100,-0.03,20,0.00,3
31,Exit long,2023-09-25 18:07,xL,14926,1,298415,95,0.03,10,100,0.03,-10,0.00,115,0.01,1
31,Entry long,2023-09-25 18:06,L @ 14921,14920.75,1,298415,95,0.03,10,100,0.03,-10,0.00,115,0.01,1
32,Exit short,2023-09-26 01:44,xS,14916,1,298425,95,0.03,10,100,0.03,-40,-0.01,210,0.02,1
32,Entry short,2023-09-26 01:43,S @ 14921,14921.25,1,298425,95,0.03,10,100,0.03,-40,-0.01,210,0.02,1
33,Exit short,2023-09-26 02:17,xS,14926,1,298425,-105,-0.04,10,10,0.00,-100,-0.03,105,0.01,1
33,Entry short,2023-09-26 02:16,S @ 14921,14921.25,1,298425,-105,-0.04,10,10,0.00,-100,-0.03,105,0.01,1
34,Exit short,2023-09-26 03:14,xS,14915,1,298425,115,0.04,10,120,0.04,-5,0.00,220,0.02,0
34,Entry short,2023-09-26 03:14,S @ 14921,14921.25,1,298425,115,0.04,10,120,0.04,-5,0.00,220,0.02,0
35,Exit short,2023-09-27 16:58,xS,14760,1,295305,95,0.03,10,100,0.03,-35,-0.01,315,0.03,5
35,Entry short,2023-09-27 16:53,S @ 14765,14765.25,1,295305,95,0.03,10,100,0.03,-35,-0.01,315,0.03,5
36,Exit short,2023-09-27 17:27,xS,14770,1,295305,-105,-0.04,10,55,0.02,-100,-0.03,210,0.02,5
36,Entry short,2023-09-27 17:22,S @ 14765,14765.25,1,295305,-105,-0.04,10,55,0.02,-100,-0.03,210,0.02,5
37,Exit short,2023-09-27 20:32,xS,14760,1,295305,95,0.03,10,100,0.03,-35,-0.01,305,0.03,5
37,Entry short,2023-09-27 20:27,S @ 14765,14765.25,1,295305,95,0.03,10,100,0.03,-35,-0.01,305,0.03,5
38,Exit short,2023-09-27 21:08,xS,14760,1,295305,95,0.03,10,100,0.03,-75,-0.03,400,0.04,4
38,Entry short,2023-09-27 21:04,S @ 14765,14765.25,1,295305,95,0.03,10,100,0.03,-75,-0.03,400,0.04,4
39,Exit long,2023-09-27 21:17,xL,14770,1,295295,95,0.03,10,100,0.03,-35,-0.01,495,0.05,3
39,Entry long,2023-09-27 21:14,L @ 14765,14764.75,1,295295,95,0.03,10,100,0.03,-35,-0.01,495,0.05,3
40,Exit short,2023-09-27 21:59,SAR,14768.25,1,295305,-70,-0.02,10,70,0.02,-90,-0.03,425,0.04,6
40,Entry short,2023-09-27 21:53,S @ 14765,14765.25,1,295305,-70,-0.02,10,70,0.02,-90,-0.03,425,0.04,6
41,Exit long,2023-09-27 22:02,xL,14770,1,295295,95,0.03,10,100,0.03,-20,-0.01,520,0.05,1
41,Entry long,2023-09-27 22:01,L @ 14765,14764.75,1,295295,95,0.03,10,100,0.03,-20,-0.01,520,0.05,1
42,Exit long,2023-09-27 23:26,SAR,14760.75,1,295295,-90,-0.03,10,115,0.04,-105,-0.04,430,0.04,4
42,Entry long,2023-09-27 23:22,L @ 14765,14764.75,1,295295,-90,-0.03,10,115,0.04,-105,-0.04,430,0.04,4
43,Exit short,2023-09-27 23:30,xS,14771,1,295305,-125,-0.04,10,0,0.00,-120,-0.04,305,0.03,0
43,Entry short,2023-09-27 23:30,S @ 14765,14765.25,1,295305,-125,-0.04,10,0,0.00,-120,-0.04,305,0.03,0
44,Exit long,2023-09-27 23:35,xL,14781,1,295295,315,0.11,10,320,0.11,-180,-0.06,620,0.06,3
44,Entry long,2023-09-27 23:32,L @ 14765,14764.75,1,295295,315,0.11,10,320,0.11,-180,-0.06,620,0.06,3
45,Exit long,2023-09-27 23:43,xL,14773,1,295295,155,0.05,10,160,0.05,-10,0.00,775,0.08,0
45,Entry long,2023-09-27 23:43,L @ 14765,14764.75,1,295295,155,0.05,10,160,0.05,-10,0.00,775,0.08,0
46,Exit short,2023-09-28 00:30,xS,14760,1,295305,95,0.03,10,100,0.03,-50,-0.02,870,0.09,0
46,Entry short,2023-09-28 00:30,S @ 14765,14765.25,1,295305,95,0.03,10,100,0.03,-50,-0.02,870,0.09,0
47,Exit long,2023-09-28 05:20,xL,14773.25,1,295295,160,0.05,10,165,0.06,-25,-0.01,1030,0.10,1
47,Entry long,2023-09-28 05:19,L @ 14765,14764.75,1,295295,160,0.05,10,165,0.06,-25,-0.01,1030,0.10,1
48,Exit long,2023-09-28 16:11,SAR,14760,1,295275,-85,-0.03,10,80,0.03,-90,-0.03,945,0.09,8
48,Entry long,2023-09-28 16:03,L @ 14764,14763.75,1,295275,-85,-0.03,10,80,0.03,-90,-0.03,945,0.09,8
49,Exit short,2023-09-28 16:41,SAR,14767.75,1,295285,-80,-0.03,10,0,0.00,-85,-0.03,865,0.09,1
49,Entry short,2023-09-28 16:40,S @ 14764,14764.25,1,295285,-80,-0.03,10,0,0.00,-85,-0.03,865,0.09,1
50,Exit long,2023-09-28 22:33,xL,14769.75,1,295275,110,0.04,10,115,0.04,-35,-0.01,975,0.10,1
50,Entry long,2023-09-28 22:32,L @ 14764,14763.75,1,295275,110,0.04,10,115,0.04,-35,-0.01,975,0.10,1
51,Exit short,2023-09-29 00:06,xS,14755.75,1,295285,160,0.05,10,165,0.06,-30,-0.01,1135,0.11,0
51,Entry short,2023-09-29 00:06,S @ 14764,14764.25,1,295285,160,0.05,10,165,0.06,-30,-0.01,1135,0.11,0
52,Exit long,2023-09-29 00:49,xL,14769.25,1,295275,100,0.03,10,105,0.04,-15,-0.01,1235,0.12,0
52,Entry long,2023-09-29 00:49,L @ 14764,14763.75,1,295275,100,0.03,10,105,0.04,-15,-0.01,1235,0.12,0
53,Exit long,2023-09-29 01:14,xL,14771.75,1,295275,150,0.05,10,155,0.05,-100,-0.03,1385,0.14,1
53,Entry long,2023-09-29 01:13,L @ 14764,14763.75,1,295275,150,0.05,10,155,0.05,-100,-0.03,1385,0.14,1
54,Exit long,2023-09-30 03:06,xL,14848,1,297055,-105,-0.04,10,0,0.00,-100,-0.03,1280,0.13,0
54,Entry long,2023-09-30 03:06,L @ 14853,14852.75,1,297055,-105,-0.04,10,0,0.00,-100,-0.03,1280,0.13,0
55,Exit short,2023-09-30 03:27,SAR,14863.75,1,297065,-220,-0.07,10,270,0.09,-225,-0.08,1060,0.11,5
55,Entry short,2023-09-30 03:22,S @ 14853,14853.25,1,297065,-220,-0.07,10,270,0.09,-225,-0.08,1060,0.11,5
56,Exit long,2023-09-30 03:35,xL,14862.75,1,297055,190,0.06,10,195,0.07,-20,-0.01,1250,0.13,1
56,Entry long,2023-09-30 03:34,L @ 14853,14852.75,1,297055,190,0.06,10,195,0.07,-20,-0.01,1250,0.13,1
57,Exit short,2023-09-30 03:54,xS,14845.5,1,297065,145,0.05,10,150,0.05,-80,-0.03,1395,0.14,0
57,Entry short,2023-09-30 03:54,S @ 14853,14853.25,1,297065,145,0.05,10,150,0.05,-80,-0.03,1395,0.14,0
58,Exit short,2023-09-30 04:43,xS,14860,1,297065,-145,-0.05,10,55,0.02,-140,-0.05,1250,0.13,1
58,Entry short,2023-09-30 04:42,S @ 14853,14853.25,1,297065,-145,-0.05,10,55,0.02,-140,-0.05,1250,0.13,1
59,Exit long,2023-09-30 04:55,xL,14864.75,1,297055,230,0.08,10,235,0.08,-65,-0.02,1480,0.15,7
59,Entry long,2023-09-30 04:48,L @ 14853,14852.75,1,297055,230,0.08,10,235,0.08,-65,-0.02,1480,0.15,7
60,Exit short,2023-10-02 19:02,xS,14988,1,299865,95,0.03,10,100,0.03,-50,-0.02,1575,0.16,1
60,Entry short,2023-10-02 19:01,S @ 14993,14993.25,1,299865,95,0.03,10,100,0.03,-50,-0.02,1575,0.16,1
61,Exit short,2023-10-02 19:44,xS,14986.25,1,299865,130,0.04,10,135,0.05,-10,0.00,1705,0.17,1
61,Entry short,2023-10-02 19:43,S @ 14993,14993.25,1,299865,130,0.04,10,135,0.05,-10,0.00,1705,0.17,1
62,Exit long,2023-10-03 02:18,xL,15002,1,299855,175,0.06,10,180,0.06,-10,0.00,1880,0.19,1
62,Entry long,2023-10-03 02:17,L @ 14993,14992.75,1,299855,175,0.06,10,180,0.06,-10,0.00,1880,0.19,1
63,Exit short,2023-10-03 22:42,xS,14919.25,1,298285,-110,-0.04,10,65,0.02,-105,-0.04,1770,0.18,4
63,Entry short,2023-10-03 22:38,S @ 14914,14914.25,1,298285,-110,-0.04,10,65,0.02,-105,-0.04,1770,0.18,4
64,Exit short,2023-10-04 00:44,xS,14921.5,1,298285,-155,-0.05,10,0,0.00,-150,-0.05,1615,0.16,0
64,Entry short,2023-10-04 00:44,S @ 14914,14914.25,1,298285,-155,-0.05,10,0,0.00,-150,-0.05,1615,0.16,0
65,Exit long,2023-10-04 01:00,xL,14907.75,1,298275,-130,-0.04,10,0,0.00,-125,-0.04,1485,0.15,0
65,Entry long,2023-10-04 01:00,L @ 14914,14913.75,1,298275,-130,-0.04,10,0,0.00,-125,-0.04,1485,0.15,0
66,Exit short,2023-10-04 22:34,xS,14727,1,294645,95,0.03,10,100,0.03,-55,-0.02,1580,0.16,2
66,Entry short,2023-10-04 22:32,S @ 14732,14732.25,1,294645,95,0.03,10,100,0.03,-55,-0.02,1580,0.16,2
67,Exit long,2023-10-06 14:05,xL,14866,1,297415,-105,-0.04,10,0,0.00,-100,-0.03,1475,0.15,4
67,Entry long,2023-10-06 14:01,L @ 14871,14870.75,1,297415,-105,-0.04,10,0,0.00,-100,-0.03,1475,0.15,4
68,Exit long,2023-10-06 19:25,xL,14876,1,297415,95,0.03,10,100,0.03,-5,0.00,1570,0.16,1
68,Entry long,2023-10-06 19:24,L @ 14871,14870.75,1,297415,95,0.03,10,100,0.03,-5,0.00,1570,0.16,1
69,Exit short,2023-10-06 19:46,xS,14876,1,297425,-105,-0.04,10,25,0.01,-100,-0.03,1465,0.15,3
69,Entry short,2023-10-06 19:43,S @ 14871,14871.25,1,297425,-105,-0.04,10,25,0.01,-100,-0.03,1465,0.15,3
70,Exit short,2023-10-07 01:34,xS,14885,1,297425,-285,-0.10,10,130,0.04,-280,-0.09,1180,0.12,3
70,Entry short,2023-10-07 01:31,S @ 14871,14871.25,1,297425,-285,-0.10,10,130,0.04,-280,-0.09,1180,0.12,3
71,Exit short,2023-10-07 01:45,xS,14882.75,1,297425,-240,-0.08,10,55,0.02,-235,-0.08,940,0.09,2
71,Entry short,2023-10-07 01:43,S @ 14871,14871.25,1,297425,-240,-0.08,10,55,0.02,-235,-0.08,940,0.09,2
72,Exit short,2023-10-07 01:58,xS,14876,1,297425,-105,-0.04,10,85,0.03,-100,-0.03,835,0.08,1
72,Entry short,2023-10-07 01:57,S @ 14871,14871.25,1,297425,-105,-0.04,10,85,0.03,-100,-0.03,835,0.08,1
73,Exit short,2023-10-11 11:32,xS,15295.75,1,305785,-140,-0.05,10,50,0.02,-135,-0.04,695,0.07,11
73,Entry short,2023-10-11 11:21,S @ 15289,15289.25,1,305785,-140,-0.05,10,50,0.02,-135,-0.04,695,0.07,11
74,Exit short,2023-10-11 12:30,xS,15284,1,305785,95,0.03,10,100,0.03,-5,0.00,790,0.08,1
74,Entry short,2023-10-11 12:29,S @ 15289,15289.25,1,305785,95,0.03,10,100,0.03,-5,0.00,790,0.08,1
75,Exit short,2023-10-11 17:24,xS,15284,1,305785,95,0.03,10,100,0.03,-5,0.00,885,0.09,3
75,Entry short,2023-10-11 17:21,S @ 15289,15289.25,1,305785,95,0.03,10,100,0.03,-5,0.00,885,0.09,3
76,Exit long,2023-10-11 23:31,xL,15294,1,305775,95,0.03,10,100,0.03,-95,-0.03,980,0.10,1
76,Entry long,2023-10-11 23:30,L @ 15289,15288.75,1,305775,95,0.03,10,100,0.03,-95,-0.03,980,0.10,1
77,Exit long,2023-10-12 03:16,SAR,15286.25,1,305775,-60,-0.02,10,0,0.00,-75,-0.02,920,0.09,1
77,Entry long,2023-10-12 03:15,L @ 15289,15288.75,1,305775,-60,-0.02,10,0,0.00,-75,-0.02,920,0.09,1
78,Exit short,2023-10-12 03:25,SAR,15293.5,1,305785,-95,-0.03,10,55,0.02,-95,-0.03,825,0.08,2
78,Entry short,2023-10-12 03:23,S @ 15289,15289.25,1,305785,-95,-0.03,10,55,0.02,-95,-0.03,825,0.08,2
79,Exit long,2023-10-12 03:27,xL,15294,1,305775,95,0.03,10,100,0.03,-65,-0.02,920,0.09,1
79,Entry long,2023-10-12 03:26,L @ 15289,15288.75,1,305775,95,0.03,10,100,0.03,-65,-0.02,920,0.09,1
80,Exit long,2023-10-12 03:29,xL,15294,1,305775,95,0.03,10,100,0.03,-20,-0.01,1015,0.10,1
80,Entry long,2023-10-12 03:28,L @ 15289,15288.75,1,305775,95,0.03,10,100,0.03,-20,-0.01,1015,0.10,1
81,Exit short,2023-10-12 03:58,xS,15299,1,305785,-205,-0.07,10,0,0.00,-200,-0.07,810,0.08,2
81,Entry short,2023-10-12 03:56,S @ 15289,15289.25,1,305785,-205,-0.07,10,0,0.00,-200,-0.07,810,0.08,2
82,Exit long,2023-10-12 05:15,xL,15301.5,1,305775,245,0.08,10,250,0.08,-150,-0.05,1055,0.11,12
82,Entry long,2023-10-12 05:03,L @ 15289,15288.75,1,305775,245,0.08,10,250,0.08,-150,-0.05,1055,0.11,12
83,Exit short,2023-10-13 06:33,xS,15320.75,1,306565,140,0.05,10,145,0.05,-5,0.00,1195,0.12,1
83,Entry short,2023-10-13 06:32,S @ 15328,15328.25,1,306565,140,0.05,10,145,0.05,-5,0.00,1195,0.12,1
84,Exit short,2023-10-16 18:51,xS,15122.5,1,302305,-155,-0.05,10,0,0.00,-150,-0.05,1040,0.10,0
84,Entry short,2023-10-16 18:51,S @ 15115,15115.25,1,302305,-155,-0.05,10,0,0.00,-150,-0.05,1040,0.10,0
85,Exit long,2023-10-16 19:01,xL,15106.5,1,302295,-175,-0.06,10,140,0.05,-170,-0.06,865,0.09,7
85,Entry long,2023-10-16 18:54,L @ 15115,15114.75,1,302295,-175,-0.06,10,140,0.05,-170,-0.06,865,0.09,7
86,Exit short,2023-10-16 19:27,SAR,15118,1,302305,-65,-0.02,10,0,0.00,-85,-0.03,800,0.08,1
86,Entry short,2023-10-16 19:26,S @ 15115,15115.25,1,302305,-65,-0.02,10,0,0.00,-85,-0.03,800,0.08,1
87,Exit long,2023-10-16 21:01,xL,15106.5,1,302295,-175,-0.06,10,75,0.02,-170,-0.06,625,0.06,1
87,Entry long,2023-10-16 21:00,L @ 15115,15114.75,1,302295,-175,-0.06,10,75,0.02,-170,-0.06,625,0.06,1
88,Exit short,2023-10-16 21:25,xS,15107.5,1,302305,145,0.05,10,150,0.05,-30,-0.01,770,0.08,5
88,Entry short,2023-10-16 21:20,S @ 15115,15115.25,1,302305,145,0.05,10,150,0.05,-30,-0.01,770,0.08,5
89,Exit long,2023-10-16 22:15,xL,15123.25,1,302295,160,0.05,10,165,0.05,-65,-0.02,930,0.09,7
89,Entry long,2023-10-16 22:08,L @ 15115,15114.75,1,302295,160,0.05,10,165,0.05,-65,-0.02,930,0.09,7
90,Exit long,2023-10-18 13:23,xL,15217.5,1,304235,105,0.03,10,110,0.04,-20,-0.01,1035,0.10,7
90,Entry long,2023-10-18 13:16,L @ 15212,15211.75,1,304235,105,0.03,10,110,0.04,-20,-0.01,1035,0.10,7
91,Exit long,2023-10-18 16:02,xL,15207,1,304235,-105,-0.03,10,5,0.00,-100,-0.03,930,0.09,3
91,Entry long,2023-10-18 15:59,L @ 15212,15211.75,1,304235,-105,-0.03,10,5,0.00,-100,-0.03,930,0.09,3
92,Exit short,2023-10-18 17:11,xS,15217,1,304245,-105,-0.03,10,70,0.02,-100,-0.03,825,0.08,5
92,Entry short,2023-10-18 17:06,S @ 15212,15212.25,1,304245,-105,-0.03,10,70,0.02,-100,-0.03,825,0.08,5
93,Exit short,2023-10-19 01:23,xS,15217.5,1,304245,-115,-0.04,10,30,0.01,-110,-0.04,710,0.07,1
93,Entry short,2023-10-19 01:22,S @ 15212,15212.25,1,304245,-115,-0.04,10,30,0.01,-110,-0.04,710,0.07,1
94,Exit long,2023-10-23 11:11,xL,14710.5,1,294095,105,0.04,10,110,0.04,-50,-0.02,815,0.08,10
94,Entry long,2023-10-23 11:01,L @ 14705,14704.75,1,294095,105,0.04,10,110,0.04,-50,-0.02,815,0.08,10
95,Exit short,2023-10-23 16:09,xS,14700,1,294105,95,0.03,10,100,0.03,-25,-0.01,910,0.09,3
95,Entry short,2023-10-23 16:06,S @ 14705,14705.25,1,294105,95,0.03,10,100,0.03,-25,-0.01,910,0.09,3
96,Exit short,2023-10-24 02:04,xS,14700,1,294105,95,0.03,10,100,0.03,-50,-0.02,1005,0.10,1
96,Entry short,2023-10-24 02:03,S @ 14705,14705.25,1,294105,95,0.03,10,100,0.03,-50,-0.02,1005,0.10,1
97,Exit short,2023-10-24 17:51,xS,14798,1,295865,-105,-0.04,10,5,0.00,-100,-0.03,900,0.09,4
97,Entry short,2023-10-24 17:47,S @ 14793,14793.25,1,295865,-105,-0.04,10,5,0.00,-100,-0.03,900,0.09,4
98,Exit short,2023-10-24 20:33,xS,14798,1,295865,-105,-0.04,10,65,0.02,-100,-0.03,795,0.08,6
98,Entry short,2023-10-24 20:27,S @ 14793,14793.25,1,295865,-105,-0.04,10,65,0.02,-100,-0.03,795,0.08,6
99,Exit short,2023-10-24 21:37,xS,14798.25,1,295865,-110,-0.04,10,85,0.03,-105,-0.04,685,0.07,6
99,Entry short,2023-10-24 21:31,S @ 14793,14793.25,1,295865,-110,-0.04,10,85,0.03,-105,-0.04,685,0.07,6
100,Exit long,2023-10-24 21:48,xL,14798,1,295855,95,0.03,10,100,0.03,-85,-0.03,780,0.08,8
100,Entry long,2023-10-24 21:40,L @ 14793,14792.75,1,295855,95,0.03,10,100,0.03,-85,-0.03,780,0.08,8
101,Exit short,2023-10-24 23:12,xS,14785.5,1,295865,145,0.05,10,150,0.05,-50,-0.02,925,0.09,5
101,Entry short,2023-10-24 23:07,S @ 14793,14793.25,1,295865,145,0.05,10,150,0.05,-50,-0.02,925,0.09,5
102,Exit long,2023-10-24 23:39,xL,14798,1,295855,95,0.03,10,100,0.03,-60,-0.02,1020,0.10,1
102,Entry long,2023-10-24 23:38,L @ 14793,14792.75,1,295855,95,0.03,10,100,0.03,-60,-0.02,1020,0.10,1
103,Exit long,2023-10-24 23:47,xL,14798,1,295855,95,0.03,10,100,0.03,-50,-0.02,1115,0.11,1
103,Entry long,2023-10-24 23:46,L @ 14793,14792.75,1,295855,95,0.03,10,100,0.03,-50,-0.02,1115,0.11,1
104,Exit short,2023-10-25 00:34,xS,14810,1,295865,-345,-0.12,10,0,0.00,-340,-0.11,770,0.08,0
104,Entry short,2023-10-25 00:34,S @ 14793,14793.25,1,295865,-345,-0.12,10,0,0.00,-340,-0.11,770,0.08,0
105,Exit long,2023-10-25 00:35,xL,14787.25,1,295855,-120,-0.04,10,0,0.00,-115,-0.04,650,0.07,0
105,Entry long,2023-10-25 00:35,L @ 14793,14792.75,1,295855,-120,-0.04,10,0,0.00,-115,-0.04,650,0.07,0
106,Exit short,2023-10-25 00:54,SAR,14796.25,1,295865,-70,-0.02,10,205,0.07,-135,-0.05,580,0.06,2
106,Entry short,2023-10-25 00:52,S @ 14793,14793.25,1,295865,-70,-0.02,10,205,0.07,-135,-0.05,580,0.06,2
107,Exit long,2023-10-25 01:04,SAR,14790.25,1,295855,-60,-0.02,10,0,0.00,-125,-0.04,520,0.05,1
107,Entry long,2023-10-25 01:03,L @ 14793,14792.75,1,295855,-60,-0.02,10,0,0.00,-125,-0.04,520,0.05,1
108,Exit long,2023-10-25 01:06,xL,14807,1,295855,275,0.09,10,280,0.09,-5,0.00,795,0.08,0
108,Entry long,2023-10-25 01:06,L @ 14793,14792.75,1,295855,275,0.09,10,280,0.09,-5,0.00,795,0.08,0
