Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1,Exit short,2023-09-07 00:04,xS,15418.5,1,308740,360,0.12,10,365,0.12,-5,0.00,360,0.04,1
1,Entry short,2023-09-07 00:03,S @ 15436.75,15437,1,308740,360,0.12,10,365,0.12,-5,0.00,360,0.04,1
2,Exit short,2023-09-11 18:22,xS,15385.75,1,307820,95,0.03,10,100,0.03,-65,-0.02,455,0.05,2
2,Entry short,2023-09-11 18:20,S @ 15390.75,15391,1,307820,95,0.03,10,100,0.03,-65,-0.02,455,0.05,2
3,Exit short,2023-09-11 18:31,xS,15395.75,1,307820,-105,-0.03,10,30,0.01,-100,-0.03,350,0.03,2
3,Entry short,2023-09-11 18:29,S @ 15390.75,15391,1,307820,-105,-0.03,10,30,0.01,-100,-0.03,350,0.03,2
4,Exit short,2023-09-11 21:04,xS,15395.75,1,307820,-105,-0.03,10,85,0.03,-100,-0.03,245,0.02,6
4,Entry short,2023-09-11 20:58,S @ 15390.75,15391,1,307820,-105,-0.03,10,85,0.03,-100,-0.03,245,0.02,6
5,Exit long,2023-09-11 23:39,xL,15385.75,1,307810,-105,-0.03,10,0,0.00,-100,-0.03,140,0.01,0
5,Entry long,2023-09-11 23:39,L @ 15390.75,15390.5,1,307810,-105,-0.03,10,0,0.00,-100,-0.03,140,0.01,0
6,Exit short,2023-09-11 23:57,xS,15378.75,1,307820,235,0.08,10,240,0.08,-130,-0.04,375,0.04,3
6,Entry short,2023-09-11 23:54,S @ 15390.75,15391,1,307820,235,0.08,10,240,0.08,-130,-0.04,375,0.04,3
7,Exit short,2023-09-12 00:03,xS,15384,1,307820,130,0.04,10,135,0.04,-15,0.00,505,0.05,0
7,Entry short,2023-09-12 00:03,S @ 15390.75,15391,1,307820,130,0.04,10,135,0.04,-15,0.00,505,0.05,0
8,Exit long,2023-09-12 01:31,SAR,15387,1,307810,-80,-0.03,10,0,0.00,-95,-0.03,425,0.04,1
8,Entry long,2023-09-12 01:30,L @ 15390.75,15390.5,1,307810,-80,-0.03,10,0,0.00,-95,-0.03,425,0.04,1
9,Exit long,2023-09-12 01:40,xL,15395.75,1,307810,95,0.03,10,100,0.03,-5,0.00,520,0.05,0
9,Entry long,2023-09-12 01:40,L @ 15390.75,15390.5,1,307810,95,0.03,10,100,0.03,-5,0.00,520,0.05,0
10,Exit short,2023-09-12 02:58,xS,15397.5,1,307820,-140,-0.05,10,65,0.02,-135,-0.04,380,0.04,4
10,Entry short,2023-09-12 02:54,S @ 15390.75,15391,1,307820,-140,-0.05,10,65,0.02,-135,-0.04,380,0.04,4
11,Exit long,2023-09-13 05:08,xL,15502.5,1,309945,95,0.03,10,100,0.03,-30,-0.01,475,0.05,1
11,Entry long,2023-09-13 05:07,L @ 15497.5,15497.25,1,309945,95,0.03,10,100,0.03,-30,-0.01,475,0.05,1
12,Exit long,2023-09-13 05:12,xL,15502.5,1,309945,95,0.03,10,100,0.03,-45,-0.01,570,0.06,1
12,Entry long,2023-09-13 05:11,L @ 15497.5,15497.25,1,309945,95,0.03,10,100,0.03,-45,-0.01,570,0.06,1
13,Exit short,2023-09-13 05:31,xS,15492.5,1,309955,95,0.03,10,100,0.03,-15,0.00,665,0.07,0
13,Entry short,2023-09-13 05:31,S @ 15497.5,15497.75,1,309955,95,0.03,10,100,0.03,-15,0.00,665,0.07,0
14,Exit short,2023-09-13 05:42,SAR,15501,1,309955,-75,-0.02,10,40,0.01,-95,-0.03,590,0.06,2
14,Entry short,2023-09-13 05:40,S @ 15497.5,15497.75,1,309955,-75,-0.02,10,40,0.01,-95,-0.03,590,0.06,2
15,Exit long,2023-09-13 05:48,xL,15492.5,1,309945,-105,-0.03,10,0,0.00,-100,-0.03,485,0.05,2
15,Entry long,2023-09-13 05:46,L @ 15497.5,15497.25,1,309945,-105,-0.03,10,0,0.00,-100,-0.03,485,0.05,2
16,Exit short,2023-09-13 12:23,xS,15478.75,1,309680,95,0.03,10,100,0.03,-35,-0.01,580,0.06,4
16,Entry short,2023-09-13 12:19,S @ 15483.75,15484,1,309680,95,0.03,10,100,0.03,-35,-0.01,580,0.06,4
17,Exit long,2023-09-13 18:45,xL,15488.75,1,309670,95,0.03,10,100,0.03,-25,-0.01,675,0.07,2
17,Entry long,2023-09-13 18:43,L @ 15483.75,15483.5,1,309670,95,0.03,10,100,0.03,-25,-0.01,675,0.07,2
18,Exit short,2023-09-13 19:15,xS,15489,1,309680,-110,-0.04,10,90,0.03,-105,-0.03,565,0.06,5
18,Entry short,2023-09-13 19:10,S @ 15483.75,15484,1,309680,-110,-0.04,10,90,0.03,-105,-0.03,565,0.06,5
19,Exit long,2023-09-13 22:38,xL,15475.25,1,309670,-175,-0.06,10,0,0.00,-170,-0.05,390,0.04,0
19,Entry long,2023-09-13 22:38,L @ 15483.75,15483.5,1,309670,-175,-0.06,10,0,0.00,-170,-0.05,390,0.04,0
20,Exit short,2023-09-13 22:50,xS,15474,1,309680,190,0.06,10,195,0.06,-85,-0.03,580,0.06,1
20,Entry short,2023-09-13 22:49,S @ 15483.75,15484,1,309680,190,0.06,10,195,0.06,-85,-0.03,580,0.06,1
21,Exit long,2023-09-13 23:21,xL,15496,1,309670,240,0.08,10,245,0.08,-155,-0.05,820,0.08,9
21,Entry long,2023-09-13 23:12,L @ 15483.75,15483.5,1,309670,240,0.08,10,245,0.08,-155,-0.05,820,0.08,9
22,Exit short,2023-09-14 00:24,SAR,15492.75,1,309680,-185,-0.06,10,0,0.00,-210,-0.07,635,0.06,1
22,Entry short,2023-09-14 00:23,S @ 15483.75,15484,1,309680,-185,-0.06,10,0,0.00,-210,-0.07,635,0.06,1
23,Exit long,2023-09-19 23:54,SAR,15322.5,1,306605,-165,-0.05,10,30,0.01,-210,-0.07,470,0.05,2
23,Entry long,2023-09-19 23:52,L @ 15330.5,15330.25,1,306605,-165,-0.05,10,30,0.01,-210,-0.07,470,0.05,2
24,Exit short,2023-09-20 03:19,SAR,15334,1,306615,-75,-0.02,10,0,0.00,-100,-0.03,395,0.04,1
24,Entry short,2023-09-20 03:18,S @ 15330.5,15330.75,1,306615,-75,-0.02,10,0,0.00,-100,-0.03,395,0.04,1
25,Exit short,2023-09-21 09:42,xS,15122,1,302545,95,0.03,10,100,0.03,-30,-0.01,490,0.05,3
25,Entry short,2023-09-21 09:39,S @ 15127,15127.25,1,302545,95,0.03,10,100,0.03,-30,-0.01,490,0.05,3
26,Exit short,2023-09-21 10:17,xS,15132,1,302545,-105,-0.03,10,10,0.00,-100,-0.03,385,0.04,2
26,Entry short,2023-09-21 10:15,S @ 15127,15127.25,1,302545,-105,-0.03,10,10,0.00,-100,-0.03,385,0.04,2
27,Exit long,2023-09-22 10:38,xL,14846,1,296815,95,0.03,10,100,0.03,-55,-0.02,480,0.05,1
27,Entry long,2023-09-22 10:37,L @ 14841,14840.75,1,296815,95,0.03,10,100,0.03,-55,-0.02,480,0.05,1
28,Exit short,2023-09-25 19:00,xS,14841.25,1,296730,-105,-0.04,10,60,0.02,-100,-0.03,375,0.04,4
28,Entry short,2023-09-25 18:56,S @ 14836.25,14836.5,1,296730,-105,-0.04,10,60,0.02,-100,-0.03,375,0.04,4
29,Exit short,2023-09-25 19:47,SAR,14839.5,1,296730,-70,-0.02,10,0,0.00,-70,-0.02,305,0.03,1
29,Entry short,2023-09-25 19:46,S @ 14836.25,14836.5,1,296730,-70,-0.02,10,0,0.00,-70,-0.02,305,0.03,1
30,Exit long,2023-09-25 19:53,xL,14841.5,1,296720,100,0.03,10,105,0.04,-20,-0.01,405,0.04,1
30,Entry long,2023-09-25 19:52,L @ 14836.25,14836,1,296720,100,0.03,10,105,0.04,-20,-0.01,405,0.04,1
31,Exit short,2023-09-25 21:44,xS,14827.5,1,296730,170,0.06,10,175,0.06,-100,-0.03,575,0.06,7
31,Entry short,2023-09-25 21:37,S @ 14836.25,14836.5,1,296730,170,0.06,10,175,0.06,-100,-0.03,575,0.06,7
32,Exit short,2023-09-25 22:40,xS,14831.25,1,296730,95,0.03,10,100,0.03,-35,-0.01,670,0.07,0
32,Entry short,2023-09-25 22:40,S @ 14836.25,14836.5,1,296730,95,0.03,10,100,0.03,-35,-0.01,670,0.07,0
33,Exit long,2023-09-25 22:47,xL,14841.25,1,296720,95,0.03,10,100,0.03,-5,0.00,765,0.08,1
33,Entry long,2023-09-25 22:46,L @ 14836.25,14836,1,296720,95,0.03,10,100,0.03,-5,0.00,765,0.08,1
34,Exit long,2023-09-25 22:54,xL,14841.25,1,296720,95,0.03,10,100,0.03,-15,-0.01,860,0.09,1
34,Entry long,2023-09-25 22:53,L @ 14836.25,14836,1,296720,95,0.03,10,100,0.03,-15,-0.01,860,0.09,1
35,Exit long,2023-09-26 00:24,xL,14852,1,296720,310,0.10,10,315,0.11,-40,-0.01,1170,0.12,1
35,Entry long,2023-09-26 00:23,L @ 14836.25,14836,1,296720,310,0.10,10,315,0.11,-40,-0.01,1170,0.12,1
36,Exit short,2023-09-26 00:33,SAR,14840.5,1,296730,-90,-0.03,10,320,0.11,-115,-0.04,1080,0.11,5
36,Entry short,2023-09-26 00:28,S @ 14836.25,14836.5,1,296730,-90,-0.03,10,320,0.11,-115,-0.04,1080,0.11,5
37,Exit long,2023-09-26 00:52,SAR,14831.25,1,296720,-105,-0.04,10,0,0.00,-170,-0.06,975,0.10,1
37,Entry long,2023-09-26 00:51,L @ 14836.25,14836,1,296720,-105,-0.04,10,0,0.00,-170,-0.06,975,0.10,1
38,Exit short,2023-09-26 01:09,xS,14855.25,1,296730,-385,-0.13,10,105,0.04,-380,-0.13,590,0.06,5
38,Entry short,2023-09-26 01:04,S @ 14836.25,14836.5,1,296730,-385,-0.13,10,105,0.04,-380,-0.13,590,0.06,5
39,Exit long,2023-09-26 23:54,xL,14777.25,1,295640,-105,-0.04,10,75,0.03,-100,-0.03,485,0.05,2
39,Entry long,2023-09-26 23:52,L @ 14782.25,14782,1,295640,-105,-0.04,10,75,0.03,-100,-0.03,485,0.05,2
40,Exit short,2023-09-27 00:01,xS,14777.25,1,295650,95,0.03,10,100,0.03,-90,-0.03,580,0.06,0
40,Entry short,2023-09-27 00:01,S @ 14782.25,14782.5,1,295650,95,0.03,10,100,0.03,-90,-0.03,580,0.06,0
41,Exit long,2023-09-27 00:48,SAR,14778.5,1,295640,-80,-0.03,10,0,0.00,-85,-0.03,500,0.05,1
41,Entry long,2023-09-27 00:47,L @ 14782.25,14782,1,295640,-80,-0.03,10,0,0.00,-85,-0.03,500,0.05,1
42,Exit short,2023-09-27 03:19,xS,14760.5,1,295650,430,0.15,10,435,0.15,-35,-0.01,930,0.09,8
42,Entry short,2023-09-27 03:11,S @ 14782.25,14782.5,1,295650,430,0.15,10,435,0.15,-35,-0.01,930,0.09,8
43,Exit short,2023-09-28 02:31,SAR,14671.75,1,293330,-115,-0.04,10,0,0.00,-130,-0.04,815,0.08,1
43,Entry short,2023-09-28 02:30,S @ 14666.25,14666.5,1,293330,-115,-0.04,10,0,0.00,-130,-0.04,815,0.08,1
44,Exit long,2023-09-28 02:35,xL,14673,1,293320,130,0.04,10,135,0.05,-55,-0.02,945,0.09,1
44,Entry long,2023-09-28 02:34,L @ 14666.25,14666,1,293320,130,0.04,10,135,0.05,-55,-0.02,945,0.09,1
45,Exit short,2023-09-28 02:41,xS,14671.25,1,293330,-105,-0.04,10,0,0.00,-100,-0.03,840,0.08,0
45,Entry short,2023-09-28 02:41,S @ 14666.25,14666.5,1,293330,-105,-0.04,10,0,0.00,-100,-0.03,840,0.08,0
46,Exit long,2023-09-28 02:44,xL,14675.75,1,293320,185,0.06,10,190,0.06,-60,-0.02,1025,0.10,1
46,Entry long,2023-09-28 02:43,L @ 14666.25,14666,1,293320,185,0.06,10,190,0.06,-60,-0.02,1025,0.10,1
47,Exit long,2023-09-28 02:55,xL,14661.25,1,293320,-105,-0.04,10,70,0.02,-100,-0.03,920,0.09,3
47,Entry long,2023-09-28 02:52,L @ 14666.25,14666,1,293320,-105,-0.04,10,70,0.02,-100,-0.03,920,0.09,3
48,Exit short,2023-09-28 03:01,xS,14671.25,1,293330,-105,-0.04,10,10,0.00,-100,-0.03,815,0.08,1
48,Entry short,2023-09-28 03:00,S @ 14666.25,14666.5,1,293330,-105,-0.04,10,10,0.00,-100,-0.03,815,0.08,1
49,Exit short,2023-09-28 04:29,SAR,14671.75,1,293330,-115,-0.04,10,0,0.00,-130,-0.04,700,0.07,1
49,Entry short,2023-09-28 04:28,S @ 14666.25,14666.5,1,293330,-115,-0.04,10,0,0.00,-130,-0.04,700,0.07,1
50,Exit long,2023-09-29 04:37,SAR,14817.75,1,296425,-80,-0.03,10,0,0.00,-120,-0.04,620,0.06,1
50,Entry long,2023-09-29 04:36,L @ 14821.5,14821.25,1,296425,-80,-0.03,10,0,0.00,-120,-0.04,620,0.06,1
51,Exit long,2023-09-29 04:50,xL,14827.75,1,296425,120,0.04,10,125,0.04,-30,-0.01,740,0.07,1
51,Entry long,2023-09-29 04:49,L @ 14821.5,14821.25,1,296425,120,0.04,10,125,0.04,-30,-0.01,740,0.07,1
52,Exit short,2023-09-29 04:56,xS,14827.5,1,296435,-125,-0.04,10,100,0.03,-120,-0.04,615,0.06,2
52,Entry short,2023-09-29 04:54,S @ 14821.5,14821.75,1,296435,-125,-0.04,10,100,0.03,-120,-0.04,615,0.06,2
53,Exit long,2023-10-04 01:14,xL,14819.25,1,296515,-140,-0.05,10,0,0.00,-135,-0.05,475,0.05,0
53,Entry long,2023-10-04 01:14,L @ 14826,14825.75,1,296515,-140,-0.05,10,0,0.00,-135,-0.05,475,0.05,0
54,Exit short,2023-10-06 23:44,SAR,14719.5,1,294330,-70,-0.02,10,0,0.00,-190,-0.06,405,0.04,1
54,Entry short,2023-10-06 23:43,S @ 14716.25,14716.5,1,294330,-70,-0.02,10,0,0.00,-190,-0.06,405,0.04,1
55,Exit short,2023-10-07 00:09,SAR,14721,1,294330,-100,-0.03,10,0,0.00,-150,-0.05,305,0.03,1
55,Entry short,2023-10-07 00:08,S @ 14716.25,14716.5,1,294330,-100,-0.03,10,0,0.00,-150,-0.05,305,0.03,1
56,Exit short,2023-10-07 00:12,SAR,14721.75,1,294330,-115,-0.04,10,0,0.00,-120,-0.04,190,0.02,1
56,Entry short,2023-10-07 00:11,S @ 14716.25,14716.5,1,294330,-115,-0.04,10,0,0.00,-120,-0.04,190,0.02,1
57,Exit long,2023-10-07 00:40,xL,14705,1,294320,-230,-0.08,10,220,0.07,-225,-0.08,-40,0.00,1
57,Entry long,2023-10-07 00:39,L @ 14716.25,14716,1,294320,-230,-0.08,10,220,0.07,-225,-0.08,-40,0.00,1
58,Exit short,2023-10-07 00:41,xS,14727.5,1,294330,-230,-0.08,10,0,0.00,-225,-0.08,-270,-0.03,0
58,Entry short,2023-10-07 00:41,S @ 14716.25,14716.5,1,294330,-230,-0.08,10,0,0.00,-225,-0.08,-270,-0.03,0
59,Exit long,2023-10-07 01:04,xL,14726.5,1,294320,200,0.07,10,205,0.07,-35,-0.01,-70,-0.01,1
59,Entry long,2023-10-07 01:03,L @ 14716.25,14716,1,294320,200,0.07,10,205,0.07,-35,-0.01,-70,-0.01,1
60,Exit long,2023-10-12 11:13,xL,15421.75,1,308330,95,0.03,10,100,0.03,-5,0.00,25,0.00,1
60,Entry long,2023-10-12 11:12,L @ 15416.75,15416.5,1,308330,95,0.03,10,100,0.03,-5,0.00,25,0.00,1
61,Exit short,2023-10-12 11:45,xS,15421.75,1,308340,-105,-0.03,10,60,0.02,-100,-0.03,-80,-0.01,11
61,Entry short,2023-10-12 11:34,S @ 15416.75,15417,1,308340,-105,-0.03,10,60,0.02,-100,-0.03,-80,-0.01,11
62,Exit long,2023-10-12 18:37,xL,15421.75,1,308330,95,0.03,10,100,0.03,-60,-0.02,15,0.00,3
62,Entry long,2023-10-12 18:34,L @ 15416.75,15416.5,1,308330,95,0.03,10,100,0.03,-60,-0.02,15,0.00,3
63,Exit long,2023-10-13 01:31,SAR,15411,1,308330,-120,-0.04,10,80,0.03,-185,-0.06,-105,-0.01,2
63,Entry long,2023-10-13 01:29,L @ 15416.75,15416.5,1,308330,-120,-0.04,10,80,0.03,-185,-0.06,-105,-0.01,2
64,Exit long,2023-10-13 01:34,xL,15423.75,1,308330,135,0.04,10,140,0.05,-125,-0.04,30,0.00,2
64,Entry long,2023-10-13 01:32,L @ 15416.75,15416.5,1,308330,135,0.04,10,140,0.05,-125,-0.04,30,0.00,2
65,Exit long,2023-10-13 01:36,SAR,15413,1,308330,-80,-0.03,10,0,0.00,-120,-0.04,-50,0.00,1
65,Entry long,2023-10-13 01:35,L @ 15416.75,15416.5,1,308330,-80,-0.03,10,0,0.00,-120,-0.04,-50,0.00,1
66,Exit long,2023-10-13 01:44,xL,15410.5,1,308330,-130,-0.04,10,0,0.00,-125,-0.04,-180,-0.02,0
66,Entry long,2023-10-13 01:44,L @ 15416.75,15416.5,1,308330,-130,-0.04,10,0,0.00,-125,-0.04,-180,-0.02,0
67,Exit short,2023-10-13 01:46,xS,15427,1,308340,-210,-0.07,10,0,0.00,-205,-0.07,-390,-0.04,0
67,Entry short,2023-10-13 01:46,S @ 15416.75,15417,1,308340,-210,-0.07,10,0,0.00,-205,-0.07,-390,-0.04,0
68,Exit long,2023-10-13 02:01,xL,15410.25,1,308330,-135,-0.04,10,10,0.00,-130,-0.04,-525,-0.05,1
68,Entry long,2023-10-13 02:00,L @ 15416.75,15416.5,1,308330,-135,-0.04,10,10,0.00,-130,-0.04,-525,-0.05,1
69,Exit short,2023-10-13 02:09,xS,15426.75,1,308340,-205,-0.07,10,0,0.00,-200,-0.06,-730,-0.07,0
69,Entry short,2023-10-13 02:09,S @ 15416.75,15417,1,308340,-205,-0.07,10,0,0.00,-200,-0.06,-730,-0.07,0
70,Exit long,2023-10-13 02:32,xL,15422.75,1,308330,115,0.04,10,120,0.04,-110,-0.04,-615,-0.06,2
70,Entry long,2023-10-13 02:30,L @ 15416.75,15416.5,1,308330,115,0.04,10,120,0.04,-110,-0.04,-615,-0.06,2
71,Exit short,2023-10-13 02:35,SAR,15421,1,308340,-90,-0.03,10,0,0.00,-140,-0.05,-705,-0.07,1
71,Entry short,2023-10-13 02:34,S @ 15416.75,15417,1,308340,-90,-0.03,10,0,0.00,-140,-0.05,-705,-0.07,1
72,Exit short,2023-10-13 02:39,xS,15424,1,308340,-150,-0.05,10,140,0.05,-145,-0.05,-855,-0.09,3
72,Entry short,2023-10-13 02:36,S @ 15416.75,15417,1,308340,-150,-0.05,10,140,0.05,-145,-0.05,-855,-0.09,3
73,Exit long,2023-10-13 02:50,xL,15424,1,308330,140,0.05,10,145,0.05,-15,0.00,-715,-0.07,0
73,Entry long,2023-10-13 02:50,L @ 15416.75,15416.5,1,308330,140,0.05,10,145,0.05,-15,0.00,-715,-0.07,0
74,Exit short,2023-10-13 05:23,xS,15246,1,305065,135,0.04,10,140,0.05,-90,-0.03,-580,-0.06,1
74,Entry short,2023-10-13 05:22,S @ 15253,15253.25,1,305065,135,0.04,10,140,0.05,-90,-0.03,-580,-0.06,1
75,Exit long,2023-10-13 05:27,SAR,15248.5,1,305055,-95,-0.03,10,0,0.00,-90,-0.03,-675,-0.07,1
75,Entry long,2023-10-13 05:26,L @ 15253,15252.75,1,305055,-95,-0.03,10,0,0.00,-90,-0.03,-675,-0.07,1
76,Exit long,2023-10-18 00:47,xL,15077.25,1,301655,-120,-0.04,10,0,0.00,-115,-0.04,-795,-0.08,0
76,Entry long,2023-10-18 00:47,L @ 15083,15082.75,1,301655,-120,-0.04,10,0,0.00,-115,-0.04,-795,-0.08,0
77,Exit short,2023-10-18 01:00,xS,15077.75,1,301665,100,0.03,10,105,0.03,-90,-0.03,-695,-0.07,2
77,Entry short,2023-10-18 00:58,S @ 15083,15083.25,1,301665,100,0.03,10,105,0.03,-90,-0.03,-695,-0.07,2
78,Exit long,2023-10-18 01:06,xL,15095.25,1,301655,240,0.08,10,245,0.08,-70,-0.02,-455,-0.05,4
78,Entry long,2023-10-18 01:02,L @ 15083,15082.75,1,301655,240,0.08,10,245,0.08,-70,-0.02,-455,-0.05,4
79,Exit short,2023-10-19 19:01,SAR,14984.5,1,299590,-110,-0.04,10,0,0.00,-140,-0.05,-565,-0.06,1
79,Entry short,2023-10-19 19:00,S @ 14979.25,14979.5,1,299590,-110,-0.04,10,0,0.00,-140,-0.05,-565,-0.06,1
80,Exit long,2023-10-19 19:11,xL,14984.25,1,299580,95,0.03,10,100,0.03,-70,-0.02,-470,-0.05,0
80,Entry long,2023-10-19 19:11,L @ 14979.25,14979,1,299580,95,0.03,10,100,0.03,-70,-0.02,-470,-0.05,0
81,Exit long,2023-10-19 19:24,xL,14985.25,1,299580,115,0.04,10,120,0.04,-15,-0.01,-355,-0.04,1
81,Entry long,2023-10-19 19:23,L @ 14979.25,14979,1,299580,115,0.04,10,120,0.04,-15,-0.01,-355,-0.04,1
82,Exit short,2023-10-20 02:21,xS,14972.75,1,299590,125,0.04,10,130,0.04,-45,-0.02,-230,-0.02,0
82,Entry short,2023-10-20 02:21,S @ 14979.25,14979.5,1,299590,125,0.04,10,130,0.04,-45,-0.02,-230,-0.02,0
83,Exit long,2023-10-20 03:34,xL,14969.25,1,299580,-205,-0.07,10,0,0.00,-200,-0.07,-435,-0.04,0
83,Entry long,2023-10-20 03:34,L @ 14979.25,14979,1,299580,-205,-0.07,10,0,0.00,-200,-0.07,-435,-0.04,0
84,Exit short,2023-10-20 03:42,xS,14993.5,1,299590,-290,-0.10,10,0,0.00,-285,-0.10,-725,-0.07,0
84,Entry short,2023-10-20 03:42,S @ 14979.25,14979.5,1,299590,-290,-0.10,10,0,0.00,-285,-0.10,-725,-0.07,0
85,Exit long,2023-10-20 04:51,xL,14994.75,1,299580,305,0.10,10,310,0.10,-160,-0.05,-420,-0.04,8
85,Entry long,2023-10-20 04:43,L @ 14979.25,14979,1,299580,305,0.10,10,310,0.10,-160,-0.05,-420,-0.04,8
86,Exit long,2023-10-20 11:51,SAR,14836,1,296785,-75,-0.03,10,70,0.02,-95,-0.03,-495,-0.05,2
86,Entry long,2023-10-20 11:49,L @ 14839.5,14839.25,1,296785,-75,-0.03,10,70,0.02,-95,-0.03,-495,-0.05,2
87,Exit short,2023-10-20 12:48,xS,14844.5,1,296795,-105,-0.04,10,0,0.00,-100,-0.03,-600,-0.06,1
87,Entry short,2023-10-20 12:47,S @ 14839.5,14839.75,1,296795,-105,-0.04,10,0,0.00,-100,-0.03,-600,-0.06,1
88,Exit long,2023-10-20 13:33,xL,14844.5,1,296785,95,0.03,10,100,0.03,-75,-0.03,-505,-0.05,9
88,Entry long,2023-10-20 13:24,L @ 14839.5,14839.25,1,296785,95,0.03,10,100,0.03,-75,-0.03,-505,-0.05,9
89,Exit long,2023-10-20 20:30,xL,14832.25,1,296785,-150,-0.05,10,45,0.02,-145,-0.05,-655,-0.07,2
89,Entry long,2023-10-20 20:28,L @ 14839.5,14839.25,1,296785,-150,-0.05,10,45,0.02,-145,-0.05,-655,-0.07,2
90,Exit short,2023-10-20 20:34,xS,14844.5,1,296795,-105,-0.04,10,0,0.00,-100,-0.03,-760,-0.08,1
90,Entry short,2023-10-20 20:33,S @ 14839.5,14839.75,1,296795,-105,-0.04,10,0,0.00,-100,-0.03,-760,-0.08,1
91,Exit long,2023-10-20 21:23,xL,14830.75,1,296785,-180,-0.06,10,155,0.05,-175,-0.06,-940,-0.09,9
91,Entry long,2023-10-20 21:14,L @ 14839.5,14839.25,1,296785,-180,-0.06,10,155,0.05,-175,-0.06,-940,-0.09,9
92,Exit short,2023-10-20 21:52,xS,14834.5,1,296795,95,0.03,10,100,0.03,-5,0.00,-845,-0.08,1
92,Entry short,2023-10-20 21:51,S @ 14839.5,14839.75,1,296795,95,0.03,10,100,0.03,-5,0.00,-845,-0.08,1
93,Exit long,2023-10-21 00:23,xL,14844.5,1,296785,95,0.03,10,100,0.03,-40,-0.01,-750,-0.07,2
93,Entry long,2023-10-21 00:21,L @ 14839.5,14839.25,1,296785,95,0.03,10,100,0.03,-40,-0.01,-750,-0.07,2
94,Exit short,2023-10-21 00:38,SAR,14845,1,296795,-115,-0.04,10,0,0.00,-260,-0.09,-865,-0.09,1
94,Entry short,2023-10-21 00:37,S @ 14839.5,14839.75,1,296795,-115,-0.04,10,0,0.00,-260,-0.09,-865,-0.09,1
95,Exit long,2023-10-21 00:40,xL,14851,1,296785,225,0.08,10,230,0.08,-40,-0.01,-640,-0.06,1
95,Entry long,2023-10-21 00:39,L @ 14839.5,14839.25,1,296785,225,0.08,10,230,0.08,-40,-0.01,-640,-0.06,1
96,Exit long,2023-10-21 01:00,xL,14831.75,1,296785,-160,-0.05,10,0,0.00,-155,-0.05,-800,-0.08,1
96,Entry long,2023-10-21 00:59,L @ 14839.5,14839.25,1,296785,-160,-0.05,10,0,0.00,-155,-0.05,-800,-0.08,1
97,Exit long,2023-10-21 01:06,xL,14854.5,1,296785,295,0.10,10,300,0.10,-95,-0.03,-505,-0.05,3
97,Entry long,2023-10-21 01:03,L @ 14839.5,14839.25,1,296785,295,0.10,10,300,0.10,-95,-0.03,-505,-0.05,3
98,Exit long,2023-10-25 01:41,SAR,14848.5,1,297070,-110,-0.04,10,0,0.00,-150,-0.05,-615,-0.06,1
98,Entry long,2023-10-25 01:40,L @ 14853.75,14853.5,1,297070,-110,-0.04,10,0,0.00,-150,-0.05,-615,-0.06,1
99,Exit short,2023-10-25 02:05,SAR,14858.75,1,297080,-105,-0.04,10,0,0.00,-130,-0.04,-720,-0.07,1
99,Entry short,2023-10-25 02:04,S @ 14853.75,14854,1,297080,-105,-0.04,10,0,0.00,-130,-0.04,-720,-0.07,1
100,Exit long,2023-10-25 06:34,xL,14848.75,1,297070,-105,-0.04,10,15,0.01,-100,-0.03,-825,-0.08,1
100,Entry long,2023-10-25 06:33,L @ 14853.75,14853.5,1,297070,-105,-0.04,10,15,0.01,-100,-0.03,-825,-0.08,1
101,Exit short,2023-10-25 06:57,xS,14848.75,1,297080,95,0.03,10,100,0.03,-50,-0.02,-730,-0.07,2
101,Entry short,2023-10-25 06:55,S @ 14853.75,14854,1,297080,95,0.03,10,100,0.03,-50,-0.02,-730,-0.07,2
102,Exit short,2023-10-27 00:37,xS,14429.5,1,288885,285,0.10,10,290,0.10,-45,-0.02,-445,-0.04,1
102,Entry short,2023-10-27 00:36,S @ 14444,14444.25,1,288885,285,0.10,10,290,0.10,-45,-0.02,-445,-0.04,1
103,Exit long,2023-10-31 01:16,SAR,14398.5,1,288150,-190,-0.07,10,120,0.04,-225,-0.08,-635,-0.06,2
103,Entry long,2023-10-31 01:14,L @ 14407.75,14407.5,1,288150,-190,-0.07,10,120,0.04,-225,-0.08,-635,-0.06,2
104,Exit short,2023-10-31 04:31,SAR,14413,1,288160,-110,-0.04,10,0,0.00,-110,-0.04,-745,-0.07,1
104,Entry short,2023-10-31 04:30,S @ 14407.75,14408,1,288160,-110,-0.04,10,0,0.00,-110,-0.04,-745,-0.07,1
105,Exit short,2023-10-31 04:51,xS,14416,1,288160,-170,-0.06,10,130,0.05,-165,-0.06,-915,-0.09,4
105,Entry short,2023-10-31 04:47,S @ 14407.75,14408,1,288160,-170,-0.06,10,130,0.05,-165,-0.06,-915,-0.09,4
106,Exit long,2023-10-31 05:15,xL,14402.75,1,288150,-105,-0.04,10,0,0.00,-100,-0.03,-1020,-0.10,0
106,Entry long,2023-10-31 05:15,L @ 14407.75,14407.5,1,288150,-105,-0.04,10,0,0.00,-100,-0.03,-1020,-0.10,0
