Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
2613,Entry long,2025-04-16 03:55,L @ 18915,18914.75,1,378295,140,0.04,10,145,0.04,-55,-0.01,-27685,-2.77,0
2614,Exit short,2025-04-16 04:15,xS,18901,1,378305,275,0.07,10,280,0.07,-5,0.00,-27410,-2.74,0
2614,Entry short,2025-04-16 04:15,S @ 18915,18915.25,1,378305,275,0.07,10,280,0.07,-5,0.00,-27410,-2.74,0
2615,Exit long,2025-04-16 04:27,xL,18906.25,1,378295,-180,-0.05,10,0,0.00,-175,-0.05,-27590,-2.76,0
2615,Entry long,2025-04-16 04:27,L @ 18915,18914.75,1,378295,-180,-0.05,10,0,0.00,-175,-0.05,-27590,-2.76,0
2616,Exit short,2025-04-17 09:16,xS,18396,1,367765,-165,-0.04,10,0,0.00,-160,-0.04,-27755,-2.78,0
2616,Entry short,2025-04-17 09:16,S @ 18388,18388.25,1,367765,-165,-0.04,10,0,0.00,-160,-0.04,-27755,-2.78,0
2617,Exit long,2025-04-17 09:38,xL,18381,1,367755,-145,-0.04,10,125,0.03,-140,-0.04,-27900,-2.79,1
2617,Entry long,2025-04-17 09:37,L @ 18388,18387.75,1,367755,-145,-0.04,10,125,0.03,-140,-0.04,-27900,-2.79,1
2618,Exit short,2025-04-17 09:44,xS,18394.5,1,367765,-135,-0.04,10,0,0.00,-130,-0.04,-28035,-2.80,0
2618,Entry short,2025-04-17 09:44,S @ 18388,18388.25,1,367765,-135,-0.04,10,0,0.00,-130,-0.04,-28035,-2.80,0
2619,Exit long,2025-04-17 09:54,xL,18397.75,1,367755,190,0.05,10,195,0.05,-55,-0.01,-27845,-2.78,2
2619,Entry long,2025-04-17 09:52,L @ 18388,18387.75,1,367755,190,0.05,10,195,0.05,-55,-0.01,-27845,-2.78,2
2620,Exit long,2025-04-17 10:00,xL,18382.25,1,367755,-120,-0.03,10,0,0.00,-115,-0.03,-27965,-2.80,0
2620,Entry long,2025-04-17 10:00,L @ 18388,18387.75,1,367755,-120,-0.03,10,0,0.00,-115,-0.03,-27965,-2.80,0
2621,Exit long,2025-04-18 00:07,xL,18395.75,1,367755,150,0.04,10,155,0.04,-80,-0.02,-27815,-2.78,0
2621,Entry long,2025-04-18 00:07,L @ 18388,18387.75,1,367755,150,0.04,10,155,0.04,-80,-0.02,-27815,-2.78,0
2622,Exit short,2025-04-18 00:22,xS,18393,1,367765,-105,-0.03,10,0,0.00,-100,-0.03,-27920,-2.79,0
2622,Entry short,2025-04-18 00:22,S @ 18388,18388.25,1,367765,-105,-0.03,10,0,0.00,-100,-0.03,-27920,-2.79,0
2623,Exit long,2025-04-18 01:17,xL,18402.5,1,367755,285,0.08,10,290,0.08,-105,-0.03,-27635,-2.76,1
2623,Entry long,2025-04-18 01:16,L @ 18388,18387.75,1,367755,285,0.08,10,290,0.08,-105,-0.03,-27635,-2.76,1
2624,Exit long,2025-04-18 01:21,xL,18382.5,1,367755,-115,-0.03,10,0,0.00,-110,-0.03,-27750,-2.77,0
2624,Entry long,2025-04-18 01:21,L @ 18388,18387.75,1,367755,-115,-0.03,10,0,0.00,-110,-0.03,-27750,-2.77,0
