ts,tf,direction,kind,pattern,htf_flag,entry_ref,stop_ref,wick_low,wick_high,cluster_center,confluence_count,cluster_types,vwap_touched,ob_mid,ob_stop,close
2026-06-12T04:39:00-04:00,3min,long,displacement,B,counter_trend,29495.2625,29478.75,29478.75,29483.25,29493.6722,2,"['bb', 'vwap']",True,29502.875,29470.0,29497.5
2026-06-12T04:40:00-04:00,2min,short,displacement,B,with_trend,29492.0721,29499.25,29498.25,29499.25,29494.9235,2,"['bb', 'vwap']",True,29489.0,29499.25,29480.75
2026-06-12T04:42:00-04:00,3min,short,rejection_block,B2,with_trend,29491.9291,29499.25,29497.75,29499.25,29495.4833,2,"['bb', 'vwap']",True,29473.5,29499.25,29466.25
2026-06-12T04:50:00-04:00,2min,long,displacement,B,counter_trend,29491.64,29472.5,29472.5,29476.25,29489.9138,2,"['bb', 'vwap']",True,29477.0,29454.75,29494.5
2026-06-12T04:51:00-04:00,3min,short,rejection_block,B2,with_trend,29491.6301,29499.25,29484.0,29499.25,29495.4963,2,"['bb', 'vwap']",True,29473.5,29499.25,29484.0
2026-06-12T04:53:00-04:00,1min,long,rejection_block,B2,counter_trend,29500.55,29492.25,29492.25,29497.25,29496.0946,2,"['bb', 'vwap']",False,29490.25,29478.0,29501.0
2026-06-12T04:54:00-04:00,3min,long,displacement,B,counter_trend,29491.6553,29482.0,29482.0,29482.5,29486.5976,2,"['bb', 'vwap']",True,,,29505.75
2026-06-12T04:55:00-04:00,5min,long,rejection_block,B2,counter_trend,29491.6801,29478.0,29478.0,29493.75,29486.6767,2,"['bb', 'vwap']",True,29482.25,29447.75,29506.5
2026-06-12T04:58:00-04:00,2min,long,rejection_block,B2,counter_trend,29491.6885,29489.0,29489.0,29492.5,29488.1795,2,"['bb', 'vwap']",True,29502.875,29489.0,29492.5
2026-06-12T05:00:00-04:00,5min,short,displacement,B,range,29482.6375,29508.75,29508.75,29508.75,29488.8059,2,"['bb', 'vwap']",True,29497.25,29516.75,29478.25
2026-06-15T03:13:00-04:00,1min,short,rejection_block,B2,counter_trend,30527.625,30535.25,30532.5,30535.25,30531.5563,2,"['bb', 'poc']",False,30531.875,30541.0,30525.75
2026-06-15T03:14:00-04:00,2min,short,rejection_block,B2,counter_trend,30527.625,30535.25,30532.5,30535.25,30531.5563,2,"['bb', 'poc']",False,30543.375,30565.0,30526.0
2026-06-15T03:16:00-04:00,2min,long,displacement,B,with_trend,30536.1,30527.0,30527.0,30527.0,30531.8625,2,"['bb', 'poc']",False,30536.5,30521.75,30550.75
2026-06-15T03:18:00-04:00,3min,long,rejection_block,B2,with_trend,30536.1,30532.0,30532.0,30534.0,30531.8625,2,"['bb', 'poc']",False,30542.625,30526.5,30547.5
2026-06-15T03:20:00-04:00,5min,long,rejection_block,B2,with_trend,30537.5125,30532.0,30532.0,30534.0,30532.5687,2,"['bb', 'poc']",False,30544.25,30521.75,30557.5
2026-06-16T03:04:00-04:00,2min,short,displacement,B,range,30824.0625,30834.25,30833.75,30834.25,30824.71,2,"['bb', 'poc']",True,30831.625,30843.25,30823.5
2026-06-16T03:05:00-04:00,5min,long,rejection_block,B2,range,30819.1125,30818.0,30818.0,30819.75,30814.2533,2,"['bb', 'vwap']",True,30827.125,30811.0,30819.75
2026-06-16T03:06:00-04:00,3min,short,displacement,B,range,30823.975,30827.25,30827.25,30827.25,30826.9839,3,"['bb', 'poc', 'vwap']",False,30823.25,30832.0,30817.25
2026-06-16T03:07:00-04:00,1min,long,rejection_block,B2,range,30819.1125,30816.0,30816.0,30817.5,30814.2862,2,"['bb', 'vwap']",False,30820.875,30814.5,30824.5
2026-06-16T03:08:00-04:00,2min,long,displacement,B,range,30825.075,30816.0,30816.0,30817.5,30827.1415,3,"['bb', 'poc', 'vwap']",False,30821.0,30814.5,30826.25
2026-06-16T03:09:00-04:00,3min,long,displacement,B,range,30832.1989,30816.0,30816.0,30817.5,30827.4573,3,"['bb', 'poc', 'vwap']",True,30825.625,30814.5,30833.0
2026-06-16T03:10:00-04:00,5min,long,displacement,B,range,30832.3522,30814.5,30814.5,30819.5,30827.8004,3,"['bb', 'poc', 'vwap']",True,30830.0,30814.5,30839.0
2026-06-16T03:12:00-04:00,2min,short,displacement,B,range,30828.1,30848.5,30841.0,30848.5,30827.9299,3,"['bb', 'poc', 'vwap']",True,30837.0,30848.5,30827.25
2026-06-16T03:14:00-04:00,2min,short,rejection_block,B2,range,30824.2875,30833.25,30826.5,30833.25,30827.9404,3,"['bb', 'poc', 'vwap']",True,30832.75,30845.5,30823.75
2026-06-16T03:15:00-04:00,5min,short,displacement,B,range,30824.0875,30848.5,30841.0,30848.5,30825.4525,2,"['bb', 'poc']",True,30831.5,30848.5,30822.0
2026-06-16T03:16:00-04:00,1min,long,displacement,B,range,30827.9875,30820.75,30820.75,30821.25,30825.4425,2,"['bb', 'poc']",False,30825.25,30820.75,30828.75
2026-06-16T03:18:00-04:00,1min,short,displacement,B,range,30824.1625,30834.25,30832.25,30834.25,30825.395,2,"['bb', 'poc']",True,30829.875,30836.0,30823.75
2026-06-16T03:20:00-04:00,5min,long,displacement,B,range,30829.625,30817.25,30817.25,30821.25,30825.765,2,"['bb', 'poc']",True,30832.875,30817.25,30834.75
2026-06-16T03:22:00-04:00,2min,long,rejection_block,B2,range,30829.625,30822.75,30822.75,30834.0,30825.8775,2,"['bb', 'poc']",True,30829.5,30822.75,30835.0
2026-06-16T03:23:00-04:00,1min,short,displacement,B,range,30824.5875,30835.75,30835.75,30835.75,30825.8575,2,"['bb', 'poc']",True,30828.375,30836.25,30823.75
2026-06-16T03:24:00-04:00,2min,short,displacement,B,range,30824.8125,30835.75,30835.75,30835.75,30825.9125,2,"['bb', 'poc']",True,30828.25,30836.25,30822.5
2026-06-16T03:25:00-04:00,5min,short,displacement,B,range,30824.8125,30836.25,30834.0,30836.25,30826.115,2,"['bb', 'poc']",True,30828.0,30838.75,30824.0
2026-06-16T03:26:00-04:00,2min,long,displacement,B,range,30828.1375,30820.75,30820.75,30821.25,30826.3475,2,"['bb', 'poc']",False,30828.0,30820.25,30829.0
2026-06-16T03:27:00-04:00,3min,long,displacement,B,range,30829.625,30820.75,30820.75,30821.25,30826.4675,2,"['bb', 'poc']",True,30828.25,30820.25,30832.0
2026-06-16T03:28:00-04:00,2min,long,rejection_block,B2,range,30829.625,30828.25,30828.25,30831.0,30826.86,2,"['bb', 'poc']",True,30830.75,30820.25,30840.25
2026-06-16T03:30:00-04:00,5min,long,displacement,B,range,30833.211,30824.5,30824.5,30824.5,30828.506,3,"['bb', 'poc', 'vwap']",True,30831.75,30820.25,30839.5
2026-06-16T03:32:00-04:00,2min,long,rejection_block,B2,range,30833.3059,30832.5,30832.5,30834.0,30828.7197,3,"['bb', 'poc', 'vwap']",True,30837.875,30832.5,30834.0
2026-06-16T03:33:00-04:00,3min,long,rejection_block,B2,range,30833.3344,30832.5,30832.5,30837.5,30828.887,3,"['bb', 'poc', 'vwap']",True,30832.0,30820.25,30837.5
2026-06-16T03:35:00-04:00,5min,long,rejection_block,B2,range,30833.3855,30832.25,30832.25,30834.0,30829.358,3,"['bb', 'poc', 'vwap']",True,30832.0,30820.25,30834.0
2026-06-16T03:36:00-04:00,3min,long,rejection_block,B2,range,30833.4273,30832.25,30832.25,30837.75,30829.6941,3,"['bb', 'poc', 'vwap']",True,30838.0,30832.25,30842.25
2026-06-16T03:39:00-04:00,3min,long,rejection_block,B2,range,30834.4125,30832.75,30832.75,30836.25,30830.1991,3,"['bb', 'poc', 'vwap']",True,30838.5,30832.5,30836.25
2026-06-16T03:40:00-04:00,5min,long,rejection_block,B2,range,30834.6625,30832.5,30832.5,30834.75,30830.6321,3,"['bb', 'poc', 'vwap']",True,30838.375,30832.25,30839.75
2026-06-16T03:41:00-04:00,1min,long,rejection_block,B2,range,30835.25,30835.0,30835.0,30837.5,30830.7364,3,"['bb', 'poc', 'vwap']",False,30838.5,30834.25,30837.5
2026-06-16T03:42:00-04:00,2min,short,displacement,B,range,30833.6223,30842.25,30840.25,30842.25,30830.7662,3,"['bb', 'poc', 'vwap']",True,30836.375,30842.25,30831.75
2026-06-16T03:43:00-04:00,1min,short,displacement,B,range,30826.9125,30832.75,30832.25,30832.75,30830.7302,3,"['bb', 'poc', 'vwap']",False,30830.25,30841.25,30819.25
2026-06-16T03:44:00-04:00,2min,short,displacement,B,range,30826.9125,30832.75,30832.25,30832.75,30830.5862,3,"['bb', 'poc', 'vwap']",False,30826.875,30841.25,30814.5
2026-06-16T03:45:00-04:00,5min,short,displacement,B,counter_trend,30826.175,30842.25,30840.25,30842.25,30830.2856,3,"['bb', 'poc', 'vwap']",True,30826.625,30844.5,30809.5
2026-06-16T03:52:00-04:00,2min,short,rejection_block,B2,counter_trend,30825.525,30825.75,30823.75,30825.75,30828.6314,3,"['bb', 'poc', 'vwap']",False,30818.75,30825.75,30823.75
2026-06-16T03:53:00-04:00,1min,long,displacement,B,with_trend,30827.3875,30819.0,30819.0,30823.0,30828.562,3,"['bb', 'poc', 'vwap']",False,,,30829.0
2026-06-16T03:54:00-04:00,3min,long,displacement,B,with_trend,30829.625,30819.0,30819.0,30819.75,30828.6667,3,"['bb', 'poc', 'vwap']",True,30822.0,30808.75,30833.25
