ts,tf,direction,kind,pattern,htf_flag,entry_ref,stop_ref,wick_low,wick_high,cluster_center,confluence_count,cluster_types,vwap_touched,ob_mid,ob_stop,close
2026-06-19T09:24:00-04:00,3min,short,rejection_block,B2,with_trend,30639.375,30643.0,30638.0,30643.0,30640.5875,2,"['bb', 'poc']",False,30634.5,30643.0,30638.0
2026-06-19T09:25:00-04:00,1min,long,displacement,B,counter_trend,30642.2,30637.0,30637.0,30638.25,30640.7875,2,"['bb', 'poc']",False,30640.75,30637.0,30643.75
2026-06-19T09:27:00-04:00,3min,long,rejection_block,A,counter_trend,30642.2,30637.0,30637.0,30638.25,30638.3292,2,"['bb', 'poc']",False,30643.125,30631.75,30642.25
2026-06-19T09:30:00-04:00,5min,long,rejection_block,unclassified,range,30642.5875,30636.75,30636.75,30643.75,30641.0708,2,"['bb', 'poc']",False,30640.25,30626.0,30646.25
2026-06-19T09:31:00-04:00,1min,long,rejection_block,A,range,30642.5875,30640.75,30640.75,30646.25,30641.2417,2,"['bb', 'poc']",True,30658.875,30639.5,30665.0
2026-06-19T09:32:00-04:00,2min,long,rejection_block,A,range,30644.35,30640.75,30640.75,30646.25,30642.025,2,"['bb', 'poc']",True,,,30660.25
2026-06-19T09:33:00-04:00,3min,long,rejection_block,A,range,30644.35,30640.75,30640.75,30646.25,30642.0833,2,"['bb', 'poc']",True,,,30653.5
2026-06-19T09:36:00-04:00,3min,long,rejection_block,A,range,30648.355,30631.75,30631.75,30653.75,30644.1106,3,"['bb', 'poc', 'vwap']",True,,,30662.5
2026-06-19T09:40:00-04:00,5min,long,rejection_block,unclassified,range,30650.6295,30645.75,30645.75,30647.0,30649.089,2,"['bb', 'vwap']",True,30655.0,30631.75,30664.0
2026-06-19T09:43:00-04:00,1min,long,rejection_block,unclassified,range,30658.8285,30651.25,30651.25,30658.75,30654.5906,2,"['bb', 'vwap']",True,30659.625,30651.25,30659.75
2026-06-19T09:44:00-04:00,2min,long,rejection_block,unclassified,range,30654.725,30651.25,30651.25,30658.75,30651.4278,2,"['bb', 'vwap']",True,30662.125,30651.25,30659.75
2026-06-19T09:45:00-04:00,5min,long,rejection_block,unclassified,range,30648.1125,30645.5,30645.5,30650.25,30643.025,2,"['bb', 'poc']",True,30655.0,30631.75,30650.25
2026-06-19T09:46:00-04:00,2min,long,rejection_block,A,range,30651.3398,30642.25,30642.25,30661.25,30647.3174,2,"['bb', 'vwap']",True,30657.625,30642.25,30661.25
2026-06-19T09:48:00-04:00,3min,long,displacement,B,range,30668.1748,30642.25,30642.25,30649.5,30663.753,2,"['bb', 'vwap']",True,30661.125,30642.25,30673.5
2026-06-19T09:50:00-04:00,5min,long,rejection_block,A,range,30652.7399,30642.25,30642.25,30649.5,30650.81,3,"['bb', 'poc', 'vwap']",True,30661.125,30642.25,30670.5
2026-06-19T09:51:00-04:00,3min,long,rejection_block,unclassified,range,30661.0529,30659.0,30659.0,30671.5,30653.7095,3,"['bb', 'poc', 'vwap']",True,30660.125,30645.5,30671.5
2026-06-19T09:52:00-04:00,2min,long,rejection_block,unclassified,range,30669.5723,30664.0,30664.0,30671.0,30665.7515,2,"['bb', 'vwap']",True,30669.25,30659.0,30674.0
2026-06-19T09:54:00-04:00,3min,long,rejection_block,unclassified,range,30669.9007,30664.5,30664.5,30670.75,30668.0748,2,"['bb', 'vwap']",True,30669.25,30659.0,30670.75
2026-06-19T09:55:00-04:00,5min,long,rejection_block,unclassified,range,30670.1343,30664.0,30664.0,30671.0,30666.9781,2,"['bb', 'vwap']",True,30662.5,30645.5,30673.5
2026-06-19T09:56:00-04:00,2min,long,rejection_block,unclassified,range,30670.3092,30669.0,30669.0,30671.5,30667.2335,2,"['bb', 'vwap']",True,30671.75,30664.5,30675.25
2026-06-19T09:57:00-04:00,3min,long,rejection_block,unclassified,range,30670.555,30669.0,30669.0,30671.5,30667.5935,2,"['bb', 'vwap']",True,30680.125,30664.5,30686.75
2026-06-19T10:00:00-04:00,5min,long,rejection_block,unclassified,range,30671.253,30669.0,30669.0,30669.75,30669.2516,2,"['bb', 'vwap']",True,30670.625,30645.5,30682.25
2026-06-19T10:03:00-04:00,3min,short,displacement,B,range,30661.9,30684.75,30680.25,30684.75,30666.2368,2,"['bb', 'vwap']",True,30674.5,30695.75,30655.75
2026-06-19T10:04:00-04:00,2min,long,rejection_block,unclassified,range,30655.4875,30653.25,30653.25,30665.0,30654.1752,3,"['bb', 'poc', 'vwap']",True,30669.0,30653.25,30672.75
2026-06-19T10:05:00-04:00,5min,long,rejection_block,unclassified,range,30655.4875,30653.25,30653.25,30678.0,30654.2487,3,"['bb', 'poc', 'vwap']",True,,,30678.0
2026-06-19T10:06:00-04:00,3min,long,rejection_block,unclassified,range,30656.8625,30653.5,30653.5,30655.25,30654.7844,3,"['bb', 'poc', 'vwap']",True,30669.0,30653.25,30670.5
2026-06-19T10:09:00-04:00,3min,long,rejection_block,unclassified,range,30673.3375,30661.5,30661.5,30670.25,30669.8345,2,"['bb', 'vwap']",True,30669.0,30653.25,30673.5
2026-06-19T10:12:00-04:00,3min,short,displacement,B,range,30666.5033,30675.5,30674.5,30675.5,30670.0197,2,"['bb', 'vwap']",True,30666.5,30677.0,30658.25
2026-06-19T10:13:00-04:00,1min,long,rejection_block,unclassified,range,30658.5875,30656.5,30656.5,30658.25,30655.5577,3,"['bb', 'poc', 'vwap']",True,30662.625,30656.0,30661.25
2026-06-19T10:14:00-04:00,2min,long,rejection_block,unclassified,range,30658.5875,30656.5,30656.5,30658.25,30657.4305,2,"['bb', 'vwap']",True,30664.25,30656.0,30667.0
2026-06-19T10:15:00-04:00,5min,long,rejection_block,unclassified,range,30659.675,30656.0,30656.0,30664.5,30657.985,2,"['bb', 'vwap']",True,30669.0,30656.0,30664.5
2026-06-19T10:16:00-04:00,2min,short,rejection_block,unclassified,range,30666.3095,30667.25,30667.0,30667.25,30669.5099,3,"['bb', 'poc', 'vwap']",True,30663.625,30670.75,30658.5
2026-06-19T10:18:00-04:00,3min,long,rejection_block,unclassified,range,30666.0058,30648.0,30648.0,30663.5,30661.1429,2,"['bb', 'vwap']",True,30661.75,30648.0,30667.5
2026-06-19T10:19:00-04:00,1min,long,rejection_block,unclassified,range,30666.0111,30661.0,30661.0,30667.75,30661.1737,2,"['bb', 'vwap']",True,30659.0,30648.0,30668.0
2026-06-19T10:20:00-04:00,5min,long,rejection_block,unclassified,range,30656.2448,30648.0,30648.0,30663.5,30651.3411,2,"['bb', 'vwap']",True,30662.875,30648.0,30673.25
2026-06-19T10:21:00-04:00,3min,long,rejection_block,unclassified,range,30669.15,30661.0,30661.0,30667.75,30666.7198,3,"['bb', 'poc', 'vwap']",True,30666.875,30656.0,30671.5
