ts,side,price,size
2025-10-22 08:00:00-04:00,ask,25225.5,1
2025-10-22 08:00:00-04:00,ask,25226.0,1
2025-10-22 08:00:00-04:00,ask,25226.25,2
2025-10-22 08:00:00-04:00,ask,25226.5,1
2025-10-22 08:00:00-04:00,ask,25226.75,3
2025-10-22 08:00:00-04:00,ask,25227.0,8
2025-10-22 08:00:00-04:00,ask,25227.25,4
2025-10-22 08:00:00-04:00,ask,25227.5,3
2025-10-22 08:00:00-04:00,ask,25227.75,3
2025-10-22 08:00:00-04:00,ask,25228.0,4
2025-10-22 08:00:00-04:00,bid,25222.5,5
2025-10-22 08:00:00-04:00,bid,25222.75,4
2025-10-22 08:00:00-04:00,bid,25223.0,4
2025-10-22 08:00:00-04:00,bid,25223.25,3
2025-10-22 08:00:00-04:00,bid,25223.5,3
2025-10-22 08:00:00-04:00,bid,25223.75,4
2025-10-22 08:00:00-04:00,bid,25224.0,1
2025-10-22 08:00:00-04:00,bid,25224.25,3
2025-10-22 08:00:00-04:00,bid,25224.5,3
2025-10-22 08:00:00-04:00,bid,25224.75,1
2025-10-22 08:01:00-04:00,ask,25242.0,2
2025-10-22 08:01:00-04:00,ask,25242.25,4
2025-10-22 08:01:00-04:00,ask,25242.5,2
2025-10-22 08:01:00-04:00,ask,25242.75,2
2025-10-22 08:01:00-04:00,ask,25243.0,4
2025-10-22 08:01:00-04:00,ask,25243.25,4
2025-10-22 08:01:00-04:00,ask,25243.5,4
2025-10-22 08:01:00-04:00,ask,25243.75,5
2025-10-22 08:01:00-04:00,ask,25244.0,3
2025-10-22 08:01:00-04:00,ask,25244.25,2
2025-10-22 08:01:00-04:00,bid,25238.0,1
2025-10-22 08:01:00-04:00,bid,25238.25,2
2025-10-22 08:01:00-04:00,bid,25238.5,2
2025-10-22 08:01:00-04:00,bid,25238.75,4
2025-10-22 08:01:00-04:00,bid,25239.0,1
2025-10-22 08:01:00-04:00,bid,25239.25,2
2025-10-22 08:01:00-04:00,bid,25239.75,1
2025-10-22 08:01:00-04:00,bid,25240.0,2
2025-10-22 08:01:00-04:00,bid,25240.5,1
2025-10-22 08:01:00-04:00,bid,25241.0,1
2025-10-22 08:02:00-04:00,ask,25242.5,1
2025-10-22 08:02:00-04:00,ask,25242.75,2
2025-10-22 08:02:00-04:00,ask,25243.0,3
2025-10-22 08:02:00-04:00,ask,25243.25,2
2025-10-22 08:02:00-04:00,ask,25243.5,1
2025-10-22 08:02:00-04:00,ask,25243.75,1
2025-10-22 08:02:00-04:00,ask,25244.0,1
2025-10-22 08:02:00-04:00,ask,25244.5,3
2025-10-22 08:02:00-04:00,ask,25245.0,4
2025-10-22 08:02:00-04:00,ask,25245.5,1
2025-10-22 08:02:00-04:00,bid,25239.25,2
2025-10-22 08:02:00-04:00,bid,25239.5,2
2025-10-22 08:02:00-04:00,bid,25239.75,1
2025-10-22 08:02:00-04:00,bid,25240.0,1
2025-10-22 08:02:00-04:00,bid,25240.25,1
2025-10-22 08:02:00-04:00,bid,25240.5,2
2025-10-22 08:02:00-04:00,bid,25240.75,2
2025-10-22 08:02:00-04:00,bid,25241.0,1
2025-10-22 08:02:00-04:00,bid,25241.25,2
2025-10-22 08:02:00-04:00,bid,25241.5,1
2025-10-22 08:03:00-04:00,ask,25235.5,1
2025-10-22 08:03:00-04:00,ask,25236.0,4
2025-10-22 08:03:00-04:00,ask,25236.25,2
2025-10-22 08:03:00-04:00,ask,25236.5,3
2025-10-22 08:03:00-04:00,ask,25236.75,5
2025-10-22 08:03:00-04:00,ask,25237.0,4
2025-10-22 08:03:00-04:00,ask,25237.25,3
2025-10-22 08:03:00-04:00,ask,25237.5,2
2025-10-22 08:03:00-04:00,ask,25237.75,4
2025-10-22 08:03:00-04:00,ask,25238.0,4
2025-10-22 08:03:00-04:00,bid,25232.25,3
2025-10-22 08:03:00-04:00,bid,25232.5,2
2025-10-22 08:03:00-04:00,bid,25232.75,2
2025-10-22 08:03:00-04:00,bid,25233.0,6
2025-10-22 08:03:00-04:00,bid,25233.25,4
2025-10-22 08:03:00-04:00,bid,25233.5,2
2025-10-22 08:03:00-04:00,bid,25233.75,1
2025-10-22 08:03:00-04:00,bid,25234.0,1
2025-10-22 08:03:00-04:00,bid,25234.25,1
2025-10-22 08:03:00-04:00,bid,25234.5,1
2025-10-22 08:04:00-04:00,ask,25238.75,1
2025-10-22 08:04:00-04:00,ask,25239.0,5
2025-10-22 08:04:00-04:00,ask,25239.25,2
2025-10-22 08:04:00-04:00,ask,25239.5,2
2025-10-22 08:04:00-04:00,ask,25240.0,4
2025-10-22 08:04:00-04:00,ask,25240.25,5
2025-10-22 08:04:00-04:00,ask,25240.5,4
2025-10-22 08:04:00-04:00,ask,25240.75,4
2025-10-22 08:04:00-04:00,ask,25241.0,5
2025-10-22 08:04:00-04:00,ask,25241.25,2
2025-10-22 08:04:00-04:00,bid,25235.75,4
2025-10-22 08:04:00-04:00,bid,25236.0,3
2025-10-22 08:04:00-04:00,bid,25236.25,1
2025-10-22 08:04:00-04:00,bid,25236.5,2
2025-10-22 08:04:00-04:00,bid,25236.75,3
2025-10-22 08:04:00-04:00,bid,25237.0,3
2025-10-22 08:04:00-04:00,bid,25237.25,3
2025-10-22 08:04:00-04:00,bid,25237.5,1
2025-10-22 08:04:00-04:00,bid,25237.75,2
2025-10-22 08:04:00-04:00,bid,25238.0,1
2025-10-22 08:05:00-04:00,ask,25237.75,1
2025-10-22 08:05:00-04:00,ask,25238.0,1
2025-10-22 08:05:00-04:00,ask,25238.25,2
2025-10-22 08:05:00-04:00,ask,25238.5,1
2025-10-22 08:05:00-04:00,ask,25238.75,3
2025-10-22 08:05:00-04:00,ask,25239.0,5
2025-10-22 08:05:00-04:00,ask,25239.25,4
2025-10-22 08:05:00-04:00,ask,25239.5,5
2025-10-22 08:05:00-04:00,ask,25239.75,2
2025-10-22 08:05:00-04:00,ask,25240.0,4
2025-10-22 08:05:00-04:00,bid,25234.75,4
2025-10-22 08:05:00-04:00,bid,25235.0,1
2025-10-22 08:05:00-04:00,bid,25235.25,1
2025-10-22 08:05:00-04:00,bid,25235.5,1
2025-10-22 08:05:00-04:00,bid,25235.75,3
2025-10-22 08:05:00-04:00,bid,25236.0,1
2025-10-22 08:05:00-04:00,bid,25236.25,1
2025-10-22 08:05:00-04:00,bid,25236.5,2
2025-10-22 08:05:00-04:00,bid,25236.75,2
2025-10-22 08:05:00-04:00,bid,25237.0,1
2025-10-22 08:06:00-04:00,ask,25241.75,2
2025-10-22 08:06:00-04:00,ask,25242.0,1
2025-10-22 08:06:00-04:00,ask,25242.25,1
2025-10-22 08:06:00-04:00,ask,25242.5,2
2025-10-22 08:06:00-04:00,ask,25242.75,3
2025-10-22 08:06:00-04:00,ask,25243.0,3
